Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
148,4:44.82,Kathryn LAZARCHICK,27 OCT 1994,USA,3,,"Fayetteville, AR (USA)",28 JAN 2017,1043
149,4:44.87,Jazmine FRAY,06 JUN 1997,USA,1f2,,"College Station, TX (USA)",14 JAN 2017,1042
150,4:44.93,Paige KOUBA,,USA,2f2,,"Boston, MA (USA)",26 FEB 2017,1042
151,4:45.01,Brianna NERUD,16 SEP 1994,USA,9f2,,"New York, NY (USA)",28 JAN 2017,1041
152,4:45.03,Gina SERENO,16 JUN 1995,USA,3f2,,"Ann Arbor, MI (USA)",14 JAN 2017,1041
153,4:45.04,Andra LEHOTAY,,USA,4,,"Birmingham, AL (USA)",11 MAR 2017,1041
154,4:45.06,Anne-Marie BLANEY,09 SEP 1993,USA,1f1,,"Clemson, SC (USA)",27 JAN 2017,1041
155,4:45.14,Bridget BLAKE,09 MAY 1995,USA,3f2,,"Boston, MA (USA)",10 FEB 2017,1041
156,4:45.18,Shelby HOULIHAN,08 FEB 1993,USA,1,,"Albuquerque, NM (USA)",04 MAR 2017,1040
157,4:45.19,Roisin FLANAGAN,02 MAY 1997,IRL,5,,"Birmingham, AL (USA)",11 MAR 2017,1040
158,4:45.20,Mary Beth HAMILTON,21 APR 1995,USA,2f2,,"College Station, TX (USA)",14 JAN 2017,1040
159,4:45.34,Kim JOHANSEN,18 NOV 1994,GBR,14f1,,"Winston Salem, NC (USA)",03 FEB 2017,1039
160,4:45.36,Christine BENDZINSKI,,USA,4f2,,"University Park, PA (USA)",28 JAN 2017,1039
160,4:45.36,Sophie CONNOR,21 MAY 1993,GBR,8h2,,"College Station, TX (USA)",10 MAR 2017,1039
162,4:45.38,Rachel POCRATSKY,23 JAN 1997,USA,16f1,,"Winston Salem, NC (USA)",03 FEB 2017,1039
163,4:45.39,Kathryn LAZARCHICK,27 OCT 1994,USA,18f1,,"Winston Salem, NC (USA)",03 FEB 2017,1039
164,4:45.43,Katy KUNC,18 OCT 1995,USA,1f3,,"Lincoln, NE (USA)",04 FEB 2017,1039
165,4:45.46,Carol STROCK,,USA,7f1,,"Winston Salem, NC (USA)",18 FEB 2017,1038
166,4:45.52,Stephanie HERRICK,13 AUG 1987,USA,4f2,,"Boston, MA (USA)",10 FEB 2017,1038
167,4:45.58,Colleen QUIGLEY,20 NOV 1992,USA,2,,"Albuquerque, NM (USA)",04 MAR 2017,1038
168,4:45.59,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,1h2,,"New York, NY (USA)",25 FEB 2017,1037
169,4:45.60,Olivia ANDERSON,13 JAN 1994,USA,3,,NY (USA),25 FEB 2017,1037
170,4:45.64,Rosie DONEGAN,01 JUL 1993,AUS,5f2,,"Boston, MA (USA)",10 FEB 2017,1037
171,4:45.65,Kennedy WEISNER,01 DEC 1995,USA,1f2,,"Annapolis, MD (USA)",01 DEC 2016,1037
172,4:45.67,Jessica HULL,22 OCT 1996,AUS,10f2,,"New York, NY (USA)",28 JAN 2017,1037
173,4:45.68,Ffion PRICE,11 AUG 1994,GBR,4f1,,"Boston, MA (USA)",04 FEB 2017,1037
174,4:45.81,Paige DUCA,05 AUG 1997,USA,7f1,,"Boston, MA (USA)",27 JAN 2017,1036
175,4:45.88,Maggie MONTOYA,02 MAY 1995,USA,3f2,,"College Station, TX (USA)",14 JAN 2017,1035
176,4:46.06,Heather KAMPF,19 JAN 1987,USA,3,,"Albuquerque, NM (USA)",04 MAR 2017,1034
177,4:46.18,Ednah KURGAT,15 JUN 1991,USA,1f1,,"Albuquerque, NM (USA)",21 JAN 2017,1033
178,4:46.19,Rebekah TOPHAM,30 JUN 1996,USA,1,,"Wichita, KS (USA)",04 FEB 2017,1033
179,4:46.21,Kenyetta IYEVBELE,22 AUG 1992,USA,3f2,,"Boston, MA (USA)",26 FEB 2017,1033
180,4:46.25,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,1,,"New York, NY (USA)",26 FEB 2017,1033
181,4:46.30,Regan HIME,13 MAY 1994,USA,3f2,,"Fayetteville, AR (USA)",13 JAN 2017,1033
182,4:46.39,Stephanie HERRICK,13 AUG 1987,USA,4f2,,"Boston, MA (USA)",26 FEB 2017,1032
183,4:46.46,Ryen FRAZIER,14 FEB 1997,USA,19f1,,"Winston Salem, NC (USA)",03 FEB 2017,1031
184,4:46.50,Katie LANDWEHR,23 JAN 1993,USA,1,,"Bloomington, IN (USA)",20 JAN 2017,1031
185,4:46.53,Emilee TROST,19 SEP 1995,USA,1h1,,"Birmingham, AL (USA)",09 MAR 2017,1031
186,4:46.54,Cory Ann MCGEE,29 MAY 1992,USA,4,,"Albuquerque, NM (USA)",04 MAR 2017,1031
187,4:46.56,Sarah BERGER,,USA,2h1,,"Birmingham, AL (USA)",09 MAR 2017,1031
188,4:46.57,Tabor SCHOLL,04 FEB 1997,USA,2f1,,"Boulder, CO (USA)",03 FEB 2017,1031
188,4:46.57,Margie CULLEN,17 MAR 1998,USA,7f4,,NY (USA),10 FEB 2017,1031
190,4:46.67,Andra LEHOTAY,,USA,3h1,,"Birmingham, AL (USA)",09 MAR 2017,1030
191,4:46.71,Taylor WORTHY,,USA,1h4,,"Boston, MA (USA)",04 MAR 2017,1030
192,4:46.73,Abby GRAY,08 MAY 1998,USA,4f2,,"Fayetteville, AR (USA)",17 FEB 2017,1030
193,4:46.74,Alexandra LUCKI,30 JUL 1996,CAN,2f3,,"Lincoln, NE (USA)",04 FEB 2017,1030
194,4:46.79,Emilee TROST,19 SEP 1995,USA,1f1,,"Minneapolis, MN (USA)",28 JAN 2017,1029
195,4:46.94,Taylor WORTHY,,USA,6f2,,"Boston, MA (USA)",10 FEB 2017,1028
196,4:47.00,Kim JOHANSEN,18 NOV 1994,GBR,1f1,,"Winston Salem, NC (USA)",03 DEC 2016,1028
197,4:47.05,Roisin FLANAGAN,02 MAY 1997,IRL,4h1,,"Birmingham, AL (USA)",09 MAR 2017,1027
198,4:47.09,Kathryn LOUGHNANE,,USA,8f1,,"Boston, MA (USA)",27 JAN 2017,1027
199,4:47.12,Kayla WOOTEN,,USA,6,,"Birmingham, AL (USA)",11 MAR 2017,1027
200,4:47.20,Meredith RIZZO,07 FEB 1995,USA,2,,"New York, NY (USA)",26 FEB 2017,1026
201,4:47.21,Nicole BOROFSKI,05 APR 1995,USA,7,,"Birmingham, AL (USA)",11 MAR 2017,1026
202,4:47.22,Kennedy WEISNER,01 DEC 1995,USA,4,,NY (USA),25 FEB 2017,1026
203,4:47.23,Veronica EDER,06 FEB 1995,USA,2f1,,"Birmingham, AL (USA)",21 JAN 2017,1026
204,4:47.25,Melina GRYSCHKA,1994,GER,8,,"Birmingham, AL (USA)",11 MAR 2017,1026
205,4:47.26,Jamie MORRISSEY,14 SEP 1995,USA,2f3,,"Ann Arbor, MI (USA)",14 JAN 2017,1026
206,4:47.33,Ashley MONTGOMERY,,USA,3,,"New York, NY (USA)",26 FEB 2017,1025
207,4:47.38,Jenna CUPP,,USA,2h4,,"Boston, MA (USA)",04 MAR 2017,1025
208,4:47.43,Ellie ATKINSON,15 OCT 1996,GBR,7f2,,"Boston, MA (USA)",10 FEB 2017,1025
209,4:47.59,Sydney MEYERS,,USA,1,,"Ypsilanti, MI (USA)",28 JAN 2017,1024
210,4:47.60,Kennedy WEISNER,01 DEC 1995,USA,8h1,,"College Station, TX (USA)",10 MAR 2017,1024
211,4:47.62,Hanna GREEN,16 OCT 1994,USA,1f1,,"Blacksburg, VA (USA)",13 JAN 2017,1023
212,4:47.70,Haley HARRIS,,USA,3,,"Bloomington, IN (USA)",14 JAN 2017,1023
213,4:47.76,Cassie DURGY,1998,USA,2f3,,"College Station, TX (USA)",04 FEB 2017,1023
214,4:47.81,Ersula FARROW,20 NOV 1997,USA,3f3,,"College Station, TX (USA)",04 FEB 2017,1022
215,4:47.86,Bridget BLAKE,09 MAY 1995,USA,2f1,,"Clemson, SC (USA)",27 JAN 2017,1022
216,4:48.02,Stephanie SCHAPPERT,25 APR 1993,USA,7,,"New York, NY (USA)",04 FEB 2017,1021
216,4:48.02,Sydney LEIHER,23 FEB 1995,USA,8f2,,"Boston, MA (USA)",10 FEB 2017,1021
218,4:48.04,Piper DONAGHU,26 MAR 1996,USA,5f2,,"University Park, PA (USA)",28 JAN 2017,1021
219,4:48.06,Erin CLARK,25 OCT 1994,USA,4f1,,"Boulder, CO (USA)",03 FEB 2017,1020
220,4:48.07,Maddy REED,24 MAY 1998,USA,4,,"Fayetteville, AR (USA)",28 JAN 2017,1020
220,4:48.07,Annika SISSON,,USA,1f2,,"Boston, MA (USA)",25 FEB 2017,1020
220,4:48.07,Martina RODRIGUEZ,17 FEB 1995,ESP,1,,"Birmingham, AL (USA)",25 FEB 2017,1020
223,4:48.08,Olivia ESBENSHADE,,USA,2f1,,"Findlay, OH (USA)",17 FEB 2017,1020
224,4:48.10,Rachel SCHILKOWSKY,15 APR 1992,USA,1f1,,"Ithaca, NY (USA)",18 FEB 2017,1020
225,4:48.12,Claire BORCHERS,20 APR 1996,USA,3f3,,"Ann Arbor, MI (USA)",14 JAN 2017,1020
226,4:48.13,Sydney BADGER,30 MAY 1996,USA,4f3,,"Ann Arbor, MI (USA)",14 JAN 2017,1020
226,4:48.13,Samantha BOCKOVEN,05 APR 1997,USA,11f2,,"New York, NY (USA)",28 JAN 2017,1020
228,4:48.27,Carol STROCK,,USA,1,,"Boston, MA (USA)",05 MAR 2017,1019
229,4:48.29,Katelyn TUOHY,18 MAR 2002,USA,1,,"New York, NY (USA)",14 JAN 2017,1019
229,4:48.29,Michelle MAGNANI,20 APR 1998,USA,5f2,,"Fayetteville, AR (USA)",17 FEB 2017,1019
231,4:48.30,Samantha WATSON,10 NOV 1999,USA,1f2,,"New York, NY (USA)",12 MAR 2017,1019
232,4:48.31,Paige NOCK,1995,CAN,9,,"Birmingham, AL (USA)",11 MAR 2017,1019
233,4:48.38,Paige NOCK,1995,CAN,5h1,,"Birmingham, AL (USA)",09 MAR 2017,1018
234,4:48.40,Mara OLSON,08 MAR 1993,USA,5f1,,"Boulder, CO (USA)",03 FEB 2017,1018
235,4:48.43,Jenna CUPP,,USA,2,,"Boston, MA (USA)",05 MAR 2017,1018
235,4:48.43,Alicja KONIECZEK,02 NOV 1994,POL,1h2,,"Birmingham, AL (USA)",09 MAR 2017,1018
237,4:48.49,Alexa EFRAIMSON,20 FEB 1997,USA,5,,"Albuquerque, NM (USA)",04 MAR 2017,1018
