Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
38,4:37.56,Agata STRAUSA,02 DEC 1989,LAT,3h2,,"Fayetteville, AR (USA)",08 MAR 2013,1094
39,4:37.60,Jillian KING,21 MAR 1990,USA,1f1,,"Boston, MA (USA)",25 JAN 2013,1094
40,4:37.69,Anne KESSELRING,04 DEC 1989,GER,2h1,,"Fayetteville, AR (USA)",08 MAR 2013,1093
41,4:37.80,Rebecca FRIDAY,07 MAY 1991,USA,3h1,,"Fayetteville, AR (USA)",08 MAR 2013,1092
42,4:37.88,Rebecca TRACY,20 FEB 1991,USA,4h1,,"Fayetteville, AR (USA)",08 MAR 2013,1092
43,4:38.03,Agata STRAUSA,02 DEC 1989,LAT,3,,"Fayetteville, AR (USA)",24 FEB 2013,1090
44,4:38.18,Kelly WILLIAMS,,USA,5h1,,"Fayetteville, AR (USA)",08 MAR 2013,1089
45,4:38.29,Rachel SCHNEIDER,18 JUL 1991,USA,6h1,,"Fayetteville, AR (USA)",08 MAR 2013,1089
46,4:38.44,Carly HAMILTON,15 FEB 1993,USA,4,,"Fayetteville, AR (USA)",09 MAR 2013,1088
47,4:38.49,Emily SISSON,12 OCT 1991,USA,1f3,,"Boston, MA (USA)",23 FEB 2013,1087
48,4:38.56,Amanda MERGAERT,04 SEP 1991,USA,4h2,,"Fayetteville, AR (USA)",08 MAR 2013,1087
49,4:38.88,Amanda MERGAERT,04 SEP 1991,USA,5,,"Fayetteville, AR (USA)",09 MAR 2013,1084
50,4:39.03,Angel PICCIRILLO,08 JAN 1994,USA,4f2,,"New York, NY (USA)",02 MAR 2013,1083
51,4:39.05,Cory Ann MCGEE,29 MAY 1992,USA,5h2,,"Fayetteville, AR (USA)",08 MAR 2013,1083
52,4:39.23,Ibtissam LAKHOUAD,07 DEC 1980,MAR,1,,"Reggie Lewis Center, Boston, MA (USA)",02 FEB 2013,1082
52,4:39.23,Rebecca FRIDAY,07 MAY 1991,USA,6,,"Fayetteville, AR (USA)",09 MAR 2013,1082
54,4:39.30,Kelly WILLIAMS,,USA,7,,"Fayetteville, AR (USA)",09 MAR 2013,1081
55,4:39.36,Emily LIPARI,19 NOV 1992,USA,3,,"University Park, PA (USA)",26 JAN 2013,1081
56,4:39.37,Renee TOMLIN,21 NOV 1988,USA,5,,"New York, NY (USA)",26 JAN 2013,1081
57,4:39.40,Treniere MOSER,27 OCT 1981,USA,2,,"Reggie Lewis Center, Boston, MA (USA)",02 FEB 2013,1081
58,4:39.42,Violah CHEPTOO,01 MAR 1989,KEN,3,,"Reggie Lewis Center, Boston, MA (USA)",02 FEB 2013,1081
59,4:39.48,Rachel SCHNEIDER,18 JUL 1991,USA,1,,"New York, NY (USA)",02 FEB 2013,1080
59,4:39.48,Rebecca TRACY,20 FEB 1991,USA,8,,"Fayetteville, AR (USA)",09 MAR 2013,1080
61,4:39.52,Jackie ARESON,31 MAR 1988,USA,1,,"College Station, TX (USA)",09 FEB 2013,1080
62,4:39.53,Dana MECKE,20 SEP 1987,USA,2,,"College Station, TX (USA)",09 FEB 2013,1080
63,4:39.74,Katrina COOGAN,15 NOV 1993,USA,4,,"University Park, PA (USA)",26 JAN 2013,1078
64,4:39.79,Hilary STELLINGWERFF,07 AUG 1981,CAN,4,,"Reggie Lewis Center, Boston, MA (USA)",02 FEB 2013,1078
65,4:39.99,Heather KAMPF,19 JAN 1987,USA,5,,"Reggie Lewis Center, Boston, MA (USA)",02 FEB 2013,1077
66,4:40.08,Angel PICCIRILLO,08 JAN 1994,USA,5,,"University Park, PA (USA)",26 JAN 2013,1076
67,4:40.12,Catherine BECK,25 SEP 1985,USA,6,,"New York, NY (USA)",26 JAN 2013,1076
68,4:40.19,Lianne FARBER,12 JUN 1992,USA,2,,"New York, NY (USA)",02 FEB 2013,1075
69,4:40.55,Georgia PEEL,26 MAY 1994,GBR,4,,"Fayetteville, AR (USA)",26 JAN 2013,1073
70,4:40.62,Elise CRANNY,09 MAY 1996,USA,1f2,,"New York, NY (USA)",10 MAR 2013,1072
71,4:40.72,Erin GILLINGHAM,,USA,2,,"Cambridge, MA (USA)",24 FEB 2013,1071
72,4:40.97,Hannah MEIER,06 DEC 1994,USA,2f2,,"New York, NY (USA)",10 MAR 2013,1070
73,4:41.02,Emily SHEARER,,USA,3,,"Cambridge, MA (USA)",24 FEB 2013,1069
74,4:41.09,Rachel PAUL,14 DEC 1993,USA,5f2,,"New York, NY (USA)",02 MAR 2013,1069
75,4:41.12,Rachel PAUL,14 DEC 1993,USA,3,,"New York, NY (USA)",02 FEB 2013,1069
76,4:41.29,Vicky FOUHY,07 JAN 1990,GBR,6h2,,"Fayetteville, AR (USA)",08 MAR 2013,1067
77,4:41.54,Catherine WHITE,24 JUL 1989,USA,1f1,,"Blacksburg, VA (USA)",02 MAR 2013,1066
78,4:41.55,Christine BABCOCK,19 MAY 1990,USA,7h2,,"Fayetteville, AR (USA)",08 MAR 2013,1066
79,4:41.61,Kelsey DUERKSEN,05 NOV 1989,USA,1,,"Bloomington, IN (USA)",25 JAN 2013,1065
80,4:41.62,Greta FELDMAN,30 MAR 1991,USA,4,,"Cambridge, MA (USA)",24 FEB 2013,1065
81,4:41.68,Genevieve LACAZE,04 AUG 1989,AUS,7,,"New York, NY (USA)",26 JAN 2013,1065
82,4:41.72,Genevieve LACAZE,04 AUG 1989,AUS,6,,"Reggie Lewis Center, Boston, MA (USA)",02 FEB 2013,1064
83,4:41.78,Kelsey MARGEY,07 MAY 1994,USA,4,,"New York, NY (USA)",02 FEB 2013,1064
84,4:41.84,Nicci CORBIN,,USA,5,,"Fayetteville, AR (USA)",26 JAN 2013,1064
85,4:42.24,Erin GILLINGHAM,,USA,1f1,,"New York, NY (USA)",08 FEB 2013,1061
86,4:42.25,Olivia SADLER,01 MAY 1994,GBR,2f1,,"New York, NY (USA)",08 FEB 2013,1061
87,4:42.28,Erin GILLINGHAM,,USA,6f2,,"New York, NY (USA)",02 MAR 2013,1061
88,4:42.33,Josephine MOULTRIE,19 NOV 1990,GBR,1,,"Nampa, ID (USA)",23 FEB 2013,1060
89,4:42.34,Nicky AKANDE,10 JUL 1992,USA,6,,"University Park, PA (USA)",26 JAN 2013,1060
90,4:42.49,Emma BATES,08 JUL 1992,USA,2,,"Nampa, ID (USA)",23 FEB 2013,1059
91,4:42.62,Lianne FARBER,12 JUN 1992,USA,1,,"Blacksburg, VA (USA)",23 FEB 2013,1058
92,4:42.76,Heidi SEE,09 AUG 1989,AUS,2f1,,"Blacksburg, VA (USA)",02 MAR 2013,1057
93,4:43.00,Cally MACUMBER,19 AUG 1990,USA,4,,"Fayetteville, AR (USA)",24 FEB 2013,1055
94,4:43.15,Grace HEYMSFIELD,24 MAR 1992,USA,1h3,,"Fayetteville, AR (USA)",23 FEB 2013,1054
95,4:43.16,Grace HEYMSFIELD,24 MAR 1992,USA,5,,"Fayetteville, AR (USA)",24 FEB 2013,1054
96,4:43.23,Kathryn FANNING,07 OCT 1992,USA,1,,"Boston, MA (USA)",03 MAR 2013,1054
97,4:43.41,Lindsay WALSH,,USA,5,,"Cambridge, MA (USA)",24 FEB 2013,1053
98,4:43.43,Shannon OSIKA,15 JUN 1993,USA,7h1,,"Fayetteville, AR (USA)",08 MAR 2013,1052
99,4:43.52,Vicky FOUHY,07 JAN 1990,GBR,2,,"Blacksburg, VA (USA)",23 FEB 2013,1052
100,4:43.58,Keri WOOD,05 FEB 1991,USA,6,,"Fayetteville, AR (USA)",24 FEB 2013,1051
101,4:43.65,Alexis MIKAELIAN,,USA,6,,"Cambridge, MA (USA)",24 FEB 2013,1051
102,4:43.69,Stephanie SCHAPPERT,25 APR 1993,USA,7,,"University Park, PA (USA)",26 JAN 2013,1051
102,4:43.69,Sarah MACPHERSON,08 MAY 1991,CAN,1f2,,"Birmingham, AL (USA)",24 FEB 2013,1051
104,4:43.73,Elinor KIRK,26 APR 1989,GBR,2f2,,"Birmingham, AL (USA)",24 FEB 2013,1050
105,4:43.76,Emma BATES,08 JUL 1992,USA,1f3,,"Nampa, ID (USA)",26 JAN 2013,1050
106,4:43.84,Betzy JIMENEZ,07 OCT 1987,USA,3,,"College Station, TX (USA)",09 FEB 2013,1050
106,4:43.84,Rachel SCHNEIDER,18 JUL 1991,USA,9,,"Fayetteville, AR (USA)",09 MAR 2013,1050
108,4:43.85,Amber SCHULTZ,27 DEC 1990,USA,2f3,,"Nampa, ID (USA)",26 JAN 2013,1050
109,4:43.88,Stephanie SCHAPPERT,25 APR 1993,USA,7f2,,"New York, NY (USA)",02 MAR 2013,1049
110,4:44.14,Rebecca TRACY,20 FEB 1991,USA,2,,"Bloomington, IN (USA)",25 JAN 2013,1048
111,4:44.20,Charlene LIPSEY,16 JUL 1991,USA,1,,"College Station, TX (USA)",19 JAN 2013,1047
112,4:44.23,Shannon OSIKA,15 JUN 1993,USA,1,,"Ann Arbor, MI (USA)",19 JAN 2013,1047
113,4:44.33,Kirsten STEWART,1992,CAN,2,,"Boston, MA (USA)",03 MAR 2013,1046
114,4:44.37,Rachel SCHNEIDER,18 JUL 1991,USA,1,,"Bethesda, MD (USA)",18 JAN 2013,1046
115,4:44.44,Sara BARRON,20 NOV 1994,USA,3,,"Bloomington, IN (USA)",25 JAN 2013,1045
116,4:44.46,Stella CHRISTOFOROU,02 MAR 1992,CYP,7,,"Fayetteville, AR (USA)",24 FEB 2013,1045
117,4:44.47,Agata STRAUSA,02 DEC 1989,LAT,1h2,,"Fayetteville, AR (USA)",23 FEB 2013,1045
118,4:44.54,Grace HEYMSFIELD,24 MAR 1992,USA,2,,"College Station, TX (USA)",19 JAN 2013,1045
119,4:44.59,Keri WOOD,05 FEB 1991,USA,2h3,,"Fayetteville, AR (USA)",23 FEB 2013,1044
120,4:44.60,Lindsay CREVOISERAT,09 FEB 1993,USA,1f2,,"New York, NY (USA)",18 JAN 2013,1044
121,4:44.73,Christy CAZZOLA,18 JUN 1985,USA,1f1,,"Oshkosh, WI (USA)",25 JAN 2013,1043
121,4:44.73,Dana MECKE,20 SEP 1987,USA,7,,"Reggie Lewis Center, Boston, MA (USA)",02 FEB 2013,1043
123,4:44.78,Dominique SCOTT,24 JUN 1992,RSA,3,,"College Station, TX (USA)",19 JAN 2013,1043
124,4:44.84,Kelsey DUERKSEN,05 NOV 1989,USA,1,,"Bloomington, IN (USA)",12 JAN 2013,1043
125,4:44.93,Emily SHEARER,,USA,1f3,,"University Park, PA (USA)",02 FEB 2013,1042
126,4:45.00,Olivia SADLER,01 MAY 1994,GBR,7,,"Cambridge, MA (USA)",24 FEB 2013,1042
127,4:45.05,Jessica KAMILOS,03 AUG 1993,USA,8,,"Fayetteville, AR (USA)",24 FEB 2013,1041
128,4:45.06,Amanda ECCLESTON,18 JUN 1990,USA,2,,"Ann Arbor, MI (USA)",19 JAN 2013,1041
128,4:45.06,Arianne RABY,14 OCT 1988,CAN,4,,"Bloomington, IN (USA)",25 JAN 2013,1041
130,4:45.25,Keely MAGUIRE,24 FEB 1990,USA,2f3,,"Boston, MA (USA)",23 FEB 2013,1040
131,4:45.26,Elinor KIRK,26 APR 1989,GBR,1,,"Birmingham, AL (USA)",09 FEB 2013,1040
132,4:45.33,Dani WALKER,,USA,1,,"Bloomington, IN (USA)",08 FEB 2013,1039
133,4:45.40,Jillian KING,21 MAR 1990,USA,8h1,,"Fayetteville, AR (USA)",08 MAR 2013,1039
134,4:45.44,Greta FELDMAN,30 MAR 1991,USA,2f1,,"Boston, MA (USA)",25 JAN 2013,1039
135,4:45.46,Sarah HUDAK,18 FEB 1990,GBR,3f2,,"Birmingham, AL (USA)",24 FEB 2013,1038
136,4:45.53,Erin GILLINGHAM,,USA,1h1,,"Cambridge, MA (USA)",23 FEB 2013,1038
137,4:45.56,Alexis MIKAELIAN,,USA,8f2,,"New York, NY (USA)",02 MAR 2013,1038
138,4:45.63,Laura ROXBERG,20 NOV 1989,USA,2h2,,"Fayetteville, AR (USA)",23 FEB 2013,1037
139,4:45.66,Laura ROXBERG,20 NOV 1989,USA,8h2,,"Fayetteville, AR (USA)",08 MAR 2013,1037
140,4:45.74,Katie PORADA,14 MAR 1992,USA,5,,"Bloomington, IN (USA)",25 JAN 2013,1036
141,4:45.88,Kathryn FANNING,07 OCT 1992,USA,1f2,,"University Park, PA (USA)",12 JAN 2013,1035
142,4:45.99,Mary ALENBRATT,09 SEP 1990,SWE,4f2,,"Birmingham, AL (USA)",24 FEB 2013,1035
143,4:46.03,Lauren PENNEY,27 MAY 1990,USA,1f1,,"New York, NY (USA)",11 JAN 2013,1034
144,4:46.14,Olivia SADLER,01 MAY 1994,GBR,9f2,,"New York, NY (USA)",02 MAR 2013,1034
145,4:46.20,Monika JUODSKAITĖ,03 OCT 1991,LTU,6,,"Fayetteville, AR (USA)",26 JAN 2013,1033
146,4:46.23,Samantha GINTHER,07 AUG 1990,USA,6,,"Bloomington, IN (USA)",25 JAN 2013,1033
147,4:46.39,Diane NUKURI,01 DEC 1984,BDI,1,,"Iowa City, IA (USA)",12 JAN 2013,1032
148,4:46.48,Arianne RABY,14 OCT 1988,CAN,2,,"Bloomington, IN (USA)",12 JAN 2013,1031
149,4:46.50,Lianne FARBER,12 JUN 1992,USA,1h2,,"Blacksburg, VA (USA)",22 FEB 2013,1031
149,4:46.50,Greta FELDMAN,30 MAR 1991,USA,2h1,,"Cambridge, MA (USA)",23 FEB 2013,1031
151,4:46.63,Samantha DIAZ,,USA,3,,"Nampa, ID (USA)",23 FEB 2013,1030
152,4:46.64,Kathryn FANNING,07 OCT 1992,USA,1,,"Boston, MA (USA)",12 FEB 2013,1030
153,4:46.73,Hannah NECZYPOR,30 JAN 1993,USA,1f1,,"New York, NY (USA)",02 MAR 2013,1030
154,4:46.78,Annie LEHARDY,18 OCT 1992,USA,5,,"New York, NY (USA)",02 FEB 2013,1029
155,4:46.80,Marina POSPELOVA,23 JUL 1990,RUS,1,,Yaroslavl (RUS),29 DEC 2012,1029
156,4:46.85,Emily SISSON,12 OCT 1991,USA,1,,"Kingston, RI (USA)",19 JAN 2013,1029
157,4:46.89,Stephanie STRASSER,01 NOV 1991,USA,9,,"Fayetteville, AR (USA)",24 FEB 2013,1028
158,4:46.90,Nihal KAYALI,13 MAR 1991,USA,2f1,,"New York, NY (USA)",02 MAR 2013,1028
159,4:46.92,Rebecca ADDISON,28 MAY 1991,USA,3,,"Ann Arbor, MI (USA)",19 JAN 2013,1028
160,4:46.94,Melissa AGNEW,,USA,1,,"Birmingham, AL (USA)",09 MAR 2013,1028
161,4:46.96,Vicky FOUHY,07 JAN 1990,GBR,1h1,,"Blacksburg, VA (USA)",22 FEB 2013,1028
162,4:47.05,Jessica KAMILOS,03 AUG 1993,USA,3h2,,"Fayetteville, AR (USA)",23 FEB 2013,1027
163,4:47.06,Heather HAUG,12 SEP 1989,USA,1f2,,"Bozeman, MT (USA)",23 FEB 2013,1027
164,4:47.07,Jessica FURLAN,15 MAR 1990,CAN,1,,"Lincoln, NE (USA)",19 JAN 2013,1027
165,4:47.13,Amber ZIMMERMAN,15 SEP 1992,USA,6,,"New York, NY (USA)",02 FEB 2013,1027
166,4:47.14,Bridget DAHLBERG,04 DEC 1990,USA,7,,"New York, NY (USA)",02 FEB 2013,1027
167,4:47.15,Sarah HUDAK,18 FEB 1990,GBR,2,,"Birmingham, AL (USA)",09 FEB 2013,1027
168,4:47.31,Rhiannon JOHNS,11 JUN 1990,CAN,5f2,,"Birmingham, AL (USA)",24 FEB 2013,1026
169,4:47.32,Rachel SCHILKOWSKY,15 APR 1992,USA,2f2,,"University Park, PA (USA)",12 JAN 2013,1026
170,4:47.34,Kathryn FANNING,07 OCT 1992,USA,3f1,,"Boston, MA (USA)",25 JAN 2013,1025
171,4:47.37,Cally MACUMBER,19 AUG 1990,USA,1h1,,"Fayetteville, AR (USA)",23 FEB 2013,1025
172,4:47.38,Cory Ann MCGEE,29 MAY 1992,USA,2h1,,"Fayetteville, AR (USA)",23 FEB 2013,1025
173,4:47.43,Carolyn BASKIR,,USA,8,,"New York, NY (USA)",02 FEB 2013,1025
174,4:47.47,Olivia BURNE,03 SEP 1991,NZL,10f2,,"New York, NY (USA)",02 MAR 2013,1025
175,4:47.55,Shauna MCNIFF,19 OCT 1990,USA,9,,"New York, NY (USA)",02 FEB 2013,1024
176,4:47.57,Nicol TRAYNOR,06 MAY 1989,USA,2f1,,"New York, NY (USA)",11 JAN 2013,1024
177,4:47.60,Karley REMPEL,06 APR 1993,CAN,10,,"New York, NY (USA)",02 FEB 2013,1024
178,4:47.63,Jessica FURLAN,15 MAR 1990,CAN,1,,"Lincoln, NE (USA)",02 FEB 2013,1023
179,4:47.91,Samantha GINTHER,07 AUG 1990,USA,3,,"Bloomington, IN (USA)",12 JAN 2013,1021
180,4:47.95,Brigitte MANIA,17 AUG 1991,USA,4f1,,"Boston, MA (USA)",25 JAN 2013,1021
181,4:47.96,Aliphine Chepkerker TULIAMUK,05 APR 1989,KEN,1f2,,"Wichita, KS (USA)",02 FEB 2013,1021
182,4:48.11,Christy CAZZOLA,18 JUN 1985,USA,1,,"Naperville, IL (USA)",09 MAR 2013,1020
183,4:48.16,Jamie PHELAN,02 SEP 1995,CAN,3f2,,"New York, NY (USA)",10 MAR 2013,1020
184,4:48.17,Lily WILLIAMS,24 JUN 1994,USA,3h3,,"Fayetteville, AR (USA)",23 FEB 2013,1020
185,4:48.22,Melissa THOMPSON,,USA,1f2,,"Ypsilanti, MI (USA)",23 FEB 2013,1019
186,4:48.27,Lindsay WALSH,,USA,3h1,,"Cambridge, MA (USA)",23 FEB 2013,1019
187,4:48.32,Keely MAGUIRE,24 FEB 1990,USA,5f1,,"Boston, MA (USA)",25 JAN 2013,1019
188,4:48.33,Wesley FRAZIER,03 SEP 1995,USA,1,,"Winston Salem, NC (USA)",28 DEC 2012,1019
189,4:48.38,Stephanie JEFFERSON,,USA,1,,"Bloomington, IN (USA)",18 JAN 2013,1018
190,4:48.43,Hannah NECZYPOR,30 JAN 1993,USA,8,,"University Park, PA (USA)",26 JAN 2013,1018
191,4:48.47,Yolanda NGARAMBE,14 SEP 1991,SWE,3f3,,"Boston, MA (USA)",23 FEB 2013,1018
192,4:48.54,Kelsey ROSE,05 FEB 1990,USA,3f1,,"New York, NY (USA)",08 FEB 2013,1017
192,4:48.54,Viktoriya VORONKO,15 MAY 1991,RUS,2f2,,"Ypsilanti, MI (USA)",23 FEB 2013,1017
194,4:48.55,Hillary HOLT,24 APR 1992,USA,3f3,,"Nampa, ID (USA)",26 JAN 2013,1017
195,4:48.59,Sammy SILVA,10 AUG 1991,USA,8,,"Cambridge, MA (USA)",24 FEB 2013,1017
196,4:48.61,Rhiannon JOHNS,11 JUN 1990,CAN,3,,"Birmingham, AL (USA)",09 FEB 2013,1017
197,4:48.62,Erin KOCH,,USA,1f1,,"Fairfax, VA (USA)",26 JAN 2013,1017
198,4:48.65,Marielle HALL,28 JAN 1992,USA,7,,"Fayetteville, AR (USA)",26 JAN 2013,1016
199,4:48.69,Stephanie STRASSER,01 NOV 1991,USA,3h1,,"Fayetteville, AR (USA)",23 FEB 2013,1016
200,4:48.71,Emily SHEARER,,USA,1h3,,"Cambridge, MA (USA)",23 FEB 2013,1016
201,4:48.81,Agnes JESANG,01 APR 1986,KEN,3,,Orenburg (RUS),01 FEB 2013,1015
202,4:48.85,Caitlin LANE,08 APR 1990,USA,9,,"University Park, PA (USA)",26 JAN 2013,1015
202,4:48.85,Olivia SADLER,01 MAY 1994,GBR,2h3,,"Cambridge, MA (USA)",23 FEB 2013,1015
204,4:48.87,Stella CHRISTOFOROU,02 MAR 1992,CYP,1f2,,"Fayetteville, AR (USA)",26 JAN 2013,1015
205,4:48.90,Keri WOOD,05 FEB 1991,USA,1,,"New York, NY (USA)",02 FEB 2013,1015
206,4:48.91,Stella CHRISTOFOROU,02 MAR 1992,CYP,4h3,,"Fayetteville, AR (USA)",23 FEB 2013,1015
207,4:48.93,Heather HAUG,12 SEP 1989,USA,1,,"Bozeman, MT (USA)",18 JAN 2013,1014
208,4:48.94,Wesley FRAZIER,03 SEP 1995,USA,1,,"Reggie Lewis Center, Boston, MA (USA)",02 FEB 2013,1014
208,4:48.94,Gabrielle LEVAC,,USA,3,,"Blacksburg, VA (USA)",23 FEB 2013,1014
210,4:48.95,Carolyn BASKIR,,USA,4,,"Blacksburg, VA (USA)",23 FEB 2013,1014
211,4:49.01,Erin HUDDLESTON,,USA,1,,"Fayetteville, AR (USA)",08 FEB 2013,1014
212,4:49.04,Sarah MACPHERSON,08 MAY 1991,CAN,2,,"Fayetteville, AR (USA)",08 FEB 2013,1014
213,4:49.05,Molly HIGGINS,,USA,3f1,,"New York, NY (USA)",02 MAR 2013,1014
214,4:49.10,Irina DMITRIYEVA,11 FEB 1982,RUS,2,,Yaroslavl (RUS),29 DEC 2012,1013
215,4:49.14,Catarina ROCHA,10 DEC 1994,USA,1,,"Boston, MA (USA)",23 FEB 2013,1013
216,4:49.19,Annie LEHARDY,18 OCT 1992,USA,5,,"Blacksburg, VA (USA)",23 FEB 2013,1013
217,4:49.20,Emma BATES,08 JUL 1992,USA,1,,"Nampa, ID (USA)",30 NOV 2012,1013
217,4:49.20,Betsy GRANEY,23 OCT 1989,USA,4,,"Ann Arbor, MI (USA)",19 JAN 2013,1013
219,4:49.30,Alexis MIKAELIAN,,USA,1f1,,"New York, NY (USA)",25 JAN 2013,1012
220,4:49.31,Ruby ROBERTS,01 OCT 1991,USA,1,,"Pullman, WA (USA)",26 JAN 2013,1012
221,4:49.32,Aliphine Chepkerker TULIAMUK,05 APR 1989,KEN,1f3,,"Cedar Falls, IA (USA)",24 FEB 2013,1012
221,4:49.32,Rachel BREWER,,USA,1f3,,"Cedar Falls, IA (USA)",24 FEB 2013,1012
223,4:49.34,Alexa ARAGON,01 JUN 1992,USA,7,,"Bloomington, IN (USA)",25 JAN 2013,1012
224,4:49.36,Caitlin FAHEY,,USA,4f3,,"Boston, MA (USA)",23 FEB 2013,1012
225,4:49.38,Josephine ADAMS,05 MAR 1990,USA,1f3,,"Houston, TX (USA)",26 JAN 2013,1011
226,4:49.44,Sarah MARTINELLI,,USA,10,,"University Park, PA (USA)",26 JAN 2013,1011
227,4:49.45,Sheena CRAWLEY,,USA,2,,"Naperville, IL (USA)",09 MAR 2013,1011
228,4:49.46,Lily WILLIAMS,24 JUN 1994,USA,10,,"Fayetteville, AR (USA)",24 FEB 2013,1011
229,4:49.50,Laura CARLETON,23 SEP 1989,USA,4,,"College Station, TX (USA)",19 JAN 2013,1011
230,4:49.51,Ariann NEUTTS,12 DEC 1990,USA,11,,"New York, NY (USA)",02 FEB 2013,1011
231,4:49.61,Lisa HAVELL,08 SEP 1988,SWE,2,,"Birmingham, AL (USA)",09 MAR 2013,1010
232,4:49.64,Annie MONAGLE,,USA,3,,"Naperville, IL (USA)",09 MAR 2013,1010
233,4:49.68,Alexis PANISSE,21 JUN 1993,DOM,4h1,,"Fayetteville, AR (USA)",23 FEB 2013,1009
233,4:49.68,Kelly MCSHEA,19 SEP 1992,USA,3f3,,"Cedar Falls, IA (USA)",24 FEB 2013,1009
235,4:49.70,Julie MCGILPIN,,USA,2,,"New York, NY (USA)",02 FEB 2013,1009
236,4:49.74,Dominique SCOTT,24 JUN 1992,RSA,1f2,,"Fayetteville, AR (USA)",11 JAN 2013,1009
