Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
31,4:31.78,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,3,,Moskva (RUS),03 FEB 2019,1135
31,4:31.78,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,3,,"Boston, MA (USA)",03 MAR 2019,1135
33,4:31.79,Danielle ARAGON,01 JUL 1994,USA,4,,"Boston, MA (USA)",03 MAR 2019,1135
34,4:31.86,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,8,,"Reggie Lewis Center, Boston, MA (USA)",26 JAN 2019,1135
35,4:32.08,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,St. Petersburg (RUS),17 FEB 2019,1133
36,4:32.14,Kaela EDWARDS,08 DEC 1993,USA,9,,"Reggie Lewis Center, Boston, MA (USA)",26 JAN 2019,1133
37,4:32.38,Megan MANSY,27 MAR 1994,USA,2f1,,"Boston, MA (USA)",08 FEB 2019,1131
38,4:32.40,Nikki HILTZ,23 OCT 1994,USA,5f2,,"New York, NY (USA)",23 FEB 2019,1131
39,4:32.46,Hannah MEIER,06 DEC 1994,USA,1,,"Ann Arbor, MI (USA)",23 FEB 2019,1130
40,4:32.68,Emma COBURN,19 OCT 1990,USA,10,,"Reggie Lewis Center, Boston, MA (USA)",26 JAN 2019,1129
41,4:32.69,Ellinor PURRIER,20 FEB 1995,USA,6f2,,"New York, NY (USA)",23 FEB 2019,1129
42,4:32.79,Julia RIZK,14 JUN 1996,USA,2,,"Ann Arbor, MI (USA)",23 FEB 2019,1128
43,4:32.84,Jamie MORRISSEY,14 SEP 1995,USA,3f1,,"Boston, MA (USA)",08 FEB 2019,1128
44,4:32.92,Lauren GREGORY,25 JUL 1999,USA,2,,"Fayetteville, AR (USA)",26 JAN 2019,1127
45,4:32.95,Katrina COOGAN,15 NOV 1993,USA,5,,"Boston, MA (USA)",03 MAR 2019,1127
46,4:32.96,Megan MANSY,27 MAR 1994,USA,1f1,,"Boston, MA (USA)",02 FEB 2019,1127
47,4:33.09,Yekaterina ISHOVA,17 JAN 1989,RUS,4,,Moskva (RUS),03 FEB 2019,1126
48,4:33.41,Shannon OSIKA,15 JUN 1993,USA,1f1,,"Ann Arbor, MI (USA)",12 JAN 2019,1123
48,4:33.41,Amanda ECCLESTON,18 JUN 1990,USA,2f1,,"Ann Arbor, MI (USA)",12 JAN 2019,1123
50,4:33.47,Nicole HUTCHINSON,17 JUN 1997,CAN,1,,"New York, NY (USA)",26 JAN 2019,1123
50,4:33.47,Eleanor FULTON,17 MAY 1993,USA,1f1,,"New York, NY (USA)",23 FEB 2019,1123
52,4:33.52,Aisha PRAUGHT-LEER,14 DEC 1989,JAM,11,,"Reggie Lewis Center, Boston, MA (USA)",26 JAN 2019,1123
53,4:33.63,Grace BARNETT,29 JUN 1995,USA,2f1,,"New York, NY (USA)",23 FEB 2019,1122
54,4:33.64,Lianne FARBER,12 JUN 1992,USA,2f1,,"Boston, MA (USA)",02 FEB 2019,1122
55,4:33.65,Svetlana APLACHKINA,28 NOV 1992,RUS,2,,St. Petersburg (RUS),17 FEB 2019,1122
56,4:33.79,Millie PALADINO,18 OCT 1995,USA,4f1,,"Boston, MA (USA)",08 FEB 2019,1121
57,4:33.88,Carina VILJOEN,15 APR 1997,RSA,3,,"Fayetteville, AR (USA)",26 JAN 2019,1120
58,4:33.90,Stephanie SCHAPPERT,25 APR 1993,USA,6,,"Boston, MA (USA)",03 MAR 2019,1120
58,4:33.90,Megan MANSY,27 MAR 1994,USA,6,,"Boston, MA (USA)",03 MAR 2019,1120
60,4:33.93,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,7f2,,"New York, NY (USA)",23 FEB 2019,1120
61,4:33.94,Grace BARNETT,29 JUN 1995,USA,1,,"Winston Salem, NC (USA)",02 FEB 2019,1120
62,4:33.97,Emily LIPARI,19 NOV 1992,USA,10,,"New York, NY (USA)",09 FEB 2019,1119
63,4:34.06,Winny CHEBET,20 DEC 1990,KEN,4,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1119
64,4:34.14,Mel LAWRENCE,29 AUG 1989,USA,3f1,,"New York, NY (USA)",23 FEB 2019,1118
65,4:34.15,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,5f1,,"Boston, MA (USA)",08 FEB 2019,1118
66,4:34.29,Dana GIORDANO,30 DEC 1993,USA,4f1,,"New York, NY (USA)",23 FEB 2019,1117
67,4:34.60,Dana GIORDANO,30 DEC 1993,USA,3f1,,"Boston, MA (USA)",02 FEB 2019,1115
68,4:34.81,Karisa NELSON,12 JUN 1996,USA,2,,"New York, NY (USA)",26 JAN 2019,1113
69,4:34.87,Danielle ARAGON,01 JUL 1994,USA,3,,"New York, NY (USA)",26 JAN 2019,1113
70,4:34.94,Danielle ARAGON,01 JUL 1994,USA,8f2,,"New York, NY (USA)",23 FEB 2019,1113
71,4:35.13,Katrina COOGAN,15 NOV 1993,USA,6f1,,"Boston, MA (USA)",08 FEB 2019,1111
72,4:35.30,Svetlana SIMAKOVA,12 JUN 1987,RUS,5,,Moskva (RUS),03 FEB 2019,1110
73,4:35.51,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,3,,St. Petersburg (RUS),17 FEB 2019,1108
74,4:35.57,Susan Lokayo EJORE,09 NOV 1995,KEN,4,,"Fayetteville, AR (USA)",26 JAN 2019,1108
75,4:35.63,Mackenzie ANDREWS,22 JUL 1997,AUS,7f1,,"Boston, MA (USA)",08 FEB 2019,1108
75,4:35.63,Annie FULLER,14 NOV 1997,USA,3,,"Ann Arbor, MI (USA)",23 FEB 2019,1108
77,4:35.75,Amanda ECCLESTON,18 JUN 1990,USA,9f2,,"New York, NY (USA)",23 FEB 2019,1107
78,4:36.08,Kate GRACE,24 OCT 1988,USA,10f2,,"New York, NY (USA)",23 FEB 2019,1104
79,4:36.27,Alexis FULLER,,USA,1h1,,"Birmingham, AL (USA)",08 MAR 2019,1103
80,4:36.34,Hannah MEIER,06 DEC 1994,USA,2h1,,"Birmingham, AL (USA)",08 MAR 2019,1102
81,4:36.47,Stephanie SCHAPPERT,25 APR 1993,USA,8f1,,"Boston, MA (USA)",08 FEB 2019,1102
82,4:36.49,Rachel POCRATSKY,23 JAN 1997,USA,2,,"Winston Salem, NC (USA)",02 FEB 2019,1101
82,4:36.49,Sarah EDWARDS,07 JUL 1998,USA,3,,"Winston Salem, NC (USA)",02 FEB 2019,1101
84,4:36.63,Sarah EDWARDS,07 JUL 1998,USA,3h1,,"Birmingham, AL (USA)",08 MAR 2019,1100
85,4:36.75,Dina ALEKSANDROVA,09 AUG 1992,RUS,6,,Moskva (RUS),03 FEB 2019,1100
86,4:36.90,Karisa NELSON,12 JUN 1996,USA,1h2,,"Birmingham, AL (USA)",08 MAR 2019,1098
87,4:37.03,Julia RIZK,14 JUN 1996,USA,2h2,,"Birmingham, AL (USA)",08 MAR 2019,1098
88,4:37.16,Megan MANSY,27 MAR 1994,USA,11f2,,"New York, NY (USA)",23 FEB 2019,1097
89,4:37.24,Sarah FEENY,27 APR 1996,USA,4h1,,"Birmingham, AL (USA)",08 MAR 2019,1096
90,4:37.43,Yolanda NGARAMBE,14 SEP 1991,SWE,1f1,,"Clemson, SC (USA)",11 JAN 2019,1095
91,4:37.57,Taryn RAWLINGS,17 APR 1996,USA,3h2,,"Birmingham, AL (USA)",08 MAR 2019,1094
92,4:37.63,Julia RIZK,14 JUN 1996,USA,1,,"Birmingham, AL (USA)",09 MAR 2019,1093
93,4:37.73,Lauren GREGORY,25 JUL 1999,USA,4h2,,"Birmingham, AL (USA)",08 MAR 2019,1093
94,4:37.75,Weini KELATI FREZGHI,01 DEC 1996,ERI,1,,"Albuquerque, NM (USA)",23 FEB 2019,1092
95,4:37.79,Rachel MCARTHUR,04 AUG 1999,USA,1f1,,NY (USA),02 FEB 2019,1092
96,4:37.91,Lianne FARBER,12 JUN 1992,USA,5f1,,"New York, NY (USA)",23 FEB 2019,1091
97,4:37.92,Yekaterina STOROZHEVA,22 JAN 1993,RUS,4,,St. Petersburg (RUS),17 FEB 2019,1091
98,4:37.95,Carina VILJOEN,15 APR 1997,RSA,5h2,,"Birmingham, AL (USA)",08 MAR 2019,1091
99,4:38.12,Lianne FARBER,12 JUN 1992,USA,4,,"New York, NY (USA)",26 JAN 2019,1090
100,4:38.18,Nicole HUTCHINSON,17 JUN 1997,CAN,1f1,,"Annapolis, MD (USA)",11 JAN 2019,1089
101,4:38.23,Karisa NELSON,12 JUN 1996,USA,1,,"Lexington, VA (USA)",24 FEB 2019,1089
102,4:38.24,Karisa NELSON,12 JUN 1996,USA,2,,"Birmingham, AL (USA)",09 MAR 2019,1089
103,4:38.36,Jamie MORRISSEY,14 SEP 1995,USA,5,,"New York, NY (USA)",26 JAN 2019,1088
104,4:38.44,Millie PALADINO,18 OCT 1995,USA,3,,"Birmingham, AL (USA)",09 MAR 2019,1088
105,4:38.47,Katelyn AYERS,09 FEB 1995,CAN,6,,"New York, NY (USA)",26 JAN 2019,1087
105,4:38.47,Taryn RAWLINGS,17 APR 1996,USA,4,,"Birmingham, AL (USA)",09 MAR 2019,1087
107,4:38.48,Abbey COOPER,25 MAY 1992,USA,4,,"Winston Salem, NC (USA)",02 FEB 2019,1087
108,4:38.51,Carina VILJOEN,15 APR 1997,RSA,5,,"Birmingham, AL (USA)",09 MAR 2019,1087
109,4:38.55,Dominique CLAIRMONTE,,USA,1f1,,"Blacksburg, VA (USA)",18 JAN 2019,1087
110,4:38.68,Sarah EDWARDS,07 JUL 1998,USA,6,,"Birmingham, AL (USA)",09 MAR 2019,1086
111,4:38.75,Elly HENES,13 OCT 1998,USA,2f1,,"Blacksburg, VA (USA)",18 JAN 2019,1085
112,4:38.78,Alicia MONSON,13 MAY 1998,USA,1,,"Madison, WI (USA)",12 JAN 2019,1085
113,4:39.05,Katie RAINSBERGER,18 AUG 1998,USA,7,,"Birmingham, AL (USA)",09 MAR 2019,1083
113,4:39.05,Marlee STARLIPER,21 JUL 2002,USA,1f2,,"New York, NY (USA)",10 MAR 2019,1083
113,4:39.05,Taryn PARKS,2002,USA,1f2,,"New York, NY (USA)",10 MAR 2019,1083
116,4:39.15,Katelyn TUOHY,18 MAR 2002,USA,1,,"New York, NY (USA)",09 JAN 2019,1083
117,4:39.31,Dina ALEKSANDROVA,09 AUG 1992,RUS,5,,St. Petersburg (RUS),17 FEB 2019,1081
118,4:39.35,Sarah FEENY,27 APR 1996,USA,8,,"Birmingham, AL (USA)",09 MAR 2019,1081
119,4:39.43,Weini KELATI FREZGHI,01 DEC 1996,ERI,1,,"Albuquerque, NM (USA)",26 JAN 2019,1081
120,4:39.50,Lauren GREGORY,25 JUL 1999,USA,1,,"Fayetteville, AR (USA)",23 FEB 2019,1080
121,4:39.61,Kseniya MAKHNYEVA,30 NOV 1995,RUS,7,,Moskva (RUS),03 FEB 2019,1079
122,4:39.68,Kerry MACANGUS,31 MAR 1999,GBR,5,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1079
123,4:39.74,Anna SHIELDS,1991,USA,7,,"New York, NY (USA)",26 JAN 2019,1078
124,4:39.81,Katie RAINSBERGER,18 AUG 1998,USA,6h2,,"Birmingham, AL (USA)",08 MAR 2019,1078
125,4:39.88,Hannah ENGLAND,06 MAR 1987,GBR,6,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1077
126,4:39.89,Sarah LANCASTER,01 DEC 1987,USA,1f2,,"Boston, MA (USA)",08 FEB 2019,1077
127,4:40.10,Morgan ILSE,,USA,1f1,,"Clemson, SC (USA)",25 JAN 2019,1076
128,4:40.11,Julia RIZK,14 JUN 1996,USA,1h2,,"Ann Arbor, MI (USA)",22 FEB 2019,1076
129,4:40.13,Mackenzie ANDREWS,22 JUL 1997,AUS,3f1,,"Blacksburg, VA (USA)",18 JAN 2019,1076
130,4:40.17,Maudie SKYRING,09 APR 1997,AUS,2f2,,"Boston, MA (USA)",08 FEB 2019,1075
131,4:40.35,Hannah MEIER,06 DEC 1994,USA,1f2,,"Ann Arbor, MI (USA)",19 JAN 2019,1074
132,4:40.37,Morgan ILSE,,USA,1h1,,"Blacksburg, VA (USA)",22 FEB 2019,1074
133,4:40.41,Millie PALADINO,18 OCT 1995,USA,5h1,,"Birmingham, AL (USA)",08 MAR 2019,1074
134,4:40.47,Anna KNYAZEVA,20 MAR 1989,RUS,8,,Moskva (RUS),03 FEB 2019,1073
135,4:40.48,Dominique CLAIRMONTE,,USA,2h1,,"Blacksburg, VA (USA)",22 FEB 2019,1073
136,4:40.51,Gabrielle JENNINGS,15 SEP 1998,USA,2,,"Lexington, VA (USA)",24 FEB 2019,1073
137,4:40.60,Paige DUCA,05 AUG 1997,USA,9f1,,"Boston, MA (USA)",08 FEB 2019,1072
138,4:40.63,Jamie MORRISSEY,14 SEP 1995,USA,8,,"Boston, MA (USA)",03 MAR 2019,1072
138,4:40.63,Victoria STARCHER,23 MAY 2002,USA,3f2,,"New York, NY (USA)",10 MAR 2019,1072
140,4:40.74,Kaela EDWARDS,08 DEC 1993,USA,11,,"New York, NY (USA)",09 FEB 2019,1071
141,4:40.76,Hannah MEIER,06 DEC 1994,USA,2h2,,"Ann Arbor, MI (USA)",22 FEB 2019,1071
142,4:41.10,Yelena PAUSHKINA,08 NOV 1998,RUS,9,,Moskva (RUS),03 FEB 2019,1069
143,4:41.14,Bethany HASZ,09 SEP 1997,USA,4,,"Ann Arbor, MI (USA)",23 FEB 2019,1069
144,4:41.15,Lauren PAQUETTE,27 JUN 1986,USA,8,,"New York, NY (USA)",26 JAN 2019,1068
145,4:41.19,Alexis FULLER,,USA,9,,"Birmingham, AL (USA)",09 MAR 2019,1068
146,4:41.26,Logan MORRIS,07 JUL 1998,USA,1f1,,"Winston Salem, NC (USA)",16 FEB 2019,1068
147,4:41.38,Allie WILSON,31 MAR 1996,USA,1,,"New York, NY (USA)",17 FEB 2019,1067
147,4:41.38,Allie OSTRANDER,24 DEC 1996,USA,2,,"Albuquerque, NM (USA)",23 FEB 2019,1067
149,4:41.40,Carina VILJOEN,15 APR 1997,RSA,2,,"Fayetteville, AR (USA)",23 FEB 2019,1067
150,4:41.50,Sarah EDWARDS,07 JUL 1998,USA,1h3,,"Blacksburg, VA (USA)",22 FEB 2019,1066
151,4:41.52,Jacqueline FAIRCHILD,03 MAY 1989,GBR,7,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1066
152,4:41.56,Sarah EDWARDS,07 JUL 1998,USA,1,,"Blacksburg, VA (USA)",23 FEB 2019,1066
153,4:41.61,Shannon MURDOCK,,USA,3f2,,"Boston, MA (USA)",08 FEB 2019,1065
154,4:41.65,Miranda SALVO,,USA,3h1,,"Blacksburg, VA (USA)",22 FEB 2019,1065
155,4:41.66,Marlee STARLIPER,21 JUL 2002,USA,1,,"New York, NY (USA)",09 FEB 2019,1065
156,4:41.74,Whittni ORTON,22 OCT 1997,USA,7h2,,"Birmingham, AL (USA)",08 MAR 2019,1064
157,4:41.77,Natalie CIZMAS,20 APR 1996,USA,3f1,,"Ann Arbor, MI (USA)",12 JAN 2019,1064
158,4:41.95,Katie WASSERMAN,08 APR 1998,USA,4f2,,"Boston, MA (USA)",08 FEB 2019,1063
159,4:42.04,Annie FULLER,14 NOV 1997,USA,2f2,,"Ann Arbor, MI (USA)",19 JAN 2019,1062
160,4:42.10,Jodie JUDD,25 SEP 1998,GBR,2f1,,"Clemson, SC (USA)",25 JAN 2019,1062
160,4:42.10,Julia RIZK,14 JUN 1996,USA,1f1,,"Clemson, SC (USA)",08 FEB 2019,1062
162,4:42.11,Alexis FULLER,,USA,3,,"Albuquerque, NM (USA)",23 FEB 2019,1062
163,4:42.26,Weini KELATI FREZGHI,01 DEC 1996,ERI,1h1,,"Albuquerque, NM (USA)",22 FEB 2019,1061
164,4:42.31,Susan Lokayo EJORE,09 NOV 1995,KEN,6h1,,"Birmingham, AL (USA)",08 MAR 2019,1060
165,4:42.36,Stephanie GARCIA,03 MAY 1988,USA,12,,"Reggie Lewis Center, Boston, MA (USA)",26 JAN 2019,1060
166,4:42.46,Julia RIZK,14 JUN 1996,USA,1f2,,"New York, NY (USA)",26 JAN 2019,1059
167,4:42.48,Jamie MORRISSEY,14 SEP 1995,USA,12f2,,"New York, NY (USA)",23 FEB 2019,1059
168,4:42.52,Kathryn GILLESPIE,27 SEP 1996,GBR,5f2,,"Boston, MA (USA)",08 FEB 2019,1059
168,4:42.52,Morgan ILSE,,USA,2f1,,"Winston Salem, NC (USA)",16 FEB 2019,1059
170,4:42.79,Bethany HASZ,09 SEP 1997,USA,1f4,,"Ann Arbor, MI (USA)",02 FEB 2019,1057
171,4:42.86,Logan MORRIS,07 JUL 1998,USA,1h2,,"Blacksburg, VA (USA)",22 FEB 2019,1056
172,4:42.92,Lenuta Petronela SIMIUC,27 SEP 1994,ROU,6f2,,"Boston, MA (USA)",08 FEB 2019,1056
173,4:42.94,Lauren GREGORY,25 JUL 1999,USA,10,,"Birmingham, AL (USA)",09 MAR 2019,1056
174,4:43.03,Maddy REED,24 MAY 1998,USA,3,,"Fayetteville, AR (USA)",23 FEB 2019,1055
175,4:43.05,Morgan ILSE,,USA,2,,"Blacksburg, VA (USA)",23 FEB 2019,1055
176,4:43.10,Logan MORRIS,07 JUL 1998,USA,3f1,,"Clemson, SC (USA)",25 JAN 2019,1055
177,4:43.14,Hannah STEELMAN,09 JUN 1999,USA,3,,"Lexington, VA (USA)",24 FEB 2019,1055
178,4:43.28,Meg DARMOFAL,29 JAN 1997,USA,5,,"Ann Arbor, MI (USA)",23 FEB 2019,1054
179,4:43.29,Hannah STEELMAN,09 JUN 1999,USA,4f1,,"Clemson, SC (USA)",25 JAN 2019,1053
180,4:43.34,Martha BISSAH,24 AUG 1997,GHA,3f1,,"Winston Salem, NC (USA)",16 FEB 2019,1053
181,4:43.36,Jessica PASCOE,26 FEB 1997,AUS,5,,"Fayetteville, AR (USA)",26 JAN 2019,1053
182,4:43.37,Amanda GEHRICH,29 SEP 1997,USA,6,,"Fayetteville, AR (USA)",26 JAN 2019,1053
183,4:43.38,Johanna Christine SCHULZ,25 SEP 1994,GER,2h3,,"Blacksburg, VA (USA)",22 FEB 2019,1053
184,4:43.44,Haley HARRIS,,USA,1f1,,"Bloomington, IN (USA)",26 JAN 2019,1052
185,4:43.49,Hayley JACKSON,1999,USA,4f1,,"Winston Salem, NC (USA)",16 FEB 2019,1052
186,4:43.50,Johanna Christine SCHULZ,25 SEP 1994,GER,3,,"Blacksburg, VA (USA)",23 FEB 2019,1052
187,4:43.73,Alice HILL,06 AUG 1999,USA,6,,"Ann Arbor, MI (USA)",23 FEB 2019,1050
188,4:43.93,Katie WASSERMAN,08 APR 1998,USA,1,,"Cambridge, MA (USA)",24 FEB 2019,1049
189,4:43.96,Abby NICHOLS,,USA,2f2,,"New York, NY (USA)",26 JAN 2019,1049
190,4:44.11,Jodie JUDD,25 SEP 1998,GBR,3h3,,"Blacksburg, VA (USA)",22 FEB 2019,1048
191,4:44.12,Alexandria CRUZ,,USA,2f1,,"Clemson, SC (USA)",18 JAN 2019,1048
192,4:44.17,Stephanie GARCIA,03 MAY 1988,USA,5,,"Winston Salem, NC (USA)",02 FEB 2019,1047
193,4:44.23,Katie WASSERMAN,08 APR 1998,USA,3f2,,"New York, NY (USA)",26 JAN 2019,1047
193,4:44.23,Karisa NELSON,12 JUN 1996,USA,12,,"New York, NY (USA)",09 FEB 2019,1047
195,4:44.24,Militsa MIRCHEVA,24 MAY 1994,BUL,5f1,,"Clemson, SC (USA)",25 JAN 2019,1047
196,4:44.30,Bethany HASZ,09 SEP 1997,USA,3h2,,"Ann Arbor, MI (USA)",22 FEB 2019,1046
197,4:44.34,Destiny COLLINS,08 APR 1998,USA,3f1,,"Clemson, SC (USA)",18 JAN 2019,1046
198,4:44.36,Maudie SKYRING,09 APR 1997,AUS,2h2,,"Blacksburg, VA (USA)",22 FEB 2019,1046
199,4:44.68,Maddie VILLALBA,,USA,2,,"Cambridge, MA (USA)",24 FEB 2019,1044
200,4:44.73,Shannon MURDOCK,,USA,1f1,,"Boston, MA (USA)",25 JAN 2019,1043
201,4:44.75,Maudie SKYRING,09 APR 1997,AUS,4,,"Blacksburg, VA (USA)",23 FEB 2019,1043
202,4:44.81,Addy TOWNSEND,14 DEC 1997,CAN,4f1,,"Boston, MA (USA)",02 FEB 2019,1043
203,4:44.83,Mia NAHOM,27 FEB 1999,USA,5f1,,"Boston, MA (USA)",02 FEB 2019,1043
204,4:44.88,Zofia DUDEK,25 DEC 2001,POL,4f2,,"New York, NY (USA)",10 MAR 2019,1042
205,4:44.89,Dominique CLAIRMONTE,,USA,5,,"Blacksburg, VA (USA)",23 FEB 2019,1042
206,4:45.00,Kristen METCALFE,1996,CAN,1f1,,"Columbia, SC (USA)",16 FEB 2019,1042
207,4:45.04,Jodie JUDD,25 SEP 1998,GBR,6,,"Blacksburg, VA (USA)",23 FEB 2019,1041
208,4:45.12,Reilly SIEBERT,,USA,4f2,,"New York, NY (USA)",26 JAN 2019,1041
209,4:45.14,Tori STARCHER,,USA,6,,"Winston Salem, NC (USA)",02 FEB 2019,1041
209,4:45.14,Athena WELSH,13 APR 1998,USA,7f2,,"Boston, MA (USA)",08 FEB 2019,1041
211,4:45.21,Cierra SIMMONS,23 MAR 1995,USA,1f1,,"Albuquerque, NM (USA)",09 FEB 2019,1040
212,4:45.23,Alie FORDYCE,01 APR 1997,SUI,1f1,,NY (USA),08 FEB 2019,1040
213,4:45.24,Hannah REINHARDT,,USA,6f1,,"Boston, MA (USA)",02 FEB 2019,1040
214,4:45.33,Sophie CANTINE,14 APR 1999,USA,2f1,,NY (USA),08 FEB 2019,1039
215,4:45.38,Amy RUIZ,,USA,4h1,,"Blacksburg, VA (USA)",22 FEB 2019,1039
216,4:45.41,Clare SEVERE,,USA,7f1,,"Boston, MA (USA)",02 FEB 2019,1039
217,4:45.43,Rachel DADAMIO,11 OCT 1996,USA,3h2,,"Blacksburg, VA (USA)",22 FEB 2019,1039
218,4:45.58,Emily BRYSON,,USA,1f1,,NY (USA),15 FEB 2019,1038
219,4:45.65,Alissa NIGGEMANN,1997,USA,2,,"Madison, WI (USA)",12 JAN 2019,1037
220,4:45.67,Nevada MARENO,08 JUL 1999,USA,4h2,,"Blacksburg, VA (USA)",22 FEB 2019,1037
221,4:45.76,Logan MORRIS,07 JUL 1998,USA,7,,"Blacksburg, VA (USA)",23 FEB 2019,1036
222,4:45.78,Amy RUIZ,,USA,8,,"Blacksburg, VA (USA)",23 FEB 2019,1036
223,4:45.80,Hannah MEIER,06 DEC 1994,USA,11,,"Birmingham, AL (USA)",09 MAR 2019,1036
223,4:45.80,Emily BRYSON,,USA,1,,"Boston, MA (USA)",09 MAR 2019,1036
225,4:45.81,Hannah STOFFEL,,USA,4h2,,"Ann Arbor, MI (USA)",22 FEB 2019,1036
226,4:45.84,Katie IZZO,22 DEC 1996,USA,1,,"Fayetteville, AR (USA)",15 FEB 2019,1036
227,4:45.88,Ellie ABRAHAMSON,11 NOV 1995,USA,2f1,,"Clemson, SC (USA)",11 JAN 2019,1035
227,4:45.88,Mackenzie ANDREWS,22 JUL 1997,AUS,8h2,,"Birmingham, AL (USA)",08 MAR 2019,1035
229,4:45.90,Ulyana AVVAKUMENKOVA,21 JUN 1994,RUS,10,,Moskva (RUS),03 FEB 2019,1035
230,4:45.91,Alexandra LUCKI,30 JUL 1996,CAN,1f2,,"New York, NY (USA)",22 FEB 2019,1035
231,4:45.93,Lucy JENKS,,USA,5f2,,"New York, NY (USA)",10 MAR 2019,1035
232,4:45.94,Brette CORREY,,USA,1f1,,"Iowa City, IA (USA)",18 JAN 2019,1035
233,4:45.98,Adva COHEN,24 MAR 1996,ISR,1f1,,"Albuquerque, NM (USA)",02 FEB 2019,1035
