Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:35.80,,Mary CAIN,03 MAY 1996,USA,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1183
2,2:36.63,,Chanelle PRICE,22 AUG 1990,USA,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1172
3,2:36.90,,Sarah BROWN,15 OCT 1986,USA,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1169
4,2:37.19,,Molly LUDLOW,04 AUG 1987,USA,4,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1165
5,2:37.5h,,Sahily DIAGO MESA,26 AUG 1995,CUB,1,,La Habana (CUB),25 APR 2014,1136
6,2:37.88,,Treniere MOSER,27 OCT 1981,USA,5,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1156
7,2:38.01,,Susan KUIJKEN,08 JUL 1986,NED,1,,Amsterdam (NED),22 AUG 2014,1129
8,2:38.1h,,Rose Mary ALMANZA,13 JUL 1992,CUB,,,La Habana (CUB),25 APR 2014,1128
9,2:38.53,,Sanne VERSTEGEN-WOLTERS,10 NOV 1985,NED,2,,Amsterdam (NED),22 AUG 2014,1123
10,2:38.67,,Olha LYAKHOVA,18 MAR 1992,UKR,3,,Amsterdam (NED),22 AUG 2014,1121
11,2:38.75,,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,4,,Amsterdam (NED),22 AUG 2014,1120
12,2:39.47,,Federica DEL BUONO,12 DEC 1994,ITA,1,,"Campo XXV Aprile, Milano (ITA)",24 APR 2014,1110
13,2:39.94,,Margherita MAGNANI,26 FEB 1987,ITA,1,,Ancona (ITA) (i),26 JAN 2014,1131
14,2:40.07,,Diana SUJEW,02 NOV 1990,GER,1f1,,Pliezhausen (GER),18 MAY 2014,1103
15,2:40.09,,Maureen KOSTER,03 JUL 1992,NED,5,,Amsterdam (NED),22 AUG 2014,1102
16,2:40.53,,Jing ZHAO,09 JUL 1988,CHN,1,,Changbaishan (CHN),02 SEP 2014,1097
17,2:40.70,,Yekaterina KUPINA,02 FEB 1986,RUS,1,,Kalmar (SWE),12 AUG 2014,1094
18,2:40.72,,Violah CHEPTOO,01 MAR 1989,KEN,7,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1121
19,2:40.74,,Cherono KOECH,08 DEC 1992,KEN,6,,Amsterdam (NED),22 AUG 2014,1094
19,2:40.74,,Selma KAJAN,30 JUL 1991,AUS,7,,Amsterdam (NED),22 AUG 2014,1094
21,2:40.88,,Kerstin MARXEN,21 JUN 1985,GER,2f1,,Pliezhausen (GER),18 MAY 2014,1092
22,2:40.89,,Paulina MIKIEWICZ-ŁAPIŃSKA,13 JUL 1992,POL,2,,Kalmar (SWE),12 AUG 2014,1092
23,2:40.90,,Heather KAMPF,19 JAN 1987,USA,8,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1119
24,2:41.06,,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,1,,Mikołow (POL),25 MAY 2014,1090
25,2:41.08,,Danuta URBANIK,24 DEC 1989,POL,1,,Spala (POL) (i),26 JAN 2014,1116
