Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:37.63,,Yekaterina SHARMINA,06 AUG 1986,RUS,1,,Moskva (RUS) (i),12 JAN 2008,1160
2,2:38.02,,Svetlana KLYUKA,27 DEC 1978,RUS,1,,Zagreb (CRO),09 SEP 2008,1129
3,2:38.24,,Mariya ZHURAVLYOVA,07 NOV 1986,RUS,2,,Moskva (RUS) (i),12 JAN 2008,1152
4,2:38.37,,Anna ROSTKOWSKA,26 JUL 1980,POL,2,,Zagreb (CRO),09 SEP 2008,1125
5,2:38.86,,Nataliya TOBIAS,22 NOV 1980,UKR,3,,Zagreb (CRO),09 SEP 2008,1118
6,2:39.00,,Anna MISHCHENKO,25 AUG 1983,UKR,4,,Zagreb (CRO),09 SEP 2008,1117
7,2:39.31,,Anastasiya FESENKO,17 JUN 1982,RUS,3,,Moskva (RUS) (i),12 JAN 2008,1138
8,2:39.55,,Yevgeniya ZINUROVA,16 NOV 1982,RUS,4,,Moskva (RUS) (i),12 JAN 2008,1135
9,2:39.56,,Sylwia EJDYS,15 JUL 1984,POL,2,,Zgorzelec (POL),26 APR 2008,1109
10,2:40.50,,Sonja ROMAN,11 MAR 1979,SLO,5,,Zagreb (CRO),09 SEP 2008,1097
11,2:40.98,,Tatyana POPOVA,05 JAN 1984,RUS,5,,Moskva (RUS) (i),12 JAN 2008,1118
12,2:41.30,,Anna ALMINOVA,17 JAN 1985,RUS,1f1,,Moskva (RUS) (i),27 DEC 2008,1114
13,2:41.39,,Irina MARACHEVA,24 SEP 1984,RUS,6,,Moskva (RUS) (i),12 JAN 2008,1112
14,2:41.56,,Jana HARTMANN,23 MAY 1981,GER,1f2,,Pliezhausen (GER),18 MAY 2008,1083
15,2:42.33,,Margarita PLAKSINA,01 OCT 1977,RUS,7,,Moskva (RUS) (i),12 JAN 2008,1101
16,2:42.51,,Irina KRAKOVIAK,16 NOV 1977,LTU,3,,Zgorzelec (POL),26 APR 2008,1071
17,2:42.67,,Zhanna SMOLINA,19 JAN 1978,RUS,2,,Yekaterinburg (RUS) (i),17 FEB 2008,1097
18,2:42.88,,Lyubov PULYAYEVA,26 APR 1982,RUS,8,,Moskva (RUS) (i),12 JAN 2008,1094
19,2:43.40,,Yelena KOFANOVA,08 AUG 1988,RUS,2f1,,Moskva (RUS) (i),27 DEC 2008,1088
20,2:43.85,,Angelika CICHOCKA,15 MAR 1988,POL,1,,Chojnice (POL),23 AUG 2008,1054
21,2:43.93,,Anna KHADIYEVA,19 JUN 1980,RUS,3,,Yekaterinburg (RUS) (i),17 FEB 2008,1081
22,2:43.94,,Tereza ČAPKOVÁ,24 JUL 1987,CZE,2f2,,Pliezhausen (GER),18 MAY 2008,1053
23,2:44.03,,Marcela LUSTIGOVÁ,11 NOV 1982,CZE,3f2,,Pliezhausen (GER),18 MAY 2008,1052
24,2:44.22,,Irina DMITRIYEVA,11 FEB 1982,RUS,9,,Moskva (RUS) (i),12 JAN 2008,1077
25,2:44.35,,Renata PLIŚ,05 FEB 1985,POL,1,,Chorzów (POL),26 APR 2008,1048
26,2:44.38,,Denise KREBS,27 JUN 1987,GER,4f2,,Pliezhausen (GER),18 MAY 2008,1047
27,2:44.99,,Anna LUCHKINA,13 JAN 1986,RUS,10,,Moskva (RUS) (i),12 JAN 2008,1068
28,2:45.70,,Oksana KOLESNIK,04 AUG 1988,RUS,1,,St. Petersburg (RUS) (i),20 DEC 2008,1059
29,2:45.71,,Darya YACHMENYOVA,09 SEP 1990,RUS,2,,St. Petersburg (RUS) (i),20 DEC 2008,1059
30,2:45.75,,Natalya POPKOVA,21 SEP 1988,RUS,11,,Moskva (RUS) (i),12 JAN 2008,1059
31,2:45.86,,Nadezhda VOROBYEVA,30 MAY 1977,RUS,4,,Yekaterinburg (RUS) (i),17 FEB 2008,1058
32,2:46.19,,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,12,,Moskva (RUS) (i),12 JAN 2008,1054
33,2:46.34,,Trisha NICKOLEY,09 JAN 1986,USA,1,,"Lincoln, NE (USA) (i)",26 JAN 2008,1052
34,2:46.62,,Dominika NOWAKOWSKA,25 JAN 1985,POL,2,,Chojnice (POL),23 AUG 2008,1019
35,2:46.65,,Dobrinka SHALAMANOVA,01 MAY 1983,BUL,1f1,,Sofia (BUL),17 MAY 2008,1019
36,2:47.07,,Tasmin FANNING,27 AUG 1987,USA,1f1,,"Blacksburg, VA (USA) (i)",11 JAN 2008,1043
37,2:47.16,,Tanya STOYANOVA,1981,BUL,2f1,,Sofia (BUL),17 MAY 2008,1012
38,2:47.34,,Natalya IGNATOVA,06 MAY 1981,RUS,1,,Yekaterinburg (RUS) (i),07 JAN 2008,1040
39,2:47.52,,Marjolein TERWIEL,24 JUL 1985,SUI,5f2,,Pliezhausen (GER),18 MAY 2008,1008
40,2:47.65,,Kerry O’FLAHERTY,15 JUL 1981,IRL,1,,Irishtown (IRL),03 MAY 2008,1006
41,2:47.86,,Agnieszka SOWIŃSKA-LESZCZYNSKA,25 OCT 1987,POL,1f2,,Miedzyzdroje (POL),17 AUG 2008,1004
42,2:47.90,,Elizabeth MALOY,10 AUG 1985,USA,2f1,,"Blacksburg, VA (USA) (i)",11 JAN 2008,1033
43,2:47.94,,Marie-Louise ASSELIN,01 DEC 1988,CAN,1,,"State College, PA (USA) (i)",26 JAN 2008,1032
44,2:47.95,,Miesha MARZELL-ARNOLD,12 APR 1975,USA,1,,"State College, PA (USA) (i)",12 JAN 2008,1032
