Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:37.5h,Sahily DIAGO MESA,26 AUG 1995,CUB,1,,La Habana (CUB),25 APR 2014,1136
2,2:38.01,Susan KUIJKEN,08 JUL 1986,NED,1,,Amsterdam (NED),22 AUG 2014,1129
3,2:38.1h,Rose Mary ALMANZA,13 JUL 1992,CUB,,,La Habana (CUB),25 APR 2014,1128
4,2:38.53,Sanne VERSTEGEN-WOLTERS,10 NOV 1985,NED,2,,Amsterdam (NED),22 AUG 2014,1123
5,2:38.67,Olha LYAKHOVA,18 MAR 1992,UKR,3,,Amsterdam (NED),22 AUG 2014,1121
6,2:38.75,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,4,,Amsterdam (NED),22 AUG 2014,1120
7,2:39.47,Federica DEL BUONO,12 DEC 1994,ITA,1,,"Campo XXV Aprile, Milano (ITA)",24 APR 2014,1110
8,2:40.07,Diana SUJEW,02 NOV 1990,GER,1f1,,Pliezhausen (GER),18 MAY 2014,1103
9,2:40.09,Maureen KOSTER,03 JUL 1992,NED,5,,Amsterdam (NED),22 AUG 2014,1102
10,2:40.53,Jing ZHAO,09 JUL 1988,CHN,1,,Changbaishan (CHN),02 SEP 2014,1097
11,2:40.70,Yekaterina KUPINA,02 FEB 1986,RUS,1,,Kalmar (SWE),12 AUG 2014,1094
12,2:40.74,Cherono KOECH,08 DEC 1992,KEN,6,,Amsterdam (NED),22 AUG 2014,1094
12,2:40.74,Selma KAJAN,30 JUL 1991,AUS,7,,Amsterdam (NED),22 AUG 2014,1094
14,2:40.88,Kerstin MARXEN,21 JUN 1985,GER,2f1,,Pliezhausen (GER),18 MAY 2014,1092
15,2:40.89,Paulina MIKIEWICZ-ŁAPIŃSKA,13 JUL 1992,POL,2,,Kalmar (SWE),12 AUG 2014,1092
16,2:41.06,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,1,,Mikołow (POL),25 MAY 2014,1090
