Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:34.11,,Habitam ALEMU,09 JUL 1997,ETH,1f1,,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022,1181
2,2:35.52,,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,1,,"Atletické středisko Emila Zátopka, Stará Boleslav (CZE)",24 AUG 2022,1162
3,2:37.33,,Nozomi TANAKA,04 SEP 1999,JPN,1,,"Athletics Stadium, Fukagawa (JPN)",22 JUN 2022,1138
4,2:38.25,,Isabelle BOFFEY,13 APR 2000,GBR,1,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1152
5,2:38.57,,Angelika CICHOCKA,15 MAR 1988,POL,2,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1148
6,2:38.62,,Katharina TROST,28 JUN 1995,GER,3,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1147
7,2:38.67,,Gaia SABBATINI,10 JUN 1999,ITA,4,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1146
8,2:38.81,,Esther GUERRERO,07 FEB 1990,ESP,5,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1145
9,2:38.96,,Josette NORRIS,15 DEC 1995,USA,1f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",21 JAN 2022,1143
10,2:39.05,,Klaudia KAZIMIERSKA,03 SEP 2001,POL,1,,"Stadion Miejski, Walcz (POL)",10 AUG 2022,1116
11,2:39.27,,Ayano SHIOMI,26 NOV 1999,JPN,2,,"Athletics Stadium, Fukagawa (JPN)",22 JUN 2022,1113
12,2:39.34,,Aleksandra WIŚNIEWSKA,29 SEP 2004,POL,2,,"Stadion Miejski, Walcz (POL)",10 AUG 2022,1112
13,2:39.42,,Majtie KOLBERG,05 DEC 1999,GER,3f1,,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022,1111
14,2:39.74,,Jemma REEKIE,06 MAR 1998,GBR,6,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1133
15,2:39.76,,Inessa GUSAROVA,29 OCT 1995,RUS,1,,"SOK Luch, Yekaterinburg (RUS) (i)",07 JAN 2022,1133
16,2:39.77,,Lore HOFFMANN,25 JUL 1996,SUI,4f1,,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022,1106
17,2:40.01,,Georgie HARTIGAN,01 MAR 1996,IRL,7,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1130
18,2:40.05,,Madeleine KELLY,28 DEC 1995,CAN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",05 FEB 2022,1129
19,2:40.13,,Anna SHCHAGINA,07 DEC 1991,RUS,1,,"Salyut Stadion, Dolgoprudny (RUS)",16 JUL 2022,1102
20,2:40.25,,Federica DEL BUONO,12 DEC 1994,ITA,8,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1127
21,2:40.41,,Veronika SADEK,21 JAN 2003,SLO,1,,"Stadion Park Šiška, Ljubljana (SLO)",09 JUN 2022,1098
22,2:40.46,,Yana PEREPELITSA,12 AUG 2000,RUS,2,,"Salyut Stadion, Dolgoprudny (RUS)",16 JUL 2022,1098
23,2:40.94,,Olga ONUFRIYENKO,08 MAR 1999,RUS,3,,"Salyut Stadion, Dolgoprudny (RUS)",16 JUL 2022,1091
24,2:40.97,,Anastasiya MADYSHEVA,21 MAY 1998,RUS,4,,"Salyut Stadion, Dolgoprudny (RUS)",16 JUL 2022,1091
25,2:41.03,,Natoya GOULE,30 MAR 1991,JAM,1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",14 JAN 2022,1117
26,2:41.31,,Yume GOTO,25 FEB 2000,JPN,2,,"Universiade Commemorative Stadium, Kobe (JPN)",15 OCT 2022,1087
27,2:41.60,,Dina ALEKSANDROVA,09 AUG 1992,ANA,2,,"LFK CSKA, Moskva (RUS) (i)",13 FEB 2022,1110
28,2:41.68,,Olga RODIOSHKINA,10 FEB 2001,RUS,2,,"SOK Luch, Yekaterinburg (RUS) (i)",07 JAN 2022,1109
29,2:41.83,,Stina TROEST,17 JAN 1994,DEN,1f1,,"Atletiek Belgica Edegem Sport, Edegem (BEL)",28 AUG 2022,1080
30,2:42.60,,Alma Delia CORTES,26 DEC 1997,MEX,1,,"Estadio Olímpico Venustiano Carranza, Morelia (MEX)",08 JAN 2022,1070
31,2:42.77,,Marissa DAMINK,24 OCT 1995,NED,1,,"Sportpark Ter Specke, Lisse (NED)",07 MAY 2022,1068
32,2:42.78,,Claudia HOLLINGSWORTH,12 APR 2005,AUS,1f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",08 MAR 2022,1068
33,2:42.80,,Dina GABDULLINA,12 MAR 1995,RUS,5,,"Salyut Stadion, Dolgoprudny (RUS)",16 JUL 2022,1067
34,2:43.12,,Allison JOHNSON,,USA,1f1,,"Ashenfelter Indoor Track, State College, PA (USA) (i)",15 JAN 2022,1091
35,2:43.30,,Sam BUSH,,USA,2f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",21 JAN 2022,1089
36,2:43.34,,Roisin WILLIS,06 AUG 2004,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",15 JAN 2022,1088
37,2:43.45,,Jazz SHUKLA,24 AUG 1998,CAN,1f2,,"Dennis Fairall Fieldhouse, Windsor (CAN) (i)",05 MAR 2022,1087
38,2:43.50,,Mariska PAREWYCK,13 DEC 1988,BEL,1,,"VITA Atletiek, Ninove (BEL)",10 AUG 2022,1058
39,2:43.52,,Sophia GORRIARAN,20 JUN 2005,USA,2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",15 JAN 2022,1086
40,2:43.66,,Lindsey BUTLER,28 AUG 2000,USA,1f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",14 JAN 2022,1084
41,2:43.85,,Melissa RIGGINS,,USA,3f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",21 JAN 2022,1082
41,2:43.85,,Kimberley FICENEC,23 JUL 1994,CZE,1f4,,"Pramtalstadion, Andorf (AUT)",06 AUG 2022,1054
43,2:43.93,,Sadie Jane HICKSON,12 DEC 1998,CAN,1,,"Irving Oil Fieldhouse, Saint John (CAN) (i)",01 APR 2022,1081
44,2:43.99,,Karawan HALABI,18 JAN 1995,ISR,1,,"Hadar Yosef Stadium, Tel Aviv (ISR)",15 FEB 2022,1052
45,2:44.06,,Yelena PAUSHKINA,08 NOV 1998,RUS,6,,"Salyut Stadion, Dolgoprudny (RUS)",16 JUL 2022,1051
46,2:44.13,,Weronika LIZAKOWSKA,02 NOV 1998,POL,1f1,,"Arena, Toruń (POL) (i)",06 FEB 2022,1079
47,2:44.14,,Vera HOFFMANN,02 NOV 1996,LUX,5f1,,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022,1050
48,2:44.44,,Lyubov PAVLENKO,16 SEP 1997,RUS,4,,"LFK CSKA, Moskva (RUS) (i)",13 FEB 2022,1075
49,2:44.49,,Kate MITCHELL,18 NOV 1999,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2022,1074
50,2:44.54,,Hannah BALLOWE,28 DEC 2000,USA,4f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",21 JAN 2022,1074
50,2:44.54,,Alison ANDREWS-PAUL,18 DEC 1997,NZL,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2022,1074
52,2:44.55,,Joceline WIND,12 SEP 2000,SUI,6f1,,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022,1045
53,2:44.60,,Leigha TORINO,02 SEP 1999,USA,5f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",21 JAN 2022,1073
54,2:44.68,,Hana YAMADA,17 SEP 1994,JPN,3,,"Universiade Commemorative Stadium, Kobe (JPN)",15 OCT 2022,1044
55,2:44.78,,Lilly NÄGELI,24 MAY 2003,SUI,7f1,,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022,1042
56,2:45.15,,Anastasiya FEDONINA,18 MAR 1998,RUS,5,,"LFK CSKA, Moskva (RUS) (i)",13 FEB 2022,1066
57,2:45.25,,Emma DAGENAIS,23 JUL 1997,CAN,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 DEC 2022,1065
58,2:45.30,,Aleksandra PŁOCIŃSKA,05 OCT 1999,POL,1,,"Arena, Toruń (POL) (i)",29 JAN 2022,1064
59,2:45.41,,Amina MAATOUG,17 NOV 2002,NED,2,,"Sportpark Ter Specke, Lisse (NED)",07 MAY 2022,1034
60,2:45.43,,Coraline MAÂMOURI,13 MAR 1996,FRA,1,,Caluire (FRA),15 APR 2022,1034
61,2:45.44,,Victoria TACHINSKI,15 JUN 1999,CAN,2f1,,"Ashenfelter Indoor Track, State College, PA (USA) (i)",15 JAN 2022,1063
62,2:45.53,,Alex O'NEILL,21 SEP 2000,IRL,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",06 MAR 2022,1062
63,2:45.54,,Margaret HOCK,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1061
64,2:45.57,,Marta MITJANS,28 DEC 2006,ESP,1,,Lloret de Mar (ESP),11 JUN 2022,1032
65,2:45.59,,Phoebe MCCOWAN,,USA,1f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA) (i)",21 JAN 2022,1032
65,2:45.59,,Yekaterina SAMUYLOVA,05 NOV 1999,RUS,7,,"Salyut Stadion, Dolgoprudny (RUS)",16 JUL 2022,1032
67,2:45.62,,Julia FENERTY,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1060
68,2:45.63,,Mizuki MICHISHITA,01 AUG 2001,JPN,4,,"Universiade Commemorative Stadium, Kobe (JPN)",15 OCT 2022,1032
69,2:45.77,,Anna ŠIMKOVÁ,05 SEP 1998,CZE,2,,"Atletické středisko Emila Zátopka, Stará Boleslav (CZE)",24 AUG 2022,1030
70,2:45.83,,Danae RIVERS,03 FEB 1998,USA,1f1,,"George Mason-Rec. Sports Complex, Fairfax, VA (USA) (i)",29 JAN 2022,1058
71,2:45.84,,Claudia SAUNDERS,19 MAY 1994,FRA,2f1,,"George Mason-Rec. Sports Complex, Fairfax, VA (USA) (i)",29 JAN 2022,1058
71,2:45.84,,Anna JUREW,12 JAN 1997,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1058
71,2:45.84,,Shieri DORURI,16 NOV 2007,JPN,1,,"Ehime Athletics Stadium, Matsuyama (JPN)",21 OCT 2022,1029
74,2:45.86,,Angelina OPARINA,25 AUG 1987,RUS,4,,"SOK Luch, Yekaterinburg (RUS) (i)",07 JAN 2022,1058
75,2:45.93,,Abby KOHUT-JACKSON,24 JUN 1998,USA,1,,"Lied Recreation Center, Ames, IA (USA) (i)",22 JAN 2022,1028
76,2:46.03,,Presley WEEMS,14 AUG 1997,USA,1f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA) (i)",14 JAN 2022,1027
76,2:46.03,,Abir REFFAS,03 DEC 1997,ALG,2,,Caluire (FRA),15 APR 2022,1027
