Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:32.96,,Kelly HOLMES,19 APR 1970,GBR,1,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1220
2,2:34.19,,Jennifer TOOMEY,19 DEC 1971,USA,2,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1204
3,2:34.68,,Olga RASPOPOVA,27 DEC 1978,RUS,1,,Moskva (RUS) (i),01 FEB 2004,1197
4,2:34.73,,Joanne FENN,19 OCT 1974,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1197
5,2:35.71,,Irina VASHENTSEVA,30 SEP 1980,RUS,2,,Moskva (RUS) (i),01 FEB 2004,1184
6,2:35.91,,Gulnara SAMITOVA,09 JUL 1978,RUS,3,,Moskva (RUS) (i),01 FEB 2004,1182
7,2:36.01,,Seltana AIT HAMMOU,21 MAY 1980,MAR,4,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1180
8,2:36.39,,Natalya TSYGANOVA,07 FEB 1971,RUS,4,,Moskva (RUS) (i),01 FEB 2004,1175
9,2:36.70,,Olesya CHUMAKOVA-MIKHEYEVA,23 JUL 1981,RUS,5,,Moskva (RUS) (i),01 FEB 2004,1171
10,2:36.97,,Wioletta FRANKIEWICZ,09 JUN 1977,POL,1,,Czestochowa (POL),14 AUG 2004,1143
11,2:37.71,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,6,,Moskva (RUS) (i),01 FEB 2004,1159
12,2:38.68,,Kutre DULECHA,22 AUG 1978,ETH,5,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1146
13,2:39.27,,Lyubov KHARLAMOVA,02 MAR 1981,RUS,7,,Moskva (RUS) (i),01 FEB 2004,1139
14,2:39.65,,Oksana ZBROZHEK,12 JAN 1978,RUS,8,,Moskva (RUS) (i),01 FEB 2004,1134
15,2:39.95,,Lucia KLOCOVÁ,20 NOV 1983,SVK,1,,Bratislava (SVK) (i),08 FEB 2004,1130
16,2:40.11,,Nédia SEMEDO,14 NOV 1978,POR,1,,Lisboa (POR),24 APR 2004,1102
17,2:40.33,,Yelena ORLOVA,30 MAY 1980,RUS,9,,Moskva (RUS) (i),01 FEB 2004,1126
18,2:40.34,,Marina DUBROVA,09 DEC 1978,UKR,10,,Moskva (RUS) (i),01 FEB 2004,1126
19,2:41.05,,Anita BRÄGGER,06 OCT 1972,SUI,1,,Thun (SUI),15 MAY 2004,1090
20,2:41.15,,Yelena KANALES,07 FEB 1976,RUS,11,,Moskva (RUS) (i),01 FEB 2004,1115
21,2:41.48,,Hasna BENHASSI,01 JUN 1978,MAR,1,,Torrevieja (ESP),10 APR 2004,1084
22,2:41.78,,Veerle DEJAEGHERE,01 AUG 1973,BEL,1,,Zele (BEL),29 AUG 2004,1080
