Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:36.07,,Mariya SAVINOVA,13 AUG 1985,RUS,1,,Yekaterinburg (RUS) (i),07 JAN 2010,1180
2,2:38.62,,Kenia SINCLAIR,14 JUL 1980,JAM,1,,"Boston, MA (USA) (i)",06 FEB 2010,1147
3,2:38.76,,Anna WILLARD,31 MAR 1984,USA,2,,"Boston, MA (USA) (i)",06 FEB 2010,1145
3,2:38.76,,Lenka MASNÁ,22 APR 1985,CZE,1f2,,Pliezhausen (GER),16 MAY 2010,1120
5,2:38.98,,Erin DONOHUE,08 MAY 1983,USA,3,,"Boston, MA (USA) (i)",06 FEB 2010,1143
6,2:39.70,,Jemma SIMPSON,10 FEB 1984,GBR,1f1,,"Eugene, OR (USA)",20 MAR 2010,1107
7,2:39.94,,Tatyana DUDCHENKO,18 NOV 1983,RUS,2,,Yekaterinburg (RUS) (i),07 JAN 2010,1131
8,2:40.07,,Morgan UCENY,10 MAR 1985,USA,4,,"Boston, MA (USA) (i)",06 FEB 2010,1129
9,2:40.52,,Yevgeniya ZINUROVA,16 NOV 1982,RUS,3,,Yekaterinburg (RUS) (i),07 JAN 2010,1123
10,2:40.89,,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,1,,Kraków (POL),05 SEP 2010,1092
11,2:40.97,,Anastasiya RYEMYEN,20 APR 1993,UKR,1,,Moskva (RUS),23 MAY 2010,1091
12,2:41.05,,Danuta URBANIK,24 DEC 1989,POL,2,,Kraków (POL),05 SEP 2010,1090
13,2:41.30,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,1f3,,Moskva (RUS) (i),10 JAN 2010,1114
14,2:41.37,,Linda MARGUET,11 SEP 1983,FRA,1,,Grenoble (FRA),23 JUN 2010,1086
15,2:41.65,,Andrina SCHLÄPFER,05 MAY 1993,SUI,2,,Moskva (RUS),23 MAY 2010,1082
16,2:41.89,,Treniere MOSER,27 OCT 1981,USA,5,,"Boston, MA (USA) (i)",06 FEB 2010,1106
17,2:41.97,,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,3,,Kraków (POL),05 SEP 2010,1078
18,2:42.01,,Anna LUCHKINA,13 JAN 1986,RUS,3f3,,Moskva (RUS) (i),10 JAN 2010,1105
19,2:42.2h,,Yuliya TUTAYEVA,07 DEC 1988,RUS,1,,Yekaterinburg (RUS) (i),26 DEC 2010,1102
20,2:42.23,,Tatyana SUPRUN,16 FEB 1986,BLR,1,,Minsk (BLR) (i),16 JAN 2010,1102
21,2:42.24,,Georgia PEEL,26 MAY 1994,GBR,3,,Moskva (RUS),23 MAY 2010,1075
22,2:42.31,,Nicole SIFUENTES,30 JUN 1986,CAN,1,,"University Park, PA (USA) (i)",16 JAN 2010,1101
23,2:42.51,,Merve AYDIN,17 MAR 1990,TUR,1f1,,Istanbul (TUR),30 MAY 2010,1071
24,2:42.58,,Monika VOGEL,31 MAR 1981,SUI,2f2,,Pliezhausen (GER),16 MAY 2010,1070
25,2:42.60,,Yvonne HAK,30 JUN 1986,NED,1,,Amsterdam (NED),07 AUG 2010,1070
26,2:42.71,,Chanelle PRICE,22 AUG 1990,USA,1,,"University Park, PA (USA) (i)",30 JAN 2010,1096
26,2:42.71,,Neisha BERNARD-THOMAS,21 JAN 1981,GRN,2,,Amsterdam (NED),07 AUG 2010,1069
28,2:43.20,,Alice SCHMIDT,03 OCT 1981,USA,6,,"Boston, MA (USA) (i)",06 FEB 2010,1090
29,2:43.24,,Tizita BOGALE,13 JUL 1993,ETH,1f2,,Singapore (SGP),23 AUG 2010,1062
30,2:43.60,,Lindsey DE GRANDE,26 APR 1989,BEL,1,,Gent (BEL) (i),09 JAN 2010,1085
31,2:43.93,,Denise KREBS,27 JUN 1987,GER,3f2,,Pliezhausen (GER),16 MAY 2010,1053
32,2:43.96,,Nadezhda VOROBYEVA,30 MAY 1977,RUS,4,,Yekaterinburg (RUS) (i),07 JAN 2010,1081
33,2:44.06,,Janina GOLDFUSS,22 JUL 1983,GER,4f2,,Pliezhausen (GER),16 MAY 2010,1051
34,2:44.07,,Esin Bahar DÖLEK,30 SEP 1993,TUR,4,,Moskva (RUS),23 MAY 2010,1051
35,2:44.28,,Alena FESENKO,04 OCT 1988,RUS,4f3,,Moskva (RUS) (i),10 JAN 2010,1077
36,2:44.30,,Claire PERRAUX,06 OCT 1987,FRA,2,,Grenoble (FRA),23 JUN 2010,1048
37,2:44.33,,Molly LEHMAN,02 OCT 1986,USA,1f1,,"Blacksburg, VA (USA) (i)",23 JAN 2010,1076
38,2:44.36,,Tamara WINKLER,07 JAN 1980,SUI,5f2,,Pliezhausen (GER),16 MAY 2010,1048
39,2:44.38,,Elina SUJEW,02 NOV 1990,GER,6f2,,Pliezhausen (GER),16 MAY 2010,1047
40,2:44.39,,Sheila REID,02 AUG 1989,CAN,1,,"New York, NY (USA) (i)",16 JAN 2010,1075
41,2:44.46,,Renee TOMLIN,21 NOV 1988,USA,2,,"University Park, PA (USA) (i)",30 JAN 2010,1075
42,2:44.55,,Hanna KLEIN,06 APR 1993,GER,5,,Moskva (RUS),23 MAY 2010,1045
43,2:44.68,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,7f2,,Pliezhausen (GER),16 MAY 2010,1044
44,2:44.85,,Alem Mokonnin OURGE,19 JUN 1994,ETH,2,,Khartoum (SUD),11 MAY 2010,1041
45,2:44.88,,Valerie LEHMANN,19 SEP 1980,SUI,8f2,,Pliezhausen (GER),16 MAY 2010,1041
46,2:44.89,,Jennifer WENTH,24 JUL 1991,AUT,9f2,,Pliezhausen (GER),16 MAY 2010,1041
47,2:45.28,,Mari JÄRVENPÄÄ,29 NOV 1981,FIN,10f2,,Pliezhausen (GER),16 MAY 2010,1036
48,2:45.32,,Anna BALAKSHINA,22 NOV 1986,RUS,5f3,,Moskva (RUS) (i),10 JAN 2010,1064
49,2:45.42,,Damaris Muthee MUTUA,25 MAR 1994,KEN,3f2,,Singapore (SGP),23 AUG 2010,1034
50,2:45.56,,Helen HOFSTEDE,31 DEC 1980,NED,1f1,,Lisse (NED),15 MAY 2010,1032
51,2:45.58,,Marieke FALKMANN,07 JAN 1987,NED,2f1,,Lisse (NED),15 MAY 2010,1032
52,2:45.6h,,Kelly HETHERINGTON,10 MAR 1989,AUS,1f1,,Melbourne (AUS),30 NOV 2010,1032
53,2:45.68,,Jenny BLUNDELL,09 MAY 1994,AUS,1,,Sydney (AUS),12 MAR 2010,1031
54,2:45.84,,Justyna ZEMBRZUSKA,03 MAR 1986,POL,4,,Kraków (POL),05 SEP 2010,1029
55,2:45.85,,Jessica SMITH,11 OCT 1989,CAN,1,,"Johnson City, TN (USA) (i)",06 MAR 2010,0
