Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:35.15,Lovisa LINDH,09 JUL 1991,SWE,1,,Göteborg (SWE),11 JUL 2017,1167
2,2:36.51,Angelika CICHOCKA,15 MAR 1988,POL,1,,Gliwice (POL),10 SEP 2017,1149
3,2:38.13,Hanna HERMANSSON,18 MAY 1989,SWE,2,,Göteborg (SWE),11 JUL 2017,1128
4,2:38.49,Sarah MCDONALD,02 AUG 1993,GBR,3,,Göteborg (SWE),11 JUL 2017,1123
5,2:39.77,Angelika CICHOCKA,15 MAR 1988,POL,1,,Sopot (POL),16 AUG 2017,1106
6,2:39.82,Simona VRZALOVÁ,07 APR 1988,CZE,1,,Ostrava (CZE),31 JUL 2017,1106
7,2:41.31,Liina TSERNOV,28 DEC 1987,EST,2,,Sopot (POL),16 AUG 2017,1087
8,2:41.46,Delia SCLABAS,08 NOV 2000,SUI,1,,Affoltern am Albis (SUI),15 JUL 2017,1085
9,2:41.50,Sofia ENNAOUI,30 AUG 1995,POL,3,,Sopot (POL),16 AUG 2017,1084
10,2:41.87,Martyna GALANT,26 JAN 1995,POL,4,,Sopot (POL),16 AUG 2017,1079
11,2:42.49,Heidi SEE,09 AUG 1989,AUS,5,,Sopot (POL),16 AUG 2017,1071
12,2:42.54,Elise VANDERELST,27 JAN 1998,BEL,1f1,,Sint-Niklaas (BEL),02 AUG 2017,1071
13,2:42.97,Clarisse MOH,06 DEC 1986,FRA,6,,Sopot (POL),16 AUG 2017,1065
14,2:42.99,Charline MATHIAS,23 MAY 1992,LUX,1,,Pliezhausen (GER),14 MAY 2017,1065
15,2:43.32,Paulina KACZYŃSKA,24 JUL 1991,POL,7,,Sopot (POL),16 AUG 2017,1061
16,2:43.87,Vera HOFFMANN,02 NOV 1996,LUX,2,,Pliezhausen (GER),14 MAY 2017,1054
17,2:44.05,Stefanie BARMET,29 FEB 1992,SUI,3,,Pliezhausen (GER),14 MAY 2017,1052
18,2:44.37,Katharina TROST,28 JUN 1995,GER,4,,Pliezhausen (GER),14 MAY 2017,1047
19,2:45.09,Mia Helene MØRCK,16 NOV 1999,DEN,1,,Holbaek (DEN),29 AUG 2017,1038
20,2:45.21,Simonay WEITSZ,26 APR 1999,RSA,1,,Johannesburg (RSA),10 FEB 2017,1037
20,2:45.21,Sofie VAN ACCOM,07 JUN 1989,BEL,2f1,,Sint-Niklaas (BEL),02 AUG 2017,1037
22,2:45.65,Anna SILVANDER,22 JUN 1993,SWE,4,,Göteborg (SWE),11 JUL 2017,1031
23,2:46.15,Anuscha NICE,26 AUG 1991,RSA,2,,Johannesburg (RSA),10 FEB 2017,1025
24,2:46.20,Mareen KALIS,21 MAY 1997,GER,5,,Pliezhausen (GER),14 MAY 2017,1024
25,2:46.35,Britt UMMELS,24 AUG 1993,NED,1,,Lisse (NED),13 MAY 2017,1023
26,2:46.49,Christine GESS,17 APR 1994,GER,6,,Pliezhausen (GER),14 MAY 2017,1021
27,2:46.67,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,1,,Kolin (CZE),23 AUG 2017,1019
28,2:46.74,Lotte KRAUSE,29 NOV 1992,NED,2,,Lisse (NED),13 MAY 2017,1018
