Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:37.85,Majtie KOLBERG,05 DEC 1999,GER,1f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,1132
2,2:38.04,Katharina TROST,28 JUN 1995,GER,2f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,1129
3,2:38.90,Daniela GARCÍA,31 AUG 2001,ESP,1,,Calvia (ESP),09 MAY 2023,1118
4,2:39.54,Zoya NAUMOV,17 JUL 1995,ESP,2,,Calvia (ESP),09 MAY 2023,1109
5,2:41.01,Abbey CALDWELL,03 JUL 2001,AUS,1f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",02 FEB 2023,1090
6,2:41.92,Svetlana APLACHKINA,28 NOV 1992,RUS,1,,"Salyut Geraklion Stadion, Moskva (RUS)",06 MAY 2023,1079
7,2:42.25,Alina AMMANN,16 FEB 1998,GER,1,,"Jahnkampfbahn, Hamburg (GER)",07 MAY 2023,1074
8,2:42.27,Caterina GRANZ,14 MAR 1994,GER,3f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,1074
9,2:43.24,Valentina ROSAMILIA,27 JAN 2003,SUI,1,,"Leichtathletikanlage Röhrliberg, Cham (SUI)",29 APR 2023,1062
10,2:43.34,Sarah BILLINGS,07 MAR 1998,AUS,2f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",02 FEB 2023,1061
11,2:43.52,Fiona VON FLÜE,19 FEB 2008,SUI,2,,"Leichtathletikanlage Röhrliberg, Cham (SUI)",29 APR 2023,1058
12,2:43.61,Joceline WIND,12 SEP 2000,SUI,3,,"Leichtathletikanlage Röhrliberg, Cham (SUI)",29 APR 2023,1057
13,2:43.84,Madeleine MURRAY,19 OCT 1993,GBR,3f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",02 FEB 2023,1054
14,2:45.07,Ineke VAN KOLDAM,21 NOV 1997,NED,1,,"Sportpark Ter Specke, Lisse (NED)",13 MAY 2023,1039
15,2:45.27,Yuliya POPOVA,03 MAY 2001,RUS,2,,"Salyut Geraklion Stadion, Moskva (RUS)",06 MAY 2023,1036
16,2:45.60,Nigina TUKHTAYEVA,19 JAN 1993,RUS,3,,"Salyut Geraklion Stadion, Moskva (RUS)",06 MAY 2023,1032
17,2:46.06,Jenna WYNS,16 AUG 1993,BEL,2,,"Sportpark Ter Specke, Lisse (NED)",13 MAY 2023,1026
18,2:46.32,Veronica VANCARDO,26 SEP 2000,SUI,1f1,,"Stade P. Bourdon, Caluire (FRA)",28 APR 2023,1023
18,2:46.32,Lois DE LA MAR,07 SEP 2002,NED,3,,"Sportpark Ter Specke, Lisse (NED)",13 MAY 2023,1023
20,2:46.44,Simonay WEITSZ,26 APR 1999,RSA,1,,"Pilditch Stadium, Pretoria (RSA)",18 FEB 2023,1021
21,2:46.72,Charne SWART,02 JAN 2002,RSA,2,,"Pilditch Stadium, Pretoria (RSA)",18 FEB 2023,1018
22,2:46.82,Dorota NOWAK-ŁAŻEWSKA,18 DEC 2007,POL,1f1,,"Golęcin Stadion, Poznan (POL)",29 APR 2023,1017
23,2:47.20,Fabienne MÜLLER,01 NOV 2005,SUI,4f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,1012
24,2:47.34,Fabienne MÜLLER,01 NOV 2005,SUI,1,,"Sportzentrum Schlossfeld, Willisau (SUI)",06 MAY 2023,1010
25,2:47.75,Fabienne MÜLLER,01 NOV 2005,SUI,4,,"Leichtathletikanlage Röhrliberg, Cham (SUI)",29 APR 2023,1005
26,2:47.77,Lily ALDER,2007,GER,1f2,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,1005
27,2:47.86,Shirley LANG,29 JUN 2002,SUI,5,,"Leichtathletikanlage Röhrliberg, Cham (SUI)",29 APR 2023,1004
28,2:47.88,Elena BURKARD,10 FEB 1992,GER,5f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,1004
29,2:48.46,Julia SWELAM,05 JAN 1994,GER,6f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,996
30,2:48.58,Emie Lotta BERGER,15 JUN 2006,GER,7f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,995
31,2:48.59,Natalia ISSLER,03 AUG 2006,SUI,6,,"Leichtathletikanlage Röhrliberg, Cham (SUI)",29 APR 2023,995
32,2:48.67,Anna BANATOVA,09 MAR 2005,RUS,4,,"Salyut Geraklion Stadion, Moskva (RUS)",06 MAY 2023,994
33,2:48.83,Laila YAHYAOUI,26 APR 2006,NED,4,,"Sportpark Ter Specke, Lisse (NED)",13 MAY 2023,992
34,2:48.95,Helena SCHENK,08 OCT 2004,GER,8f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,990
35,2:49.08,Karin SURANOVÁ,11 DEC 2000,SVK,9f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,989
36,2:49.41,Coraline MAÂMOURI,13 MAR 1996,FRA,2f1,,"Stade P. Bourdon, Caluire (FRA)",28 APR 2023,985
37,2:49.45,Valerie KOPPLER,20 JAN 2003,GER,10f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,984
38,2:49.77,Saga PROVCI,20 OCT 2004,SWE,11f1,,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023,980
39,2:50.42,Sara SALVADÈ,22 NOV 2004,SUI,2,,"Sportzentrum Schlossfeld, Willisau (SUI)",06 MAY 2023,972
40,2:50.68,Yekaterina SAMUYLOVA,05 NOV 1999,RUS,5,,"Salyut Geraklion Stadion, Moskva (RUS)",06 MAY 2023,969
41,2:50.74,Noemie MAAMOURI,13 MAR 1996,FRA,3f1,,"Stade P. Bourdon, Caluire (FRA)",28 APR 2023,968
