Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,5:08.06,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,1,,Pretoria (RSA),28 JAN 2016,1055
2,5:10.07,Flavio SEHOHLE,14 OCT 1990,MOZ,2,,Pretoria (RSA),28 JAN 2016,1035
3,5:11.17,Vyacheslav SOKOLOV,15 DEC 1984,RUS,1,,Moskva (RUS),18 JUL 2016,1025
4,5:11.55,Konstantin PLOKHOTNIKOV,24 MAR 1997,RUS,2,,Moskva (RUS),18 JUL 2016,1021
5,5:12.01,Ivan LUKYANOV,31 JAN 1981,RUS,3,,Moskva (RUS),18 JUL 2016,1017
6,5:12.54,Siyabonga Derison TREASURE,04 SEP 1992,RSA,3,,Pretoria (RSA),28 JAN 2016,1012
7,5:13.54,Siphiwe TEFO,10 OCT 1995,RSA,4,,Pretoria (RSA),28 JAN 2016,1003
8,5:14.39,Masaki TODA,21 JUN 1993,JPN,1,,Marseille (FRA),13 SEP 2016,995
9,5:14.69,Pharson MAGAGANE,04 JUN 1986,RSA,5,,Pretoria (RSA),28 JAN 2016,992
10,5:15.91,Mikhail STRELKOV,25 JUL 1994,RUS,4,,Moskva (RUS),18 JUL 2016,981
11,5:16.05,Mahiedine MEKHISSI,15 MAR 1985,FRA,2,,Marseille (FRA),13 SEP 2016,979
12,5:16.61,Andrew BAYER,03 FEB 1990,USA,3,,Marseille (FRA),13 SEP 2016,974
13,5:17.56,Theodore NOTHLING,09 SEP 1993,RSA,6,,Pretoria (RSA),28 JAN 2016,965
14,5:17.62,Moeketsi TSEISO,,RSA,7,,Pretoria (RSA),28 JAN 2016,965
15,5:17.65,Tumelo MOTLAGALE,26 NOV 1986,RSA,8,,Pretoria (RSA),28 JAN 2016,965
16,5:20.15,Volodymyr KYTS,15 JAN 1987,UKR,4,,Marseille (FRA),13 SEP 2016,942
17,5:20.94,Pengcheng XU,01 SEP 1991,CHN,5,,Marseille (FRA),13 SEP 2016,935
18,5:22.13,Abdelhamid ZERRIFI,20 JUN 1986,FRA,6,,Marseille (FRA),13 SEP 2016,924
19,5:23.50,Anthony TIMOTEUS,27 MAY 1995,RSA,9,,Pretoria (RSA),28 JAN 2016,912
20,5:23.63,Moses DIRANE,1992,RSA,10,,Pretoria (RSA),28 JAN 2016,910
21,5:23.90,Kgalalelo MATHABATHA,,RSA,11,,Pretoria (RSA),28 JAN 2016,908
22,5:23.91,Rantso MOKOPANE,08 AUG 1994,RSA,12,,Pretoria (RSA),28 JAN 2016,908
23,5:26.98,Mafika CUNUKELO,12 JUN 1996,RSA,13,,Pretoria (RSA),28 JAN 2016,881
