Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:13.97,,Djamel SEDJATI,03 MAY 1999,ALG,1,,"McArthur Stadium, Potchefstroom (RSA)",05 MAR 2024,1203
2,2:14.74,,Marco AROP,20 SEP 1998,CAN,1,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1261
3,2:16.39,,Yassine HETHAT,30 AUG 1991,ALG,2,,"McArthur Stadium, Potchefstroom (RSA)",05 MAR 2024,1148
4,2:16.67,,Benjamin ALLEN,17 APR 1998,USA,1f1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",23 FEB 2024,1216
5,2:16.69,,Oussama CHERRAD,06 MAR 2000,ALG,3,,"McArthur Stadium, Potchefstroom (RSA)",05 MAR 2024,1141
6,2:16.73,,Catalin TECUCEANU,09 SEP 1999,ITA,1,,"Arena Civica Gianni Brera, Milano (ITA)",27 APR 2024,1140
7,2:16.91,,Bryce HOPPEL,05 SEP 1997,USA,2,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1210
8,2:16.95,,Jack ANSTEY,08 APR 1997,AUS,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 FEB 2024,1209
9,2:17.03,,Paul ANSELMINI,02 AUG 2003,FRA,2,,"Arena Civica Gianni Brera, Milano (ITA)",27 APR 2024,1133
10,2:17.10,,Sam ELLIS,20 OCT 1998,USA,3,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1206
11,2:17.17,,Pieter SISK,08 DEC 1999,BEL,1,,"Topsporthal Vlaanderen, Gent (BEL) (i)",03 FEB 2024,1204
12,2:17.23,,Josh HOEY,01 NOV 1999,USA,4,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1202
12,2:17.23,,Joao BUSSOTTI NEVES,10 MAY 1993,ITA,1f1,,"Arena Civica Gianni Brera, Milano (ITA)",13 APR 2024,1129
14,2:17.25,,Eric HOLT,12 MAY 1995,USA,2f1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",23 FEB 2024,1202
15,2:17.41,,Mohamed Amine DRABLI,21 APR 2000,ALG,4,,"McArthur Stadium, Potchefstroom (RSA)",05 MAR 2024,1125
16,2:17.51,,Mariano GARCÍA,25 SEP 1997,ESP,1,,"Centro de Tecnificación de Atletismo, Antequera (ESP) (i)",13 JAN 2024,1196
17,2:17.61,,Abdelati EL GUESSE,27 FEB 1993,MAR,2,,"Topsporthal Vlaanderen, Gent (BEL) (i)",03 FEB 2024,1194
18,2:18.05,,Tinoda MATSATSA,20 SEP 2004,USA,1f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1183
19,2:18.10,,Yusuf BIZIMANA,06 SEP 2000,GBR,1,,"Norton Sports Center, Louisville, KY (USA) (i)",12 JAN 2024,1182
20,2:18.21,,Flavien SZOT,06 SEP 2001,FRA,3,,"Arena Civica Gianni Brera, Milano (ITA)",27 APR 2024,1107
21,2:18.26,,Cole HOCKER,06 JUN 2001,USA,1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",03 FEB 2024,1178
22,2:18.35,,Ryan CLARKE,17 NOV 1997,NED,6,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1176
23,2:18.42,,Jonah KOECH,12 DEC 1996,USA,1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",09 FEB 2024,1175
24,2:18.56,,Nathan GREEN,10 APR 2003,USA,7,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1172
25,2:18.86,,Matt WISNER,21 MAY 1998,USA,2f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1165
26,2:18.87,,Jimmy GRESSIER,04 MAY 1997,FRA,4,,"Arena Civica Gianni Brera, Milano (ITA)",27 APR 2024,1092
27,2:18.89,,Baptiste MISCHLER,23 NOV 1997,FRA,1f2,,"Stade Hubert Steinmetz, Brumath (FRA)",27 APR 2024,1091
28,2:18.96,,Ruben VERHEYDEN,22 DEC 2000,BEL,3,,"Topsporthal Vlaanderen, Gent (BEL) (i)",03 FEB 2024,1162
29,2:19.03,,Žan RUDOLF,09 MAY 1993,SLO,1f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1088
30,2:19.06,,Craig ENGELS,01 MAY 1994,USA,2f4,,"Dempsey Indoor, Seattle, WA (USA) (i)",13 JAN 2024,1088
31,2:19.17,,Abel TEFFRA,,USA,3f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1157
32,2:19.36,,Andrew COSCORAN,18 JUN 1996,IRL,1f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",21 MAR 2024,1081
33,2:19.37,,Matthew PAYAMPS,03 FEB 2001,USA,4f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1153
34,2:19.49,,Giovanni LAZZARO,27 JUL 2004,ITA,2f1,,"Arena Civica Gianni Brera, Milano (ITA)",13 APR 2024,1078
35,2:19.54,,Brandon MILLER,27 JUN 2003,USA,3f4,,"Dempsey Indoor, Seattle, WA (USA) (i)",13 JAN 2024,1077
36,2:19.56,,Parker STOKES,05 SEP 2000,USA,1f2,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1149
37,2:19.70,,Luis PERALTA,06 NOV 1999,DOM,1f1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",19 JAN 2024,1145
38,2:19.74,,Festus LAGAT,10 OCT 1996,KEN,2,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",09 FEB 2024,1144
39,2:19.75,,José Carlos PINTO,03 MAY 1997,POR,1f1,,"Estádio 1o de Maio, Lisboa (POR)",25 APR 2024,1073
40,2:19.79,,Manuel ZANINI,30 OCT 2006,ITA,3f1,,"Arena Civica Gianni Brera, Milano (ITA)",13 APR 2024,1072
41,2:19.80,,Cooper TEARE,18 AUG 1999,USA,2,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",03 FEB 2024,1143
42,2:19.82,,Anicet KOZAR,08 OCT 2001,FRA,2f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1071
43,2:19.91,,John RIVERA,02 DEC 1998,PUR,4f4,,"Dempsey Indoor, Seattle, WA (USA) (i)",13 JAN 2024,1069
44,2:19.96,,Jack SALISBURY,05 JAN 1998,USA,3f1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",23 FEB 2024,1139
45,2:19.99,,Nick PLANT,,USA,2f2,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1139
46,2:20.19,,Simone VALDUGA,21 JUL 2004,ITA,4f1,,"Arena Civica Gianni Brera, Milano (ITA)",13 APR 2024,1063
47,2:20.22,,Max DAVIES,19 DEC 2003,CAN,1f3,,"Dennis Fairall Fieldhouse, Windsor (CAN) (i)",23 FEB 2024,1133
48,2:20.24,,Rok MARKELJ,14 APR 2000,SLO,5,,"Arena Civica Gianni Brera, Milano (ITA)",27 APR 2024,1062
49,2:20.25,,Maciej WYDERKA,29 JUL 2002,POL,1f1,,"Arena, Toruń (POL) (i)",13 JAN 2024,1133
50,2:20.32,,Stewart MCSWEYN,01 JUN 1995,AUS,2f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",21 MAR 2024,1060
51,2:20.38,,Jesse FOKKENROOD,28 MAR 2002,NED,3f1,,"Schönbuchstadion, Pliezhausen (GER)",05 MAY 2024,1059
52,2:20.45,,Ben NAGEL,27 APR 2000,USA,5f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1128
53,2:20.55,,Viktor IDHAMMAR,16 JUN 2003,SWE,6f1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",19 JAN 2024,1126
54,2:20.56,,Zalen NELSON,30 JUL 2000,USA,4f1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",23 FEB 2024,1126
55,2:20.65,,Mark MILNER,02 AUG 2000,IRL,6,,"Arena Civica Gianni Brera, Milano (ITA)",27 APR 2024,1053
56,2:20.66,,Justin O'TOOLE,,USA,5f4,,"Dempsey Indoor, Seattle, WA (USA) (i)",13 JAN 2024,1053
57,2:20.68,,Edose IBADIN,27 FEB 1993,NGR,3,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",09 FEB 2024,1123
