Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:18.98,Craig ENGELS,01 MAY 1994,USA,1,,"New York, NY (USA)",26 JAN 2019,1162
2,2:19.35,Abraham ALVARADO,04 AUG 1995,USA,1f1,,"Boston, MA (USA)",26 JAN 2019,1153
3,2:19.78,John GREGOREK,07 DEC 1991,USA,2,,"New York, NY (USA)",26 JAN 2019,1144
4,2:20.05,Quamel PRINCE,20 APR 1994,USA,3,,"New York, NY (USA)",26 JAN 2019,1137
5,2:20.23,Clayton MURPHY,26 FEB 1995,USA,1h1,,"New York, NY (USA)",23 FEB 2019,1133
6,2:20.36,Clayton MURPHY,26 FEB 1995,USA,1,,"New York, NY (USA)",24 FEB 2019,1130
7,2:20.68,Brannon KIDDER,18 NOV 1993,USA,2h3,,"New York, NY (USA)",23 FEB 2019,1123
8,2:20.76,Quamel PRINCE,20 APR 1994,USA,1,,NY (USA),08 FEB 2019,1121
9,2:20.84,Dylan CAPWELL,01 JUL 1995,USA,2h1,,"New York, NY (USA)",23 FEB 2019,1119
10,2:21.00,Edose IBADIN,27 FEB 1993,NGR,2,,NY (USA),08 FEB 2019,1116
11,2:21.05,Konstantin KHOLMOGOROV,07 FEB 1996,RUS,1,,Yekaterinburg (RUS),07 JAN 2019,1115
12,2:21.08,Patrick PETERSON,26 AUG 1992,USA,2f1,,"Boston, MA (USA)",26 JAN 2019,1114
12,2:21.08,Abraham ALVARADO,04 AUG 1995,USA,2,,"New York, NY (USA)",24 FEB 2019,1114
14,2:21.23,Brannon KIDDER,18 NOV 1993,USA,3,,"New York, NY (USA)",24 FEB 2019,1111
15,2:21.28,Robby ANDREWS,29 MAR 1991,USA,4,,"New York, NY (USA)",26 JAN 2019,1110
16,2:21.47,Rob NAPOLITANO,03 NOV 1994,USA,4,,"New York, NY (USA)",24 FEB 2019,1105
17,2:21.55,Dylan CAPWELL,01 JUL 1995,USA,5,,"New York, NY (USA)",24 FEB 2019,1103
18,2:21.59,Brandon LASATER,09 OCT 1992,USA,6,,"New York, NY (USA)",24 FEB 2019,1103
19,2:21.66,Jesse GARN,04 JUN 1993,USA,7,,"New York, NY (USA)",24 FEB 2019,1101
20,2:21.78,Mike MARSELLA,16 NOV 1994,USA,1f1,,"Boston, MA (USA)",19 JAN 2019,1098
21,2:21.79,Jeremy HERNANDEZ,13 APR 1996,USA,5,,"New York, NY (USA)",26 JAN 2019,1098
22,2:21.94,Jesse GARN,04 JUN 1993,USA,1h2,,"New York, NY (USA)",23 FEB 2019,1095
23,2:21.96,Alek SAUER,22 FEB 1997,USA,1,,"Cambridge, MA (USA)",24 FEB 2019,1094
24,2:21.97,Brandon LASATER,09 OCT 1992,USA,2h3,,"New York, NY (USA)",23 FEB 2019,1094
25,2:21.99,Joseph WHITE,16 NOV 1995,USA,1f1,,"University Park, PA (USA)",12 JAN 2019,1094
26,2:22.01,Robby ANDREWS,29 MAR 1991,USA,3h1,,"New York, NY (USA)",23 FEB 2019,1093
27,2:22.04,David TIMLIN,10 JUN 1994,USA,3h3,,"New York, NY (USA)",23 FEB 2019,1093
28,2:22.14,Alek SAUER,22 FEB 1997,USA,6,,"New York, NY (USA)",26 JAN 2019,1090
29,2:22.15,Rob NAPOLITANO,03 NOV 1994,USA,8h4,,"New York, NY (USA)",23 FEB 2019,1090
30,2:22.20,Domenic PERRETTA,25 SEP 1997,USA,2f1,,"University Park, PA (USA)",12 JAN 2019,1089
30,2:22.20,Brian CRIMMINS,,USA,3f1,,"Boston, MA (USA)",26 JAN 2019,1089
32,2:22.35,Brandon LASATER,09 OCT 1992,USA,7,,"New York, NY (USA)",26 JAN 2019,1086
33,2:22.36,Abraham ALVARADO,04 AUG 1995,USA,2h4,,"New York, NY (USA)",23 FEB 2019,1085
34,2:22.43,James GOWANS,10 JAN 1995,USA,4f1,,"Boston, MA (USA)",26 JAN 2019,1084
34,2:22.43,David TIMLIN,10 JUN 1994,USA,8,,"New York, NY (USA)",24 FEB 2019,1084
36,2:22.44,Drew PIAZZA,28 JAN 1995,USA,4h3,,"New York, NY (USA)",23 FEB 2019,1084
37,2:22.47,Samuel ELLISON,05 DEC 1992,USA,2f1,,"Boston, MA (USA)",19 JAN 2019,1083
38,2:22.49,Avery BARTLETT,08 FEB 1997,USA,1f1,,"Clemson, SC (USA)",11 JAN 2019,1082
38,2:22.49,Jacob DUMFORD,,USA,3,,NY (USA),08 FEB 2019,1082
40,2:22.52,Christopher SHORT,,USA,1,,"Boston, MA (USA)",03 MAR 2019,1082
41,2:22.53,Robby ANDREWS,29 MAR 1991,USA,9,,"New York, NY (USA)",24 FEB 2019,1082
41,2:22.53,Luke COULTER,,USA,2,,"Boston, MA (USA)",03 MAR 2019,1082
43,2:22.58,Jeremy HERNANDEZ,13 APR 1996,USA,3h4,,"New York, NY (USA)",23 FEB 2019,1080
44,2:22.63,John LEWIS,18 JAN 1996,USA,2f1,,"Clemson, SC (USA)",11 JAN 2019,1079
45,2:22.65,Ryan MANAHAN,14 JUL 1994,USA,4h4,,"New York, NY (USA)",23 FEB 2019,1079
46,2:22.67,Zachary LANIGAN,11 NOV 1997,AUS,2,,"Cambridge, MA (USA)",24 FEB 2019,1078
47,2:22.87,Hans ROELLE,31 MAR 1992,USA,4h1,,"New York, NY (USA)",23 FEB 2019,1074
48,2:22.91,Edward Kibet KEMBOI,09 DEC 1993,KEN,3f1,,"Clemson, SC (USA)",11 JAN 2019,1073
49,2:23.05,Dylan CAPWELL,01 JUL 1995,USA,4f1,,"Clemson, SC (USA)",11 JAN 2019,1070
50,2:23.06,Connor RECK,1993,USA,3f1,,"Boston, MA (USA)",19 JAN 2019,1070
51,2:23.12,Christian HARRISON,27 SEP 1993,USA,2h2,,"New York, NY (USA)",23 FEB 2019,1069
52,2:23.18,Nikolay GORIN,03 JAN 1995,RUS,2,,Yekaterinburg (RUS),07 JAN 2019,1067
53,2:23.21,Sergey DUBROVSKIY,20 JAN 1995,RUS,3,,Yekaterinburg (RUS),07 JAN 2019,1067
54,2:23.41,Spencer BROWN,23 JUL 1997,USA,3f1,,"University Park, PA (USA)",12 JAN 2019,1062
55,2:23.43,Patrick PETERSON,26 AUG 1992,USA,5f1,,"Clemson, SC (USA)",11 JAN 2019,1062
55,2:23.43,Christopher SHORT,,USA,1h1,,"Boston, MA (USA)",02 MAR 2019,1062
57,2:23.44,Victor PALUMBO,1993,USA,5h1,,"New York, NY (USA)",23 FEB 2019,1061
58,2:23.46,Matthew PAYAMPS,,USA,5h4,,"New York, NY (USA)",23 FEB 2019,1061
59,2:23.75,Jonah KOECH,12 DEC 1996,KEN,1,,"Lubbock, TX (USA)",23 FEB 2019,1055
60,2:23.78,Henry DWYER,,USA,6h1,,"New York, NY (USA)",23 FEB 2019,1054
61,2:23.80,Jackson SULLIVAN,,USA,4f1,,"University Park, PA (USA)",12 JAN 2019,1054
62,2:23.83,Eric VAN DER ELS,23 MAY 1998,USA,1h1,,"Boston, MA (USA)",01 DEC 2018,1053
63,2:23.91,Cooper WILLIAMS,09 MAR 1998,AUS,1,,"Bloomington, IN (USA)",07 DEC 2018,1051
64,2:24.06,Matthew RIZZO,,USA,1f3,,"New York, NY (USA)",02 MAR 2019,1048
65,2:24.08,Brian COOK,07 MAY 1996,USA,5f1,,"Boston, MA (USA)",26 JAN 2019,1047
66,2:24.14,Billy LOONEY,23 JUN 1993,USA,4f1,,"Boston, MA (USA)",19 JAN 2019,1046
67,2:24.16,Jacob DUMFORD,,USA,3h2,,"New York, NY (USA)",23 FEB 2019,1046
68,2:24.19,Christian HARRISON,27 SEP 1993,USA,6f1,,"Boston, MA (USA)",26 JAN 2019,1045
69,2:24.25,Jack ANSTEY,08 APR 1997,AUS,1f1,,"Iowa City, IA (USA)",08 DEC 2018,1044
70,2:24.34,Jaxson HOEY,27 DEC 1997,USA,1f2,,"Boston, MA (USA)",26 JAN 2019,1042
71,2:24.36,Victor PALUMBO,1993,USA,8,,"New York, NY (USA)",26 JAN 2019,1041
72,2:24.44,Sean TORPY,,USA,6h4,,"New York, NY (USA)",23 FEB 2019,1040
73,2:24.46,Ryan MANAHAN,14 JUL 1994,USA,1,,"New York, NY (USA)",01 FEB 2019,1039
74,2:24.48,Ruach Chuol PADHAL,09 JUN 1999,CAN,1f1,,"Annapolis, MD (USA)",01 DEC 2018,1039
75,2:24.53,Luis PERALTA,11 JUN 1999,DOM,1,,"New York, NY (USA)",26 JAN 2019,1038
76,2:24.57,Simas BERTAŠIUS,31 OCT 1993,LTU,1f3,,Vilnius (LTU),08 JAN 2019,1037
76,2:24.57,Humberto FREIRE,,USA,6f1,,"Clemson, SC (USA)",11 JAN 2019,1037
76,2:24.57,Stephen EVANS,1996,CAN,1f1,,Montréal (CAN),25 JAN 2019,1037
76,2:24.57,Jack SALISBURY,05 JAN 1998,USA,1,,"University Park, PA (USA)",26 JAN 2019,1037
80,2:24.60,Hakim SALEH,21 MAY 1996,CZE,1f2,,Praha (CZE),18 JAN 2019,1036
81,2:24.63,Kevin ROBERTSON,28 SEP 1998,CAN,1,,Winnipeg (CAN),08 MAR 2019,1035
82,2:24.65,David TIMLIN,10 JUN 1994,USA,1f1,,NY (USA),18 JAN 2019,1035
83,2:24.76,Eric HOLT,12 MAY 1995,USA,2f1,,NY (USA),18 JAN 2019,1033
84,2:24.77,Igor RASHCHUPKIN,03 SEP 1997,RUS,1f2,,Moskva (RUS),14 JAN 2019,1032
85,2:24.79,Drew BURNS,,USA,3,,"Boston, MA (USA)",03 MAR 2019,1032
86,2:24.81,Vildan GADELSHIN,12 APR 1995,RUS,4,,Yekaterinburg (RUS),07 JAN 2019,1032
87,2:24.84,Greg HETTERLEY,1997,CAN,1f4,,"Boston, MA (USA)",09 FEB 2019,1031
88,2:24.93,Mulual MU,2000,USA,2,,"University Park, PA (USA)",26 JAN 2019,1029
89,2:25.00,Teddy BROWNING,,USA,2,,"Bloomington, IN (USA)",07 DEC 2018,1027
90,2:25.01,Jaxson HOEY,27 DEC 1997,USA,7h1,,"New York, NY (USA)",23 FEB 2019,1027
91,2:25.03,Dan CURTS,17 JAN 1996,USA,1f1,,"Iowa City, IA (USA)",12 JAN 2019,1027
92,2:25.06,Yegor SHAROV,16 DEC 1988,RUS,5,,Yekaterinburg (RUS),07 JAN 2019,1026
93,2:25.07,Mohand Zine KHELAF,01 JAN 1998,CAN,2f1,,Montréal (CAN),25 JAN 2019,1026
