Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:14.88,,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1182
2,2:16.08,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1155
3,2:16.17,,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,2,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1153
4,2:16.27,,Jake WIGHTMAN,11 JUL 1994,GBR,2,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1150
4,2:16.27,,Jonathan KITILIT,06 JUL 1995,KEN,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1150
6,2:16.58,,Adam KSZCZOT,02 SEP 1989,POL,3,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1143
7,2:16.59,,Yassine HETHAT,30 AUG 1991,ALG,4,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1143
8,2:16.79,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,5,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1139
9,2:16.85,,Antoine GAKEME,24 DEC 1991,BDI,4,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1137
10,2:16.89,,Cornelius TUWEI,24 MAY 1993,KEN,6,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1136
11,2:16.98,,Kipyegon BETT,01 FEB 1998,KEN,5,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1134
12,2:17.13,,Fouad EL KAAM,27 MAY 1988,MAR,1,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1131
13,2:17.18,,Andrew OSAGIE,19 FEB 1988,GBR,6,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1130
14,2:17.19,,Tamás KAZI,16 MAY 1985,HUN,7,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1129
15,2:17.24,,Marcin LEWANDOWSKI,13 JUN 1987,POL,2,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1128
16,2:17.40,,Alfred KIPKETER,28 DEC 1996,KEN,7,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1125
17,2:17.42,,Solomon LEKUTA,03 OCT 1999,KEN,1,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1124
18,2:18.07,,George Meitamei MANANGOI,29 NOV 2000,KEN,2,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1110
19,2:18.09,,Michał ROZMYS,13 MAR 1995,POL,3,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1109
20,2:18.23,,Baptiste MISCHLER,23 NOV 1997,FRA,3,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1106
21,2:18.30,,Andreas KRAMER,13 APR 1997,SWE,8,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1105
22,2:18.40,,Johan ROGESTEDT,27 JAN 1993,SWE,8,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1102
23,2:18.67,,Thiago ANDRÉ,04 AUG 1995,BRA,4,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1096
24,2:18.87,,Tolesa BODENA,18 FEB 2000,ETH,9,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1092
25,2:18.88,,Mateusz BORKOWSKI,02 APR 1997,POL,4,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1092
26,2:18.92,,Ismael DEBJANI,25 SEP 1990,BEL,1f1,,Ninove (BEL),29 AUG 2018,1091
27,2:18.94,,Thijmen KUPERS,04 OCT 1991,NED,1,,Apeldoorn (NED) (i),27 JAN 2018,1163
28,2:19.14,,Jeffrey RISELEY,11 NOV 1986,AUS,9,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1086
29,2:19.21,,Kalle BERGLUND,11 MAR 1996,SWE,10,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1084
30,2:19.41,,Hamish CARSON,01 NOV 1988,NZL,5,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1080
31,2:19.64,,Jakub HOLUŠA,20 FEB 1988,CZE,6,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1075
32,2:20.01,,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,1,,Liévin (FRA) (i),13 FEB 2018,1138
33,2:20.53,,Simon DENISSEL,22 MAY 1990,FRA,2f1,,Ninove (BEL),29 AUG 2018,1055
34,2:20.79,,Abraham Kipchirchir ROTICH,26 SEP 1993,BRN,1,,Istanbul (TUR) (i),18 FEB 2018,1121
35,2:20.95,,Drew WINDLE,22 JUL 1992,USA,1f1,,"Seattle, WA (USA) (i)",13 JAN 2018,0
36,2:20.96,,Thomas Arne ROTH,11 FEB 1991,NOR,1,,Hvam (NOR) (i),17 FEB 2018,1117
37,2:21.06,,Filip ŠNEJDR,16 APR 1995,CZE,1,,"Sportovní areál Krajinka, Cheb (CZE)",04 SEP 2018,1044
38,2:21.11,,Simas BERTAŠIUS,31 OCT 1993,LTU,1,,Pärnu (EST),19 AUG 2018,1043
39,2:21.25,,Tom MARSHALL,12 JUN 1989,GBR,1,,Cardiff (GBR) (i),04 FEB 2018,1110
40,2:21.38,,David RIBICH,27 DEC 1995,USA,2f1,,"Seattle, WA (USA) (i)",13 JAN 2018,0
41,2:21.44,,Adam CZERWIŃSKI,02 OCT 1988,POL,1f1,,Kraków (POL),06 MAY 2018,1036
42,2:21.49,,Reed BROWN,06 AUG 1998,USA,3f1,,"Seattle, WA (USA) (i)",13 JAN 2018,0
43,2:21.53,,Mick STANOVSEK,16 JAN 1997,USA,4f1,,"Seattle, WA (USA) (i)",13 JAN 2018,0
44,2:21.54,,Mamush LENCHO SHIRKO,24 MAR 1996,ETH,2,,Istanbul (TUR) (i),18 FEB 2018,1104
45,2:21.56,,Kazuyoshi TAMOGAMI,12 FEB 1998,JPN,1,,Abashiri (JPN),04 JUL 2018,1033
46,2:21.59,,Roman KWIATKOWSKI,19 MAY 1995,POL,1,,Stalowa Wola (POL),12 SEP 2018,1033
47,2:21.62,,Timo BENITZ,24 DEC 1991,GER,1f2,,Pliezhausen (GER),13 MAY 2018,1032
48,2:21.73,,Moad ZAHAFI,09 MAY 1998,MAR,2,,Liévin (FRA) (i),13 FEB 2018,1099
49,2:21.84,,Christoph KESSLER,28 APR 1995,GER,2f2,,Pliezhausen (GER),13 MAY 2018,1027
50,2:21.89,,Neil GOURLEY,07 FEB 1995,GBR,1f1,,"Lynchburg, VA (USA) (i)",27 JAN 2018,1096
51,2:21.96,,John LEWIS,18 JAN 1996,USA,1f1,,"Clemson, SC (USA) (i)",06 JAN 2018,1094
52,2:21.99,,Levent ATEŞ,20 MAR 1991,TUR,3,,Istanbul (TUR) (i),18 FEB 2018,1094
