Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:17.55,,Abubaker KAKI,21 JUN 1989,SUD,1,,Stockholm (SWE) (i),22 FEB 2011,1195
2,2:17.81,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,2,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1189
3,2:18.46,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,3,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1174
4,2:18.56,,Andrew OSAGIE,19 FEB 1988,GBR,4,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1172
5,2:18.91,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,Stockholm (SWE) (i),22 FEB 2011,1163
6,2:19.03,,Bethwell BIRGEN,06 AUG 1988,KEN,3,,Stockholm (SWE) (i),22 FEB 2011,1161
7,2:19.12,,Deresse MEKONNEN,20 OCT 1987,ETH,4,,Stockholm (SWE) (i),22 FEB 2011,1159
8,2:19.21,,Marcin LEWANDOWSKI,13 JUN 1987,POL,5,,Stockholm (SWE) (i),22 FEB 2011,1157
9,2:19.94,,Jakub HOLUŠA,20 FEB 1988,CZE,6,,Stockholm (SWE) (i),22 FEB 2011,1140
10,2:19.96,,Ryan FOSTER,26 AUG 1988,AUS,1,,"University Park, PA (USA) (i)",15 JAN 2011,1139
11,2:20.68,,Mehdi BAALA,17 AUG 1978,FRA,1,,Mondeville (FRA) (i),05 FEB 2011,1123
12,2:20.77,,Jeff MORIARTY,28 JUL 1989,USA,1f4,,"New York, NY (USA) (i)",04 FEB 2011,1121
13,2:20.83,,Kristof VAN MALDEREN,30 MAY 1983,BEL,2,,Mondeville (FRA) (i),05 FEB 2011,1120
14,2:21.03,,Kris GAUSON,29 JAN 1988,GBR,1f1,,"Bloomington, IN (USA) (i)",09 DEC 2011,1115
15,2:21.28,,Erik VAN INGEN,25 AUG 1989,USA,2f4,,"New York, NY (USA) (i)",04 FEB 2011,1110
16,2:21.71,,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,5,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1100
17,2:22.13,,Stepan POISTOGOV,14 DEC 1986,RUS,1f2,,Yekaterinburg (RUS) (i),07 JAN 2011,1090
18,2:22.16,,Johan WALLDÉN,26 JUL 1987,SWE,7,,Stockholm (SWE) (i),22 FEB 2011,1090
19,2:22.30,,Duncan PHILLIPS,07 JUN 1989,USA,1,,"Fayetteville, AR (USA) (i)",14 JAN 2011,1087
20,2:22.31,,Fouad EL KAAM,27 MAY 1988,MAR,3,,Mondeville (FRA) (i),05 FEB 2011,1086
21,2:22.39,,Gavyn NERO,17 JUL 1990,TTO,3f4,,"New York, NY (USA) (i)",04 FEB 2011,1085
22,2:22.42,,Dey Tuach DEY,15 JUL 1989,SSD,1,,"Fayetteville, AR (USA) (i)",07 JAN 2011,1084
23,2:22.45,,De'Sean TURNER,16 SEP 1988,USA,2f1,,"Bloomington, IN (USA) (i)",09 DEC 2011,1083
24,2:22.65,,Silas KISORIO,08 JAN 1983,KEN,2,,"Fayetteville, AR (USA) (i)",07 JAN 2011,1079
25,2:22.75,,Patrick MCGREGOR,15 NOV 1990,USA,2,,"Fayetteville, AR (USA) (i)",14 JAN 2011,1077
26,2:22.94,,Peter CALLAHAN,01 JUN 1991,USA,1,,"New York, NY (USA) (i)",27 FEB 2011,1073
27,2:23.14,,Richard KIPLAGAT,03 MAY 1984,KEN,6,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1068
