Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:14.20,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1274
2,2:17.02,Thijmen KUPERS,04 OCT 1991,NED,2,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1207
3,2:17.09,Elijah Motonei MANANGOI,05 JAN 1993,KEN,3,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1206
4,2:18.24,Manuel OLMEDO,17 MAY 1983,ESP,1,,Antequera (ESP),16 JAN 2016,1179
5,2:18.26,Brannon KIDDER,18 NOV 1993,USA,1,,"University Park, PA (USA)",16 JAN 2016,1178
6,2:18.27,Jakub HOLUŠA,20 FEB 1988,CZE,4,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1178
7,2:18.68,Andrew WHEATING,21 NOV 1987,USA,1,,"Reggie Lewis Center, Boston, MA (USA)",14 FEB 2016,1169
8,2:19.10,Duane SOLOMON,28 DEC 1984,USA,2,,"Reggie Lewis Center, Boston, MA (USA)",14 FEB 2016,1159
9,2:19.71,Fouad EL KAAM,27 MAY 1988,MAR,5,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1145
10,2:20.25,Antoine GAKEME,24 DEC 1991,BDI,6,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1133
11,2:20.45,Marc ALCALÁ,07 NOV 1994,ESP,7,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1128
12,2:20.68,Cristian SORATOS,26 SEP 1992,USA,3,,"Reggie Lewis Center, Boston, MA (USA)",14 FEB 2016,1123
13,2:20.84,Dale KING-CLUTTERBUCK,01 JAN 1992,GBR,8,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1119
14,2:21.10,Sacha SMART,1994,CAN,1f2,,Windsor (CAN),26 FEB 2016,1114
15,2:21.56,Patrick PETERSON,26 AUG 1992,USA,4,,"Reggie Lewis Center, Boston, MA (USA)",14 FEB 2016,1103
16,2:21.89,Robby CREESE,30 AUG 1993,USA,2,,"University Park, PA (USA)",16 JAN 2016,1096
