Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:15.31,,Amine LAALOU,13 MAY 1982,MAR,1,,Rabat (MAR),05 JUN 2011,1172
2,2:15.76,,Marcin LEWANDOWSKI,13 JUN 1987,POL,2,,Rabat (MAR),05 JUN 2011,1162
3,2:16.75,,Jeffrey RISELEY,11 NOV 1986,AUS,1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1139
4,2:16.99,,Adam KSZCZOT,02 SEP 1989,POL,2,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1134
5,2:17.08,,Ilham Tanui ÖZBILEN,05 MAR 1990,KEN,3,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1132
5,2:17.08,,Jakub HOLUŠA,20 FEB 1988,CZE,4,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1132
7,2:17.44,,Hamza DRIOUCH,16 NOV 1994,QAT,1,,Sollentuna (SWE),09 AUG 2011,1124
8,2:17.55,,Abubaker KAKI,21 JUN 1989,SUD,1,,Stockholm (SWE) (i),22 FEB 2011,1195
9,2:17.81,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,2,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1189
10,2:17.89,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,5,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1114
11,2:18.15,,Ismail Ahmed ISMAIL,10 SEP 1984,SUD,3,,Rabat (MAR),05 JUN 2011,1108
12,2:18.46,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,3,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1174
13,2:18.50,,Arnoud OKKEN,20 APR 1982,NED,1f4,,Lisse (NED),14 MAY 2011,1100
14,2:18.53,,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,1,,Paris (FRA),10 JUL 2011,1099
15,2:18.56,,Andrew OSAGIE,19 FEB 1988,GBR,4,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1172
16,2:18.87,,Job KINYOR,08 MAY 1990,KEN,6,,Rabat (MAR),05 JUN 2011,1092
17,2:18.91,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,Stockholm (SWE) (i),22 FEB 2011,1163
18,2:19.03,,Bethwell BIRGEN,06 AUG 1988,KEN,3,,Stockholm (SWE) (i),22 FEB 2011,1161
19,2:19.12,,Deresse MEKONNEN,20 OCT 1987,ETH,4,,Stockholm (SWE) (i),22 FEB 2011,1159
20,2:19.18,,Benson SEUREI,27 MAR 1984,KEN,1f2,,Pliezhausen (GER),22 MAY 2011,1085
21,2:19.39,,David Mutinda MUTUA,20 APR 1992,KEN,6,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1080
22,2:19.4h,,Valentin SMIRNOV,13 FEB 1986,RUS,1,,Florø (NOR),04 JUN 2011,1080
23,2:19.76,,Tamás KAZI,16 MAY 1985,HUN,7,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1072
24,2:19.96,,Ryan FOSTER,26 AUG 1988,AUS,1,,"University Park, PA (USA) (i)",15 JAN 2011,1139
25,2:20.68,,Mehdi BAALA,17 AUG 1978,FRA,1,,Mondeville (FRA) (i),05 FEB 2011,1123
26,2:20.77,,Jeff MORIARTY,28 JUL 1989,USA,1f4,,"New York, NY (USA) (i)",04 FEB 2011,1121
27,2:20.83,,Kristof VAN MALDEREN,30 MAY 1983,BEL,2,,Mondeville (FRA) (i),05 FEB 2011,1120
28,2:20.84,,Dmitrijs JURKEVIČS,07 JAN 1987,LAT,2f2,,Pliezhausen (GER),22 MAY 2011,1049
29,2:21.02,,Cornelius NDIWA,17 DEC 1988,KEN,8,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1045
30,2:21.03,,Kris GAUSON,29 JAN 1988,GBR,1f1,,"Bloomington, IN (USA) (i)",09 DEC 2011,1115
31,2:21.17,,Timothy Kipkorir LIMO,08 FEB 1987,KEN,1f4,,Andorf (AUT),20 AUG 2011,1042
32,2:21.28,,Erik VAN INGEN,25 AUG 1989,USA,2f4,,"New York, NY (USA) (i)",04 FEB 2011,1110
33,2:21.3h,,Gideon Kiage MAGEKA,31 DEC 1993,KEN,2,,Florø (NOR),04 JUN 2011,1039
34,2:21.49,,Benjamin HERRIAU,17 FEB 1992,FRA,2,,Paris (FRA),10 JUL 2011,1035
35,2:21.71,,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,5,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1100
36,2:21.84,,Sebastian KEINER,22 AUG 1989,GER,3f2,,Pliezhausen (GER),22 MAY 2011,1027
37,2:21.92,,Wout VANDEGAER,17 AUG 1981,BEL,9,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1025
38,2:22.0h,,Thomas Solberg EIDE,20 NOV 1992,NOR,3,,Florø (NOR),04 JUN 2011,1024
39,2:22.13,,Stepan POISTOGOV,14 DEC 1986,RUS,1f2,,Yekaterinburg (RUS) (i),07 JAN 2011,1090
40,2:22.16,,Johan WALLDÉN,26 JUL 1987,SWE,7,,Stockholm (SWE) (i),22 FEB 2011,1090
41,2:22.18,,Krzysztof ŻEBROWSKI,09 JUL 1990,POL,4f2,,Pliezhausen (GER),22 MAY 2011,1020
42,2:22.28,,Sadik MIKHOU,25 JUL 1990,MAR,7,,Rabat (MAR),05 JUN 2011,1018
43,2:22.30,,Duncan PHILLIPS,07 JUN 1989,USA,1,,"Fayetteville, AR (USA) (i)",14 JAN 2011,1087
44,2:22.31,,Fouad EL KAAM,27 MAY 1988,MAR,3,,Mondeville (FRA) (i),05 FEB 2011,1086
45,2:22.32,,Brian HILL,30 OCT 1988,USA,1,,Swansea (GBR),22 JUN 2011,1017
46,2:22.39,,Gavyn NERO,17 JUL 1990,TTO,3f4,,"New York, NY (USA) (i)",04 FEB 2011,1085
47,2:22.42,,Dey Tuach DEY,15 JUL 1989,SSD,1,,"Fayetteville, AR (USA) (i)",07 JAN 2011,1084
48,2:22.45,,Olivier GALON,20 DEC 1981,FRA,3,,Paris (FRA),10 JUL 2011,1014
48,2:22.45,,De'Sean TURNER,16 SEP 1988,USA,2f1,,"Bloomington, IN (USA) (i)",09 DEC 2011,1083
50,2:22.50,,Aleksandr GRIGORYEV,24 JUL 1985,RUS,1,,Cheboksary (RUS),12 JUL 2011,1013
51,2:22.53,,Jeremy RAE,19 MAY 1991,CAN,1,,"South Bend, IN (USA) (i)",22 JAN 2011,0
52,2:22.65,,Silas KISORIO,08 JAN 1983,KEN,2,,"Fayetteville, AR (USA) (i)",07 JAN 2011,1079
53,2:22.69,,Jozef PELIKÁN,29 JUL 1984,SVK,2f4,,Andorf (AUT),20 AUG 2011,1009
54,2:22.72,,Oleg SIDOROV,07 JUN 1990,RUS,2,,Cheboksary (RUS),12 JUL 2011,1008
55,2:22.75,,Patrick MCGREGOR,15 NOV 1990,USA,2,,"Fayetteville, AR (USA) (i)",14 JAN 2011,1077
56,2:22.81,,Jan VAN DEN BROECK,11 MAR 1989,BEL,2f4,,Lisse (NED),14 MAY 2011,1006
57,2:22.84,,Jeroen D'HOEDT,10 JAN 1990,BEL,3f4,,Lisse (NED),14 MAY 2011,1006
57,2:22.84,,Wouter DE BOER,29 APR 1981,NED,4f4,,Lisse (NED),14 MAY 2011,1006
59,2:22.86,,Mario BÄCHTIGER,01 AUG 1988,SUI,5f2,,Pliezhausen (GER),22 MAY 2011,1005
60,2:22.91,,Daniel GRUBER,15 MAR 1989,GER,6f2,,Pliezhausen (GER),22 MAY 2011,1004
61,2:22.94,,Peter CALLAHAN,01 JUN 1991,USA,1,,"New York, NY (USA) (i)",27 FEB 2011,1073
62,2:23.07,,Felix KERNBICHLER,25 JUN 1988,AUT,7f2,,Pliezhausen (GER),22 MAY 2011,1001
63,2:23.14,,Richard KIPLAGAT,03 MAY 1984,KEN,6,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1068
64,2:23.35,,Bryan CANTERO,28 APR 1991,FRA,3,,"Fayetteville, AR (USA) (i)",14 JAN 2011,1063
65,2:23.40,,Aleksey KONOVALOV,13 APR 1986,RUS,2f2,,Yekaterinburg (RUS) (i),07 JAN 2011,1062
65,2:23.40,,Timo BENITZ,24 DEC 1991,GER,8f2,,Pliezhausen (GER),22 MAY 2011,994
67,2:23.44,,Mirco ZWAHLEN,19 MAY 1982,SUI,9f2,,Pliezhausen (GER),22 MAY 2011,993
68,2:23.45,,Aleksandr IVANOV,26 FEB 1985,RUS,3,,Cheboksary (RUS),12 JUL 2011,993
69,2:23.47,,Sergey USOLTSEV,17 OCT 1986,RUS,3f2,,Yekaterinburg (RUS) (i),07 JAN 2011,1061
70,2:23.58,,Ian THOMAS,28 JUL 1988,USA,1h3,,"Boston, MA (USA) (i)",05 MAR 2011,1058
71,2:23.66,,Nick WADE,23 MAR 1991,USA,2,,"University Park, PA (USA) (i)",15 JAN 2011,1057
71,2:23.66,,Jaden OSTAPOWICH,19 AUG 1989,CAN,1f1,,Montréal (CAN) (i),28 JAN 2011,1057
73,2:23.71,,Joe THOMAS,29 JAN 1988,GBR,7,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1056
74,2:23.74,,Brian TETREAULT,24 JUL 1989,USA,4f4,,"New York, NY (USA) (i)",04 FEB 2011,1055
75,2:23.75,,John VAN DEVENTER,28 JUL 1989,GBR,2,,Swansea (GBR),22 JUN 2011,987
76,2:23.78,,Christian MEISEL,1987,GER,1f1,,Pliezhausen (GER),22 MAY 2011,986
77,2:23.80,,Niels VERWER,10 JUL 1989,NED,5f4,,Lisse (NED),14 MAY 2011,985
78,2:23.85,,Brice LEROY,26 JUN 1989,FRA,4,,Mondeville (FRA) (i),05 FEB 2011,1052
78,2:23.85,,Parker BOUDREAU,22 JAN 1990,USA,1f1,,"Blacksburg, VA (USA) (i)",19 FEB 2011,1052
78,2:23.85,,James SHIRVELL,18 JUN 1992,USA,2,,"New York, NY (USA) (i)",27 FEB 2011,1052
81,2:23.86,,Michael RUTT,28 OCT 1987,USA,1h2,,"Boston, MA (USA) (i)",05 MAR 2011,1052
82,2:23.89,,Vyacheslav SOKOLOV,15 DEC 1984,RUS,1f5,,Moskva (RUS) (i),09 JAN 2011,1052
83,2:23.92,,Jordan CARLSON,21 DEC 1989,USA,2,,"South Bend, IN (USA) (i)",22 JAN 2011,0
84,2:23.94,,Raphaël FUCHS,30 SEP 1984,SUI,10f2,,Pliezhausen (GER),22 MAY 2011,983
85,2:23.99,,Sofiane SELMOUNI,22 SEP 1989,FRA,1,,Illzach (FRA),01 OCT 2011,981
86,2:24.05,,Kim RUELL,27 APR 1987,BEL,7f4,,Lisse (NED),14 MAY 2011,980
87,2:24.07,,Rachid KHOUIA,09 NOV 1979,MAR,11,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,980
87,2:24.07,,Yevgeniy BYKOV,15 MAY 1990,RUS,4,,Cheboksary (RUS),12 JUL 2011,980
89,2:24.08,,Artur SADYKOV,28 JUL 1985,RUS,1f4,,Moskva (RUS) (i),09 JAN 2011,1047
90,2:24.12,,Denis BÄUERLE,27 NOV 1989,GER,11f2,,Pliezhausen (GER),22 MAY 2011,979
91,2:24.17,,Sean-Pat OSWALD,14 JUL 1988,USA,5f4,,"New York, NY (USA) (i)",04 FEB 2011,1045
91,2:24.17,,Patrick SCHOENBALL,26 JUN 1989,GER,1,,Dortmund (GER),12 MAY 2011,978
93,2:24.20,,Chris O'HARE,23 NOV 1990,GBR,1,,"Norman, OK (USA) (i)",22 JAN 2011,1045
93,2:24.20,,Anthony BERKIS,01 MAR 1989,CAN,1,,"South Bend, IN (USA) (i)",04 FEB 2011,0
95,2:24.21,,Tommy LECOURS,1988,CAN,1f1,,"Boston, MA (USA) (i)",12 FEB 2011,1045
96,2:24.22,,Logan GONZALES,19 AUG 1988,USA,4,,"Fayetteville, AR (USA) (i)",14 JAN 2011,1044
96,2:24.22,,Simon GRAGNIC,28 JUN 1990,FRA,1,,Quimper (FRA),06 JUL 2011,977
98,2:24.27,,Ruslan MALEYEV,05 MAY 1986,RUS,2f4,,Moskva (RUS) (i),09 JAN 2011,1043
99,2:24.28,,Aleksandr DUBROVIN,16 DEC 1987,RUS,4f2,,Yekaterinburg (RUS) (i),07 JAN 2011,1043
100,2:24.30,,Johnathan SHAWEL,11 APR 1990,USA,2,,"South Bend, IN (USA) (i)",04 FEB 2011,0
101,2:24.35,,John SCHILKOWSKY,30 JUL 1991,USA,3,,"University Park, PA (USA) (i)",15 JAN 2011,1042
101,2:24.35,,Tom CURR,06 SEP 1992,GBR,3f1,,"Bloomington, IN (USA) (i)",09 DEC 2011,1042
103,2:24.45,,Sven PRAETORIUS,1985,GER,2f1,,Pliezhausen (GER),22 MAY 2011,972
104,2:24.50,,Ivan NESTEROV,10 FEB 1985,RUS,5f2,,Yekaterinburg (RUS) (i),07 JAN 2011,1038
104,2:24.50,,Roman TRUBETSKOY,04 JAN 1987,RUS,3f4,,Moskva (RUS) (i),09 JAN 2011,1038
106,2:24.54,,Thomas James LOKOMWA,26 DEC 1987,KEN,3f4,,Andorf (AUT),20 AUG 2011,970
