Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
67,2:24.84,Rohan NOWBOTSING,2001,CAN,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1031
69,2:24.87,Leonel PEREZ,22 MAY 1997,USA,4f1,,"Iowa City, IA (USA)",14 DEC 2019,1030
69,2:24.87,Benjamin FLEMING,12 APR 1999,USA,1,,"Rector Fieldhouse, Blacksburg, VA (USA)",21 FEB 2020,1030
71,2:24.88,Tom ELMER,01 APR 1997,SUI,1f1,,"Halle End der Welt, Magglingen (SUI)",02 FEB 2020,1030
72,2:24.89,Jonathan SHIELDS,01 FEB 1998,GBR,1f1,,"Ford Idaho Ctr. Jacksons Track, Nampa, ID (USA)",25 JAN 2020,1030
73,2:24.96,Carlton ORANGE,11 MAR 1997,USA,1,,"College Station, TX (USA)",07 DEC 2019,1028
73,2:24.96,Andrew RAFLA,15 APR 1996,USA,2f1,,"Ford Idaho Ctr. Jacksons Track, Nampa, ID (USA)",25 JAN 2020,1028
75,2:24.99,Brandon TUBBY,,USA,5f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",24 JAN 2020,1028
75,2:24.99,Joe SOMERVILLE,,USA,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",22 FEB 2020,1028
77,2:25.04,Jack JOYCE,16 APR 1997,USA,1f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",17 JAN 2020,1027
78,2:25.08,Daniel NIXON,04 SEP 1998,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1026
78,2:25.08,Philip HALL,02 APR 1997,USA,6f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",24 JAN 2020,1026
80,2:25.11,Mike MAZZEI,,USA,1h1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1025
81,2:25.13,Kellen WATERS,24 APR 2000,USA,2h1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1025
82,2:25.15,Matt WISNER,21 MAY 1998,USA,2f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",17 JAN 2020,1024
83,2:25.25,Maazin AHMED,,USA,1f1,,"Ashenfelter Indoor Track, State College, PA (USA)",11 JAN 2020,1022
84,2:25.29,Theo WOODS,23 NOV 2000,FRA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1021
85,2:25.31,David GENDREAU-FILLION,1994,CAN,2,,"Universiade Pavilion, Edmonton (CAN)",06 MAR 2020,1021
86,2:25.35,Tysen VANDRASKA,,USA,5f1,,"Iowa City, IA (USA)",14 DEC 2019,1020
87,2:25.37,Alex MILLIGAN,,USA,7f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",24 JAN 2020,1019
88,2:25.38,Billy MCDEVITT,,USA,2f1,,"Ashenfelter Indoor Track, State College, PA (USA)",11 JAN 2020,1019
89,2:25.45,Michael KOLOR,,USA,4f2,,"Yale Cox Cage, New Haven, CT (USA)",08 FEB 2020,1018
90,2:25.46,Duncan MILLER,30 JAN 2000,AUS,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1018
91,2:25.51,Grant HAUVER,,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1016
92,2:25.52,Ian RITCHIE,,USA,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1016
93,2:25.54,Sergey YEVDOKIMOV,04 OCT 2000,RUS,3,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2020,1016
93,2:25.54,Jahanzib SHAHBAZ,,USA,1f2,,"Corps Physical Training Facility, Lexington, VA (USA)",07 FEB 2020,1016
93,2:25.54,Nicholas YOUNG,2001,CAN,3h1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1016
96,2:25.56,Edward Kibet KEMBOI,09 DEC 1993,KEN,3f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",11 JAN 2020,1015
96,2:25.56,Robert CHAUVET,1997,CAN,3,,"Universiade Pavilion, Edmonton (CAN)",06 MAR 2020,1015
98,2:25.59,Andrzej KOWALCZYK,30 NOV 1998,POL,1f1,,"Centralny Ośrodek Sportu, Spala (POL)",09 FEB 2020,1015
98,2:25.59,Jason DOLAN,,USA,4h1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1015
100,2:25.61,Henry MONG,12 FEB 1999,USA,3f1,,"Ford Idaho Ctr. Jacksons Track, Nampa, ID (USA)",25 JAN 2020,1014
101,2:25.62,Marcel AUBRY,2000,CAN,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1014
101,2:25.62,Ares EPPS,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1014
103,2:25.64,Quamel PRINCE,20 APR 1994,GUY,1f1,,"JDL Fast Track, Winston Salem, NC (USA)",08 FEB 2020,1014
104,2:25.65,Ashwin BRIGGS,,USA,3,,"Navy-Wesley A. Brown FH, Annapolis, MD (USA)",11 JAN 2020,1013
104,2:25.65,Sam ELLIS,,USA,1,,"Cornell-Barton Hall, Ithaca, NY (USA)",01 MAR 2020,1013
106,2:25.68,Alec PURNELL,2000,CAN,1f3,,"Track and Field Centre, Toronto (CAN)",21 FEB 2020,1013
107,2:25.70,Adam MASACZYŃSKI,05 FEB 2001,POL,2f1,,"Centralny Ośrodek Sportu, Spala (POL)",09 FEB 2020,1012
108,2:25.72,Vildan GADELSHIN,12 APR 1995,RUS,4,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2020,1012
109,2:25.75,Tristan FORSYTHE,02 FEB 2000,IRL,1f2,,"Rector Fieldhouse, Blacksburg, VA (USA)",24 JAN 2020,1011
110,2:25.79,Kasique OLIVER,25 NOV 1995,VIN,1f1,,"Ocean Breeze Athl. Complex, New York, NY (USA)",17 JAN 2020,1010
110,2:25.79,Junjie YOU,25 AUG 1996,CHN,2,,"Ocean Breeze Athl. Complex, New York, NY (USA)",28 FEB 2020,1010
112,2:25.81,Ryan KOROL,1997,CAN,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1010
113,2:25.86,Tyler MARSHALL,,USA,3f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1009
114,2:25.89,Fitsum SEYOUM,23 JUL 1997,ETH,2f2,,"Rector Fieldhouse, Blacksburg, VA (USA)",24 JAN 2020,1008
115,2:25.90,Andrew KIBET,,KEN,1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",07 MAR 2020,1008
116,2:25.91,Eric LUTZ,1998,CAN,1f2,,"Field House, Saskatoon (CAN)",21 FEB 2020,1008
117,2:25.92,Alec PURNELL,2000,CAN,4,,"Universiade Pavilion, Edmonton (CAN)",06 MAR 2020,1008
118,2:25.98,Simon BERUBE,1997,CAN,1f1,,"James Daly Fieldhouse, Winnipeg (CAN)",31 JAN 2020,1006
119,2:25.99,Raphaël GIGUÈRE,1998,CAN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1006
120,2:26.00,Duncan MILLER,30 JAN 2000,AUS,5f2,,"Yale Cox Cage, New Haven, CT (USA)",08 FEB 2020,1006
121,2:26.01,Tim BASON,30 MAY 1998,USA,1f3,,"Rector Fieldhouse, Blacksburg, VA (USA)",24 JAN 2020,1006
122,2:26.04,Semen IONOV,12 FEB 2000,RUS,5,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2020,1005
123,2:26.05,Patrick GREGORY,,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,1005
123,2:26.05,Marc-Andre RAICHE,1990,CAN,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1005
123,2:26.05,Patrick KITCHEN,,USA,3f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",22 FEB 2020,1005
126,2:26.07,Joe SOMERVILLE,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1004
127,2:26.11,Luke COULTER,,USA,1h3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1004
128,2:26.12,Cole HANNAM,1999,CAN,2f3,,"Track and Field Centre, Toronto (CAN)",21 FEB 2020,1003
129,2:26.15,CJ MAY,,USA,1f1,,"Iowa-Recreation Building, Iowa City, IA (USA)",11 JAN 2020,1003
129,2:26.15,Trevor REINHART,,USA,6f2,,"Yale Cox Cage, New Haven, CT (USA)",08 FEB 2020,1003
131,2:26.16,Artemiy NIKITIN,26 JUL 1999,RUS,6,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2020,1002
131,2:26.16,Nathan COOGAN,02 FEB 1999,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1002
133,2:26.21,Leonel PEREZ,22 MAY 1997,USA,1,,"Iowa-Recreation Building, Iowa City, IA (USA)",18 JAN 2020,1001
133,2:26.21,Kyle MADDEN,17 SEP 1998,CAN,3f3,,"Track and Field Centre, Toronto (CAN)",21 FEB 2020,1001
135,2:26.22,Joaquim JÄGER,21 MAY 1996,SUI,2f1,,"Halle End der Welt, Magglingen (SUI)",02 FEB 2020,1001
136,2:26.23,Benjamin MALONE,13 NOV 1994,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1001
136,2:26.23,Jason DOLAN,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1001
138,2:26.24,Dejon DEVROE,,USA,1f1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",10 JAN 2020,1001
139,2:26.26,Eliud KIPSANG,09 SEP 1996,KEN,2f1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",10 JAN 2020,1000
139,2:26.26,Benjamin NIBBELINK,20 APR 2000,USA,2,,"Rector Fieldhouse, Blacksburg, VA (USA)",21 FEB 2020,1000
141,2:26.27,Jesse HUNT,28 JUL 1998,AUS,3f2,,"Rector Fieldhouse, Blacksburg, VA (USA)",24 JAN 2020,1000
141,2:26.27,Derek HOLMES,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1000
143,2:26.28,Kellen WATERS,24 APR 2000,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",08 MAR 2020,1000
144,2:26.29,Ian MOORE,,USA,1f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,1000
145,2:26.31,Avery BARTLETT,08 FEB 1997,USA,4f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",11 JAN 2020,999
145,2:26.31,John BENNER,,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,999
147,2:26.32,Hudson GRIMSHAW-SURETTE,1998,CAN,1f2,,"Irving Oil Fieldhouse, Saint John (CAN)",01 FEB 2020,999
148,2:26.35,Andrew KIBET,,KEN,1,,"Central Missouri-Multipurpose Bldg, Warrensburg, MO (USA)",08 FEB 2020,998
149,2:26.36,Aaron BOTTERMAN,01 MAY 1994,BEL,11,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,998
150,2:26.38,Garrett CALHOUN,,USA,3f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",17 JAN 2020,998
151,2:26.39,Eric LUTZ,1998,CAN,1f1,,"Universiade Pavilion, Edmonton (CAN)",07 FEB 2020,998
152,2:26.40,Collin OCHS,08 NOV 2000,USA,2h3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,997
153,2:26.41,Isaiah PRIDDEY,09 MAR 2000,NZL,4f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",17 JAN 2020,997
154,2:26.42,Tyler GLEEN,11 JAN 1999,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,997
154,2:26.42,Kyle DURHAM,,USA,4f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,997
156,2:26.43,Samuel LANTERNIER,,USA,4f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",22 FEB 2020,997
157,2:26.44,Cameron FIELD,16 APR 1996,GBR,5f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",17 JAN 2020,997
158,2:26.46,Damián VÍCH,14 AUG 1998,CZE,4,,"Stromovka, Praha (CZE)",21 JAN 2020,996
158,2:26.46,Robert CHAUVET,1997,CAN,2f1,,"James Daly Fieldhouse, Winnipeg (CAN)",31 JAN 2020,996
158,2:26.46,Nicholas YOUNG,2001,CAN,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",08 MAR 2020,996
161,2:26.49,Luke COULTER,,USA,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",08 MAR 2020,995
162,2:26.50,Dustin HORTER,04 NOV 1999,USA,4,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,995
163,2:26.52,John BENNER,,USA,1f1,,"Ocean Breeze Athl. Complex, New York, NY (USA)",07 FEB 2020,995
164,2:26.53,Hudson GRIMSHAW-SURETTE,1998,CAN,1f2,,"Irving Oil Fieldhouse, Saint John (CAN)",21 FEB 2020,995
165,2:26.54,Andrew PEVERILL,1999,CAN,2f2,,"Irving Oil Fieldhouse, Saint John (CAN)",21 FEB 2020,994
165,2:26.54,Alexander SAVELIEV,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",22 FEB 2020,994
167,2:26.55,James LEE,,USA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,994
167,2:26.55,Robert CHAUVET,1997,CAN,2f2,,"Field House, Saskatoon (CAN)",21 FEB 2020,994
169,2:26.56,Alec PURNELL,2000,CAN,1f1,,"Thompson Arena, London (CAN)",18 JAN 2020,994
170,2:26.59,Benoit DIDIER,10 DEC 1993,FRA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,993
171,2:26.60,Drew MAHER,30 MAR 2000,USA,1,,"Ashenfelter Indoor Track, State College, PA (USA)",14 DEC 2019,993
171,2:26.60,Luke COULTER,,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,993
173,2:26.61,Ryan WILSON,25 MAR 2000,USA,1f6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,993
174,2:26.62,Kevin ROBERTSON,28 SEP 1998,CAN,5,,"Universiade Pavilion, Edmonton (CAN)",06 MAR 2020,993
175,2:26.64,Uģis JOCIS,13 SEP 1993,LAT,1f3,,"Vieglatlētikas manēža, Kuldiga (LAT)",18 JAN 2020,992
176,2:26.70,Mohand Zine KHELAF,01 JAN 1998,CAN,1f1,,"Tomlinson Fieldhouse, Montréal (CAN)",24 JAN 2020,991
177,2:26.72,Aaron BENNETT,,USA,5,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,991
178,2:26.73,Ryan KOROL,1997,CAN,4f3,,"Track and Field Centre, Toronto (CAN)",21 FEB 2020,990
179,2:26.75,Dan MCSOLLA,,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,990
180,2:26.79,Andrew PEVERILL,1999,CAN,1f2,,"Canada Games Centre, Halifax (CAN)",09 FEB 2020,989
181,2:26.82,Vadim OVCHINNIKOV,04 JAN 1996,RUS,7,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2020,988
182,2:26.84,Thierry SIEWE YANGA,26 AUG 1999,USA,4f2,,"Rector Fieldhouse, Blacksburg, VA (USA)",24 JAN 2020,988
183,2:26.85,Stefan ĆUKOVIĆ,21 DEC 1997,BIH,1f1,,"Atletska dvorana, Beograd (SRB)",28 DEC 2019,988
183,2:26.85,Mike MAZZEI,,USA,2f1,,"Ocean Breeze Athl. Complex, New York, NY (USA)",07 FEB 2020,988
185,2:26.86,Spenser SAWYER,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",22 FEB 2020,988
186,2:26.87,Theo WOODS,23 NOV 2000,FRA,1,,"Annapolis, MD (USA)",07 DEC 2019,987
187,2:26.90,Moitalel Mpoke NAADOKILA,08 FEB 2001,KEN,1f1,,"Sports Performance Center, Lubbock, TX (USA)",21 FEB 2020,987
188,2:26.92,JaQwae' ELLISON,05 FEB 1997,USA,2,,"College Station, TX (USA)",07 DEC 2019,986
189,2:26.94,Archie WALLIS,07 NOV 1999,AUS,3f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",17 JAN 2020,986
190,2:26.96,Luke SPURRIER,,USA,4f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",17 JAN 2020,985
191,2:26.97,Ty MOSS,19 MAR 1997,USA,1,,"Bob Devaney Sports Center, Lincoln, NE (USA)",14 DEC 2019,985
191,2:26.97,Alex KAY,2000,USA,5f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",17 JAN 2020,985
193,2:27.02,Alexander KORCZYNSKI,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",18 JAN 2020,984
194,2:27.03,Kellen WATERS,24 APR 2000,USA,1f2,,"Mackal Fieldhouse, Kingston, RI (USA)",08 FEB 2020,984
195,2:27.05,Jonnie PLASS,,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,984
196,2:27.06,Evan DORENKAMP,24 DEC 2000,USA,3f1,,"Ashenfelter Indoor Track, State College, PA (USA)",11 JAN 2020,983
196,2:27.06,Wesley MEYER,,USA,1f1,,"Roell Indoor Track - St. Ambrose Univ., Davenport, IA (USA)",22 FEB 2020,983
198,2:27.07,Grant HAUVER,,USA,5f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",22 FEB 2020,983
199,2:27.12,Ron MACLEAN,2001,CAN,3f1,,"James Daly Fieldhouse, Winnipeg (CAN)",31 JAN 2020,982
200,2:27.15,El Hocine BOUCHRAK,30 JUL 1998,ESP,1f3,,"Corps Physical Training Facility, Lexington, VA (USA)",17 JAN 2020,981
