Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:17.06,,Mehdi BAALA,17 AUG 1978,FRA,1,,Liévin (FRA) (i),28 FEB 2004,1206
2,2:17.07,,Paul KORIR,15 JUL 1977,KEN,2,,Liévin (FRA) (i),28 FEB 2004,1206
3,2:20.24,,Christian SMITH,31 OCT 1983,USA,1,,"Lincoln, NE (USA) (i)",28 FEB 2004,1133
4,2:20.51,,Berhanu ALEMU,16 JUL 1982,ETH,1,,"Boston, MA (USA) (i)",31 JAN 2004,1127
5,2:20.77,,Tom OMEY,24 APR 1975,BEL,3,,Liévin (FRA) (i),28 FEB 2004,1121
6,2:21.12,,Sylas KIMUTAI,12 OCT 1983,KEN,1,,Luxembourg (LUX) (i),24 JAN 2004,1113
7,2:21.26,,Alex KIPCHIRCHIR,26 NOV 1984,KEN,2,,"Boston, MA (USA) (i)",31 JAN 2004,1110
8,2:21.33,,David KRUMMENACKER,24 MAY 1975,USA,3,,"Boston, MA (USA) (i)",31 JAN 2004,1108
8,2:21.33,,Nicolas AÏSSAT,24 JUL 1980,FRA,4,,Liévin (FRA) (i),28 FEB 2004,1108
10,2:21.38,,Michael TOO,03 AUG 1983,KEN,2,,Luxembourg (LUX) (i),24 JAN 2004,1107
11,2:21.50,,Jimmy LOMBA,30 JUN 1978,FRA,5,,Liévin (FRA) (i),28 FEB 2004,1105
12,2:21.60,,Nathan BRANNEN,08 SEP 1982,CAN,4,,"Boston, MA (USA) (i)",31 JAN 2004,1102
13,2:21.70,,Glody DUBE,02 JUL 1978,BOT,3,,Luxembourg (LUX) (i),24 JAN 2004,1100
14,2:22.02,,Jesse O'CONNELL,20 MAR 1982,USA,1,,"University Park, PA (USA) (i)",17 JAN 2004,1093
15,2:22.12,,David FIEGEN,03 SEP 1984,LUX,4,,Luxembourg (LUX) (i),24 JAN 2004,1091
15,2:22.12,,Aaron NASERS,25 NOV 1983,USA,2,,"Lincoln, NE (USA) (i)",28 FEB 2004,1091
17,2:22.27,,Yuriy KOLDIN,01 NOV 1983,RUS,1,,Moskva (RUS) (i),07 JAN 2004,1087
18,2:22.44,,Dmitriy ONUFRIYENKO,12 AUG 1980,RUS,2,,Moskva (RUS) (i),07 JAN 2004,1084
19,2:22.53,,Derrick PETERSON,28 NOV 1977,USA,5,,"Boston, MA (USA) (i)",31 JAN 2004,1082
20,2:22.58,,Joel LEGARE,13 NOV 1982,USA,1,,"Allston, MA (USA) (i)",07 MAR 2004,1080
21,2:22.88,,Christopher STOVES,20 FEB 1984,GBR,3,,"Lincoln, NE (USA) (i)",28 FEB 2004,1074
22,2:23.00,,Jean-Patrick NDUWIMANA,09 MAR 1978,BDI,6,,"Boston, MA (USA) (i)",31 JAN 2004,1071
23,2:23.23,,Michiel LÖSCHNER,09 NOV 1976,NED,6,,Luxembourg (LUX) (i),24 JAN 2004,1066
24,2:23.26,,Karim MERDJA,29 APR 1978,FRA,7,,Luxembourg (LUX) (i),24 JAN 2004,1065
25,2:23.54,,Jason LONG,23 OCT 1978,USA,1,,"University Park, PA (USA) (i)",31 JAN 2004,1059
26,2:23.64,,Nicholas WACHIRA,19 NOV 1982,KEN,7,,"Boston, MA (USA) (i)",31 JAN 2004,1057
27,2:23.84,,Anton BOCHKARYOV,03 NOV 1978,RUS,3,,Moskva (RUS) (i),07 JAN 2004,1053
28,2:23.89,,Cameron SCHWER,07 FEB 1984,USA,3h2,,"Lincoln, NE (USA) (i)",27 FEB 2004,1052
29,2:23.90,,Rob MYERS,05 AUG 1980,USA,1,,"Columbus, OH (USA) (i)",31 JAN 2004,1051
30,2:23.93,,Dmitriy BOGDANOV,11 APR 1979,RUS,1,,St. Petersburg (RUS) (i),24 DEC 2004,1051
