Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:18.19,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,,Karlsruhe (GER) (i),29 JAN 2006,1180
2,2:19.04,,William YIAMPOY,17 MAY 1974,KEN,2,,Karlsruhe (GER) (i),29 JAN 2006,1160
3,2:19.57,,Christian SMITH,31 OCT 1983,USA,1,,"Lincoln, NE (USA) (i)",04 FEB 2006,1148
4,2:20.13,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,Liévin (FRA) (i),03 MAR 2006,1136
5,2:20.50,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,2,,Liévin (FRA) (i),03 MAR 2006,1127
6,2:20.99,,Abdelaati IGUIDER,25 MAR 1987,MAR,3,,Karlsruhe (GER) (i),29 JAN 2006,1116
7,2:21.37,,David KRUMMENACKER,24 MAY 1975,USA,1,,"Boston, MA (USA) (i)",28 JAN 2006,1108
8,2:21.38,,Driss MAAZOUZI,15 OCT 1969,FRA,3,,Liévin (FRA) (i),03 MAR 2006,1107
9,2:21.45,,Belal Mansoor ALI,17 OCT 1988,BRN,2,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1106
10,2:21.47,,Chris LUKEZIC,24 APR 1984,USA,1,,"Blacksburg, VA (USA) (i)",14 JAN 2006,1105
11,2:21.54,,Richard KIPLAGAT,05 JAN 1981,KEN,1,,"Boston, MA (USA) (i)",27 JAN 2006,1104
12,2:21.55,,James NOLAN,27 JAN 1977,IRL,4,,Liévin (FRA) (i),03 MAR 2006,1103
13,2:21.65,,Tim BAYLEY,04 OCT 1981,GBR,2,,"Boston, MA (USA) (i)",27 JAN 2006,1101
14,2:21.71,,Abdulrahman SULEIMAN,10 JAN 1984,QAT,5,,Liévin (FRA) (i),03 MAR 2006,1100
15,2:21.80,,Youssef BABA,07 AUG 1979,MAR,3,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1098
15,2:21.80,,Majed Saeed SULTAN,03 NOV 1986,QAT,6,,Liévin (FRA) (i),03 MAR 2006,1098
17,2:21.89,,Yuriy KOLDIN,01 NOV 1983,RUS,4,,Karlsruhe (GER) (i),29 JAN 2006,1096
18,2:22.00,,Berhanu ALEMU,16 JUL 1982,ETH,2,,"Boston, MA (USA) (i)",28 JAN 2006,1093
19,2:22.02,,Stefan EBERHARDT,12 JAN 1985,GER,1,,Leipzig (GER) (i),12 FEB 2006,1093
20,2:22.13,,Dmitriy ONUFRIYENKO,12 AUG 1980,RUS,1,,Moskva (RUS) (i),12 JAN 2006,1090
21,2:22.14,,Anthony CHIULLI,04 APR 1985,USA,2,,"Lincoln, NE (USA) (i)",25 FEB 2006,1090
