Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
31,2:22.30,Christian HARRISON,27 SEP 1993,USA,4,,"Iowa-Recreation Building, Iowa City, IA (USA)",21 JAN 2023,1087
32,2:22.58,Juan Diego CASTRO,17 MAY 2000,CRC,1f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,1080
33,2:22.59,Stephen EVANS,1996,CAN,2f1,,"Tomlinson Fieldhouse, Montréal (CAN)",27 JAN 2023,1080
34,2:22.63,Fernando MORALES,,USA,2h1,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1079
35,2:22.66,Emanuel GALDINO,,USA,3h1,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1079
36,2:22.72,Nehemiah TOO,13 APR 1995,KEN,1h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1077
37,2:22.82,Alexander STITT,10 JUL 2001,AUS,2f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,1075
38,2:22.88,Mark MILNER,02 AUG 2000,IRL,1,,"AIT International Arena, Athlone (IRL)",14 DEC 2022,1074
38,2:22.88,Mehmet ÇELİK,01 DEC 2001,TUR,1,,"Sports Performance Center, Lubbock, TX (USA)",11 FEB 2023,1074
40,2:22.90,DJ MATUSZ,,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",04 FEB 2023,1073
41,2:22.96,TJ ROBINSON JR,2002,USA,4h1,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1072
42,2:23.01,Alexander STITT,10 JUL 2001,AUS,2h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1071
43,2:23.09,Prince MCABELO,13 JUL 2000,RSA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1069
44,2:23.15,Jason GOMEZ,08 AUG 2000,USA,3h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1068
45,2:23.21,Raphaël GIGUÈRE,1998,CAN,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1067
45,2:23.21,Gabriele ANGIONO,03 DEC 2004,ITA,3,,"Palaindoor, Padova (ITA)",11 FEB 2023,1067
47,2:23.23,Rivaldo MARSHALL,17 OCT 2001,JAM,5,,"Iowa-Recreation Building, Iowa City, IA (USA)",21 JAN 2023,1066
48,2:23.27,Cruz GOMEZ,,USA,4h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1065
49,2:23.28,Leonardo CUZZOLIN,19 DEC 1998,ITA,4,,"Palaindoor, Padova (ITA)",11 FEB 2023,1065
50,2:23.31,Filip OSTROWSKI,12 JUL 2001,POL,1f1,,"Arena, Toruń (POL)",22 JAN 2023,1064
51,2:23.34,Colin DALY,,USA,7,,"Armory Track&Field Center, New York, NY (USA)",28 JAN 2023,1064
52,2:23.35,Parker STOKES,05 SEP 2000,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1063
53,2:23.36,Aron TANUI,03 FEB 2002,KEN,2,,"Sports Performance Center, Lubbock, TX (USA)",11 FEB 2023,1063
54,2:23.41,Jude WHEELER-DEE,2003,CAN,1f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",24 FEB 2023,1062
55,2:23.64,Drew MAHER,30 MAR 2000,USA,3f1,,"Ashenfelter Indoor Track, State College, PA (USA)",14 JAN 2023,1057
56,2:23.65,Karim BELMAHDI,26 APR 2002,ALG,1f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1057
57,2:23.71,Nikolay VERBITSKIY,16 DEC 1995,RUS,1,,"LFK CSKA, Moskva (RUS)",21 DEC 2022,1056
58,2:23.77,Matt KRAUS,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,1054
59,2:23.95,Zane POWELL,11 MAY 2003,NZL,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,1050
60,2:24.08,Handal ROBAN,05 SEP 2002,VIN,4f1,,"Ashenfelter Indoor Track, State College, PA (USA)",14 JAN 2023,1047
61,2:24.10,Jantz TOSTENSON,,USA,5f1,,"Ashenfelter Indoor Track, State College, PA (USA)",14 JAN 2023,1047
62,2:24.13,Luke SEYMOUR,,USA,1f2,,"Ashenfelter Indoor Track, State College, PA (USA)",14 JAN 2023,1046
63,2:24.14,Ryan JENDZEJEC,08 OCT 1999,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1046
64,2:24.16,Yegor LIMONOV,22 JUN 1999,RUS,2,,"LFK CSKA, Moskva (RUS)",21 DEC 2022,1046
65,2:24.27,Adam CZERWIŃSKI,02 OCT 1988,POL,1f1,,"Hala Uniwersytetu, Rzeszów (POL)",14 JAN 2023,1043
66,2:24.29,Robert DOWNS,17 AUG 1994,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",04 FEB 2023,1043
67,2:24.33,Erik OHRLING,2000,CAN,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1042
68,2:24.38,Darius SMALLWOOD,,USA,6f1,,"Ashenfelter Indoor Track, State College, PA (USA)",14 JAN 2023,1041
69,2:24.40,Owen JOHNSON,,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1040
70,2:24.43,Yegor LIMONOV,22 JUN 1999,RUS,1,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2023,1040
71,2:24.47,Sergey DUBROVSKIY,20 JAN 1995,RUS,3,,"LFK CSKA, Moskva (RUS)",21 DEC 2022,1039
72,2:24.50,Roman TROTSENKO,09 MAY 1992,RUS,4,,"LFK CSKA, Moskva (RUS)",21 DEC 2022,1038
73,2:24.59,Mateo ALTHOUSE,,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1036
73,2:24.59,Max DAVIES,19 DEC 2003,CAN,2f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",24 FEB 2023,1036
73,2:24.59,Jude WHEELER-DEE,2003,CAN,1,,"Field House, Saskatoon (CAN)",10 MAR 2023,1036
76,2:24.67,Vid BOTOLIN,15 AUG 2002,SLO,1,,"Velesajam Hall, Zagreb (CRO)",25 FEB 2023,1035
77,2:24.71,Igor RASHCHUPKIN,03 SEP 1997,RUS,1,,"IFKiS OGPU Arena, Orenburg (RUS)",18 FEB 2023,1034
78,2:24.72,Brock MCKENZIE,,CAN,1f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1034
78,2:24.72,Gustav FINLEY,,CAN,2f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1034
80,2:24.73,Dan MCSOLLA,,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1033
81,2:24.74,Max DAVIES,19 DEC 2003,CAN,1f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",14 JAN 2023,1033
81,2:24.74,Tommaso MANISCALCO,22 JUL 2002,ITA,5,,"Palaindoor, Padova (ITA)",11 FEB 2023,1033
83,2:24.76,Matthew BEAUDET,28 FEB 2000,CAN,3f1,,"Tomlinson Fieldhouse, Montréal (CAN)",27 JAN 2023,1033
84,2:24.79,Matthew CAVALIERE,,USA,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1032
85,2:24.83,Erik OHRLING,2000,CAN,3f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",24 FEB 2023,1031
85,2:24.83,Aidan GOSLETT,,CAN,2,,"Field House, Saskatoon (CAN)",10 MAR 2023,1031
87,2:24.84,Adam SCHMIDT,2000,CAN,4f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",24 FEB 2023,1031
88,2:24.87,Nikolay GORIN,03 JAN 1995,RUS,2,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2023,1030
89,2:24.90,Yassine ABER,17 JUN 1996,CAN,1f1,,"Tomlinson Fieldhouse, Montréal (CAN)",26 NOV 2022,1030
90,2:24.93,Chris MIDDLETON-PEARSON,,USA,5h1,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1029
91,2:24.95,Bartosz KITLIŃSKI,11 JUN 2004,POL,1f1,,"Hala COS OPO, Spala (POL)",14 JAN 2023,1029
92,2:24.96,Kimar FARQUHARSON,20 MAY 2001,JAM,1f1,,"Sports Performance Center, Lubbock, TX (USA)",17 FEB 2023,1028
93,2:25.03,Alec PURNELL,2000,CAN,2f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",14 JAN 2023,1027
94,2:25.07,Benjamin PERRETT,2001,CAN,3f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1026
95,2:25.10,Jonathan PODBIELSKI,2004,CAN,4f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1025
96,2:25.14,Cooper CAWTHRA,,USA,1f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,1024
97,2:25.18,Aiden COLES,2004,CAN,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",04 FEB 2023,1024
98,2:25.19,Aleksandr KOVRIZHNYKH,30 MAY 2000,RUS,3,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2023,1023
99,2:25.39,Drake PRINCE,,USA,1,,"Yale Dewitt Cuyler Field, New Haven, CT (USA)",10 DEC 2022,1019
100,2:25.49,Simon BERUBE,1997,CAN,1f1,,"James Daly Fieldhouse, Winnipeg (CAN)",03 FEB 2023,1017
101,2:25.54,Cole HANNAM,1999,CAN,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1016
102,2:25.59,Eric ALBRIGHT,,USA,1f1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,1015
103,2:25.61,Konstantin TOLOKONNIKOV,26 FEB 1996,RUS,2,,"IFKiS OGPU Arena, Orenburg (RUS)",18 FEB 2023,1014
104,2:25.64,Gavin CAMPBELL,,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",04 FEB 2023,1014
105,2:25.68,Aaron SIFF-SCHERR,,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1013
105,2:25.68,Pelham BERGESEN,,USA,5f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1013
107,2:25.70,Elon ABERGEL,11 DEC 1999,ISR,2,,"Yale Dewitt Cuyler Field, New Haven, CT (USA)",10 DEC 2022,1012
108,2:25.72,Alec PURNELL,2000,CAN,3,,"Field House, Saskatoon (CAN)",10 MAR 2023,1012
109,2:25.82,Liam WALSH,,USA,2f1,,"Sports Performance Center, Lubbock, TX (USA)",17 FEB 2023,1010
110,2:25.84,Austin MONTINI,,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1009
111,2:25.85,Ithocor MELONI,19 JAN 2001,ITA,6,,"Palaindoor, Padova (ITA)",11 FEB 2023,1009
112,2:25.90,Paul SHERRILL,,USA,3f1,,"Sports Performance Center, Lubbock, TX (USA)",17 FEB 2023,1008
113,2:25.92,Ron MACLEAN,2001,CAN,1f1,,"Universiade Pavilion, Edmonton (CAN)",21 JAN 2023,1008
114,2:25.93,Isaiah SCHULTIES,,USA,2f1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,1007
114,2:25.93,Yassine ABER,17 JUN 1996,CAN,1f4,,"Tomlinson Fieldhouse, Montréal (CAN)",25 FEB 2023,1007
116,2:26.03,Cristian Gabriel VOICU,14 FEB 2001,ROU,1,,"Sala de Atletism Ioan Soter, Bucureşti (ROU)",17 DEC 2022,1005
116,2:26.03,Éliott HÉROUX,2001,CAN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1005
118,2:26.08,Quintan FAST,2001,CAN,4,,"Field House, Saskatoon (CAN)",10 MAR 2023,1004
119,2:26.09,Quintan FAST,2001,CAN,2f1,,"Universiade Pavilion, Edmonton (CAN)",21 JAN 2023,1004
119,2:26.09,Liam GOING,,USA,3f1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,1004
121,2:26.14,Jacob IRELAND,,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1003
122,2:26.16,John O'DONNELL,,USA,1,,"Norton Sports Center, Louisville, KY (USA)",03 DEC 2022,1002
122,2:26.16,Shamiso SIKANETA,,CAN,1f1,,"Track and Field Centre, Toronto (CAN)",22 JAN 2023,1002
122,2:26.16,Ian BARTLETT,,USA,4f1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,1002
122,2:26.16,Adam SCHMIDT,2000,CAN,1f1,,"Bruce Kidd Field House, Toronto (CAN)",17 FEB 2023,1002
126,2:26.17,Camron HERRON,,USA,5h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,1002
127,2:26.19,Kyle MADDEN,17 SEP 1998,CAN,5f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",24 FEB 2023,1002
128,2:26.21,Jonathan GONZALEZ,,USA,6f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1001
129,2:26.22,Ryan MARTIN,,USA,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,1001
129,2:26.22,Sean KORSMO,19 NOV 2002,USA,2f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,1001
129,2:26.22,Mohand Zine KHELAF,01 JAN 1998,CAN,4f1,,"Tomlinson Fieldhouse, Montréal (CAN)",27 JAN 2023,1001
132,2:26.23,Reuben REINA,,USA,3f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,1001
133,2:26.27,Rohan NOWBOTSING,2001,CAN,3f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",14 JAN 2023,1000
134,2:26.28,Louis LOW-BEER,16 NOV 2004,SUI,1,,"Halle End der Welt, Magglingen (SUI)",26 FEB 2023,1000
135,2:26.30,Dustin HORTER,04 NOV 1999,USA,2f2,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",09 DEC 2022,1000
136,2:26.32,Kevin MCGRATH,10 JAN 1999,IRL,3,,"AIT International Arena, Athlone (IRL)",14 DEC 2022,999
137,2:26.37,Marcus GEIGER,2002,CAN,5f1,,"Tomlinson Fieldhouse, Montréal (CAN)",27 JAN 2023,998
138,2:26.41,Paul SHERRILL,,USA,6h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,997
139,2:26.42,Laurent-Olivier DUMONT,1999,CAN,1f1,,"Tomlinson Fieldhouse, Montréal (CAN)",25 FEB 2023,997
140,2:26.43,Chanel MUIR,02 JUL 2002,NZL,2f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,997
141,2:26.45,Kyle MADDEN,17 SEP 1998,CAN,5,,"Field House, Saskatoon (CAN)",10 MAR 2023,996
142,2:26.52,Calvin REIMER,2001,CAN,3f1,,"Universiade Pavilion, Edmonton (CAN)",21 JAN 2023,995
142,2:26.52,Angus WHITE,04 SEP 1998,NZL,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,995
142,2:26.52,Calvin REIMER,2001,CAN,2f1,,"James Daly Fieldhouse, Winnipeg (CAN)",03 FEB 2023,995
145,2:26.57,Nikolay VERBITSKIY,16 DEC 1995,RUS,4,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2023,994
146,2:26.58,Aleksey SAMIYEV,23 MAR 2001,RUS,3,,"IFKiS OGPU Arena, Orenburg (RUS)",18 FEB 2023,994
147,2:26.59,Kacper SKIBIAK,20 FEB 2000,POL,2f1,,"Hala COS OPO, Spala (POL)",14 JAN 2023,993
148,2:26.60,Chevonne HALL,17 FEB 2002,JAM,3,,"Sports Performance Center, Lubbock, TX (USA)",11 FEB 2023,993
149,2:26.64,Ben FOX,2000,CAN,7f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,992
150,2:26.70,Sam PRITCHARD,,USA,1f2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,991
151,2:26.73,Zakhar SOBOLEV,10 JAN 2004,RUS,5,,"LFK CSKA, Moskva (RUS)",21 DEC 2022,990
152,2:26.74,Jack LANGE,,USA,2f2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",11 FEB 2023,990
153,2:26.75,Ramon WIPFLI,30 JUN 2004,SUI,2,,"Halle End der Welt, Magglingen (SUI)",26 FEB 2023,990
154,2:26.76,Owen DROMETER,,USA,1,,"Mackal Fieldhouse, Kingston, RI (USA)",26 FEB 2023,990
155,2:26.78,Francesco ZANON,02 JUN 2002,ITA,7,,"Palaindoor, Padova (ITA)",11 FEB 2023,989
156,2:26.79,Tristan FORSYTHE,02 FEB 2000,IRL,3f2,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",09 DEC 2022,989
157,2:26.83,Jonah POWELL,,USA,2f2,,"Ashenfelter Indoor Track, State College, PA (USA)",14 JAN 2023,988
158,2:26.85,Anže Svit POŽGAJ,17 FEB 2003,SLO,1f1,,"Velesajam Hall, Zagreb (CRO)",11 FEB 2023,988
159,2:26.86,Žan RUDOLF,09 MAY 1993,SLO,8,,"Palaindoor, Padova (ITA)",11 FEB 2023,988
160,2:26.87,Marcus GEIGER,2002,CAN,2f4,,"Tomlinson Fieldhouse, Montréal (CAN)",25 FEB 2023,987
161,2:26.90,Ryan MARTIN,,USA,7h2,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,987
162,2:26.92,Alexander BROWN,,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,986
163,2:26.95,Jonathan PODBIELSKI,2004,CAN,3f1,,"James Daly Fieldhouse, Winnipeg (CAN)",03 FEB 2023,986
163,2:26.95,Harrison MARTINENKO,16 APR 2001,AUS,2,,"Mackal Fieldhouse, Kingston, RI (USA)",26 FEB 2023,986
165,2:26.98,Paul POPESCU,2002,CAN,1f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",11 FEB 2023,985
166,2:26.99,Brock MCKENZIE,,CAN,2f1,,"Bruce Kidd Field House, Toronto (CAN)",17 FEB 2023,985
167,2:27.00,Zakary MAMA-YARI,01 JAN 1998,CAN,2f1,,"Tomlinson Fieldhouse, Montréal (CAN)",26 NOV 2022,985
167,2:27.00,Adam SCHMIDT,2000,CAN,6,,"Field House, Saskatoon (CAN)",10 MAR 2023,985
169,2:27.04,Miguel ABAITUA,09 JAN 2002,ESP,3,,"Mackal Fieldhouse, Kingston, RI (USA)",26 FEB 2023,984
170,2:27.12,Justin SANDERS,2002,CAN,3f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,982
171,2:27.15,Malik MAHMUD,,USA,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,981
172,2:27.16,Brendan PITCHER,,USA,1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",02 DEC 2022,981
172,2:27.16,Jesse EDELSTEIN,,USA,4f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,981
172,2:27.16,Jonathan PODBIELSKI,2004,CAN,7,,"Field House, Saskatoon (CAN)",10 MAR 2023,981
175,2:27.17,Caden NORRIS,2002,USA,1f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,981
176,2:27.20,Erik OHRLING,2000,CAN,8,,"Field House, Saskatoon (CAN)",10 MAR 2023,980
177,2:27.21,Justin KROEKER,2002,CAN,4f1,,"Universiade Pavilion, Edmonton (CAN)",21 JAN 2023,980
178,2:27.23,Gustav FINLEY,,CAN,1f1,,"Track and Field Centre, Toronto (CAN)",04 FEB 2023,980
178,2:27.23,Jared HOWSE,2002,CAN,9,,"Field House, Saskatoon (CAN)",10 MAR 2023,980
180,2:27.24,Adam MYTOPHER,2003,CAN,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,980
181,2:27.25,Aidan SHEA,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,979
182,2:27.29,Zalen NELSON,,USA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,978
183,2:27.31,Zakary MAMA-YARI,01 JAN 1998,CAN,3f4,,"Tomlinson Fieldhouse, Montréal (CAN)",25 FEB 2023,978
184,2:27.34,Daniel NIXON,04 SEP 1998,USA,6,,"Iowa-Recreation Building, Iowa City, IA (USA)",21 JAN 2023,977
185,2:27.38,Kyle KOYANAGI,2001,CAN,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,977
186,2:27.39,Rivaldo MARSHALL,17 OCT 2001,JAM,1f4,,"Washburn Indoor Athletic Facility, Topeka, KS (USA)",03 DEC 2022,976
186,2:27.39,Gideon ROTHSCHILD,,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,976
188,2:27.43,Graham MUSSMON,,USA,2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",02 DEC 2022,976
189,2:27.44,Liam WALSH,,USA,2f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 JAN 2023,975
190,2:27.46,Paul POPESCU,2002,CAN,6f3,,"Dennis Fairall Fieldhouse, Windsor (CAN)",24 FEB 2023,975
191,2:27.47,Ben RICHARDSON,1995,CAN,2f1,,"Track and Field Centre, Toronto (CAN)",22 JAN 2023,975
192,2:27.50,Gabriel LUDWICK,11 JUN 2002,POR,1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",02 DEC 2022,974
192,2:27.50,Collin OCHS,08 NOV 2000,USA,1f1,,"The Track at New Balance, Boston, MA (USA)",10 DEC 2022,974
192,2:27.50,Quintan FAST,2001,CAN,1f1,,"Field House, Saskatoon (CAN)",13 JAN 2023,974
195,2:27.51,Edward TRISTINE,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",04 FEB 2023,974
196,2:27.53,Jordan GLEDHILL,,USA,6h1,,"Sports Performance Center, Lubbock, TX (USA)",24 FEB 2023,973
197,2:27.54,Aidan HATTON,,USA,2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",02 DEC 2022,973
197,2:27.54,Isaac WEBER,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",04 FEB 2023,973
197,2:27.54,Vildan GADELSHIN,12 APR 1995,RUS,4,,"IFKiS OGPU Arena, Orenburg (RUS)",18 FEB 2023,973
200,2:27.56,Artyom SERIKOV,14 MAR 1996,RUS,6,,"LFK CSKA, Moskva (RUS)",21 DEC 2022,973
201,2:27.61,Hudson GRIMSHAW-SURETTE,1998,CAN,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,972
202,2:27.62,Mitchell KEAN,2001,CAN,10,,"Field House, Saskatoon (CAN)",10 MAR 2023,972
203,2:27.63,Ryan JENDZEJEC,08 OCT 1999,USA,2f1,,"The Track at New Balance, Boston, MA (USA)",10 DEC 2022,971
204,2:27.64,Eli BAKER,,USA,3f1,,"The Track at New Balance, Boston, MA (USA)",10 DEC 2022,971
204,2:27.64,Nicholas COOK,2001,CAN,5f1,,"Universiade Pavilion, Edmonton (CAN)",21 JAN 2023,971
