Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:19.53,,Robby CREESE,30 AUG 1993,USA,1,,"University Park, PA (USA) (i)",14 JAN 2012,1149
2,2:19.78,,Tevan EVERETT,27 JUL 1987,USA,1f1,,"New York, NY (USA) (i)",13 JAN 2012,1144
3,2:19.93,,Liam BOYLAN-PETT,11 SEP 1985,USA,2f1,,"New York, NY (USA) (i)",13 JAN 2012,1140
4,2:20.78,,Peter CALLAHAN,01 JUN 1991,USA,1,,"New York, NY (USA) (i)",28 JAN 2012,1121
5,2:20.94,,Taylor MILNE,14 SEP 1981,CAN,1,,Toronto (CAN) (i),07 JAN 2012,1117
6,2:21.47,,Gregory BEUGNET,14 SEP 1987,FRA,1,,Liévin (FRA) (i),04 FEB 2012,1105
7,2:21.94,,Silas KISORIO,08 JAN 1983,KEN,1,,"Fayetteville, AR (USA) (i)",06 JAN 2012,1095
8,2:22.09,,Tommy LECOURS,1988,CAN,1,,Winnipeg (CAN) (i),09 MAR 2012,1091
9,2:22.52,,Kyle MERBER,19 NOV 1990,USA,1f3,,"New York, NY (USA) (i)",20 JAN 2012,1082
10,2:22.68,,Jean-Samuel LAPOINTE,1991,CAN,2,,Winnipeg (CAN) (i),09 MAR 2012,1078
11,2:22.74,,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,3,,Winnipeg (CAN) (i),09 MAR 2012,1077
12,2:23.20,,Artyom SEMUSHIN,24 AUG 1984,RUS,1,,Chelyabinsk (RUS) (i),27 JAN 2012,1067
13,2:23.23,,Timothy BENNATAN,30 NOV 1990,FRA,2f3,,"New York, NY (USA) (i)",20 JAN 2012,1066
14,2:23.25,,Yuriy KOLDIN,01 NOV 1983,RUS,1,,Yekaterinburg (RUS) (i),07 JAN 2012,1066
14,2:23.25,,Michael RUTT,28 OCT 1987,USA,3f1,,"New York, NY (USA) (i)",13 JAN 2012,1066
16,2:23.30,,Brian HILL,30 OCT 1988,USA,1,,"Boston, MA (USA) (i)",28 JAN 2012,1065
17,2:23.39,,Erik BERG,24 NOV 1990,USA,2f1,,"Boston, MA (USA) (i)",11 FEB 2012,1063
18,2:23.45,,Ivan NESTEROV,10 FEB 1985,RUS,2,,Yekaterinburg (RUS) (i),07 JAN 2012,1061
19,2:23.51,,De'Sean TURNER,16 SEP 1988,USA,1,,"Bloomington, IN (USA) (i)",07 JAN 2012,1060
20,2:23.55,,Donte HOLMES,14 MAR 1989,USA,4f1,,"New York, NY (USA) (i)",13 JAN 2012,1059
