Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:17.01,,Mehdi BAALA,17 AUG 1978,FRA,1,,Karlsruhe (GER) (i),13 FEB 2005,1208
2,2:19.33,,Abdelaati IGUIDER,25 MAR 1987,MAR,2,,Karlsruhe (GER) (i),13 FEB 2005,1154
3,2:19.49,,James MCILROY,30 DEC 1976,GBR,1,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1150
4,2:19.57,,Benjamin KIPKURUI,28 DEC 1980,KEN,3,,Karlsruhe (GER) (i),13 FEB 2005,1148
5,2:19.76,,Youssef BABA,07 AUG 1979,MAR,2,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1144
6,2:20.30,,Mark FOUNTAIN,10 MAR 1982,AUS,1,,"Fayetteville, AR (USA) (i)",21 JAN 2005,1132
7,2:20.43,,Mouhssin CHEHIBI,28 JAN 1978,MAR,2,,Liévin (FRA) (i),26 FEB 2005,1129
8,2:20.52,,Michal ŠNEBERGER,23 JUN 1978,CZE,1,,Praha (CZE) (i),25 JAN 2005,1127
9,2:20.91,,David KRUMMENACKER,24 MAY 1975,USA,1,,"Boston, MA (USA) (i)",29 JAN 2005,1118
10,2:20.95,,Nicolas AÏSSAT,24 JUL 1980,FRA,3,,Liévin (FRA) (i),26 FEB 2005,1117
11,2:21.04,,Samwel MWERA,03 JUN 1985,TAN,3,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1115
12,2:21.19,,Berhanu ALEMU,16 JUL 1982,ETH,2,,"Boston, MA (USA) (i)",29 JAN 2005,1112
13,2:21.26,,Toni MOHR,07 MAY 1983,GER,4,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1110
13,2:21.26,,Jesse O'CONNELL,20 MAR 1982,USA,3,,"Boston, MA (USA) (i)",29 JAN 2005,1110
15,2:21.35,,Joel LEGARE,13 NOV 1982,USA,1,,"Boston, MA (USA) (i)",12 FEB 2005,1108
16,2:21.36,,Said AHMED,10 DEC 1982,USA,4,,"Boston, MA (USA) (i)",29 JAN 2005,1108
17,2:21.46,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,Yekaterinburg (RUS) (i),07 JAN 2005,1105
18,2:21.51,,Mirosław FORMELA,31 OCT 1978,POL,5,,Karlsruhe (GER) (i),13 FEB 2005,1104
19,2:21.67,,James NOLAN,27 JAN 1977,IRL,4,,Liévin (FRA) (i),26 FEB 2005,1101
20,2:21.79,,Dmitriy BOGDANOV,11 APR 1979,RUS,2,,Yekaterinburg (RUS) (i),07 JAN 2005,1098
21,2:21.83,,Maksim ADAMOVICH,24 JUN 1980,RUS,1,,Moskva (RUS) (i),07 JAN 2005,1097
22,2:21.84,,Dmitriy ONUFRIYENKO,12 AUG 1980,RUS,2,,Moskva (RUS) (i),07 JAN 2005,1097
23,2:22.19,,Vladimír BARTUNĚK,03 JAN 1980,CZE,2,,Praha (CZE) (i),25 JAN 2005,1089
24,2:22.24,,Jean-Patrick NDUWIMANA,09 MAR 1978,BDI,5,,"Boston, MA (USA) (i)",29 JAN 2005,1088
25,2:22.28,,Stefan EBERHARDT,12 JAN 1985,GER,1,,Erfurt (GER) (i),04 FEB 2005,1087
26,2:22.39,,Thomas PLANQUE,26 APR 1979,FRA,5,,Liévin (FRA) (i),26 FEB 2005,1085
27,2:22.41,,Moritz WALDMANN,23 JUL 1985,GER,2,,Erfurt (GER) (i),04 FEB 2005,1084
28,2:22.47,,Sean CONNOLLY,03 AUG 1982,IRL,2,,"Boston, MA (USA) (i)",12 FEB 2005,1083
29,2:22.54,,Tommy MANNING,,USA,1,,"University Park, PA (USA) (i)",29 JAN 2005,1081
30,2:22.66,,Richard JONES,10 DEC 1973,GUY,3,,"Boston, MA (USA) (i)",12 FEB 2005,1079
31,2:22.77,,Michael ROTICH,14 JUL 1978,KEN,5,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1076
32,2:22.82,,Dmitrijs MIĻKEVIČS,06 DEC 1981,LAT,1,,"Lincoln, NE (USA) (i)",22 JAN 2005,1075
