Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.77,+1.6,Jacious SEARS,14 AUG 2001,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1251
2,10.78,+1.3,Julien ALFRED,10 JUN 2001,LCA,1,,"National Stadium, Kingston (JAM)",01 JUN 2024,1248
3,10.83,+1.5,Sha'Carri RICHARDSON,25 MAR 2000,USA,1,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1237
4,10.88,+0.5,Aleia HOBBS,24 FEB 1996,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",20 APR 2024,1226
4,10.88,+1.2,Rosemary CHUKWUMA,05 DEC 2001,NGR,1h3,,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1226
6,10.91,+1.1,Marie-Josée TA LOU-SMITH,18 NOV 1988,CIV,1f1,,"National Stadium, Kingston (JAM)",11 MAY 2024,1220
6,10.91,+0.3,Brianna LYSTON,24 MAY 2004,JAM,1,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1220
8,10.92,+0.5,Mckenzie LONG,11 JUL 2000,USA,1sf3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1217
9,10.93,+0.5,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1,,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1215
10,10.94,+1.2,Tamari DAVIS,15 FEB 2003,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1213
10,10.94,+1.2,Melissa JEFFERSON,21 FEB 2001,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1213
10,10.94,-0.1,Dajaz DEFRAND,16 OCT 2003,USA,1sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1213
13,10.95,+0.3,Kaila JACKSON,30 JUN 2004,USA,2,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1211
14,10.96,+0.5,Audrey LEDUC,09 MAR 1999,CAN,2f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",20 APR 2024,1209
15,10.98,+2.0,Daryll NEITA,29 AUG 1996,GBR,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1204
15,10.98,+1.9,Tamara CLARK,09 JAN 1999,USA,1f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1204
15,10.98,+1.5,Dina ASHER-SMITH,04 DEC 1995,GBR,3,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1204
18,10.99,+1.3,Krystal SLOLEY,24 APR 2002,JAM,2,,"National Stadium, Kingston (JAM)",01 JUN 2024,1202
19,11.01,+1.2,Talitha DIGGS,22 AUG 2002,USA,3f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1198
19,11.01,+1.9,Candace HILL,11 FEB 1999,USA,1f2,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1198
19,11.01,+0.3,Thelma DAVIES,08 MAY 2000,USA,3,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1198
19,11.01,+0.1,Jadyn MAYS,02 APR 2002,USA,1,,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1198
23,11.02,+1.7,Imani LANSIQUOT,17 DEC 1997,GBR,1f1,,"National Training Center, Clermont, FL (USA)",20 APR 2024,1195
23,11.02,+2.0,Celera BARNES,02 DEC 1998,USA,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1195
23,11.02,+0.9,Zaynab DOSSO,12 SEP 1999,ITA,1,,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1195
26,11.03,+1.8,Shericka JACKSON,16 JUL 1994,JAM,1f3,,"National Stadium, Kingston (JAM)",04 MAY 2024,1193
26,11.03,+0.5,Tima Seikeseye GODBLESS,14 JUL 2004,NGR,2sf3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1193
28,11.04,+1.1,Gémima JOSEPH,17 OCT 2001,FRA,1,,"Stade Edmard Lama, Remire-Montjoly (FRA)",13 APR 2024,1191
29,11.05,+1.1,Abby STEINER,24 NOV 1999,USA,1f2,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1189
29,11.05,+0.7,Ewa SWOBODA,26 JUL 1997,POL,1,,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1189
29,11.05,+1.3,Shashalee FORBES,10 MAY 1996,JAM,3,,"National Stadium, Kingston (JAM)",01 JUN 2024,1189
32,11.06,+1.9,Kennedy BLACKMON,02 OCT 1999,USA,2f2,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1187
32,11.06,+1.6,Gina LÜCKENKEMPER,21 NOV 1996,GER,1h3,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1187
32,11.06,+0.7,Niesha BURGHER,08 AUG 2002,JAM,1,,"Kidd Field at the University of Texas, El Paso, TX (USA)",12 MAY 2024,1187
32,11.06,+0.5,Joella LLOYD,12 APR 2002,ANT,3sf3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1187
36,11.07,+1.9,Rebekka HAASE,02 JAN 1993,GER,2f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1185
36,11.07,+1.2,Ariane LINTON,,USA,2h3,,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1185
38,11.09,+1.2,Alana REID,20 JAN 2005,JAM,4f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1180
38,11.09,+0.8,Shenese WALKER,23 JAN 2003,JAM,3sf1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1180
38,11.09,-0.1,Leah BERTRAND,26 JUL 2002,TTO,3sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1180
38,11.09,+1.2,Jassani CARTER,04 NOV 2003,USA,3h3,,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1180
42,11.10,+1.6,Torrie LEWIS,08 JAN 2005,AUS,1f1,,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1178
42,11.10,0.0,Vitoria Cristina ROSA,12 JAN 1996,BRA,1h1,,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",20 APR 2024,1178
42,11.10,+0.3,Dennisha PAGE,,USA,4,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1178
42,11.10,+1.2,Camryn DICKSON,19 JUN 2004,USA,4h3,,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1178
46,11.11,+0.7,Boglárka TAKÁCS,28 AUG 2001,HUN,1,,"Lantos Mihály Sportközpont, Budapest (HUN)",26 MAY 2024,1176
47,11.12,+1.1,Tia CLAYTON,17 AUG 2004,JAM,1f1,,"National Stadium, Kingston (JAM)",16 MAR 2024,1174
47,11.12,+1.7,Amy HUNT,15 MAY 2002,GBR,2f1,,"National Training Center, Clermont, FL (USA)",20 APR 2024,1174
47,11.12,+1.1,Kemba NELSON,23 FEB 2000,JAM,3f1,,"National Stadium, Kingston (JAM)",11 MAY 2024,1174
47,11.12,+0.9,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,2,,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1174
47,11.12,+1.3,Salomé KORA,08 JUN 1994,SUI,1f1,,"Stadion Schützenmatte, Basel (SUI)",20 MAY 2024,1174
47,11.12,+1.2,Odell FRYE,,USA,5h3,,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1174
53,11.13,+0.8,Zoe HOBBS,11 SEP 1997,NZL,1,,"Newtown Park Stadium, Wellington (NZL)",15 MAR 2024,1172
