Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.77,+0.7,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,1,,Plovdiv (BUL),19 JUN 2004,1251
2,10.91,0.0,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"Stade Louis II, Monaco (MON)",19 SEP 2004,1220
3,10.92,+0.1,Yulia NESTSIARENKA,15 JUN 1979,BLR,1sf1,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1217
4,10.95,+1.6,Christine ARRON,13 SEP 1973,FRA,1,,Sotteville-lès-Rouen (FRA),16 JUL 2004,1211
5,10.96,-0.1,Lauryn WILLIAMS,11 SEP 1983,USA,2,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1209
6,10.97,+0.1,LaTasha COLANDER,23 AUG 1976,USA,1,,"Sacramento, CA (USA)",10 JUL 2004,1206
7,11.01,+0.4,Sherone SIMPSON,12 AUG 1984,JAM,1,,St. George's (GRN),29 MAY 2004,1198
8,11.04,+1.7,Aleen BAILEY,25 NOV 1980,JAM,1,,Birmingham (GBR),25 JUL 2004,1191
8,11.04,+0.1,Debbie FERGUSON,16 JAN 1976,BAH,4sf1,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1191
10,11.05,+1.6,Inger MILLER,12 JUN 1972,USA,1,,"Eugene, OR (USA)",19 JUN 2004,1189
10,11.05,+1.6,Gail DEVERS,19 NOV 1966,USA,2,,"Eugene, OR (USA)",19 JUN 2004,1189
12,11.09,+2.0,Merlene OTTEY,10 MAY 1960,SLO,1,,Naimette-Xhovémont (BEL),03 AUG 2004,1180
13,11.10,-0.5,Yuliya TABAKOVA,01 MAY 1980,RUS,1h2,,Tula (RUS),29 JUL 2004,1181
14,11.12,+1.0,Muna LEE,30 OCT 1981,USA,2,,"Austin, TX (USA)",11 JUN 2004,1174
14,11.12,,Fana ASHBY,15 JUN 1981,TTO,1h1,,Port-of-Spain (TTO),19 JUN 2004,1174
16,11.13,+1.5,Ashley OWENS,19 NOV 1985,USA,1,,"Stadio Zecchini, Grosseto (ITA)",14 JUL 2004,1172
17,11.14,+1.1,Kim GEVAERT,05 AUG 1978,BEL,1,,"AC Gianni Brera, Milano (ITA)",02 JUN 2004,1169
17,11.14,+2.0,Marshevet HOOKER,25 SEP 1984,USA,1h2,,"Austin, TX (USA)",10 JUN 2004,1169
17,11.14,+1.6,Natasha JOE-MAYERS,10 MAR 1979,VIN,4,,"Eugene, OR (USA)",19 JUN 2004,1169
17,11.14,0.0,Vida ANIM,07 DEC 1983,GHA,1h7,,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1169
21,11.15,+0.6,Angela WILLIAMS,30 JAN 1980,USA,1,,"La Jolla, CA (USA)",17 JUN 2004,1167
22,11.16,+0.2,Allyson FELIX,18 NOV 1985,USA,1,,Linz (AUT),02 AUG 2004,1165
22,11.16,+1.4,Sylviane FÉLIX,31 OCT 1977,FRA,1,,München (GER),08 AUG 2004,1165
24,11.17,,Lyubov PEREPELOVA,26 FEB 1979,UZB,1,,Manila (PHI),01 JUL 2004,1163
24,11.17,+1.0,Endurance OJOKOLO,29 SEP 1975,NGR,1,,Abuja (NGR),11 JUL 2004,1163
24,11.17,+1.7,Abiodun OYEPITAN,30 DEC 1979,GBR,3,,Birmingham (GBR),25 JUL 2004,1163
