Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.85,+0.2,Elaine THOMPSON-HERAH,28 JUN 1992,JAM,1,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1233
2,10.86,+0.9,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1f1,,"National Stadium, Kingston (JAM)",22 AUG 2020,1231
3,10.95,+1.1,Sha'Carri RICHARDSON,25 MAR 2000,USA,1h1,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1211
4,10.98,+1.4,Shaunae MILLER-UIBO,15 APR 1994,BAH,1f1,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1204
5,11.08,+0.7,Ajla DEL PONTE,15 JUL 1996,SUI,1f1,,"Stade Bouleyres, Bulle (SUI)",11 JUL 2020,1182
6,11.11,+1.3,Rebekka HAASE,02 JAN 1993,GER,1f1,,"Sportanlage am Weinweg, Regensburg (GER)",26 JUL 2020,1176
7,11.12,+0.2,Aleia HOBBS,24 FEB 1996,USA,2,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1174
8,11.14,+0.5,Hannah CUNLIFFE,09 JAN 1996,USA,2f1,,"Montverde Academy, Montverde, FL (USA)",04 JUL 2020,1169
8,11.14,+0.2,Marie-Josée TA LOU,18 NOV 1988,CIV,3,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1169
10,11.15,+1.4,Tamari DAVIS,15 FEB 2003,USA,2f1,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1167
10,11.15,+1.9,Natalliah WHYTE,09 AUG 1997,JAM,2h2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1167
12,11.16,+0.1,Imani LANSIQUOT,17 DEC 1997,GBR,1,,"Stadion Manfort, Leverkusen (GER)",16 AUG 2020,1165
12,11.16,+1.0,Gabriela Anahi SUAREZ,02 FEB 2001,ECU,1,,Quito (ECU),12 DEC 2020,1165
14,11.18,+1.5,Kayla WHITE,14 SEP 1996,USA,1,,"Drake Stadium, Des Moines, IA (USA)",29 AUG 2020,1161
