Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.74,+0.2,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1257
2,10.79,+1.5,English GARDNER,22 APR 1992,USA,1sf1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1246
3,10.80,+0.2,Blessing OKAGBARE,09 OCT 1988,NGR,2,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1244
4,10.81,+1.7,Murielle AHOURÉ,23 AUG 1987,CIV,2f1,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1242
4,10.81,+1.2,Tori BOWIE,27 AUG 1990,USA,1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1242
4,10.81,-0.3,Dafne SCHIPPERS,15 JUN 1992,NED,2,,"National Stadium, Beijing (CHN)",24 AUG 2015,1243
7,10.84,+1.5,Elaine THOMPSON,28 JUN 1992,JAM,2f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1235
7,10.84,+1.4,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1f2,,Port-of-Spain (TTO),27 JUN 2015,1235
9,10.89,-0.2,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,2sf3,,"National Stadium, Beijing (CHN)",24 AUG 2015,1225
10,10.92,+1.4,Jenna PRANDINI,20 NOV 1992,USA,1f1,,"Walnut, CA (USA)",18 APR 2015,1217
10,10.92,+1.2,Jasmine TODD,23 DEC 1993,USA,3,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1217
10,10.92,+1.6,Barbara PIERRE,28 APR 1987,USA,1h2,,"CIBC, Toronto (CAN)",21 JUL 2015,1217
13,10.93,+1.2,Jeneba TARMOH,27 SEP 1989,USA,4,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1215
14,10.94,+1.2,Tianna BARTOLETTA,30 AUG 1985,USA,5,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1213
15,10.95,+0.9,Sherone SIMPSON,12 AUG 1984,JAM,1,,"CIBC, Toronto (CAN)",22 JUL 2015,1211
16,10.96,+0.9,Natasha MORRISON,17 NOV 1992,JAM,3sf2,,"National Stadium, Beijing (CHN)",24 AUG 2015,1209
17,10.97,-2.5,Michelle-Lee AHYE,10 APR 1992,TTO,1f1,,"Gainesville, FL (USA)",03 APR 2015,1221
18,10.98,+2.0,Candace HILL,11 FEB 1999,USA,1,,"Shoreline, WA (USA)",20 JUN 2015,1204
19,10.99,+0.9,Ángela Gabriela TENORIO,27 JAN 1996,ECU,2,,"CIBC, Toronto (CAN)",22 JUL 2015,1202
19,10.99,+0.1,Dina ASHER-SMITH,04 DEC 1995,GBR,1h1,,"Olympic Stadium, London (GBR)",25 JUL 2015,1202
21,11.00,+1.8,Candyce MCGRONE,24 MAR 1989,USA,1h4,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1200
21,11.00,+1.5,Dezerea BRYANT,27 APR 1993,USA,4sf1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1200
23,11.01,+1.4,Ana Claudia LEMOS,06 NOV 1988,BRA,2f1,,"Walnut, CA (USA)",18 APR 2015,1198
23,11.01,+1.2,Carmelita JETER,24 NOV 1979,USA,7,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1198
23,11.01,+1.4,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,1h3,,San José (CRC),07 AUG 2015,1198
26,11.02,+1.4,Muna LEE,30 OCT 1981,USA,3f1,,"Walnut, CA (USA)",18 APR 2015,1195
26,11.02,+0.6,Marie-Josée TA LOU,18 NOV 1988,CIV,1,,Brazzaville (CGO),14 SEP 2015,1195
28,11.04,-2.5,Remona BURCHELL,15 SEP 1991,JAM,2f1,,"Gainesville, FL (USA)",03 APR 2015,1206
28,11.04,+1.5,Rosângela SANTOS,20 DEC 1990,BRA,3f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1191
30,11.06,+0.2,Shalonda SOLOMON,19 DEC 1985,USA,2f1,,"Gainesville, FL (USA)",24 APR 2015,1187
30,11.06,+1.8,Lekeisha LAWSON,03 JUN 1987,USA,3h4,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1187
30,11.06,+1.2,Carina HORN,09 MAR 1989,RSA,1h2,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1187
33,11.07,+0.9,Mujinga KAMBUNDJI,17 JUN 1992,SUI,5sf2,,"National Stadium, Beijing (CHN)",24 AUG 2015,1185
34,11.08,+1.2,Ruddy ZANG MILAMA,06 JUN 1987,GAB,1,,"Greensboro, NC (USA)",17 MAY 2015,1182
34,11.08,+1.8,Aaliyah BROWN,06 JAN 1995,USA,1sf3,,"Eugene, OR (USA)",11 JUN 2015,1182
34,11.08,+1.7,Tiffany TOWNSEND,14 JUN 1989,USA,2h3,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1182
37,11.09,+0.2,Allyson FELIX,18 NOV 1985,USA,3f1,,"National Stadium, Kingston (JAM)",09 MAY 2015,1180
37,11.09,+1.8,Keilah TYSON,06 NOV 1992,USA,2sf3,,"Eugene, OR (USA)",11 JUN 2015,1180
37,11.09,+1.1,Natalia POHREBNIAK,19 FEB 1988,UKR,1,,Kirovograd (UKR),30 JUL 2015,1180
37,11.09,-1.2,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,2h3,,"National Stadium, Beijing (CHN)",23 AUG 2015,1187
41,11.10,+1.8,Asha PHILIP,25 OCT 1990,GBR,3,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1178
41,11.10,+0.6,Simone FACEY,07 MAY 1985,JAM,1,,Edmonton (CAN),12 JUL 2015,1178
41,11.10,0.0,Verena SAILER,16 OCT 1985,GER,1f1,,Mannheim (GER),08 AUG 2015,1178
44,11.11,+1.7,Christania WILLIAMS,17 OCT 1994,JAM,1f1,,Kingston (JAM),30 MAY 2015,1176
44,11.11,0.0,Desiree HENRY,26 AUG 1995,GBR,2f1,,Mannheim (GER),08 AUG 2015,1176
46,11.12,-1.2,Ezinne OKPARAEBO,03 MAR 1988,NOR,4h3,,"National Stadium, Beijing (CHN)",23 AUG 2015,1181
47,11.13,+1.4,Kimberlyn DUNCAN,02 AUG 1991,USA,4f1,,"Walnut, CA (USA)",18 APR 2015,1172
47,11.13,+2.0,Aleia HOBBS,24 FEB 1996,USA,2sf1,,"Eugene, OR (USA)",11 JUN 2015,1172
47,11.13,+0.9,Khamica BINGHAM,15 JUN 1994,CAN,6,,"CIBC, Toronto (CAN)",22 JUL 2015,1172
47,11.13,+0.5,Semoy HACKETT,27 NOV 1988,TTO,5sf1,,"National Stadium, Beijing (CHN)",24 AUG 2015,1172
51,11.14,+2.0,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,1f2,,"Randalls Island, NY (USA)",11 JUL 2015,1169
51,11.14,0.0,Charonda WILLIAMS,27 MAR 1987,USA,1f1,,Luzern (SUI),14 JUL 2015,1169
53,11.16,+1.8,Sally PEARSON,19 SEP 1986,AUS,1f1,,Canberra (AUS),07 FEB 2015,1165
53,11.16,+1.8,Jennifer MADU,23 SEP 1994,USA,3sf3,,"Eugene, OR (USA)",11 JUN 2015,1165
53,11.16,+1.5,Alexandria ANDERSON,28 JAN 1987,USA,6sf1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1165
56,11.17,+1.4,Mikele BARBER,04 OCT 1980,USA,5f1,,"Walnut, CA (USA)",18 APR 2015,1163
56,11.17,+1.8,Ky WESTBROOK,25 FEB 1996,USA,4sf3,,"Eugene, OR (USA)",11 JUN 2015,1163
56,11.17,+0.4,Kerron STEWART,16 APR 1984,JAM,5,,Kingston (JAM),26 JUN 2015,1163
59,11.19,0.0,Khalifa ST. FORT,13 FEB 1998,TTO,2,,"Pascual Guerrero Stadium, Cali (COL)",16 JUL 2015,1159
59,11.19,+0.9,Viktoriya ZYABKINA,04 SEP 1992,KAZ,6sf2,,"National Stadium, Beijing (CHN)",24 AUG 2015,1159
61,11.20,0.0,Jessica YOUNG-WARREN,06 APR 1987,USA,3,,Bellinzona (SUI),21 JUL 2015,1157
61,11.20,0.0,Olga SAFRONOVA,05 NOV 1991,KAZ,1h2,,Almaty (KAZ),25 JUL 2015,1157
