Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.71,+0.8,Elaine THOMPSON,28 JUN 1992,JAM,1,,Kingston (JAM),23 JUN 2017,1264
2,10.82,+0.9,Michelle-Lee AHYE,10 APR 1992,TTO,1f2,,Port-of-Spain (TTO),24 JUN 2017,1239
3,10.83,+1.1,Murielle AHOURÉ,23 AUG 1987,CIV,1f1,,"Montverde, FL (USA)",10 JUN 2017,1237
4,10.84,+1.1,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,2f1,,"Montverde, FL (USA)",10 JUN 2017,1235
5,10.85,+2.0,Aleia HOBBS,24 FEB 1996,USA,1f1,,"Baton Rouge, LA (USA)",29 APR 2017,1233
5,10.85,+0.1,Tori BOWIE,27 AUG 1990,USA,1,,"Olympic Stadium, London (GBR)",06 AUG 2017,1233
7,10.86,+0.1,Marie-Josée TA LOU,18 NOV 1988,CIV,2,,"Olympic Stadium, London (GBR)",06 AUG 2017,1231
8,10.88,+0.9,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,2f2,,Port-of-Spain (TTO),24 JUN 2017,1226
9,10.91,-0.2,Rosângela SANTOS,20 DEC 1990,BRA,2sf2,,"Olympic Stadium, London (GBR)",06 AUG 2017,1221
10,10.94,-0.1,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,1h1,,"Mesa, AZ (USA)",10 JUN 2017,1213
11,10.95,+0.8,Dafne SCHIPPERS,15 JUN 1992,NED,1f1,,"Azusa, CA (USA)",14 APR 2017,1211
11,10.95,+1.3,Gina LÜCKENKEMPER,21 NOV 1996,GER,1h1,,"Olympic Stadium, London (GBR)",05 AUG 2017,1211
13,10.96,+0.3,Mikiah BRISCO,14 JUL 1996,USA,1,,"Eugene, OR (USA)",10 JUN 2017,1209
14,10.98,+0.7,Morolake AKINOSUN,17 MAY 1994,USA,1h4,,"Sacramento, CA (USA)",22 JUN 2017,1204
15,10.99,+1.4,Barbara PIERRE,28 APR 1987,USA,1h1,,"Sacramento, CA (USA)",22 JUN 2017,1202
15,10.99,-1.4,Blessing OKAGBARE,09 OCT 1988,NGR,3,,"Olympic Stadium, London (GBR)",09 JUL 2017,1210
17,11.00,+0.7,Deajah STEVENS,19 MAY 1995,USA,1f1,,"Torrance, CA (USA)",15 APR 2017,1200
18,11.01,+1.8,Ashley HENDERSON,04 DEC 1995,USA,1sf1,,"Austin, TX (USA)",26 MAY 2017,1198
18,11.01,+1.6,Aaliyah BROWN,06 JAN 1995,USA,2h2,,"Sacramento, CA (USA)",22 JUN 2017,1198
20,11.03,+1.4,Kimberlyn DUNCAN,02 AUG 1991,USA,2h1,,"Sacramento, CA (USA)",22 JUN 2017,1193
20,11.03,+0.7,Allyson FELIX,18 NOV 1985,USA,2h4,,"Sacramento, CA (USA)",22 JUN 2017,1193
20,11.03,+0.7,Christania WILLIAMS,17 OCT 1994,JAM,2sf2,,Kingston (JAM),23 JUN 2017,1193
23,11.04,-0.2,English GARDNER,22 APR 1992,USA,2h3,,"Sacramento, CA (USA)",22 JUN 2017,1192
23,11.04,+0.8,Simone FACEY,07 MAY 1985,JAM,2,,Kingston (JAM),23 JUN 2017,1191
23,11.04,+0.8,Tianna BARTOLETTA,30 AUG 1985,USA,1f1,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1191
26,11.05,+2.0,Destiny CARTER,09 OCT 1992,USA,2f1,,"Baton Rouge, LA (USA)",29 APR 2017,1189
26,11.05,+1.4,Jenna PRANDINI,20 NOV 1992,USA,3h1,,"Sacramento, CA (USA)",22 JUN 2017,1189
28,11.06,+0.7,Arianna WASHINGTON,04 SEP 1996,USA,2f1,,"Torrance, CA (USA)",15 APR 2017,1187
28,11.06,+1.8,Rebekka HAASE,02 JAN 1993,GER,2h,,Zeulenroda (GER),25 MAY 2017,1187
28,11.06,+0.3,Teahna DANIELS,25 MAR 1997,USA,3,,"Eugene, OR (USA)",10 JUN 2017,1187
28,11.06,+0.8,Jura LEVY,04 NOV 1990,JAM,3,,Kingston (JAM),23 JUN 2017,1187
28,11.06,+0.9,Khalifa ST. FORT,13 FEB 1998,TTO,3f2,,Port-of-Spain (TTO),24 JUN 2017,1187
33,11.07,0.0,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1f1,,Bellinzona (SUI),18 JUL 2017,1185
34,11.09,+0.6,Desiree HENRY,26 AUG 1995,GBR,1f2,,"Azusa, CA (USA)",14 APR 2017,1180
34,11.09,+0.7,Kortnei JOHNSON,11 AUG 1997,USA,3f1,,"Torrance, CA (USA)",15 APR 2017,1180
34,11.09,+0.8,Natasha MORRISON,17 NOV 1992,JAM,4,,Kingston (JAM),23 JUN 2017,1180
34,11.09,+0.7,Remona BURCHELL,15 SEP 1991,JAM,3sf2,,Kingston (JAM),23 JUN 2017,1180
38,11.10,+0.3,Carina HORN,09 MAR 1989,RSA,1sf1,,Potchefstroom (RSA),21 APR 2017,1178
