Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.71,+0.1,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1264
2,10.73,+0.6,Elaine THOMPSON,28 JUN 1992,JAM,1,,Kingston (JAM),21 JUN 2019,1259
3,10.75,+1.6,Sha'Carri RICHARDSON,25 MAR 2000,USA,1,,"Austin, TX (USA)",08 JUN 2019,1255
4,10.83,+0.1,Dina ASHER-SMITH,04 DEC 1995,GBR,2,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1237
5,10.85,-0.3,Marie-Josée TA LOU,18 NOV 1988,CIV,1h2,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1234
6,10.95,+1.6,Kayla WHITE,14 SEP 1996,USA,2,,"Austin, TX (USA)",08 JUN 2019,1211
7,10.98,+1.6,Twanisha TERRY,24 JAN 1999,USA,3,,"Austin, TX (USA)",08 JUN 2019,1204
8,10.99,+1.4,Teahna DANIELS,25 MAR 1997,USA,1qf3,,"Sacramento, CA (USA)",24 MAY 2019,1202
9,11.00,-0.1,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,,"Stadion Schützenmatte, Basel (SUI)",23 AUG 2019,1200
10,11.01,+0.4,Carina HORN,09 MAR 1989,RSA,1,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1198
11,11.02,+1.6,Kiara PARKER,28 OCT 1996,USA,5,,"Austin, TX (USA)",08 JUN 2019,1195
11,11.02,+0.8,Briana WILLIAMS,21 MAR 2002,JAM,1,,"Albuquerque, NM (USA)",08 JUN 2019,1195
11,11.02,+0.1,Murielle AHOURÉ,23 AUG 1987,CIV,5,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1195
14,11.03,+0.2,Aleia HOBBS,24 FEB 1996,USA,1,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1193
15,11.04,+1.6,Kiara GRANT,08 OCT 2000,JAM,6,,"Austin, TX (USA)",08 JUN 2019,1191
15,11.04,+0.6,Jonielle SMITH,30 JAN 1996,JAM,3,,Kingston (JAM),21 JUN 2019,1191
15,11.04,+1.9,Tebogo MAMATHU,27 MAY 1995,RSA,1f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1191
15,11.04,+1.9,Yongli WEI,11 OCT 1991,CHN,2f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1191
15,11.04,+0.2,Dafne SCHIPPERS,15 JUN 1992,NED,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1191
15,11.04,+0.4,Manqi GE,13 OCT 1997,CHN,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1191
15,11.04,+1.0,TyNia GAITHER,16 MAR 1993,BAH,1f1,,"Montverde, FL (USA)",06 JUL 2019,1191
15,11.04,+0.7,Blessing OKAGBARE,09 OCT 1988,NGR,4,,"Olympic Stadium, London (GBR)",21 JUL 2019,1191
23,11.06,+0.6,Anglerne ANNELUS,10 JAN 1997,USA,1sf1,,"Austin, TX (USA)",06 JUN 2019,1187
24,11.07,+0.7,Ewa SWOBODA,26 JUL 1997,POL,1f1,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1185
25,11.08,+1.0,Caitland SMITH,24 MAR 1996,USA,2f1,,"Montverde, FL (USA)",06 JUL 2019,1182
25,11.08,+0.4,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,2,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1182
27,11.09,+0.6,Natalliah WHYTE,09 AUG 1997,JAM,4,,Kingston (JAM),21 JUN 2019,1180
27,11.09,+1.9,Imani LANSIQUOT,17 DEC 1997,GBR,3f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1180
27,11.09,+1.0,Dezerea BRYANT,27 APR 1993,USA,3f1,,"Montverde, FL (USA)",06 JUL 2019,1180
27,11.09,+0.1,Tatjana PINTO,02 JUL 1992,GER,1,,Berlin (GER),03 AUG 2019,1180
27,11.09,+0.4,Tori BOWIE,27 AUG 1990,USA,3,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1180
32,11.10,+1.9,Gabrielle THOMAS,07 DEC 1996,USA,1f1,,"Columbia, SC (USA)",13 APR 2019,1178
32,11.10,+0.7,Jenna PRANDINI,20 NOV 1992,USA,1f3,,"Fayetteville, AR (USA)",26 APR 2019,1178
32,11.10,+0.7,Asha PHILIP,25 OCT 1990,GBR,2f1,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1178
35,11.11,+0.6,Ka'Tia SEYMOUR,03 OCT 1997,USA,3sf1,,"Austin, TX (USA)",06 JUN 2019,1176
36,11.12,-0.3,Daryll NEITA,29 AUG 1996,GBR,2h2,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1175
37,11.13,+1.9,Salomé KORA,08 JUN 1994,SUI,4f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1172
37,11.13,+1.9,Marije VAN HUNENSTIJN,02 MAR 1995,NED,5f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1172
37,11.13,-1.2,Gina BASS,03 MAY 1995,GAM,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 AUG 2019,1179
37,11.13,+0.7,Xiaojing LIANG,07 APR 1997,CHN,3f1,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1172
41,11.14,+0.7,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1h1,,"Clermont, FL (USA)",05 MAY 2019,1169
41,11.14,+0.7,Gina LÜCKENKEMPER,21 NOV 1996,GER,5,,"Olympic Stadium, London (GBR)",21 JUL 2019,1169
43,11.15,+2.0,Tawanna MEADOWS,04 AUG 1986,USA,1f1,,"Lubbock, TX (USA)",04 MAY 2019,1167
43,11.15,+0.2,Laura MÜLLER,11 DEC 1995,GER,1,,Rehlingen (GER),09 JUN 2019,1167
45,11.16,+0.2,Vitoria Cristina ROSA,12 JAN 1996,BRA,4,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1165
45,11.16,+0.6,Lanae-Tava THOMAS,28 JAN 2001,USA,3sf2,,"Austin, TX (USA)",06 JUN 2019,1165
45,11.16,-2.4,English GARDNER,22 APR 1992,USA,1sf2,,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019,1179
45,11.16,+1.5,Crystal EMMANUEL,27 NOV 1991,CAN,1sf2,,Montréal (CAN),26 JUL 2019,1165
49,11.17,+1.0,Ashanti MOORE,07 NOV 2000,JAM,1,,Kingston (JAM),29 MAR 2019,1163
49,11.17,+1.8,Olga SAFRONOVA,05 NOV 1991,KAZ,1,,Doha (QAT),22 APR 2019,1163
49,11.17,+2.0,Jodie WILLIAMS,28 SEP 1993,GBR,2f1,,"Lubbock, TX (USA)",04 MAY 2019,1163
49,11.17,+0.7,Cambrea STURGIS,27 MAR 1999,USA,3qf2,,"Jacksonville, FL (USA)",24 MAY 2019,1163
49,11.17,+1.0,Barbara PIERRE,28 APR 1987,USA,4f1,,"Montverde, FL (USA)",06 JUL 2019,1163
49,11.17,+1.2,Kamaria DURANT,24 FEB 1991,TTO,1sf3,,Port-of-Spain (TTO),27 JUL 2019,1163
49,11.17,+0.5,Morolake AKINOSUN,17 MAY 1994,USA,4sf2,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1163
56,11.18,+0.6,Natasha MORRISON,17 NOV 1992,JAM,5,,Kingston (JAM),21 JUN 2019,1161
56,11.18,+1.0,Kortnei JOHNSON,11 AUG 1997,USA,5f1,,"Montverde, FL (USA)",06 JUL 2019,1161
58,11.19,+1.4,Kevona DAVIS,20 DEC 2001,JAM,1,,Kingston (JAM),29 MAR 2019,1159
58,11.19,+1.1,Kandace THOMAS,06 FEB 1993,USA,1f1,,"Canyon, TX (USA)",05 APR 2019,1159
58,11.19,+2.0,Brandee PRESLEY,11 JUN 2000,USA,1,,"Miramar, FL (USA)",22 JUN 2019,1159
61,11.20,+1.9,Charminique HACKNEY,20 JAN 1998,USA,2f1,,"Columbia, SC (USA)",13 APR 2019,1157
61,11.20,+1.8,Rene MEDLEY,21 AUG 1996,JAM,1,,"Kingsville, TX (USA)",25 MAY 2019,1157
61,11.20,+0.6,Jayla KIRKLAND,13 FEB 1999,USA,4sf2,,"Austin, TX (USA)",06 JUN 2019,1157
61,11.20,+1.7,Ángela Gabriela TENORIO,27 JAN 1996,ECU,2,,"FBK Stadium, Hengelo (NED)",09 JUN 2019,1157
61,11.20,+1.2,Brianna MCNEAL,18 AUG 1991,USA,1f3,,"Long Beach, CA (USA)",29 JUN 2019,1157
61,11.20,+0.6,Carolle ZAHI,12 JUN 1994,FRA,1h2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",09 AUG 2019,1157
67,11.21,+0.6,Malaika MIHAMBO,03 FEB 1994,GER,2h1,,Mannheim (GER),30 JUN 2019,1154
68,11.22,+0.8,Shania COLLINS,14 NOV 1996,USA,2,,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1152
68,11.22,+2.0,Ashley HENDERSON,04 DEC 1995,USA,1sf1,,"Chula Vista, CA (USA)",13 JUL 2019,1152
68,11.22,+0.1,Lisa Marie KWAYIE,27 OCT 1996,GER,4,,Berlin (GER),03 AUG 2019,1152
68,11.22,-0.9,Dutee CHAND,03 FEB 1996,IND,1sf1,,Ranchi (IND),11 OCT 2019,1157
72,11.23,+1.4,Brianna DUNCAN,06 OCT 1998,USA,2qf3,,"Sacramento, CA (USA)",24 MAY 2019,1150
72,11.23,+0.4,Lorène Dorcas BAZOLO,04 MAY 1983,POR,5,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1150
