Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.80,+0.8,Tori BOWIE,27 AUG 1990,USA,1,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1244
2,10.85,+1.6,Michelle-Lee AHYE,10 APR 1992,TTO,1sf2,,Port-of-Spain (TTO),21 JUN 2014,1233
2,10.85,+0.3,Blessing OKAGBARE,09 OCT 1988,NGR,1,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1233
4,10.86,+2.0,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1h1,,"Clermont, FL (USA)",07 JUN 2014,1231
5,10.92,+2.0,Tianna BARTOLETTA,30 AUG 1985,USA,1sf1,,"Sacramento, CA (USA)",27 JUN 2014,1217
6,10.97,+0.8,Murielle AHOURÉ,23 AUG 1987,CIV,3,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1206
7,11.00,+1.5,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,h4,,"Clermont, FL (USA)",26 APR 2014,1200
8,11.01,+2.0,English GARDNER,22 APR 1992,USA,2sf1,,"Sacramento, CA (USA)",27 JUN 2014,1198
8,11.01,+0.8,Allyson FELIX,18 NOV 1985,USA,5,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1198
8,11.01,+0.8,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,6,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1198
11,11.02,+2.0,Joanna ATKINS,31 JAN 1989,USA,3sf1,,"Sacramento, CA (USA)",27 JUN 2014,1195
11,11.02,-0.4,Kerron STEWART,16 APR 1984,JAM,2,,Kingston (JAM),27 JUN 2014,1197
13,11.03,+1.7,Remona BURCHELL,15 SEP 1991,JAM,1qf2,,"Jacksonville, FL (USA)",30 MAY 2014,1193
13,11.03,+0.9,Dafne SCHIPPERS,15 JUN 1992,NED,1f2,,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1193
13,11.03,+0.8,Myriam SOUMARÉ,29 OCT 1986,FRA,7,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1193
16,11.04,+0.6,Morolake AKINOSUN,17 MAY 1994,USA,1h2,,"Eugene, OR (USA)",11 JUN 2014,1191
17,11.05,+2.0,Barbara PIERRE,28 APR 1987,USA,2sf2,,"Sacramento, CA (USA)",27 JUN 2014,1189
18,11.06,+1.1,Natasha MORRISON,17 NOV 1992,JAM,2h1,,Kingston (JAM),27 JUN 2014,1187
19,11.07,+2.0,Lekeisha LAWSON,03 JUN 1987,USA,3sf2,,"Sacramento, CA (USA)",27 JUN 2014,1185
20,11.08,+1.1,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,3h1,,Kingston (JAM),27 JUN 2014,1182
21,11.09,+1.3,Simone FACEY,07 MAY 1985,JAM,1f1,,"Clermont, FL (USA)",10 MAY 2014,1180
22,11.10,+1.1,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,1f1,,Gavardo (ITA),18 MAY 2014,1178
22,11.10,+0.9,Kaylin WHITNEY,09 MAR 1998,USA,1,,"Eugene, OR (USA)",05 JUL 2014,1178
22,11.10,+0.5,Carrie RUSSELL,18 OCT 1990,JAM,1,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1178
25,11.11,+1.9,Melissa BREEN,17 SEP 1990,AUS,1h1,,Canberra (AUS),09 FEB 2014,1176
25,11.11,+0.8,Jenna PRANDINI,20 NOV 1992,USA,1f1,,"Walnut, CA (USA)",19 APR 2014,1176
25,11.11,+1.0,Tawanna MEADOWS,04 AUG 1986,USA,1f1,,"San Marcos, TX (USA)",26 APR 2014,1176
25,11.11,+1.3,Olivia EKPONE,05 JAN 1993,USA,1,,"Lexington, KY (USA)",18 MAY 2014,1176
25,11.11,+1.2,Alexandria ANDERSON,28 JAN 1987,USA,2f1,,"Clermont, FL (USA)",31 MAY 2014,1176
25,11.11,-2.1,Jeneba TARMOH,27 SEP 1989,USA,1,,Edmonton (CAN),06 JUL 2014,1188
31,11.12,+1.0,Jamile SAMUEL,24 APR 1992,NED,1f1,,Genève (SUI),14 JUN 2014,1174
31,11.12,+2.0,Shalonda SOLOMON,19 DEC 1985,USA,4sf2,,"Sacramento, CA (USA)",27 JUN 2014,1174
33,11.13,0.0,Ana Claudia LEMOS,06 NOV 1988,BRA,1,,São Paulo (BRA),01 AUG 2014,1172
33,11.13,+0.5,Jessica YOUNG-WARREN,06 APR 1987,USA,2,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1172
35,11.14,+1.4,Verena SAILER,16 OCT 1985,GER,1f1,,Mannheim (GER),05 JUL 2014,1169
35,11.14,+1.5,Dina ASHER-SMITH,04 DEC 1995,GBR,1h1,,Mannheim (GER),05 JUL 2014,1169
37,11.15,0.0,Gloria ASUMNU,22 MAY 1985,NGR,1sf3,,Calabar (NGR),19 JUN 2014,1167
38,11.16,+1.2,Aleen BAILEY,25 NOV 1980,JAM,3f1,,"Clermont, FL (USA)",31 MAY 2014,1165
39,11.17,+1.1,Elaine THOMPSON,28 JUN 1992,JAM,1f8,,Kingston (JAM),31 MAY 2014,1163
39,11.17,+1.0,Carina HORN,09 MAR 1989,RSA,1h1,,St. Pölten (AUT),14 JUN 2014,1163
39,11.17,+1.0,Bianca WILLIAMS,18 DEC 1993,GBR,2f1,,Genève (SUI),14 JUN 2014,1163
42,11.18,+0.3,Asha PHILIP,25 OCT 1990,GBR,4,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1161
43,11.19,-0.6,Christania WILLIAMS,17 OCT 1994,JAM,1,,Kingston (JAM),28 MAR 2014,1162
43,11.19,+0.8,Ashleigh NELSON,20 FEB 1991,GBR,2h5,,"Letzigrund, Zürich (SUI)",12 AUG 2014,1159
45,11.20,+1.9,Shayla SANDERS,06 JAN 1994,USA,1h1,,"Austin, TX (USA)",28 MAR 2014,1157
45,11.20,+1.3,Jodie WILLIAMS,28 SEP 1993,GBR,3f1,,"Gainesville, FL (USA)",19 APR 2014,1157
45,11.20,+0.8,Kimberlyn DUNCAN,02 AUG 1991,USA,1f1,,"Baton Rouge, LA (USA)",19 APR 2014,1157
45,11.20,+1.3,Cierra WHITE,29 APR 1993,USA,1h1,,"Lubbock, TX (USA)",17 MAY 2014,1157
45,11.20,+2.0,Bianca KNIGHT,02 JAN 1989,USA,5sf2,,"Sacramento, CA (USA)",27 JUN 2014,1157
45,11.20,0.0,Tatjana PINTO,02 JUL 1992,GER,1,,Ulm (GER),26 JUL 2014,1157
45,11.20,-1.4,Marie-Josée TA LOU,18 NOV 1988,CIV,3,,"Le Grand Stade, Marrakech (MAR)",11 AUG 2014,1165
45,11.20,0.0,Mujinga KAMBUNDJI,17 JUN 1992,SUI,2sf3,,"Letzigrund, Zürich (SUI)",13 AUG 2014,1157
53,11.21,-0.4,Desiree HENRY,26 AUG 1995,GBR,2h2,,"Letzigrund, Zürich (SUI)",12 AUG 2014,1156
54,11.22,+0.6,Arianna WASHINGTON,04 SEP 1996,USA,1,,"Clovis, CA (USA)",07 JUN 2014,1152
54,11.22,+1.0,Natalia POHREBNIAK,19 FEB 1988,UKR,2h1,,St. Pölten (AUT),14 JUN 2014,1152
54,11.22,0.0,Ayodelé IKUESAN,15 MAY 1985,FRA,3sf3,,"Letzigrund, Zürich (SUI)",13 AUG 2014,1152
57,11.23,+1.7,Katie WISE,15 OCT 1993,USA,1,,"Carbondale, IL (USA)",18 MAY 2014,1150
57,11.23,+0.1,Trisha-Ann HAWTHORNE,08 NOV 1989,JAM,3,,Beijing (CHN),21 MAY 2014,1150
57,11.23,-2.0,Olga SAFRONOVA,05 NOV 1991,KAZ,1,,Bishkek (KGZ),07 JUN 2014,1162
57,11.23,+0.6,Jennifer MADU,23 SEP 1994,USA,3h3,,"Eugene, OR (USA)",11 JUN 2014,1150
61,11.24,-1.1,Franciela KRASUCKI,26 APR 1988,BRA,1f1,,São Paulo (BRA),05 APR 2014,1154
61,11.24,+1.3,Dezerea BRYANT,27 APR 1993,USA,3,,"Lexington, KY (USA)",18 MAY 2014,1148
61,11.24,+1.4,Hrystyna STUY,03 FEB 1988,UKR,1,,Izmir (TUR),03 JUN 2014,1148
61,11.24,+1.5,Céline DISTEL-BONNET,25 JUL 1987,FRA,2h1,,Reims (FRA),12 JUL 2014,1148
61,11.24,+1.1,Stella AKAKPO,28 FEB 1994,FRA,1h2,,Reims (FRA),12 JUL 2014,1148
61,11.24,-0.4,Ezinne OKPARAEBO,03 MAR 1988,NOR,2h4,,"Letzigrund, Zürich (SUI)",12 AUG 2014,1150
61,11.24,0.0,Carmelita JETER,24 NOV 1979,USA,2h1,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1148
68,11.25,0.0,Jasmine TODD,23 DEC 1993,USA,1f2,,"Walnut, CA (USA)",19 APR 2014,1146
68,11.25,+0.3,Ángela Gabriela TENORIO,27 JAN 1996,ECU,1f1,,Medellín (COL),31 MAY 2014,1146
70,11.26,+1.2,Candyce MCGRONE,24 MAR 1989,USA,3f1,,"Gainesville, FL (USA)",04 APR 2014,1144
70,11.26,+0.3,Muna LEE,30 OCT 1981,USA,1,,Kuortane (FIN),13 JUL 2014,1144
72,11.27,+1.8,Sally PEARSON,19 SEP 1986,AUS,2,,Canberra (AUS),09 FEB 2014,1142
72,11.27,+1.5,Sharika NELVIS,10 MAY 1990,USA,1f3,,"Jonesboro, AR (USA)",26 APR 2014,1142
72,11.27,,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,2f2,,"Clermont, FL (USA)",31 MAY 2014,1142
75,11.28,+1.5,Ruddy ZANG MILAMA,06 JUN 1987,GAB,1h5,,"Greensboro, NC (USA)",11 MAY 2014,1139
75,11.28,+1.0,Jura LEVY,04 NOV 1990,JAM,1,,"Gulf Shores, AL (USA)",24 MAY 2014,1139
75,11.28,+1.8,Margaret ADEOYE,22 APR 1985,GBR,1h2,,Genève (SUI),14 JUN 2014,1139
78,11.29,+0.9,Tristie JOHNSON,20 NOV 1993,USA,1,,"Greensboro, NC (USA)",03 MAY 2014,1137
78,11.29,+2.0,Kai SELVON,13 APR 1992,TTO,1f1,,"Tallahassee, FL (USA)",09 MAY 2014,1137
78,11.29,+1.4,Mikele BARBER,04 OCT 1980,USA,1f1,,"Los Angeles, CA (USA)",07 JUN 2014,1137
78,11.29,+0.6,Mahagony JONES,20 DEC 1990,USA,2h2,,"Eugene, OR (USA)",11 JUN 2014,1137
78,11.29,+2.0,Kenyanna WILSON,27 OCT 1988,USA,7sf1,,"Sacramento, CA (USA)",27 JUN 2014,1137
78,11.29,+1.5,Andrea PURICA,21 NOV 1995,VEN,1,,Veracruz (MEX),25 NOV 2014,1137
84,11.30,0.0,Jessica DAVIS,31 OCT 1992,USA,2f2,,"Walnut, CA (USA)",19 APR 2014,1135
84,11.30,+0.2,Hanna-Maari LATVALA,30 OCT 1987,FIN,3h3,,"Letzigrund, Zürich (SUI)",12 AUG 2014,1135
84,11.30,0.0,Ewa SWOBODA,26 JUL 1997,POL,1h3,,"Olympic Stadium, Nanjing (CHN)",21 AUG 2014,1135
84,11.30,-0.5,Tiffany TOWNSEND,14 JUN 1989,USA,2,,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014,1138
