Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.85,+1.5,Marie-Josée TA LOU,18 NOV 1988,CIV,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1233
1,10.85,0.0,Dina ASHER-SMITH,04 DEC 1995,GBR,1,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1233
3,10.90,+1.5,Blessing OKAGBARE,09 OCT 1988,NGR,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1222
3,10.90,+1.9,Aleia HOBBS,24 FEB 1996,USA,1qf3,,"Tampa, FL (USA)",25 MAY 2018,1222
3,10.90,+1.9,Murielle AHOURÉ,23 AUG 1987,CIV,2,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1222
6,10.93,+1.5,Elaine THOMPSON,28 JUN 1992,JAM,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1215
7,10.95,+1.1,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,,Zofingen (SUI),13 JUL 2018,1211
8,10.96,+0.6,Ashley HENDERSON,04 DEC 1995,USA,2,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1209
8,10.96,+0.9,Jenna PRANDINI,20 NOV 1992,USA,1,,Toronto (CAN),11 AUG 2018,1209
10,10.98,+1.5,Carina HORN,09 MAR 1989,RSA,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1204
10,10.98,+1.5,Shania COLLINS,14 NOV 1996,USA,1sf1,,"Eugene, OR (USA)",07 JUN 2018,1204
10,10.98,+0.1,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,,"Olympic Stadium, London (GBR)",21 JUL 2018,1204
10,10.98,0.0,Gina LÜCKENKEMPER,21 NOV 1996,GER,2,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1204
14,10.99,+1.7,Twanisha TERRY,24 JAN 1999,USA,1f2,,"Torrance, CA (USA)",21 APR 2018,1202
14,10.99,+1.8,Dezerea BRYANT,27 APR 1993,USA,1h2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1202
14,10.99,+1.2,Yongli WEI,11 OCT 1991,CHN,1h1,,La Chaux-de-Fonds (SUI),01 JUL 2018,1202
14,10.99,0.0,Dafne SCHIPPERS,15 JUN 1992,NED,3,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1202
18,11.01,-1.5,Ángela Gabriela TENORIO,27 JAN 1996,ECU,1h1,,Cochabamba (BOL),06 JUN 2018,1207
18,11.01,+1.5,Carolle ZAHI,12 JUN 1994,FRA,1,,Albi (FRA),07 JUL 2018,1198
20,11.02,+1.5,Tamara CLARK,09 JAN 1999,USA,3,,"Knoxville, TN (USA)",12 MAY 2018,1195
20,11.02,+0.9,English GARDNER,22 APR 1992,USA,1,,Rovereto (ITA),23 AUG 2018,1195
22,11.03,+1.9,Tori BOWIE,27 AUG 1990,USA,5,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1193
22,11.03,+0.3,Vitoria Cristina ROSA,12 JAN 1996,BRA,1,,Guadalajara (ESP),06 JUL 2018,1193
24,11.04,+1.5,Natalliah WHYTE,09 AUG 1997,JAM,4,,"Knoxville, TN (USA)",12 MAY 2018,1191
24,11.04,+1.1,Jada BAYLARK,17 OCT 1997,USA,1qf2,,"Sacramento, CA (USA)",25 MAY 2018,1191
24,11.04,+0.7,Krystsina TSIMANOUSKAYA,19 NOV 1996,BLR,1,,Minsk (BLR),11 JUL 2018,1191
27,11.05,+0.4,Mikiah BRISCO,14 JUL 1996,USA,1qf2,,"Tampa, FL (USA)",25 MAY 2018,1189
28,11.06,+1.6,Michelle-Lee AHYE,10 APR 1992,TTO,3,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1187
28,11.06,+1.5,Orlann OMBISSA-DZANGUE,26 MAY 1991,FRA,2,,Albi (FRA),07 JUL 2018,1187
30,11.07,+1.6,Semoy HACKETT,27 NOV 1988,TTO,1f1,,"Montverde, FL (USA)",09 JUN 2018,1185
30,11.07,+0.1,Jonielle SMITH,30 JAN 1996,JAM,3,,"Olympic Stadium, London (GBR)",21 JUL 2018,1185
32,11.08,+1.5,Arianna WASHINGTON,04 SEP 1996,USA,2sf1,,"Eugene, OR (USA)",07 JUN 2018,1182
33,11.10,+1.7,Kortnei JOHNSON,11 AUG 1997,USA,1h1,,"Tampa, FL (USA)",24 MAY 2018,1178
33,11.10,+1.9,Javianne OLIVER,26 DEC 1994,USA,8,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1178
33,11.10,+0.3,Jamile SAMUEL,24 APR 1992,NED,2sf3,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1178
36,11.11,+0.9,Teahna DANIELS,25 MAR 1997,USA,1,,"Waco, TX (USA)",13 MAY 2018,1176
36,11.11,-0.1,Tatjana PINTO,02 JUL 1992,GER,1h1,,Regensburg (GER),03 JUN 2018,1176
36,11.11,+0.1,Imani LANSIQUOT,17 DEC 1997,GBR,5,,"Olympic Stadium, London (GBR)",21 JUL 2018,1176
36,11.11,+0.9,Crystal EMMANUEL,27 NOV 1991,CAN,3,,Toronto (CAN),11 AUG 2018,1176
40,11.12,-0.7,Marizol LANDÁZURI,13 JUN 1991,ECU,1,,Cochabamba (BOL),06 JUN 2018,1178
41,11.13,+1.7,Briana WILLIAMS,21 MAR 2002,JAM,1,,"Jacksonville, FL (USA)",17 MAR 2018,1172
41,11.13,+1.5,Kiara PARKER,28 OCT 1996,USA,7,,"Knoxville, TN (USA)",12 MAY 2018,1172
41,11.13,+1.4,Taylor BENNETT,15 JAN 1997,USA,1h2,,"Waco, TX (USA)",12 MAY 2018,1172
41,11.13,+1.7,Ka'Tia SEYMOUR,03 OCT 1997,USA,2h1,,"Tampa, FL (USA)",24 MAY 2018,1172
41,11.13,+1.6,Tamari DAVIS,15 FEB 2003,USA,3f1,,"Montverde, FL (USA)",09 JUN 2018,1172
41,11.13,+0.6,Aaliyah BROWN,06 JAN 1995,USA,5,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1172
41,11.13,+0.4,Shericka JACKSON,16 JUL 1994,JAM,3,,Kingston (JAM),22 JUN 2018,1172
48,11.15,+0.8,Lekeisha LAWSON,03 JUN 1987,USA,1,,"Chula Vista, CA (USA)",09 JUN 2018,1167
48,11.15,+1.5,Orphée NEOLA,01 FEB 1991,FRA,2sf3,,Albi (FRA),06 JUL 2018,1167
50,11.16,+0.9,Kevona DAVIS,20 DEC 2001,JAM,1,,Kingston (JAM),23 MAR 2018,1165
50,11.16,+0.4,Celera BARNES,02 DEC 1998,USA,3qf2,,"Tampa, FL (USA)",25 MAY 2018,1165
50,11.16,-0.1,Kristal AWUAH,07 AUG 1999,GBR,1f2,,"Olympiastadion, Berlin (GER)",02 SEP 2018,1165
