Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.71,-0.3,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013,1265
2,10.79,+1.1,Blessing OKAGBARE,09 OCT 1988,NGR,1,,"Olympic Stadium, London (GBR)",27 JUL 2013,1246
3,10.85,+1.8,English GARDNER,22 APR 1992,USA,1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1233
3,10.85,+2.0,Barbara PIERRE,28 APR 1987,USA,1sf1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1233
5,10.87,+1.8,Octavious FREEMAN,20 APR 1992,USA,2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1228
6,10.91,+1.8,Alexandria ANDERSON,28 JAN 1987,USA,3,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1220
6,10.91,+1.5,Murielle AHOURÉ,23 AUG 1987,CIV,1,,Sotteville-lès-Rouen (FRA),08 JUL 2013,1220
8,10.93,+1.8,Jeneba TARMOH,27 SEP 1989,USA,4,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1215
8,10.93,+0.7,Carmelita JETER,24 NOV 1979,USA,2h1,,"Olympic Stadium, London (GBR)",27 JUL 2013,1215
10,10.96,+2.0,Aurieyall SCOTT,18 MAY 1992,USA,2sf1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1209
10,10.96,+0.9,Kerron STEWART,16 APR 1984,JAM,1,,Kingston (JAM),21 JUN 2013,1209
12,10.98,+0.5,Carrie RUSSELL,18 OCT 1990,JAM,1f2,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1204
13,11.00,+1.8,Muna LEE,30 OCT 1981,USA,7,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1200
13,11.00,+1.7,Lauryn WILLIAMS,11 SEP 1983,USA,5sf2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1200
15,11.01,0.0,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"National Stadium, Kingston (JAM)",04 MAY 2013,1198
16,11.02,+1.1,Verena SAILER,16 OCT 1985,GER,1f1,,Weinheim (GER),02 AUG 2013,1195
17,11.04,+1.2,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,1,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1191
17,11.04,+1.5,Shalonda SOLOMON,19 DEC 1985,USA,2f1,,"Moratalaz, Madrid (ESP)",13 JUL 2013,1191
19,11.05,+1.7,Ana Claudia LEMOS,06 NOV 1988,BRA,1,,"Mangueirão, Belém (BRA)",12 MAY 2013,1189
20,11.06,-0.2,Allyson FELIX,18 NOV 1985,USA,,,Manchester (GBR),25 MAY 2013,1188
20,11.06,+1.1,Mariya RYEMYEN,02 AUG 1987,UKR,1f2,,Yalta (UKR),05 JUN 2013,1187
20,11.06,+1.6,Michelle-Lee AHYE,10 APR 1992,TTO,1f2,,Port-of-Spain (TTO),22 JUN 2013,1187
23,11.07,+1.2,Mandy WHITE,23 OCT 1988,USA,1,,"Walnut, CA (USA)",20 APR 2013,1185
23,11.07,+2.0,Charonda WILLIAMS,27 MAR 1987,USA,4sf1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1185
23,11.07,+0.9,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,2,,Kingston (JAM),21 JUN 2013,1185
26,11.08,+0.9,Kimberlyn DUNCAN,02 AUG 1991,USA,3,,"Eugene, OR (USA)",07 JUN 2013,1182
27,11.09,+1.9,Cierra WHITE,29 APR 1993,USA,1f1,,"Lubbock, TX (USA)",25 APR 2013,1180
27,11.09,+1.5,Dafne SCHIPPERS,15 JUN 1992,NED,1f3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1180
