Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.82,-0.7,Sherone SIMPSON,12 AUG 1984,JAM,1,,Kingston (JAM),24 JUN 2006,1243
2,10.99,+1.0,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"Carson, CA (USA)",21 MAY 2006,1202
3,11.03,+1.4,Kerron STEWART,16 APR 1984,JAM,1,,"Fayetteville, AR (USA)",14 MAY 2006,1193
3,11.03,+1.1,Me'Lisa BARBER,04 OCT 1980,USA,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1193
3,11.03,+1.5,LaTasha JENKINS,19 DEC 1977,USA,1,,Heusden-Zolder (BEL),22 JUL 2006,1193
6,11.04,+1.1,Allyson FELIX,18 NOV 1985,USA,1,,"Lawrence, KS (USA)",22 APR 2006,1191
6,11.04,+2.0,Kim GEVAERT,05 AUG 1978,BEL,1,,Bruxelles (BEL),09 JUL 2006,1191
8,11.06,+0.1,Torri EDWARDS,31 JAN 1977,USA,1,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1187
9,11.08,+1.4,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,2,,"Fayetteville, AR (USA)",14 MAY 2006,1182
9,11.08,+1.0,Cydonie MOTHERSILL,19 MAR 1978,CAY,1,,Salamanca (ESP),05 JUL 2006,1182
11,11.09,+1.4,Shalonda SOLOMON,19 DEC 1985,USA,3,,"Fayetteville, AR (USA)",14 MAY 2006,1180
11,11.09,+1.4,Marshevet HOOKER,25 SEP 1984,USA,1,,"Waco, TX (USA)",14 MAY 2006,1180
11,11.09,+1.5,Lauryn WILLIAMS,11 SEP 1983,USA,2,,Heusden-Zolder (BEL),22 JUL 2006,1180
14,11.10,+1.8,Virginia CRAWFORD,07 SEP 1983,USA,1,,"Eugene, OR (USA)",14 MAY 2006,1178
14,11.10,+1.8,Cleo TYSON,01 MAY 1986,USA,1h,,"Knoxville, TN (USA)",26 MAY 2006,1178
16,11.12,+1.2,Alexandria ANDERSON,28 JAN 1987,USA,1,,"Indianapolis, IN (USA)",22 JUN 2006,1174
17,11.13,+1.6,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,1,,"El Paso, TX (USA)",15 APR 2006,1172
17,11.13,+1.1,Muna LEE,30 OCT 1981,USA,2,,"Lawrence, KS (USA)",22 APR 2006,1172
17,11.13,+2.0,Stephanie DURST,06 JAN 1982,USA,1,,Doha (QAT),12 MAY 2006,1172
17,11.13,+1.7,Yuliya GUSHCHINA,04 MAR 1983,RUS,1,,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1172
21,11.14,+1.4,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,1,,Ostrava (CZE),30 MAY 2006,1169
22,11.15,+2.0,Chauntae BAYNE,04 APR 1984,USA,1h2,,"Provo, UT (USA)",27 MAY 2006,1167
23,11.16,+1.2,Gabrielle MAYO,26 JAN 1989,USA,2,,"Indianapolis, IN (USA)",22 JUN 2006,1165
24,11.18,+1.0,Irina KHABAROVA,18 MAR 1966,RUS,1,,Tula (RUS),15 JUL 2006,1161
24,11.18,+1.0,Natalya RUSAKOVA,12 DEC 1979,RUS,2,,Tula (RUS),15 JUL 2006,1161
26,11.19,+0.2,Sheri-Ann BROOKS,11 FEB 1983,JAM,1,,Melbourne (AUS),20 MAR 2006,1159
26,11.19,,Olena CHEBANU,04 JAN 1981,UKR,1,,Kyiv (UKR),16 JUN 2006,1159
28,11.20,+1.1,Rachelle BOONE-SMITH,30 JUN 1981,USA,3,,"Lawrence, KS (USA)",22 APR 2006,1157
28,11.20,+1.0,Larisa KRUGLOVA,27 OCT 1972,RUS,3,,Tula (RUS),15 JUL 2006,1157
30,11.21,+0.7,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,2h1,,Kingston (JAM),24 JUN 2006,1154
30,11.21,+0.1,Vida ANIM,07 DEC 1983,GHA,3,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1154
32,11.22,+1.8,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,2,,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006,1152
33,11.23,+1.0,Tezdzhan NAIMOVA,01 MAY 1987,BUL,1,,Sofia (BUL),10 JUN 2006,1150
33,11.23,+1.2,Joice MADUAKA,30 SEP 1973,GBR,1,,Manchester (GBR),15 JUL 2006,1150
35,11.24,+1.4,Wyllesheia MYRICK,21 NOV 1979,USA,1,,"Coral Gables, FL (USA)",15 APR 2006,1148
35,11.24,+2.0,Janice DAVIS,27 OCT 1984,USA,2h2,,"Provo, UT (USA)",27 MAY 2006,1148
35,11.24,,Yelena NEVMERZHITSKAYA,27 JUL 1980,BLR,1,,Minsk (BLR),09 JUN 2006,1148
35,11.24,+1.2,Jeneba TARMOH,27 SEP 1989,USA,3,,"Indianapolis, IN (USA)",22 JUN 2006,1148
35,11.24,-0.2,Lolo JONES,05 AUG 1982,USA,5,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,1149
40,11.26,+1.2,Bianca KNIGHT,02 JAN 1989,USA,4,,"Indianapolis, IN (USA)",22 JUN 2006,1144
40,11.26,+1.0,Véronique MANG,15 DEC 1984,FRA,1h3,,Nancy (FRA),20 JUL 2006,1144
40,11.26,+1.0,Sylviane FÉLIX,31 OCT 1977,FRA,1h4,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1144
43,11.27,+1.0,Aleen BAILEY,25 NOV 1980,JAM,5,,"Carson, CA (USA)",21 MAY 2006,1142
43,11.27,0.0,Melinda SMEDLEY,11 FEB 1981,USA,1,,"Los Angeles, CA (USA)",04 JUN 2006,1142
43,11.27,-0.9,Mikele BARBER,04 OCT 1980,USA,5,,"Indianapolis, IN (USA)",23 JUN 2006,1147
43,11.27,+0.7,Nyoka COLE,07 OCT 1985,JAM,1h2,,Kingston (JAM),24 JUN 2006,1142
43,11.27,+1.1,Brianna GLENN,18 APR 1980,USA,1,,Paris (FRA),26 AUG 2006,1142
43,11.27,+0.2,Guzel KHUBBIEVA,02 MAY 1976,UZB,1,,Doha (QAT),09 DEC 2006,1142
49,11.28,+0.4,Amberly NESBITT,19 AUG 1986,USA,1h1,,"Greensboro, NC (USA)",26 MAY 2006,1139
49,11.28,+0.1,Yulia NESTSIARENKA,15 JUN 1979,BLR,3sf2,,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006,1139
51,11.29,+0.5,Ebonie FLOYD,21 OCT 1983,USA,1,,"Houston, TX (USA)",06 MAY 2006,1137
51,11.29,+1.8,Simone FACEY,07 MAY 1985,JAM,1,,"Coffeyville, KS (USA)",20 MAY 2006,1137
51,11.29,+1.0,Georgia KOKLONI,07 MAY 1981,GRE,3h4,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1137
54,11.30,,Francine SIMPSON,01 NOV 1989,JAM,1,,Kirkvine (JAM),22 FEB 2006,1135
54,11.30,+1.4,Consuella MOORE,29 AUG 1981,USA,1,,"Knoxville, TN (USA)",15 APR 2006,1135
54,11.30,+1.4,Brooklynn MORRIS,27 MAR 1986,USA,6,,"Fayetteville, AR (USA)",14 MAY 2006,1135
54,11.30,+1.3,Nolle GRAHAM,12 SEP 1981,JAM,1,,"Walnut, CA (USA)",16 JUL 2006,1135
