Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.82,-0.3,Zhanna BLOCK,06 JUL 1972,UKR,1,,"Commonwealth Stadium, Edmonton (CAN)",06 AUG 2001,1240
2,10.91,-0.3,Katerina THANOU,01 FEB 1975,GRE,2,,"Commonwealth Stadium, Edmonton (CAN)",06 AUG 2001,1221
3,10.95,+0.1,Chandra STURRUP,12 SEP 1971,BAH,1,,Bruxelles (BEL),24 AUG 2001,1211
4,10.98,+0.6,Léonie Myriam MANI,21 MAY 1977,CMR,2f2,,Athina (GRE),11 JUN 2001,1204
4,10.98,+0.1,Chryste GAINES,14 SEP 1970,USA,1,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1204
6,11.02,,LaTasha JENKINS,19 DEC 1977,USA,1,,"Athens, GA (USA)",05 MAY 2001,1195
7,11.04,+0.6,Debbie FERGUSON,16 JAN 1976,BAH,4f2,,Athina (GRE),11 JUN 2001,1191
8,11.06,+1.0,Mercy NKU,17 JUL 1976,NGR,1f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1187
8,11.06,+1.1,Endurance OJOKOLO,29 SEP 1975,NGR,1f2,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1187
10,11.09,-0.8,Marina KISLOVA,12 DEC 1978,RUS,1,,Chania (GRE),04 JUN 2001,1184
11,11.11,+0.6,Torri EDWARDS,31 JAN 1977,USA,5f2,,Athina (GRE),11 JUN 2001,1176
12,11.12,+2.0,Natasha JOE-MAYERS,10 MAR 1979,VIN,1,,"Walnut, CA (USA)",12 MAY 2001,1174
13,11.13,+1.2,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,Kingston (JAM),06 APR 2001,1172
13,11.13,+0.1,Shakedia JONES,15 MAR 1979,USA,1,,"Los Angeles, CA (USA)",05 MAY 2001,1172
13,11.13,+1.5,Liliana ALLEN,24 MAY 1970,MEX,1,,Rivas (ESP),27 JUN 2001,1172
16,11.14,-0.6,Glory ALOZIE,30 DEC 1977,ESP,1,,Madrid (ESP),26 MAY 2001,1172
16,11.14,+0.2,Aleen BAILEY,25 NOV 1980,JAM,1,,Kingston (JAM),22 JUN 2001,1169
16,11.14,+1.0,Manuela LEVORATO,16 MAR 1977,ITA,2f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1169
16,11.14,+0.9,Xuemei LI,05 JAN 1977,CHN,1,,Guangzhou (CHN),18 NOV 2001,1169
20,11.15,+0.6,Christine ARRON,13 SEP 1973,FRA,6f2,,Athina (GRE),11 JUN 2001,1167
21,11.17,+1.6,Muna LEE,30 OCT 1981,USA,1h2,,"Eugene, OR (USA)",31 MAY 2001,1163
21,11.17,+0.7,Gabi ROCKMEIER,29 NOV 1973,GER,1,,Stuttgart (GER),30 JUN 2001,1163
21,11.17,+1.0,Savatheda FYNES,17 OCT 1974,BAH,3f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1163
24,11.18,+0.1,Angela WILLIAMS,30 JAN 1980,USA,2,,"Los Angeles, CA (USA)",05 MAY 2001,1161
25,11.20,,Yuliya TABAKOVA,01 MAY 1980,RUS,1,,Cheboksary (RUS),14 JUN 2001,1157
26,11.21,,Merlene OTTEY,10 MAY 1960,JAM,1,,Tampere (FIN) (i),12 FEB 2001,1160
26,11.21,+0.5,Alenka BIKAR,07 JAN 1974,SLO,1,,Maribor (SLO),08 JUL 2001,1154
28,11.22,-0.8,Candace YOUNG,08 JAN 1979,USA,1,,"Los Angeles, CA (USA)",24 MAR 2001,1156
28,11.22,+0.9,Xiaomei LIU,11 JAN 1972,CHN,2,,Guangzhou (CHN),18 NOV 2001,1152
30,11.23,,Melanie PASCHKE,29 JUN 1970,GER,1,,Sondershausen (GER),24 AUG 2001,1150
31,11.24,+0.6,Sina SCHIELKE,19 MAY 1981,GER,1h1,,Mannheim (GER),16 JUN 2001,1148
32,11.25,+1.7,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,1,,"Houston, TX (USA)",19 MAY 2001,1146
32,11.25,+1.1,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,1,,Tula (RUS),12 JUL 2001,1146
32,11.25,+1.6,Nora GÜNER,01 JUN 1977,TUR,1,,Tunis (TUN),11 SEP 2001,1146
35,11.26,+1.3,Kim GEVAERT,05 AUG 1978,BEL,1,,Bruxelles (BEL),01 JUL 2001,1144
35,11.26,+1.1,Natalya IGNATOVA,03 JAN 1973,RUS,2,,Tula (RUS),12 JUL 2001,1144
35,11.26,+1.6,Frédérique BANGUÉ,31 DEC 1976,FRA,1,,Castres (FRA),18 JUL 2001,1144
38,11.27,+1.0,Beverly MCDONALD,15 FEB 1970,JAM,5f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1142
38,11.27,+0.5,Makaridja SANGANOKO,08 MAY 1980,CIV,1,,Ottawa (CAN),21 JUL 2001,1142
40,11.28,+0.2,Astia WALKER,04 APR 1975,JAM,2,,Kingston (JAM),22 JUN 2001,1139
41,11.29,+0.3,Lyubov PEREPELOVA,26 FEB 1979,UZB,1f1,,Athina (GRE),11 JUN 2001,1137
41,11.29,+1.6,Abiodun OYEPITAN,30 DEC 1979,GBR,2,,Glasgow (GBR),01 JUL 2001,1137
41,11.29,+0.3,Anzhela KRAVCHENKO,25 JAN 1971,UKR,1h2,,Kyiv (UKR),01 JUL 2001,1137
41,11.29,+0.5,Venolyn CLARKE,11 JUL 1968,CAN,2,,Ottawa (CAN),21 JUL 2001,1137
45,11.30,+1.2,Natalya VINOGRADOVA,28 FEB 1973,BLR,1,,Sevilla (ESP),08 JUN 2001,1135
46,11.31,+1.2,Lauren HEWITT,25 NOV 1978,AUS,1,,Brisbane (AUS),24 MAR 2001,1133
46,11.31,+1.7,Teneeshia JONES,28 JAN 1979,USA,2,,"Baton Rouge, LA (USA)",14 APR 2001,1133
46,11.31,0.0,Monica TWUM,14 MAR 1978,GHA,1,,"Fresno, CA (USA)",19 MAY 2001,1133
46,11.31,+1.8,Efrosyni PATSOU,05 JUN 1974,GRE,2,,Kalamata (GRE),02 JUN 2001,1133
46,11.31,+1.1,Katia BENTH,16 NOV 1975,FRA,1h1,,Castres (FRA),18 JUL 2001,1133
51,11.32,-0.5,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,1,,Bucureşti (ROU),09 JUN 2001,1134
51,11.32,-0.4,Rosemar Maria COELHO NETO,02 JAN 1977,BRA,1,,Americana (BRA),16 JUN 2001,1133
51,11.32,+1.1,Irina KHABAROVA,18 MAR 1966,RUS,3,,Tula (RUS),12 JUL 2001,1131
54,11.33,+1.7,Angela WHITE-MANUEL,10 MAY 1975,USA,1,,"Walnut, CA (USA)",22 APR 2001,1129
54,11.33,+1.2,Rachelle BOONE-SMITH,30 JUN 1981,USA,1,,"Bloomington, IN (USA)",12 MAY 2001,1129
54,11.33,+0.7,Marion WAGNER,01 FEB 1978,GER,4,,Stuttgart (GER),30 JUN 2001,1129
54,11.33,0.0,Elva GOULBOURNE,21 JAN 1980,JAM,1,,Lappeenranta (FIN),15 JUL 2001,1129
54,11.33,-1.3,Lucimar Aparecida DE MOURA,22 MAR 1974,BRA,1,,Rio de Janeiro (BRA),19 JUL 2001,1136
54,11.33,0.0,Johanna MANNINEN,04 APR 1980,FIN,4qf1,,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1129
54,11.33,0.0,Supavadee KHAWPEAG,17 JUL 1976,THA,1,,Kuala Lumpur (MAS),16 SEP 2001,1129
