Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,10.70,+2.0,Carmelita JETER,24 NOV 1979,USA,1,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1266
2,10.76,+1.1,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1253
3,10.86,+2.0,Marshevet HOOKER,25 SEP 1984,USA,2,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1231
4,10.87,+2.0,Kerron STEWART,16 APR 1984,JAM,3,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1228
5,10.90,+0.4,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,3,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1222
6,10.95,+2.0,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,4,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1211
7,10.96,+0.8,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,1f1,,Sliven (BUL),02 JUL 2011,1209
8,10.99,+1.8,Oludamola OSAYOMI,26 JUN 1986,NGR,1f1,,São Paulo (BRA),22 MAY 2011,1202
9,11.00,+2.0,Sherone SIMPSON,12 AUG 1984,JAM,5,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1200
10,11.01,+1.8,Alexandria ANDERSON,28 JAN 1987,USA,2f1,,São Paulo (BRA),22 MAY 2011,1198
11,11.03,+0.6,English GARDNER,22 APR 1992,USA,1,,"Tucson, AZ (USA)",14 MAY 2011,1193
12,11.05,+1.7,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,1,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1189
12,11.05,-0.7,Carrie RUSSELL,18 OCT 1990,JAM,1,,"National Stadium, Shenzhen (CHN)",17 AUG 2011,1193
14,11.06,+1.9,Murielle AHOURÉ,23 AUG 1987,CIV,1f1,,"Greensboro, NC (USA)",15 MAY 2011,1187
15,11.08,+2.0,Blessing OKAGBARE,09 OCT 1988,NGR,7,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1182
15,11.08,+1.5,Candyce MCGRONE,24 MAR 1989,USA,1,,"Des Moines, IA (USA)",10 JUN 2011,1182
15,11.08,+0.4,Shalonda SOLOMON,19 DEC 1985,USA,4,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1182
18,11.09,+1.1,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,2,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1180
18,11.09,+1.5,Kimberlyn DUNCAN,02 AUG 1991,USA,2,,"Des Moines, IA (USA)",10 JUN 2011,1180
18,11.09,+1.6,Mikele BARBER,04 OCT 1980,USA,2h1,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1180
18,11.09,+1.4,Ruddy ZANG MILAMA,06 JUN 1987,GAB,1,,Albi (FRA),29 JUL 2011,1180
22,11.10,+0.1,LaKya BROOKINS,28 JUL 1989,USA,1,,"Auburn, AL (USA)",16 APR 2011,1178
22,11.10,+0.3,Jura LEVY,04 NOV 1990,JAM,3,,Kingston (JAM),24 JUN 2011,1178
24,11.11,+1.4,Véronique MANG,15 DEC 1984,FRA,2,,Albi (FRA),29 JUL 2011,1176
25,11.12,+1.1,Aurieyall SCOTT,18 MAY 1992,USA,1,,"Eugene, OR (USA)",24 JUN 2011,1174
26,11.14,+1.5,Jessica YOUNG-WARREN,06 APR 1987,USA,3,,"Des Moines, IA (USA)",10 JUN 2011,1169
26,11.14,+2.0,Barbara PIERRE,28 APR 1987,USA,1f1,,"Clermont, FL (USA)",11 JUN 2011,1169
28,11.15,+2.0,Lauryn WILLIAMS,11 SEP 1983,USA,8,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1167
28,11.15,+1.8,Aleen BAILEY,25 NOV 1980,JAM,2h1,,Kingston (JAM),24 JUN 2011,1167
28,11.15,+1.6,Jeanette KWAKYE,20 MAR 1983,GBR,1f1,,La Chaux-de-Fonds (SUI),03 JUL 2011,1167
31,11.17,+0.1,Sheniqua FERGUSON,24 NOV 1989,BAH,2,,"Auburn, AL (USA)",16 APR 2011,1163
31,11.17,-0.1,Semoy HACKETT,27 NOV 1988,TTO,1h2,,"Athens, GA (USA)",14 MAY 2011,1163
31,11.17,-1.2,Natalia POHREBNIAK,19 FEB 1988,UKR,1h3,,Yalta (UKR),30 MAY 2011,1170
31,11.17,+1.6,LaShauntea MOORE,31 JUL 1983,USA,3sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1163
31,11.17,+1.4,Myriam SOUMARÉ,29 OCT 1986,FRA,3,,Albi (FRA),29 JUL 2011,1163
36,11.18,+1.6,Anyika ONUORA,28 OCT 1984,GBR,1,,Zeulenroda (GER),29 MAY 2011,1161
36,11.18,+0.5,Jodie WILLIAMS,28 SEP 1993,GBR,1,,"Kadrioru staadion, Tallinn (EST)",22 JUL 2011,1161
38,11.19,+1.0,Ana Claudia LEMOS,06 NOV 1988,BRA,1h1,,São Paulo (BRA),26 MAR 2011,1159
38,11.19,,Tiffany TOWNSEND,14 JUN 1989,USA,2,,"Des Moines, IA (USA)",30 APR 2011,1159
38,11.19,+0.6,Jessica DAVIS,31 OCT 1992,USA,2,,"Tucson, AZ (USA)",14 MAY 2011,1159
38,11.19,+0.5,Gloria ASUMNU,22 MAY 1985,USA,2,,Rio de Janeiro (BRA),26 MAY 2011,1159
38,11.19,+1.6,Kenyanna WILSON,27 OCT 1988,USA,4sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1159
38,11.19,+1.2,Dafne SCHIPPERS,15 JUN 1992,NED,1f1,,Mannheim (GER),13 AUG 2011,1159
38,11.19,-2.2,Kai SELVON,13 APR 1992,TTO,1,,Port-of-Spain (TTO),13 AUG 2011,1172
45,11.20,+1.5,Shayla MAHAN,18 JAN 1989,USA,1f2,,"Columbia, SC (USA)",26 MAR 2011,1157
45,11.20,+0.5,Sally PEARSON,19 SEP 1986,AUS,1,,Perth (AUS),31 MAR 2011,1157
45,11.20,-1.2,Inna EFTIMOVA,19 JUN 1988,BUL,1,,Plovdiv (BUL),09 JUL 2011,1164
45,11.20,-2.2,Michelle-Lee AHYE,10 APR 1992,TTO,2,,Port-of-Spain (TTO),13 AUG 2011,1170
49,11.21,+0.6,Amber PURVIS,23 JAN 1990,USA,3,,"Tucson, AZ (USA)",14 MAY 2011,1154
49,11.21,+1.9,Rachelle BOONE-SMITH,30 JUN 1981,USA,2f1,,"Greensboro, NC (USA)",15 MAY 2011,1154
49,11.21,+0.3,Octavious FREEMAN,20 APR 1992,USA,1,,"Orlando, FL (USA)",28 MAY 2011,1154
49,11.21,+2.0,Scottesha MILLER,14 JAN 1988,USA,2f1,,"Clermont, FL (USA)",11 JUN 2011,1154
49,11.21,+0.4,Mariya RYEMYEN,02 AUG 1987,UKR,1,,Strasbourg (FRA),12 JUN 2011,1154
49,11.21,+1.4,Ezinne OKPARAEBO,03 MAR 1988,NOR,3h2,,"DS, Daegu (KOR)",28 AUG 2011,1154
55,11.22,+0.2,Bianca KNIGHT,02 JAN 1989,USA,3f2,,Ponce (PUR),14 MAY 2011,1152
55,11.22,-0.2,Rosângela SANTOS,20 DEC 1990,BRA,1,,Guadalajara (MEX),25 OCT 2011,1153
