Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,6.41,,Christian COLEMAN,06 MAR 1996,USA,1,,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1262
2,6.43,,Noah LYLES,18 JUL 1997,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",17 FEB 2024,1250
3,6.45,,Ackeem BLAKE,21 JAN 2002,JAM,2,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1239
4,6.47,,Terrence JONES,08 NOV 2002,BAH,1,,"Sports Performance Center, Lubbock, TX (USA) (i)",09 FEB 2024,1227
5,6.48,,Yenns Reynold FERNÁNDEZ,04 JAN 2001,CUB,1h1,,"Palaindoor Ancona, Ancona (ITA) (i)",28 JAN 2024,1221
5,6.48,,Emmanuel WELLS,20 OCT 1997,USA,1,,"The Podium, Spokane, WA (USA) (i)",03 FEB 2024,1221
7,6.49,,Dondra SWINT,09 SEP 1997,USA,2,,"Sports Performance Center, Lubbock, TX (USA) (i)",09 FEB 2024,1215
8,6.50,,Ali Anwar Ali AL BALUSHI,09 FEB 2002,OMA,1sf1,,"Aftab Enghelab Sport Complex, Tehran (IRI) (i)",18 FEB 2024,1210
9,6.51,,Kalen WALKER,,USA,3,,"Sports Performance Center, Lubbock, TX (USA) (i)",09 FEB 2024,1204
9,6.51,,Ferdinand OMANYALA,02 JAN 1996,KEN,1,,"AccorHotels Arena de Bercy, Paris (FRA) (i)",11 FEB 2024,1204
9,6.51,,Ronnie BAKER,15 OCT 1993,USA,3,,"Convention Center, Albuquerque, NM (USA) (i)",17 FEB 2024,1204
12,6.52,,Caleb DEAN,20 JUN 2001,USA,1h1,,"Sports Performance Center, Lubbock, TX (USA) (i)",23 FEB 2024,1198
12,6.52,,Travis WILLIAMS,11 MAR 2003,JAM,1f2,,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1198
12,6.52,,Shuhei TADA,24 JUN 1996,JPN,2h4,,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1198
12,6.52,,Emmanuel ESEME,17 AUG 1993,CMR,2sf2,,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1198
12,6.52,,Yuhao SHI,26 SEP 1998,CHN,1,,"Jiangsu Sports Bureau Training Center, Nanjing (CHN) (i)",16 MAR 2024,1198
17,6.53,,Coby HILTON,08 APR 1998,USA,1,,"Bob Devaney Sports Center, Lincoln, NE (USA) (i)",12 JAN 2024,1192
17,6.53,,Shawn BROWN,,USA,2,,"Sports Performance Center, Lubbock, TX (USA) (i)",13 JAN 2024,1192
17,6.53,,Yoshihide KIRYU,15 DEC 1995,JPN,1,,"Atletická hala, Ostrava (CZE) (i)",30 JAN 2024,1192
17,6.53,,Emmanuel MATADI,15 APR 1991,LBR,1f1,,"Halle Michel d'Ornano, Mondeville (FRA) (i)",07 FEB 2024,1192
17,6.53,,Chituru ALI,06 APR 1999,ITA,2sf1,,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1192
22,6.54,,Joshua HARTMANN,09 JUN 1999,GER,1h2,,"Atletická hala, Ostrava (CZE) (i)",30 JAN 2024,1187
22,6.54,,Zachaeus BEARD,,USA,1,,"Sports Performance Center, Lubbock, TX (USA) (i)",09 FEB 2024,1187
22,6.54,,David FOSTER,29 AUG 2003,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",10 FEB 2024,1187
22,6.54,,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,2,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2024,1187
22,6.54,,Shaun MASWANGANYI,01 FEB 2001,RSA,1h3,,"Sports Performance Center, Lubbock, TX (USA) (i)",23 FEB 2024,1187
22,6.54,,Cheickna TRAORE,21 OCT 2000,CIV,1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",24 FEB 2024,1187
28,6.55,,Justin BRAUN,13 FEB 2004,USA,1sf2,,"The Podium, Spokane, WA (USA) (i)",12 JAN 2024,1181
28,6.55,,Demek KEMP,26 APR 1996,USA,1,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",27 JAN 2024,1181
28,6.55,,Fred KERLEY,07 MAY 1995,USA,4,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1181
28,6.55,,Malachi MURRAY,18 MAR 2000,CAN,1f2,,"Universiade Pavilion, Edmonton (CAN) (i)",10 FEB 2024,1181
28,6.55,,Henrik LARSSON,30 SEP 1999,SWE,3sf1,,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1181
33,6.56,,Benjamin AZAMATI,14 JAN 1998,GHA,2,,"Sports Performance Center, Lubbock, TX (USA) (i)",09 FEB 2024,1175
33,6.56,,Mario BURKE,18 MAR 1997,BAR,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",16 FEB 2024,1175
33,6.56,,Konstantin KRYLOV,11 MAR 2004,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",23 FEB 2024,1175
36,6.57,,Jalen DRAYDEN,,USA,3,,"Sports Performance Center, Lubbock, TX (USA) (i)",13 JAN 2024,1170
36,6.57,,Jeremiah AZU,15 MAY 2001,GBR,1,,"Arena, Toruń (POL) (i)",06 FEB 2024,1170
36,6.57,+1.2,Kadrian GOLDSON,08 NOV 1997,JAM,1f3,,"GC Foster College, Spanish Town (JAM)",10 FEB 2024,1170
36,6.57,,Brandon CARNES,06 MAR 1995,USA,5,,"Convention Center, Albuquerque, NM (USA) (i)",17 FEB 2024,1170
36,6.57,,Abdul-Rasheed SAMINU,06 OCT 2001,GHA,1h1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",23 FEB 2024,1170
36,6.57,,Antoine ANDREWS,12 APR 2003,BAH,3h1,,"Sports Performance Center, Lubbock, TX (USA) (i)",23 FEB 2024,1170
42,6.58,,James DADZIE,17 MAY 2001,GHA,4,,"Sports Performance Center, Lubbock, TX (USA) (i)",13 JAN 2024,1164
42,6.58,,Simon HANSEN,30 JUN 1998,DEN,1f1,,"Aarhus Atletik og Løbeakademi, Århus (DEN) (i)",23 JAN 2024,1164
42,6.58,,Reynier MENA,21 NOV 1996,CUB,1,,"Atlas Arena, Łódź (POL) (i)",27 JAN 2024,1164
42,6.58,,Felipe BARDI,08 OCT 1998,BRA,1,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL) (i)",27 JAN 2024,1164
42,6.58,,Kendal WILLIAMS,23 SEP 1995,USA,5,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1164
42,6.58,,Wanya MCCOY,29 MAR 2003,BAH,1sf2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",09 FEB 2024,1164
42,6.58,,Jeff ERIUS,08 MAR 2004,FRA,1,,"Stadium Miramas Métropole, Miramas (FRA) (i)",17 FEB 2024,1164
42,6.58,,Pjai AUSTIN,19 SEP 2000,USA,7,,"Convention Center, Albuquerque, NM (USA) (i)",17 FEB 2024,1164
42,6.58,,JT SMITH,12 JAN 1998,USA,8,,"Convention Center, Albuquerque, NM (USA) (i)",17 FEB 2024,1164
42,6.58,,Cameron ROSE,01 JUL 2002,USA,1,,"The Track at New Balance, Boston, MA (USA) (i)",24 FEB 2024,1164
42,6.58,,Markus FUCHS,14 NOV 1995,AUT,4sf1,,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1164
53,6.59,,Marcellus MOORE,30 JUN 2002,USA,1h3,,"Norton Sports Center, Louisville, KY (USA) (i)",12 JAN 2024,1158
53,6.59,,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,2f1,,"Palaindoor Ancona, Ancona (ITA) (i)",20 JAN 2024,1158
53,6.59,,Adam THOMAS,15 APR 1995,GBR,2f1,,"Aarhus Atletik og Løbeakademi, Århus (DEN) (i)",23 JAN 2024,1158
53,6.59,,Akihiro HIGASHIDA,13 DEC 1995,JPN,3,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",27 JAN 2024,1158
