Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,6.44,,Ronnie BAKER,15 OCT 1993,USA,1,,"Arena Stade Couvert, Liévin (FRA) (i)",19 FEB 2020,1244
2,6.48,,Demek KEMP,26 APR 1996,USA,2,,"Gallur, Madrid (ESP) (i)",21 FEB 2020,1221
3,6.49,,Marvin BRACY,15 DEC 1993,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",15 FEB 2020,1215
4,6.53,,Raymond EKEVWO,23 MAR 1999,NGR,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",01 FEB 2020,1192
4,6.53,,Chijindu UJAH,05 MAR 1994,GBR,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1192
4,6.53,,Brandon CARNES,06 MAR 1995,USA,1h3,,"Convention Center, Albuquerque, NM (USA) (i)",14 FEB 2020,1192
7,6.55,,Ján VOLKO,02 NOV 1996,SVK,3,,"Gallur, Madrid (ESP) (i)",21 FEB 2020,1181
7,6.55,,Emmanuel WELLS,20 OCT 1997,USA,1,,"Dempsey Indoor, Seattle, WA (USA) (i)",29 FEB 2020,1181
9,6.56,,Kevaun RATTRAY,16 APR 1996,JAM,1,,"Convention Center, Albuquerque, NM (USA) (i)",14 FEB 2020,1175
9,6.56,,Warren FRASER,08 JUL 1991,BAH,1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",14 FEB 2020,1175
9,6.56,,Maurice EADDY,04 JUN 1995,USA,1sf1,,"Convention Center, Albuquerque, NM (USA) (i)",15 FEB 2020,1175
9,6.56,,Shuhei TADA,24 JUN 1996,JPN,4,,"Gallur, Madrid (ESP) (i)",21 FEB 2020,1175
13,6.57,,Raheem CHAMBERS,06 OCT 1997,JAM,2,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA) (i)",18 JAN 2020,1170
13,6.57,,Jaylen MITCHELL,1998,USA,1,,"Sports Performance Center, Lubbock, TX (USA) (i)",31 JAN 2020,1170
13,6.57,,Luca LAI,24 JUN 1992,ITA,1h1,,"Halle End der Welt, Magglingen (SUI) (i)",01 FEB 2020,1170
16,6.58,,Keitavious WALTER,16 APR 1996,USA,2,,"Iowa-Recreation Building, Iowa City, IA (USA) (i)",18 JAN 2020,1164
16,6.58,,Langston JACKSON,05 JAN 2000,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",08 FEB 2020,1164
16,6.58,,Brendon STEWART,29 JUL 2000,USA,2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",14 FEB 2020,1164
16,6.58,,Cravont CHARLESTON,02 JAN 1998,USA,1f2,,"Loftus Sports Center, Notre Dame, IN (USA) (i)",29 FEB 2020,1164
16,6.58,,Waseem WILLIAMS,08 JAN 1997,JAM,1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",29 FEB 2020,1164
21,6.59,,Joris VAN GOOL,04 APR 1998,NED,2,,"Arena, Toruń (POL) (i)",08 FEB 2020,1158
21,6.59,,Michael RODGERS,24 APR 1985,USA,4,,"Arena Stade Couvert, Liévin (FRA) (i)",19 FEB 2020,1158
21,6.59,,Kenroy HIGGINS,,USA,2,,"Dempsey Indoor, Seattle, WA (USA) (i)",29 FEB 2020,1158
21,6.59,,Kevin KRANZ,20 JUN 1998,GER,1f2,,"Sportzentrum Kalbach, Frankfurt (GER) (i)",12 DEC 2020,1158
25,6.60,,Kenzo COTTON,13 MAY 1996,USA,1f7,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",17 JAN 2020,1153
25,6.60,,Julian REUS,29 APR 1988,GER,1f1,,"Leichtathletikhalle im Sportforum, Chemnitz (GER) (i)",07 FEB 2020,1153
25,6.60,,Richard KILTY,02 SEP 1989,GBR,3,,"Arena, Toruń (POL) (i)",08 FEB 2020,1153
25,6.60,,Emre Zafer BARNES,07 NOV 1988,TUR,1,,"Mercedes-Benz Arena, Berlin (GER) (i)",14 FEB 2020,1153
25,6.60,,Bolade AJOMALE,31 AUG 1995,CAN,1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",14 FEB 2020,1153
