Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,6.46,,Marcus BRUNSON,24 APR 1978,USA,1,,Karlsruhe (GER) (i),11 FEB 2007,1233
2,6.49,,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1215
3,6.51,,Jason GARDENER,17 SEP 1975,GBR,1,,"National Indoor Arena, Birmingham (GBR) (i)",04 MAR 2007,1204
4,6.52,,Jacoby FORD,27 JUL 1987,USA,1,,"Clemson, SC (USA) (i)",24 FEB 2007,1198
5,6.54,,Preston PERRY,13 SEP 1983,USA,1,,"Houston, TX (USA) (i)",09 FEB 2007,1187
5,6.54,,Samuel FRANCIS,27 MAR 1987,QAT,1,,Macao (MAC) (i),30 OCT 2007,1187
7,6.55,,Craig PICKERING,16 OCT 1986,GBR,1,,Glasgow (GBR) (i),27 JAN 2007,1181
7,6.55,,Shawn CRAWFORD,14 JAN 1978,USA,1,,"Boston, MA (USA) (i)",27 JAN 2007,1181
7,6.55,,Demi OMOLE,29 JUL 1985,USA,1,,"South Bend, IN (USA) (i)",03 FEB 2007,1181
7,6.55,,Ronald POGNON,16 NOV 1982,FRA,1,,Aubiére (FRA) (i),09 FEB 2007,1181
11,6.56,,DaBryan BLANTON,03 JUL 1984,USA,1,,"Boston, MA (USA) (i)",25 FEB 2007,1175
11,6.56,,Travis PADGETT,13 DEC 1986,USA,1,,"Fayetteville, AR (USA) (i)",10 MAR 2007,1175
11,6.56,,Yahya Saed AL KAHES,19 FEB 1986,KSA,2,,Macao (MAC) (i),30 OCT 2007,1175
14,6.57,,Brendan CHRISTIAN,11 DEC 1983,ANT,2,,"Houston, TX (USA) (i)",09 FEB 2007,1170
15,6.59,,Christian BLUM,10 MAR 1987,GER,1,,Leipzig (GER) (i),17 FEB 2007,1158
15,6.59,,Yongyi WEN,03 JAN 1987,CHN,1,,Beijing (CHN) (i),21 MAR 2007,1158
17,6.60,,Trell KIMMONS,13 JUL 1985,USA,1,,"Fayetteville, AR (USA) (i)",20 JAN 2007,1153
17,6.60,,Mark JELKS,10 APR 1984,USA,3,,"Boston, MA (USA) (i)",27 JAN 2007,1153
17,6.60,,Mikhail YEGORYCHEV,21 JUL 1977,RUS,1,,Moskva (RUS) (i),28 JAN 2007,1153
17,6.60,,Freddy MAYOLA,01 NOV 1977,CUB,4,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1153
17,6.60,,John WOODS,19 JUN 1982,USA,1,,"Golden, CO (USA) (i)",16 FEB 2007,1153
17,6.60,,Simeon WILLIAMSON,16 JAN 1986,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",17 FEB 2007,1153
17,6.60,,Ronnie PINES,27 AUG 1983,USA,1,,"Norman, OK (USA) (i)",17 FEB 2007,1153
17,6.60,,Morne NAGEL,23 MAR 1978,RSA,1,,Chemnitz (GER) (i),23 FEB 2007,1153
17,6.60,,Clement CAMPBELL,19 DEC 1975,JAM,2,,Chemnitz (GER) (i),23 FEB 2007,1153
17,6.60,,Bing DU,08 APR 1985,CHN,5,,Beijing (CHN) (i),21 MAR 2007,1153
27,6.61,,Greg BOLDEN,30 JUN 1984,USA,1,,"New York, NY (USA) (i)",03 FEB 2007,1147
27,6.61,,Jarkko RUOSTEKIVI,05 APR 1985,FIN,3,,Aubiére (FRA) (i),09 FEB 2007,1147
27,6.61,,Kael BECERRA,14 NOV 1985,CHI,1,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1147
27,6.61,,Francis OBIKWELU,22 NOV 1978,POR,2h2,,"National Indoor Arena, Birmingham (GBR) (i)",17 FEB 2007,1147
27,6.61,,Paul HESSION,27 JAN 1983,IRL,2h1,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1147
27,6.61,,Walter DIX,31 JAN 1986,USA,1h1,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1147
33,6.62,,Simone COLLIO,27 DEC 1979,ITA,2h1,,Wien (AUT) (i),30 JAN 2007,1141
33,6.62,,Nicolas MACROZONARIS,22 AUG 1980,CAN,1,,Saskatoon (CAN) (i),03 FEB 2007,1141
33,6.62,,Ronny OSTWALD,07 APR 1974,GER,2,,Leipzig (GER) (i),17 FEB 2007,1141
33,6.62,,Massimiliano DONATI,16 JUN 1979,ITA,1,,Ancona (ITA) (i),18 FEB 2007,1141
33,6.62,,Ivory WILLIAMS,02 MAY 1985,USA,1h2,,"Boston, MA (USA) (i)",24 FEB 2007,1141
33,6.62,,Kyle FARMER,15 APR 1983,USA,3,,"Boston, MA (USA) (i)",25 FEB 2007,1141
33,6.62,,Fabio CERUTTI,26 SEP 1985,ITA,2sf2,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1141
40,6.63,,Anson HENRY,09 MAR 1979,CAN,1,,Samara (RUS) (i),03 FEB 2007,1136
40,6.63,,Ryan SCOTT,20 FEB 1987,GBR,3sf1,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1136
40,6.63,,Matic OSOVNIKAR,19 JAN 1980,SLO,4,,"National Indoor Arena, Birmingham (GBR) (i)",04 MAR 2007,1136
40,6.63,,Ibrahim KABIA,28 JUL 1986,SLE,5,,"Fayetteville, AR (USA) (i)",10 MAR 2007,1136
40,6.63,,Peimeng ZHANG,13 MAR 1987,CHN,6,,Beijing (CHN) (i),21 MAR 2007,1136
45,6.64,,Johnie DRAKE,19 MAY 1984,USA,1,,"Ann Arbor, MI (USA) (i)",20 JAN 2007,1130
45,6.64,,Lerone CLARKE,07 JUL 1981,JAM,2,,"New York, NY (USA) (i)",02 FEB 2007,1130
45,6.64,,Julian REUS,29 APR 1988,GER,1,,Sindelfingen (GER) (i),11 FEB 2007,1130
45,6.64,,Łukasz CHYŁA,31 MAR 1981,POL,1,,Spala (POL) (i),17 FEB 2007,1130
45,6.64,,Chinedu ORIALA,17 DEC 1981,NGR,3,,Paris (FRA) (i),23 FEB 2007,1130
45,6.64,,Ricardo SHAW,19 JUN 1977,USA,2sf1,,"Boston, MA (USA) (i)",25 FEB 2007,1130
45,6.64,,Richard THOMPSON,07 JUN 1985,TTO,1,,"Lexington, KY (USA) (i)",25 FEB 2007,1130
45,6.64,,Jeremy HALL,27 JAN 1988,USA,1,,"Lexington, KY (USA) (i)",25 FEB 2007,1130
45,6.64,,Rubin WILLIAMS,09 JUL 1983,USA,3h1,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1130
54,6.65,,Chris JOHNSON,28 APR 1982,USA,1,,"Fayetteville, AR (USA) (i)",12 JAN 2007,1125
54,6.65,,Rikki FIFTON,17 JUN 1985,GBR,5,,"National Indoor Arena, Birmingham (GBR) (i)",17 FEB 2007,1125
54,6.65,,Timo SALONEN,19 MAR 1986,FIN,3h1,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1125
54,6.65,,Arel GORDON,01 AUG 1985,USA,4h2,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1125
54,6.65,,Michael RODGERS,24 APR 1985,USA,1sf1,,"Johnson City, TN (USA) (i)",09 MAR 2007,1125
54,6.65,,Wachara SONDEE,09 APR 1983,THA,3,,Macao (MAC) (i),30 OCT 2007,1125
60,6.66,,Mark FINDLAY,20 MAR 1978,GBR,2,,Budapest (HUN) (i),26 JAN 2007,1119
60,6.66,,Michael GARVIN,29 SEP 1986,USA,3h4,,"New York, NY (USA) (i)",02 FEB 2007,1119
60,6.66,,Rodney BURNES,,USA,1,,"Flagstaff, AZ (USA) (i)",03 FEB 2007,1119
60,6.66,,Aaron ARMSTRONG,14 OCT 1977,TTO,1,,"Houston, TX (USA) (i)",03 FEB 2007,1119
60,6.66,,Ángel David RODRÍGUEZ,25 APR 1980,ESP,4,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1119
60,6.66,,Ryan MOSELEY,08 OCT 1982,GBR,5,,Sheffield (GBR) (i),11 FEB 2007,1119
60,6.66,,Tony COLE,29 APR 1986,USA,2,,"Bloomington, IN (USA) (i)",25 FEB 2007,1119
60,6.66,,Ben Youssef MEITÉ,11 NOV 1986,CIV,1,,Montréal (CAN) (i),08 MAR 2007,1119
60,6.66,,Yanan XING,17 JUN 1983,CHN,2,,Beijing (CHN) (i),21 MAR 2007,1119
69,6.67,,Dominique STAFFORD,29 JUL 1987,USA,1,,"Lincoln, NE (USA) (i)",13 JAN 2007,1114
69,6.67,,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1,,London (GBR) (i),20 JAN 2007,1114
69,6.67,,Mickey GRIMES,10 OCT 1976,USA,1,,"Lexington, KY (USA) (i)",20 JAN 2007,1114
69,6.67,,Michael LEBLANC,25 FEB 1987,CAN,1h2,,"University Park, PA (USA) (i)",27 JAN 2007,1114
69,6.67,,Steve MULLINGS,29 NOV 1982,JAM,4,,"New York, NY (USA) (i)",02 FEB 2007,1114
69,6.67,,Michael MITCHELL,16 MAY 1981,USA,2,,"Flagstaff, AZ (USA) (i)",03 FEB 2007,1114
69,6.67,,Babatunde RIDLEY,12 MAR 1978,USA,1h,,"Flagstaff, AZ (USA) (i)",03 FEB 2007,1114
69,6.67,,Darren CHIN,30 JUN 1981,GBR,6,,Sheffield (GBR) (i),11 FEB 2007,1114
69,6.67,,Jeremy RANKIN,23 SEP 1990,USA,2,,"Golden, CO (USA) (i)",16 FEB 2007,1114
69,6.67,,Emmanuel NGOM PRISO,15 DEC 1984,CMR,2sf2,,Aubiére (FRA) (i),17 FEB 2007,1114
69,6.67,,Keantwon GRAY,24 JAN 1985,USA,2h,,"Norman, OK (USA) (i)",17 FEB 2007,1114
69,6.67,,Marc JOHNSON,10 MAY 1985,USA,1,,"Akron, OH (USA) (i)",24 FEB 2007,1114
69,6.67,,Cédric NABE,16 JUN 1983,SUI,1,,"Ames, IA (USA) (i)",03 MAR 2007,1114
69,6.67,,Emanuel PARRIS,07 OCT 1982,CAN,2,,Montréal (CAN) (i),08 MAR 2007,1114
69,6.67,,Junbo ZHOU,05 FEB 1986,CHN,1h5,,Beijing (CHN) (i),20 MAR 2007,1114
84,6.68,,Luca VERDECCHIA,24 MAY 1978,ITA,1,,Ancona (ITA) (i),28 JAN 2007,1108
84,6.68,,Ricardo THOMPSON,,USA,5,,"New York, NY (USA) (i)",02 FEB 2007,1108
84,6.68,,Evander WELLS,07 DEC 1987,USA,4h5,,"New York, NY (USA) (i)",02 FEB 2007,1108
84,6.68,,Uchenna EMEDOLU,17 SEP 1976,NGR,5,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1108
84,6.68,,Pierre VINSON,19 MAY 1984,USA,1,,"Ann Arbor, MI (USA) (i)",17 FEB 2007,1108
