Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,6.34,,Christian COLEMAN,06 MAR 1996,USA,1,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1304
2,6.40,,Ronnie BAKER,15 OCT 1993,USA,2,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1268
3,6.42,,Bingtian SU,29 AUG 1989,CHN,2,,"Arena Birmingham, Birmingham (GBR) (i)",03 MAR 2018,1256
4,6.48,,Zhouzheng XU,26 DEC 1995,CHN,1,,Beijing (CHN) (i),23 MAR 2018,1221
5,6.50,,Michael RODGERS,24 APR 1985,USA,3,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1210
6,6.51,,Hassan TAFTIAN,04 MAY 1993,IRI,1,,Tehran (IRI) (i),01 FEB 2018,1204
6,6.51,,Bryce ROBINSON,13 NOV 1993,USA,2h1,,"Albuquerque, NM (USA) (i)",17 FEB 2018,1204
8,6.52,,Andre EWERS,07 JUN 1995,JAM,1,,"Iowa City, IA (USA) (i)",20 JAN 2018,1198
8,6.52,,Yunier PÉREZ,16 FEB 1985,ESP,2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1198
8,6.52,,Blake SMITH,28 MAY 1993,USA,2h3,,"Albuquerque, NM (USA) (i)",17 FEB 2018,1198
8,6.52,,Zhenye XIE,17 AUG 1993,CHN,4,,"Arena Birmingham, Birmingham (GBR) (i)",03 MAR 2018,1198
8,6.52,,Elijah HALL-THOMPSON,22 AUG 1994,USA,1,,"College Station, TX (USA) (i)",10 MAR 2018,1198
13,6.53,,Chijindu UJAH,05 MAR 1994,GBR,1er1,,Newham (GBR) (i),07 FEB 2018,1192
13,6.53,,Raheem CHAMBERS,06 OCT 1997,JAM,2,,"College Station, TX (USA) (i)",10 MAR 2018,1192
15,6.54,,Everton CLARKE,24 DEC 1992,JAM,2,,"Messehalle, Karlsruhe (GER) (i)",03 FEB 2018,1187
15,6.54,,Kirk WILSON,27 MAY 1991,USA,1,,"Flagstaff, AZ (USA) (i)",03 FEB 2018,1187
15,6.54,,Brandon CARNES,06 MAR 1995,USA,2h2,,"Albuquerque, NM (USA) (i)",17 FEB 2018,1187
15,6.54,,Jeff DEMPS,08 JAN 1990,USA,3sf1,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1187
19,6.55,,Jeryl BRAZIL,28 MAR 1994,USA,1,,"Baton Rouge, LA (USA) (i)",02 FEB 2018,1181
19,6.55,,Ben Youssef MEITÉ,11 NOV 1986,CIV,1h3,,Metz (FRA) (i),11 FEB 2018,1181
19,6.55,,Emre Zafer BARNES,07 NOV 1988,TUR,1,,Istanbul (TUR) (i),18 FEB 2018,1181
19,6.55,,Demek KEMP,26 APR 1996,USA,3,,"College Station, TX (USA) (i)",10 MAR 2018,1181
23,6.56,,Ojie EDOBURUN,02 JUN 1996,GBR,4,,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1175
24,6.57,,Tevin HESTER,10 JAN 1994,USA,2,,"Clemson, SC (USA) (i)",19 JAN 2018,1170
24,6.57,,Arthur CISSÉ,29 DEC 1996,CIV,1,,Reims (FRA) (i),31 JAN 2018,1170
24,6.57,,Christophe LEMAITRE,11 JUN 1990,FRA,1h3,,Mondeville (FRA) (i),03 FEB 2018,1170
