Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:27.50,Sifan HASSAN,01 JAN 1993,NED,1,,Ostrava (CZE),08 SEP 2018,1217
2,8:29.05,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1212
3,8:29.09,Agnes Jebet TIROP,23 OCT 1995,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1212
4,8:30.51,Hyvin KIYENG,13 JAN 1992,KEN,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1207
5,8:30.83,Jenny SIMPSON,23 AUG 1986,USA,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1205
6,8:30.96,Letesenbet GIDEY,20 MAR 1998,ETH,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1205
7,8:32.21,Agnes Jebet TIROP,23 OCT 1995,KEN,1,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1201
8,8:32.49,Senbere TEFERI,03 MAY 1995,ETH,2,,Ostrava (CZE),08 SEP 2018,1200
9,8:33.13,Lilian Kasait RENGERUK,03 MAY 1997,KEN,6,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1197
10,8:33.37,Lilian Kasait RENGERUK,03 MAY 1997,KEN,1,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1197
11,8:33.43,Lilian Kasait RENGERUK,03 MAY 1997,KEN,2,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1196
12,8:33.61,Norah JERUTO,02 OCT 1995,KEN,2,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1196
13,8:33.63,Meskerem MAMO,13 APR 1999,ETH,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1196
14,8:33.78,Gudaf TSEGAY,23 JUN 1997,ETH,3,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1195
15,8:34.65,Kalkidan GEZAHEGNE,08 MAY 1991,BRN,4,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1192
16,8:35.76,Beyenu DEGEFA,12 JUL 1999,ETH,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1188
17,8:36.20,Hellen OBIRI,13 DEC 1989,KEN,3,,Ostrava (CZE),08 SEP 2018,1187
18,8:36.24,Yasemin CAN,11 DEC 1996,TUR,9,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1187
19,8:36.26,Hellen OBIRI,13 DEC 1989,KEN,3,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1186
20,8:37.09,Norah JERUTO,02 OCT 1995,KEN,10,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1184
21,8:37.21,Susan KRUMINS,08 JUL 1986,NED,5,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1183
22,8:37.68,Alemaz SAMUEL,05 JUL 1999,ETH,6,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1182
23,8:38.04,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,4,,Ostrava (CZE),08 SEP 2018,1180
24,8:38.49,Eilish MCCOLGAN,25 NOV 1990,GBR,4,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1179
25,8:38.65,Meskerem MAMO,13 APR 1999,ETH,1,,"Paavo Nurmi Stadium, Turku (FIN)",05 JUN 2018,1178
26,8:39.03,Norah JERUTO,02 OCT 1995,KEN,2,,"Paavo Nurmi Stadium, Turku (FIN)",05 JUN 2018,1177
27,8:39.07,Gloria KITE,10 JAN 1998,KEN,3,,"Paavo Nurmi Stadium, Turku (FIN)",05 JUN 2018,1177
28,8:39.20,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,5,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1176
29,8:39.46,Beyenu DEGEFA,12 JUL 1999,ETH,4,,"Paavo Nurmi Stadium, Turku (FIN)",05 JUN 2018,1175
30,8:41.37,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,6,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1169
31,8:41.51,Lilian Kasait RENGERUK,03 MAY 1997,KEN,1,,"Olympic Stadium, London (GBR)",21 JUL 2018,1168
32,8:41.69,Eva CHERONO,15 AUG 1996,KEN,5,,"Paavo Nurmi Stadium, Turku (FIN)",05 JUN 2018,1168
33,8:41.83,Susan KRUMINS,08 JUL 1986,NED,2,,"Olympic Stadium, London (GBR)",21 JUL 2018,1167
34,8:42.19,Meskerem MAMO,13 APR 1999,ETH,1,,Rovereto (ITA),23 AUG 2018,1166
35,8:42.88,Lonah Chemtai SALPETER,12 DEC 1988,ISR,7,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1164
36,8:43.00,Loice CHEMNUNG,22 FEB 1997,KEN,2,,Rovereto (ITA),23 AUG 2018,1163
37,8:43.83,Axumawit EMBAYE,18 OCT 1994,ETH,7,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1160
38,8:44.13,Ejgayehu TAYE,10 FEB 2000,ETH,8,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1159
