Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:31.81,Jessica HULL,22 OCT 1996,AUS,1,,"SOPAC, Sydney (AUS)",11 MAR 2023,1202
2,8:43.81,Teresiah Muthoni GATERI,05 JAN 2002,KEN,1,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1160
3,8:44.07,Rose DAVIES,21 DEC 1999,AUS,2,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1160
4,8:46.54,Senayet GETACHEW,01 OCT 2005,ETH,1,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1151
5,8:46.77,Margaret AKIDOR,26 JUN 2000,KEN,3,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1150
6,8:47.17,Klara LUKAN,08 SEP 2000,SLO,1,,"Stadio Narciso Soldan, Conegliano (ITA)",05 MAY 2023,1149
7,8:48.85,Prisca CHESANG,07 AUG 2003,UGA,2,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1143
8,8:49.09,Nozomi TANAKA,04 SEP 1999,JPN,3,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1142
9,8:50.89,Linden HALL,20 JUN 1991,AUS,4,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1136
10,8:50.90,Rose DAVIES,21 DEC 1999,AUS,2,,"SOPAC, Sydney (AUS)",11 MAR 2023,1136
11,8:51.90,Amy BUNNAGE,22 MAR 2005,AUS,3,,"SOPAC, Sydney (AUS)",11 MAR 2023,1133
12,8:53.16,Rebecca MWANGI,15 JUN 2001,KEN,1,,"Municipal Stadium, Miyoshi (JPN)",21 MAY 2023,1129
13,8:53.81,Isobel BATT-DOYLE,14 SEP 1995,AUS,4,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1126
14,8:53.94,Judy Jepngetich CHEPASKWONY,24 DEC 2002,KEN,5,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1126
15,8:53.95,Simone PLOURDE,08 AUG 2000,CAN,1f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1126
16,8:53.98,Judy Jepngetich CHEPASKWONY,24 DEC 2002,KEN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1126
17,8:55.30,Aisha PRAUGHT-LEER,14 DEC 1989,JAM,6,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1121
18,8:56.7h,Asmarech ANLEY,2005,ETH,1,,"Levy Mwanawasa Stadion, Ndola (ZAM)",29 APR 2023,1117
19,8:56.94,Taylor ROE,13 OCT 2000,USA,1f7,,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023,1116
20,8:56.96,Georgia HANSEN,22 DEC 1998,AUS,4,,"SOPAC, Sydney (AUS)",11 MAR 2023,1116
21,8:57.08,Sadie SARGENT,,USA,2f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1115
22,8:57.12,Simone PLOURDE,08 AUG 2000,CAN,2f7,,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023,1115
23,8:57.39,Lexy HALLADAY,23 JUL 2001,USA,3f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1114
24,8:57.67,Ella BARAN,,USA,4f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1113
25,8:57.8h,Yenawa KEFALE,2007,ETH,2,,"Levy Mwanawasa Stadion, Ndola (ZAM)",29 APR 2023,1113
26,8:57.94,Rose DAVIES,21 DEC 1999,AUS,5,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1112
27,8:58.26,Grace FETHERSTONHAUGH,13 OCT 2000,CAN,5f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1111
28,8:58.39,Carina VILJOEN,15 APR 1997,RSA,1f2,,"Green Point Stadium, Cape Town (RSA)",14 APR 2023,1111
29,8:58.4h,Aynadis MEBRIT,2004,ETH,3,,"Levy Mwanawasa Stadion, Ndola (ZAM)",29 APR 2023,1111
30,8:58.47,Nanami WATANABE,24 DEC 1998,JPN,7,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1111
31,8:58.50,Emily VENTERS,06 JUN 1999,USA,6f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1111
32,8:58.51,Ella BARAN,,USA,3f7,,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023,1110
33,8:58.93,Kayley DELAY,,USA,4f7,,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023,1109
34,8:59.58,Maudie SKYRING,09 APR 1997,AUS,5,,"SOPAC, Sydney (AUS)",11 MAR 2023,1107
35,8:59.76,Georgia WINKCUP,09 MAY 1997,AUS,6,,"SOPAC, Sydney (AUS)",11 MAR 2023,1106
36,9:00.05,Lauren GREGORY,25 JUL 1999,USA,5f7,,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023,1105
37,9:00.11,Megan KEITH,23 APR 2002,GBR,1,,"Birmingham University Athletics Track, Birmingham (GBR)",10 MAY 2023,1105
38,9:00.13,Katie CAMARENA,,USA,6f7,,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023,1105
39,9:00.33,Amy BUNNAGE,22 MAR 2005,AUS,1,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",30 MAR 2023,1104
40,9:00.63,Stella RADFORD,25 JUN 1995,AUS,7,,"SOPAC, Sydney (AUS)",11 MAR 2023,1103
41,9:00.76,Cailie LOGUE,04 JAN 1999,USA,7f7,,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023,1103
42,9:00.95,Emily VENTERS,06 JUN 1999,USA,1f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1102
43,9:01.35,Nagisa SHIMOTABIRA,17 OCT 1998,JPN,8,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1101
44,9:01.37,Georgia HANSEN,22 DEC 1998,AUS,6,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1101
45,9:01.49,Momoka KAWAGUCHI,28 JUN 1998,JPN,9,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1101
46,9:01.54,Kyla JACOBS,14 OCT 1994,RSA,2f2,,"Green Point Stadium, Cape Town (RSA)",14 APR 2023,1100
47,9:01.63,Janeth Nyiva MUTUNGI,27 AUG 2004,KEN,1f2,,"Kanseki Stadium, Utsunomiya (JPN)",21 MAY 2023,1100
48,9:01.89,Grace FETHERSTONHAUGH,13 OCT 2000,CAN,8f7,,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023,1099
