Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:30.60,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1292
2,3:32.77,Samuel TEFERA,23 OCT 1999,ETH,1,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1260
3,3:32.86,Josh KERR,08 OCT 1997,GBR,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1259
4,3:33.02,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1256
5,3:33.36,Abel KIPSANG,22 NOV 1996,KEN,3,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1251
6,3:33.59,Teddese LEMI,20 JAN 1999,ETH,4,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1248
7,3:33.70,Samuel TEFERA,23 OCT 1999,ETH,2,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1246
8,3:34.36,Oliver HOARE,29 JAN 1997,AUS,5,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1237
9,3:34.57,Abel KIPSANG,22 NOV 1996,KEN,1,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2022,1234
10,3:35.30,Adel MECHAAL,05 DEC 1990,ESP,2,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2022,1223
11,3:35.32,Neil GOURLEY,07 FEB 1995,GBR,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1223
12,3:35.44,Robert FARKEN,20 SEP 1997,GER,3,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2022,1221
13,3:35.48,Josh KERR,08 OCT 1997,GBR,,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1221
14,3:35.51,Oliver HOARE,29 JAN 1997,AUS,,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1220
15,3:35.84,Teddese LEMI,20 JAN 1999,ETH,1f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",08 FEB 2022,1216
16,3:35.87,Neil GOURLEY,07 FEB 1995,GBR,6,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1215
17,3:35.93,Elliot GILES,26 MAY 1994,GBR,1,,"Atletická hala, Ostrava (CZE)",03 FEB 2022,1214
18,3:36.03,George MILLS,12 MAY 1999,GBR,4,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2022,1213
19,3:36.12,Piers COPELAND,26 NOV 1998,GBR,5,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2022,1212
20,3:36.23,Samuel ZELEKE,09 MAR 1999,ETH,2f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",08 FEB 2022,1210
20,3:36.23,Abel KIPSANG,22 NOV 1996,KEN,1f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",12 FEB 2022,1210
22,3:36.28,Colby ALEXANDER,13 JUN 1991,USA,,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1209
23,3:36.38,Ismael DEBJANI,25 SEP 1990,BEL,2,,"Atletická hala, Ostrava (CZE)",03 FEB 2022,1208
23,3:36.38,Adehena KASAYE,13 SEP 2003,ETH,3f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",08 FEB 2022,1208
25,3:36.50,Isaac NADER,17 AUG 1999,POR,4f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",08 FEB 2022,1206
26,3:36.64,Isaac NADER,17 AUG 1999,POR,1f1,,"Helmut-Körnig-Halle, Dortmund (GER)",12 FEB 2022,1204
27,3:36.71,Michał ROZMYS,13 MAR 1995,POL,7,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1203
28,3:36.85,Cameron PROCEVIAT,20 SEP 1993,CAN,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1201
29,3:36.89,Adel MECHAAL,05 DEC 1990,ESP,1,,"Pistas Expourense, Ourense (ESP)",27 FEB 2022,1201
30,3:37.05,Samuel TEFERA,23 OCT 1999,ETH,1h3,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1198
31,3:37.06,Brannon KIDDER,18 NOV 1993,USA,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1198
32,3:37.17,Marcin LEWANDOWSKI,13 JUN 1987,POL,2f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",12 FEB 2022,1197
33,3:37.22,Robert FARKEN,20 SEP 1997,GER,2f1,,"Helmut-Körnig-Halle, Dortmund (GER)",12 FEB 2022,1196
34,3:37.29,Teddese LEMI,20 JAN 1999,ETH,3f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",12 FEB 2022,1195
34,3:37.29,Ossama MESLEK,08 JAN 1997,ITA,6,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2022,1195
36,3:37.31,Pietro ARESE,08 OCT 1999,ITA,2h3,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1195
37,3:37.38,Charles GRETHEN,02 JUN 1992,LUX,7,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2022,1194
38,3:37.39,Ferdinand Kvan EDMAN,12 FEB 1993,NOR,3,,"Atletická hala, Ostrava (CZE)",03 FEB 2022,1194
38,3:37.39,Ignacio FONTES,22 JUN 1998,ESP,3,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1194
40,3:37.41,Jimmy GRESSIER,04 MAY 1997,FRA,4f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",12 FEB 2022,1193
41,3:37.49,Elliot GILES,26 MAY 1994,GBR,1,,"Štark Arena, Beograd (SRB)",07 MAR 2022,1192
42,3:37.60,Isaac NADER,17 AUG 1999,POR,3h3,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1191
42,3:37.60,Pietro ARESE,08 OCT 1999,ITA,8,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1191
44,3:37.61,Melkeneh AZIZE,01 JAN 2005,ETH,3f1,,"Helmut-Körnig-Halle, Dortmund (GER)",12 FEB 2022,1190
45,3:37.65,Colby ALEXANDER,13 JUN 1991,USA,f1,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1190
46,3:37.67,Abel KIPSANG,22 NOV 1996,KEN,1h4,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1190
47,3:37.80,Abdellatif SADIKI,15 JAN 1999,MAR,1,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1188
48,3:37.81,Ignacio FONTES,22 JUN 1998,ESP,2,,"Pistas Expourense, Ourense (ESP)",27 FEB 2022,1188
49,3:37.84,Elzan BIBIĆ,08 JAN 1999,SRB,2,,"Štark Arena, Beograd (SRB)",07 MAR 2022,1187
50,3:37.86,Pietro ARESE,08 OCT 1999,ITA,5f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",12 FEB 2022,1187
51,3:37.94,Ignacio FONTES,22 JUN 1998,ESP,5f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",08 FEB 2022,1186
52,3:37.96,Joshua THOMPSON,09 MAY 1993,USA,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1185
53,3:37.99,Saúl ORDÓÑEZ,10 APR 1994,ESP,4,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1185
54,3:38.00,Charlie DA'VALL GRICE,07 NOV 1993,GBR,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1185
55,3:38.03,Federico BRUNO,18 JUN 1993,ARG,6f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",08 FEB 2022,1184
56,3:38.08,Isaac NADER,17 AUG 1999,POR,1f1,,"Velódromo Luis Puig, Valencia (ESP)",02 FEB 2022,1184
57,3:38.22,Abdelati EL GUESSE,27 FEB 1993,MAR,2,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1182
58,3:38.25,Teddese LEMI,20 JAN 1999,ETH,1h1,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1181
59,3:38.30,Charles GRETHEN,02 JUN 1992,LUX,6f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",12 FEB 2022,1181
60,3:38.32,Simas BERTAŠIUS,31 OCT 1993,LTU,4,,"Atletická hala, Ostrava (CZE)",03 FEB 2022,1180
61,3:38.36,Jack YEARIAN,,USA,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1180
62,3:38.37,Ismael DEBJANI,25 SEP 1990,BEL,4f1,,"Helmut-Körnig-Halle, Dortmund (GER)",12 FEB 2022,1180
63,3:38.40,Samuel PRAKEL,29 OCT 1994,USA,9,,"Štark Arena, Beograd (SRB)",20 MAR 2022,1179
64,3:38.42,Nesim AMSELLEK,08 FEB 1999,ITA,7f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",08 FEB 2022,1179
64,3:38.42,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2h1,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1179
66,3:38.43,Oliver HOARE,29 JAN 1997,AUS,2h4,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1179
67,3:38.46,Christoph KESSLER,28 APR 1995,GER,5f1,,"Helmut-Körnig-Halle, Dortmund (GER)",12 FEB 2022,1178
68,3:38.47,Illia KARNAVUKHAU,03 JUL 1999,BLR,5,,"Atletická hala, Ostrava (CZE)",03 FEB 2022,1178
69,3:38.52,David RIBICH,27 DEC 1995,USA,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1178
70,3:38.61,Joshua THOMPSON,09 MAY 1993,USA,3h1,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1176
70,3:38.61,Michał ROZMYS,13 MAR 1995,POL,4h1,,"Štark Arena, Beograd (SRB)",19 MAR 2022,1176
72,3:38.64,Piers COPELAND,26 NOV 1998,GBR,6,,"Atletická hala, Ostrava (CZE)",03 FEB 2022,1176
73,3:38.65,Jack ANSTEY,08 APR 1997,AUS,4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1176
74,3:38.68,Reed BROWN,06 AUG 1998,USA,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1175
