Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:34.20,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1239
2,3:35.24,,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,2,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1224
3,3:36.25,,Eliud KIPCHOGE,05 NOV 1984,KEN,2,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1210
4,3:38.65,,Neil SPEAIGHT,09 SEP 1978,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1176
5,3:38.88,,Mounir YEMMOUNI,12 OCT 1983,FRA,3,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1173
6,3:39.29,,Bouabdellah TAHRI,20 DEC 1978,FRA,1,,Karlsruhe (GER) (i),29 JAN 2006,1167
7,3:39.89,,James NOLAN,27 JAN 1977,IRL,2,,Karlsruhe (GER) (i),29 JAN 2006,1158
8,3:39.97,,Laban ROTICH,20 JAN 1969,KEN,4,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1157
9,3:40.04,,Sergio GALLARDO,22 MAR 1979,ESP,2h1,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1156
10,3:40.05,,Driss MAAZOUZI,15 OCT 1969,FRA,4,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1156
11,3:40.14,,Youssef BABA,07 AUG 1979,MAR,3,,Karlsruhe (GER) (i),29 JAN 2006,1155
12,3:40.15,,Guillaume ÉRAUD,01 JUL 1981,FRA,5,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1155
13,3:40.18,,Stefan EBERHARDT,12 JAN 1985,GER,6,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1154
14,3:40.20,,Ivan HESHKO,19 AUG 1979,UKR,1,,Sumy (UKR) (i),23 FEB 2006,1154
15,3:40.73,,Abdelaati IGUIDER,25 MAR 1987,MAR,7,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1147
16,3:40.97,,Chris LUKEZIC,24 APR 1984,USA,4h1,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1143
17,3:41.06,,Timothy KIPTANUI,05 JAN 1980,KEN,5,,Karlsruhe (GER) (i),29 JAN 2006,1142
18,3:41.11,,Ali MAATAOUI,11 DEC 1980,MAR,1,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1141
19,3:41.14,,James THIE,27 JUN 1978,GBR,7,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1141
20,3:41.23,,Eugenio BARRIOS,03 NOV 1976,ESP,8,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1140
21,3:41.49,,Arturo CASADO,26 JAN 1983,ESP,2,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1136
22,3:41.53,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,Moskva (RUS) (i),17 FEB 2006,1136
23,3:41.63,,Elkanah Onkware ANGWENYI,05 FEB 1983,KEN,2h2,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1134
24,3:41.71,,Colin MCCOURT,11 DEC 1984,GBR,1,,Sheffield (GBR) (i),12 FEB 2006,1133
25,3:41.74,,Halil AKKAŞ,01 JUL 1983,TUR,1,,Moskva (RUS) (i),25 JAN 2006,1133
26,3:41.84,,Juan Carlos ESTESO,13 OCT 1976,ESP,4,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1131
27,3:41.87,,Daham Najim BASHIR,08 NOV 1979,QAT,4h2,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1131
28,3:41.98,,Jason LUNN,19 SEP 1974,USA,2,,"Boston, MA (USA) (i)",25 FEB 2006,1129
29,3:42.00,,Víctor RIOBO,06 APR 1980,ESP,6,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1129
30,3:42.08,,Christian NEUNHÄUSERER,21 JUN 1978,ITA,2,,Wien (AUT) (i),31 JAN 2006,1128
31,3:42.09,,Philemon KIMUTAI,12 MAR 1983,KEN,6,,Karlsruhe (GER) (i),29 JAN 2006,1128
32,3:42.14,,Sergio SÁNCHEZ,01 OCT 1982,ESP,7,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1127
33,3:42.18,,Stephen DAVIES,16 FEB 1984,GBR,3,,Sheffield (GBR) (i),12 FEB 2006,1127
34,3:42.53,,Sean O'BRIAN,04 AUG 1980,USA,3,,"Boston, MA (USA) (i)",25 FEB 2006,1122
35,3:42.57,,Pedro Antonio ESTESO,13 OCT 1976,ESP,8,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1121
36,3:42.58,,Yassine BENSGHIR,03 JAN 1983,MAR,9,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1121
37,3:42.67,,Sergey IVANOV,03 MAR 1979,RUS,2,,Moskva (RUS) (i),25 JAN 2006,1120
38,3:42.71,,Ed JACKSON,04 JAN 1982,GBR,4,,Wien (AUT) (i),31 JAN 2006,1119
39,3:42.83,,Rob MYERS,05 AUG 1980,USA,4,,"Boston, MA (USA) (i)",25 FEB 2006,1118
40,3:42.86,,Franek HASCHKE,28 MAR 1980,GER,2,,Karlsruhe (GER) (i),26 FEB 2006,1117
41,3:43.04,,Aleksandr KRIVCHONKOV,20 JAN 1983,RUS,2,,Moskva (RUS) (i),17 FEB 2006,1115
