Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:35.0h,Mohamed MOUSTAOUI,02 APR 1985,MAR,1,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1228
2,3:35.2h,Ayanleh SOULEIMAN,03 DEC 1992,DJI,2,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1225
3,3:35.3h,Bethwell BIRGEN,06 AUG 1988,KEN,3,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1223
4,3:35.85,Silas KIPLAGAT,20 AUG 1989,KEN,1,,"CSKA, Moskva (RUS)",02 FEB 2014,1215
5,3:36.10,Bethwell BIRGEN,06 AUG 1988,KEN,2,,"CSKA, Moskva (RUS)",02 FEB 2014,1212
6,3:36.4h,Aman WOTE,18 APR 1984,ETH,4,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1208
7,3:36.41,Collins CHEBOI,25 SEP 1987,KEN,3,,"CSKA, Moskva (RUS)",02 FEB 2014,1207
8,3:36.45,Aman WOTE,18 APR 1984,ETH,4,,"CSKA, Moskva (RUS)",02 FEB 2014,1207
9,3:36.75,Aman WOTE,18 APR 1984,ETH,1h3,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1203
10,3:36.8h,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,5,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1202
11,3:37.02,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,1,,"Europahalle, Karlsruhe (GER)",01 FEB 2014,1199
12,3:37.19,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,1,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1196
13,3:37.3h,Fouad EL KAAM,27 MAY 1988,MAR,6,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1195
14,3:37.35,Homiyu TESFAYE,23 JUN 1993,GER,2,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1194
15,3:37.37,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1194
16,3:37.42,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,2,,"Europahalle, Karlsruhe (GER)",01 FEB 2014,1193
16,3:37.42,Lawi LALANG,15 JUN 1991,KEN,,,"New York, NY (USA)",15 FEB 2014,1193
18,3:37.49,Johan CRONJE,13 APR 1982,RSA,3,,"Europahalle, Karlsruhe (GER)",01 FEB 2014,1192
19,3:37.51,Bethwell BIRGEN,06 AUG 1988,KEN,4,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1192
20,3:37.52,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1,,"Ergo Arena, Sopot (POL)",08 MAR 2014,1192
21,3:37.62,Nick WILLIS,25 APR 1983,NZL,,,"New York, NY (USA)",15 FEB 2014,1190
22,3:37.63,Zakaria MAZOUZI,15 JUN 1985,MAR,1,,Sabadell (ESP),15 FEB 2014,1190
