Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:29.30,,Bernard LAGAT,12 DEC 1974,USA,1,,Rieti (ITA),28 AUG 2005,1255
2,3:29.72,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1249
3,3:30.00,,Rashid RAMZI,17 JUL 1980,BRN,1,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1245
4,3:30.80,,Mehdi BAALA,17 AUG 1978,FRA,3,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1233
5,3:30.82,,Alex KIPCHIRCHIR,26 NOV 1984,KEN,4,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1233
6,3:31.04,,Daham Najim BASHIR,08 NOV 1979,QAT,2,,Doha (QAT),13 MAY 2005,1230
7,3:31.72,,Isaac Kiprono SONGOK,25 APR 1984,KEN,2,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1220
8,3:31.85,,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,3,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1219
9,3:31.91,,Ivan HESHKO,19 AUG 1979,UKR,4,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1218
10,3:31.95,,Anter ZERGUELAINE,04 JAN 1985,ALG,5,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1217
11,3:32.38,,Nick WILLIS,25 APR 1983,NZL,6,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1211
12,3:32.52,,Alan WEBB,13 JAN 1983,USA,3,,Rieti (ITA),28 AUG 2005,1209
13,3:32.91,,Rui SILVA,03 AUG 1977,POR,5,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1204
14,3:32.93,,William CHIRCHIR,06 FEB 1979,KEN,6,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1203
15,3:33.25,,Hudson SANTOS DE SOUZA,25 FEB 1977,BRA,5,,Rieti (ITA),28 AUG 2005,1199
16,3:33.32,,Michael EAST,20 JAN 1978,GBR,3,,"Crystal Palace, London (GBR)",22 JUL 2005,1198
17,3:33.39,,Mounir YEMMOUNI,12 OCT 1983,FRA,3,,Sevilla (ESP),04 JUN 2005,1197
18,3:33.43,,Elkanah Onkware ANGWENYI,05 FEB 1983,KEN,7,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1196
19,3:33.68,,Mark FOUNTAIN,10 MAR 1982,AUS,6,,Rieti (ITA),28 AUG 2005,1193
20,3:33.72,,Juan Carlos HIGUERO,03 AUG 1978,ESP,8,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1192
21,3:33.75,,Youssef BABA,07 AUG 1979,MAR,5,,Doha (QAT),13 MAY 2005,1192
22,3:33.80,,Eliud KIPCHOGE,05 NOV 1984,KEN,4,,"Crystal Palace, London (GBR)",22 JUL 2005,1191
23,3:33.83,,Markos GENETI,07 JUN 1984,ETH,4f1,,Stockholm (SWE),26 JUL 2005,1191
23,3:33.83,,Laban ROTICH,20 JAN 1969,KEN,7,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1191
25,3:33.86,,Belal Mansoor ALI,17 OCT 1988,BRN,1,,"AC Gianni Brera, Milano (ITA)",01 JUN 2005,1190
26,3:33.99,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,4,,Sevilla (ESP),04 JUN 2005,1189
27,3:34.03,,Bernard Kiptanui KIPTUM,08 OCT 1986,KEN,8,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1188
28,3:34.48,,Ali SAIDI-SIEF,15 MAR 1978,ALG,5,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1182
29,3:34.68,,Tarek BOUKENSA,19 NOV 1981,ALG,6,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1179
30,3:34.80,,Craig MOTTRAM,18 JUN 1980,AUS,2f1,,Madrid (ESP),16 JUL 2005,1177
31,3:34.89,,Rob MYERS,05 AUG 1980,USA,6,,"Crystal Palace, London (GBR)",22 JUL 2005,1176
32,3:35.04,,Yassine BENSGHIR,03 JAN 1983,MAR,6,,Sevilla (ESP),04 JUN 2005,1174
