Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:36.42,,Ben BLANKENSHIP,15 DEC 1988,USA,1,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1207
2,3:36.50,,Ryan GREGSON,26 APR 1990,AUS,2,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1206
3,3:37.32,,Bethwell BIRGEN,06 AUG 1988,KEN,3,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1195
4,3:37.58,,Andrew BUTCHART,14 OCT 1991,GBR,,,"New York, NY (USA) (i)",04 FEB 2017,1191
5,3:37.62,,Elijah Motonei MANANGOI,05 JAN 1993,KEN,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",01 FEB 2017,1190
6,3:37.69,,Kalle BERGLUND,11 MAR 1996,SWE,4,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1189
7,3:38.19,,Hillary Cheruiyot NGETICH,15 SEP 1995,KEN,5,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1182
8,3:38.24,,Marcin LEWANDOWSKI,13 JUN 1987,POL,2,,"Arena, Toruń (POL) (i)",10 FEB 2017,1182
9,3:38.33,,Silas KIPLAGAT,20 AUG 1989,KEN,3,,"Arena, Toruń (POL) (i)",10 FEB 2017,1180
10,3:38.42,,Vincent KIBET,06 MAY 1991,KEN,4,,"Arena, Toruń (POL) (i)",10 FEB 2017,1179
11,3:38.44,,Eric JENKINS,24 NOV 1991,USA,f1,,"New York, NY (USA) (i)",11 FEB 2017,1179
12,3:38.52,,Thomas LANCASHIRE,02 JUL 1985,GBR,6,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1178
13,3:38.61,,Kyle MERBER,19 NOV 1990,USA,f1,,"New York, NY (USA) (i)",11 FEB 2017,1176
14,3:39.25,,Clayton MURPHY,26 FEB 1995,USA,f1,,"New York, NY (USA) (i)",11 FEB 2017,1167
15,3:39.51,,Vladimir NIKITIN,05 AUG 1992,RUS,1f3,,Moskva (RUS) (i),21 FEB 2017,1164
16,3:39.72,,Garrett HEATH,03 NOV 1985,USA,7,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1161
17,3:39.79,,David TORRENCE,26 NOV 1985,PER,5,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1160
18,3:39.88,,Sofiane SELMOUNI,22 SEP 1989,FRA,6,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1159
19,3:39.99,,Marc ALCALÁ,07 NOV 1994,ESP,1,,Sabadell (ESP) (i),07 FEB 2017,1157
20,3:40.03,,Nathan BRANNEN,08 SEP 1982,CAN,8,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1156
21,3:40.05,,Tamás KAZI,16 MAY 1985,HUN,1,,Budapest (HUN) (i),18 FEB 2017,1156
22,3:40.22,,John GREGOREK,07 DEC 1991,USA,f,,"New York, NY (USA) (i)",11 FEB 2017,1154
23,3:40.26,,Filip SASÍNEK,08 JAN 1996,CZE,5,,"Arena, Toruń (POL) (i)",10 FEB 2017,1153
24,3:40.27,,Timo BENITZ,24 DEC 1991,GER,8,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1153
25,3:40.87,,Andrew HUNTER,05 SEP 1997,USA,f1,,"New York, NY (USA) (i)",11 FEB 2017,1145
26,3:40.88,,Abderrahmane ANOU,29 JAN 1991,ALG,1,,Reims (FRA) (i),31 JAN 2017,1145
27,3:40.89,,Dawit WOLDE,19 MAY 1991,ETH,3,,"Atletická hala, Ostrava (CZE) (i)",14 FEB 2017,1144
28,3:40.92,,Alberto IMEDIO,24 MAY 1991,ESP,2,,Sabadell (ESP) (i),07 FEB 2017,1144
29,3:40.97,,Homiyu TESFAYE,23 JUN 1993,GER,4,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",01 FEB 2017,1143
30,3:41.02,,Fouad EL KAAM,27 MAY 1988,MAR,4,,"Atletická hala, Ostrava (CZE) (i)",14 FEB 2017,1143
31,3:41.40,,Marius PROBST,20 AUG 1995,GER,1,,Leipzig (GER) (i),19 FEB 2017,1137
32,3:41.51,,Richard DOUMA,17 APR 1993,NED,7,,"Arena, Toruń (POL) (i)",10 FEB 2017,1136
33,3:41.56,,Benjamin PIRES,06 JAN 1990,FRA,3,,Reims (FRA) (i),31 JAN 2017,1135
34,3:42.26,,Alexandre SADDEDINE,29 SEP 1994,FRA,4,,Reims (FRA) (i),31 JAN 2017,1126
35,3:42.37,,Mostafa SMAILI,09 JAN 1997,MAR,2,,Mondeville (FRA) (i),04 FEB 2017,1124
36,3:42.63,,Wouter PLOEGER,10 OCT 1992,NED,5,,Reims (FRA) (i),31 JAN 2017,1120
37,3:42.74,,Andreas VOJTA,09 JUN 1989,AUT,5,,"Atletická hala, Ostrava (CZE) (i)",14 FEB 2017,1119
38,3:42.76,,Ford PALMER,06 OCT 1990,USA,,,"New York, NY (USA) (i)",04 FEB 2017,1119
39,3:42.78,,Yassin BOUIH,24 NOV 1996,ITA,1f1,,Wien (AUT) (i),28 JAN 2017,1118
39,3:42.78,,Johan ROGESTEDT,27 JAN 1993,SWE,,,Athlone (IRL) (i),15 FEB 2017,1118
41,3:42.79,,Jozef REPČÍK,03 AUG 1986,SVK,6,,"Atletická hala, Ostrava (CZE) (i)",14 FEB 2017,1118
42,3:42.81,,James WEST,30 JAN 1996,GBR,2f1,,Wien (AUT) (i),28 JAN 2017,1118
42,3:42.81,,Gutema BEKELE,1994,ETH,3f1,,Gent (BEL) (i),11 FEB 2017,1118
44,3:42.87,,Julian OAKLEY,23 JUN 1993,NZL,,,"New York, NY (USA) (i)",20 JAN 2017,1117
45,3:43.02,,Gonzalo GARCÍA,26 JAN 1995,ESP,1f1,,Valencia (ESP) (i),10 FEB 2017,1115
46,3:43.10,,Adrián BEN,04 AUG 1998,ESP,1f1,,Madrid (ESP) (i),02 FEB 2017,1114
47,3:43.16,,Jordi TORRENTS,25 SEP 1997,ESP,3,,Sabadell (ESP) (i),22 JAN 2017,1113
48,3:43.17,,Emanuel ROLIM,03 JAN 1993,POR,1,,Pombal (POR) (i),28 JAN 2017,1113
49,3:43.18,,Manuel OLMEDO,17 MAY 1983,ESP,2f1,,Valencia (ESP) (i),10 FEB 2017,1113
50,3:43.21,,Mauris Surel CASTILLO,19 OCT 1984,ESP,4,,Sabadell (ESP) (i),07 FEB 2017,1113
51,3:43.34,,Goran NAVA,15 APR 1981,SRB,5,,Sabadell (ESP) (i),07 FEB 2017,1111
52,3:43.39,,Victor CORRALES VAQUERO,12 MAR 1989,ESP,3f1,,Valencia (ESP) (i),10 FEB 2017,1110
53,3:43.43,,Ayoub MOKHTAR,26 OCT 1996,ESP,4f1,,Valencia (ESP) (i),10 FEB 2017,1110
54,3:43.50,,David BUSTOS,25 AUG 1990,ESP,6,,Sabadell (ESP) (i),07 FEB 2017,1109
55,3:43.64,,Aleksey POPOV,17 JUN 1987,RUS,2f3,,Moskva (RUS) (i),21 FEB 2017,1107
56,3:43.72,,Jan FRIŠ,19 DEC 1995,CZE,7,,"Atletická hala, Ostrava (CZE) (i)",14 FEB 2017,1106
57,3:43.74,,Philip SESEMANN,03 OCT 1992,GBR,4f1,,Wien (AUT) (i),28 JAN 2017,1105
58,3:43.91,,Sergio PANIAGUA,26 OCT 1995,ESP,3f1,,Madrid (ESP) (i),02 FEB 2017,1103
59,3:43.94,,Ignacio FONTES,22 JUN 1998,ESP,7,,Sabadell (ESP) (i),07 FEB 2017,1103
60,3:43.97,,John ASHCROFT,13 NOV 1992,GBR,5f1,,Wien (AUT) (i),28 JAN 2017,1102
61,3:44.01,,Chris HATLER,12 OCT 1994,USA,,,"New York, NY (USA) (i)",04 FEB 2017,1102
61,3:44.01,,David LORENZO,17 AUG 1993,ESP,8,,Sabadell (ESP) (i),07 FEB 2017,1102
63,3:44.08,,Llorenç SALES,14 JUL 1988,ESP,4,,Sabadell (ESP) (i),22 JAN 2017,1101
64,3:44.11,,Sebastián MARTOS,20 JUN 1989,ESP,4f1,,Madrid (ESP) (i),02 FEB 2017,1100
65,3:44.12,,Artur BOSSY,30 APR 1994,ESP,5,,Sabadell (ESP) (i),22 JAN 2017,1100
66,3:44.13,,Rabii DOUKKANA,06 DEC 1987,FRA,3,,Mondeville (FRA) (i),04 FEB 2017,1100
67,3:44.15,,Jan HOCHSTRASSER,23 OCT 1988,SUI,5f1,,Gent (BEL) (i),11 FEB 2017,1100
68,3:44.17,,Vladimir POPOV,19 MAR 1992,RUS,3f3,,Moskva (RUS) (i),21 FEB 2017,1099
69,3:44.26,,Mohamed ISMAIL,01 JAN 1997,DJI,3,,Madrid (ESP) (i),24 FEB 2017,1098
70,3:44.33,,Yani KHELAF,07 FEB 1998,FRA,6,,Reims (FRA) (i),31 JAN 2017,1097
71,3:44.34,,Andi NOOT,14 SEP 1993,EST,1,,Tartu (EST) (i),24 JAN 2017,1097
72,3:44.36,,Yevgeniy KUNTS,21 APR 1993,RUS,4f3,,Moskva (RUS) (i),21 FEB 2017,1097
73,3:44.48,,Florian ORTH,24 JUL 1989,GER,2,,Leipzig (GER) (i),19 FEB 2017,1095
74,3:44.52,,David PRINCIPE,10 NOV 1998,USA,,,"New York, NY (USA) (i)",20 JAN 2017,1095
74,3:44.52,,Aleksey BUTRANOV,18 AUG 1991,RUS,2,,Volgograd (RUS) (i),28 JAN 2017,1095
76,3:44.77,,Tom MARSHALL,12 JUN 1989,GBR,,,Athlone (IRL) (i),15 FEB 2017,1091
77,3:44.97,,Brandon HAZOURI,21 OCT 1993,USA,,,"New York, NY (USA) (i)",04 FEB 2017,1089
77,3:44.97,,Jesús RAMOS,29 APR 1996,ESP,5,,Madrid (ESP) (i),24 FEB 2017,1089
79,3:45.01,,Martin SPERLICH,28 AUG 1991,GER,8,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",01 FEB 2017,1088
80,3:45.09,,Eoin EVERARD,23 APR 1986,IRL,,,Athlone (IRL) (i),15 FEB 2017,1087
81,3:45.12,,Mac FLEET,17 OCT 1990,USA,,,"New York, NY (USA) (i)",04 FEB 2017,1087
82,3:45.17,,Nikolay GORIN,03 JAN 1995,RUS,3,,Volgograd (RUS) (i),28 JAN 2017,1086
83,3:45.3h,,Artsiom LOHISH,01 NOV 1990,BLR,f2,,Mogilyov (BLR) (i),25 JAN 2017,1084
84,3:45.31,,Joao BUSSOTTI NEVES,10 MAY 1993,ITA,6f1,,Gent (BEL) (i),11 FEB 2017,1084
85,3:45.37,,Benjámin KOVÁCS,24 JAN 1995,HUN,1,,Linz (AUT) (i),10 FEB 2017,1083
85,3:45.37,,Fernando SAINZ,25 NOV 1989,ESP,6f1,,Valencia (ESP) (i),10 FEB 2017,1083
85,3:45.37,,Konstantin PLOKHOTNIKOV,24 MAR 1997,RUS,5f3,,Moskva (RUS) (i),21 FEB 2017,1083
88,3:45.52,,Süleyman BEKMEZCI,15 NOV 1995,TUR,1,,Istanbul (TUR) (i),28 JAN 2017,1081
89,3:45.59,,Elliot GILES,26 MAY 1994,GBR,1,,Sheffield (GBR) (i),12 FEB 2017,1080
90,3:45.64,,Nikola BURSAĆ,02 AUG 1995,SRB,2,,Linz (AUT) (i),10 FEB 2017,1080
91,3:45.74,,Jonas LEANDERSON,26 JAN 1991,SWE,3f1,,Sätra (SWE) (i),04 FEB 2017,1078
92,3:45.75,,Andreas DIMITRAKIS,08 SEP 1990,GRE,1,,Beograd (SRB) (i),25 FEB 2017,1078
93,3:45.82,,Ramazan ÖZDEMIR,06 JUL 1991,TUR,2,,Istanbul (TUR) (i),28 JAN 2017,1077
94,3:45.89,,Edwin NGETICH,20 JUL 1998,KEN,1,,Istanbul (TUR) (i),18 FEB 2017,1076
95,3:45.90,,Vyacheslav SOKOLOV,15 DEC 1984,RUS,6f3,,Moskva (RUS) (i),21 FEB 2017,1076
96,3:45.96,,Richard RINGER,27 FEB 1989,GER,1,,Sindelfingen (GER) (i),28 JAN 2017,1075
97,3:46.09,,John TRAVERS,16 MAR 1991,IRL,,,Athlone (IRL) (i),15 FEB 2017,1073
98,3:46.21,,Amine ZAHAF,13 MAY 1997,MAR,2,,"Kirchberg, Luxembourg (LUX) (i)",10 FEB 2017,1072
99,3:46.39,,David PALACIO,08 JUN 1988,ESP,7f1,,Valencia (ESP) (i),10 FEB 2017,1069
100,3:46.46,,Pablo SÁNCHEZ-VALLADARES,12 NOV 1997,ESP,6,,Sabadell (ESP) (i),22 JAN 2017,1069
101,3:46.47,,Javier NAGORE ARIZU,22 MAY 1987,ESP,7,,Sabadell (ESP) (i),22 JAN 2017,1068
102,3:46.49,,Yegor NIKOLAYEV,28 APR 1988,RUS,7f3,,Moskva (RUS) (i),21 FEB 2017,1068
103,3:46.62,,Andreas KRAMER,13 APR 1997,SWE,4f1,,Sätra (SWE) (i),04 FEB 2017,1066
104,3:46.64,,Kieran KELLY,15 DEC 1988,IRL,,,Athlone (IRL) (i),15 FEB 2017,1066
104,3:46.64,,Stefan HETTICH,04 JUN 1992,GER,3,,Leipzig (GER) (i),19 FEB 2017,1066
106,3:46.67,,Nikolay CHAVKIN,24 APR 1984,RUS,4,,Volgograd (RUS) (i),28 JAN 2017,1066
107,3:46.74,,Azzaoui ANDELMAJID,1987,MAR,3,,Metz (FRA) (i),12 FEB 2017,1065
108,3:46.77,,István SZÖGI,12 SEP 1995,HUN,3,,Linz (AUT) (i),10 FEB 2017,1064
109,3:46.82,,Abdi UYA,1995,ETH,1f2,,Gent (BEL) (i),11 FEB 2017,1064
110,3:46.83,,Iván SAINZ,18 FEB 1991,ESP,8f1,,Valencia (ESP) (i),10 FEB 2017,1064
111,3:46.85,,Alfredo SANTANA,08 APR 1991,PUR,,,"New York, NY (USA) (i)",04 FEB 2017,1063
112,3:46.90,,Aman KEDI,16 SEP 1994,ETH,3,,"Kirchberg, Luxembourg (LUX) (i)",10 FEB 2017,1063
113,3:46.97,,Paul ROBINSON,24 MAY 1991,IRL,,,Athlone (IRL) (i),15 FEB 2017,1062
114,3:47.08,,Jozef PELIKÁN,29 JUL 1984,SVK,7f1,,Wien (AUT) (i),28 JAN 2017,1060
115,3:47.09,,Marcel FEHR,20 JUN 1992,GER,2,,Sindelfingen (GER) (i),28 JAN 2017,1060
116,3:47.26,,Miguel GONZALEZ,19 FEB 1998,ESP,1,,Madrid (ESP) (i),22 JAN 2017,1058
117,3:47.31,,Volodymyr KYTS,15 JAN 1987,UKR,4,,"Kirchberg, Luxembourg (LUX) (i)",10 FEB 2017,1057
118,3:47.34,,Vasyl KOVAL,11 NOV 1989,UKR,8,,"Atletická hala, Ostrava (CZE) (i)",14 FEB 2017,1057
119,3:47.35,,Aleksey GUSHCHIN,26 JAN 1989,RUS,3f2,,Moskva (RUS) (i),07 FEB 2017,1057
120,3:47.37,,Danil STRELNIKOV,03 MAY 1992,RUS,8f3,,Moskva (RUS) (i),21 FEB 2017,1056
121,3:47.45,,Boris ZAKHAROV,31 MAR 1984,RUS,9f3,,Moskva (RUS) (i),21 FEB 2017,1055
122,3:47.55,,Jack SHEFFAR,1996,CAN,1f2,,London (CAN) (i),21 JAN 2017,1054
123,3:47.65,,Yan SLOMA,03 MAY 1995,BLR,2f2,,Mogilyov (BLR) (i),18 FEB 2017,1053
123,3:47.65,,Viktor KUK,25 SEP 1989,GER,4,,Leipzig (GER) (i),19 FEB 2017,1053
125,3:47.70,,Yauheni HLINSKI,10 FEB 1992,ITA,1,,Mogilyov (BLR) (i),20 JAN 2017,1052
126,3:47.8h,,Stanislav MASLOV,19 JAN 1989,UKR,1,,Kyiv (UKR) (i),11 FEB 2017,1051
127,3:47.85,,Mohammed MOUSSAOUI,23 DEC 1990,FRA,4,,Metz (FRA) (i),12 FEB 2017,1050
128,3:47.92,,Carlos VILLAREAL,10 MAY 1997,MEX,,,"New York, NY (USA) (i)",04 FEB 2017,1049
129,3:47.94,,Dmitriy GORYAYINOV,09 MAR 1993,RUS,1f2,,Moskva (RUS) (i),21 FEB 2017,1049
130,3:47.96,,Pieter-Jan HANNES,30 OCT 1992,BEL,9,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",01 FEB 2017,1049
131,3:48.05,,Denis BASHKIRTSEV,14 JAN 1996,RUS,2f4,,St. Petersburg (RUS) (i),12 FEB 2017,1047
132,3:48.08,,Jamie WEBB,01 JUN 1994,GBR,1,,Sheffield (GBR) (i),19 FEB 2017,1047
133,3:48.13,,Dorin Andrei RUSU,30 NOV 1998,ROU,4,,Beograd (SRB) (i),25 FEB 2017,1046
134,3:48.18,,Dmitriy PISKARYOV,26 AUG 1988,RUS,4f2,,Moskva (RUS) (i),07 FEB 2017,1046
135,3:48.25,,Maksim YUSHCHANKA,18 MAY 1990,BLR,3f2,,Mogilyov (BLR) (i),18 FEB 2017,1045
135,3:48.25,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,,,Sandnes (NOR) (i),23 FEB 2017,1045
137,3:48.29,,Chakib LACHGAR,21 MAR 1989,ESP,8f1,,Madrid (ESP) (i),02 FEB 2017,1044
138,3:48.40,,Yuriy KISHCHENKO,04 AUG 1991,UKR,1,,Sumy (UKR) (i),19 FEB 2017,1043
139,3:48.49,,Yann SCHRUB,20 MAR 1996,FRA,5,,Metz (FRA) (i),12 FEB 2017,1041
140,3:48.56,,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,5,,Mondeville (FRA) (i),04 FEB 2017,1041
141,3:48.57,,Aleksandr KUVERIN,14 JUN 1995,RUS,10f3,,Moskva (RUS) (i),21 FEB 2017,1040
142,3:48.63,,Lorenzo JIMENEZ,27 JUL 1994,ESP,9f1,,Madrid (ESP) (i),02 FEB 2017,1040
143,3:48.67,,Ajay Kumar SAROJ,01 MAY 1997,IND,1,,Ashgabat (TKM) (i),20 SEP 2017,1039
144,3:48.68,,Ian CROWE-WRIGHT,17 MAR 1995,GBR,1,,Cardiff (GBR) (i),15 JAN 2017,1039
145,3:48.82,,Christoph KESSLER,28 APR 1995,GER,1,,Sindelfingen (GER) (i),21 JAN 2017,1037
146,3:48.83,,Yuriy KLOPTSOV,22 DEC 1989,RUS,5,,Volgograd (RUS) (i),28 JAN 2017,1037
147,3:48.86,,Abdeslam LOUAH KHATTABI,06 MAR 1981,ESP,10,,Sabadell (ESP) (i),07 FEB 2017,1037
148,3:48.91,,Andrew WRIGHT,13 SEP 1995,GBR,2,,Sheffield (GBR) (i),19 FEB 2017,1036
149,3:48.97,,Yevgeniy DMITRIEV,15 NOV 1995,RUS,4f4,,St. Petersburg (RUS) (i),12 FEB 2017,1035
149,3:48.97,,Charles COOPER,29 FEB 1996,CAN,1f2,,"Annapolis, MD (USA) (i)",02 DEC 2017,1035
151,3:49.03,,Dmitriy NEDELIN,25 NOV 1991,RUS,2f2,,Moskva (RUS) (i),21 FEB 2017,1034
152,3:49.06,,Paulo PINHEIRO,09 JUL 1989,POR,11,,Sabadell (ESP) (i),07 FEB 2017,1034
