Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
63,3:40.94,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,4,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1144
64,3:40.95,Mohamed ABDILAAHI,24 MAR 1999,GER,6,,"Helmut-Körnig-Halle, Dortmund (GER)",09 FEB 2020,1144
65,3:41.05,Sergio JIMÉNEZ,07 JAN 1995,ESP,1f1,,"Velódromo Luis Puig, Valencia (ESP)",24 JAN 2020,1142
65,3:41.05,Filip INGEBRIGTSEN,20 APR 1993,NOR,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1142
67,3:41.08,Robert FARKEN,20 SEP 1997,GER,7,,"Helmut-Körnig-Halle, Dortmund (GER)",09 FEB 2020,1142
67,3:41.08,Peter CALLAHAN,01 JUN 1991,BEL,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1142
69,3:41.11,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,3f2,,"Palaindoor Ancona, Ancona (ITA)",22 FEB 2020,1141
70,3:41.18,Archie DAVIS,16 OCT 1998,GBR,2f1,,"Ferry-Dusika-Halle, Wien (AUT)",01 FEB 2020,1140
71,3:41.20,Stijn BAETEN,03 JUN 1994,BEL,5,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",09 FEB 2020,1140
72,3:41.22,Oliver HOARE,29 JAN 1997,AUS,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1140
72,3:41.22,Saúl ORDÓÑEZ,10 APR 1994,ESP,8,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1140
74,3:41.29,Chris HATLER,12 OCT 1994,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1139
75,3:41.30,Nanami ARAI,26 DEC 1994,JPN,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1139
76,3:41.32,Rob NAPOLITANO,03 NOV 1994,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1139
77,3:41.36,Andrew COSCORAN,18 JUN 1996,IRL,1,,"National Indoor Arena, Abbotstown, Dublin (IRL)",01 MAR 2020,1138
78,3:41.42,Mohamed ZERRAD,23 DEC 1993,ITA,4f2,,"Palaindoor Ancona, Ancona (ITA)",22 FEB 2020,1137
79,3:41.44,Thomas KEEN,16 JUN 2001,GBR,3f1,,"Ferry-Dusika-Halle, Wien (AUT)",01 FEB 2020,1137
80,3:41.45,Tim GORMAN,05 JUN 1992,USA,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1137
81,3:41.48,Carlos VILLAREAL,10 MAY 1997,MEX,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1136
82,3:41.62,Nick WILLIS,25 APR 1983,NZL,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1134
83,3:41.69,Kumari TAKI,06 MAY 1999,KEN,3,,Val-de-Reuil (FRA),14 FEB 2020,1133
84,3:41.72,Ignacio FONTES,22 JUN 1998,ESP,4,,Val-de-Reuil (FRA),14 FEB 2020,1133
85,3:41.74,Eric JENKINS,24 NOV 1991,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1133
86,3:41.76,Nick HARRIS,31 MAY 1994,USA,7,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1132
87,3:42.06,Simas BERTAŠIUS,31 OCT 1993,LTU,1,,"Atletska dvorana, Beograd (SRB)",27 FEB 2020,1128
88,3:42.07,George BEAMISH,24 OCT 1996,NZL,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1128
89,3:42.08,Marcel FEHR,20 JUN 1992,GER,8,,"Helmut-Körnig-Halle, Dortmund (GER)",09 FEB 2020,1128
90,3:42.21,Kazuto IIZAWA,02 FEB 2001,JPN,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1126
91,3:42.24,Yassin BOUIH,24 NOV 1996,ITA,3,,"Arena, Toruń (POL)",08 FEB 2020,1126
92,3:42.25,Samuel PRAKEL,29 OCT 1994,USA,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1126
93,3:42.37,Adam CLARKE,03 APR 1991,GBR,5,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1124
93,3:42.37,Kebede ENDALE,22 JUN 2000,ETH,1,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1124
95,3:42.40,Hamish CARSON,01 NOV 1988,NZL,4,,"Arena, Toruń (POL)",08 FEB 2020,1124
96,3:42.41,Paulo ROSÁRIO,21 APR 1994,POR,1f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1123
97,3:42.46,Andrew COSCORAN,18 JUN 1996,IRL,f1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1123
98,3:42.47,Pierrik JOCTEUR-MONROZIER,23 MAR 1998,FRA,1,,"Salle Jean Poczobut, Reims (FRA)",05 FEB 2020,1123
99,3:42.50,Adrián BEN,04 AUG 1998,ESP,2f1,,"Velódromo Luis Puig, Valencia (ESP)",24 JAN 2020,1122
99,3:42.50,Kumari TAKI,06 MAY 1999,KEN,2,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1122
101,3:42.57,Enrico RICCOBON,29 MAR 1995,ITA,1f1,,"Palaindoor Ancona, Ancona (ITA)",25 JAN 2020,1121
101,3:42.57,Evans KIPCHUMBA,06 NOV 1994,KEN,1f2,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1121
103,3:42.62,Mariano GARCÍA,25 SEP 1997,ESP,3f1,,"Velódromo Luis Puig, Valencia (ESP)",24 JAN 2020,1121
103,3:42.62,Karl BEBENDORF,07 MAY 1996,GER,9,,"Helmut-Körnig-Halle, Dortmund (GER)",09 FEB 2020,1121
103,3:42.62,Hamza DRIOUCH,16 NOV 1994,QAT,2f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1121
106,3:42.64,Elzan BIBIĆ,08 JAN 1999,SRB,1,,"Olimpijski center, Novo Mesto (SLO)",22 JAN 2020,1120
107,3:42.69,Ismael DEBJANI,25 SEP 1990,BEL,9,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1120
108,3:42.82,Fouad EL KAAM,27 MAY 1988,MAR,2,,"Salle Jean Poczobut, Reims (FRA)",05 FEB 2020,1118
109,3:42.90,Azeddine HABZ,19 JUL 1993,FRA,3,,"Salle Jean Poczobut, Reims (FRA)",05 FEB 2020,1117
110,3:42.94,Abderrahmane ANOU,29 JAN 1991,ALG,6,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",09 FEB 2020,1116
110,3:42.94,Santiago CATROFE,13 FEB 1999,URU,3f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1116
112,3:43.02,Thiago ANDRÉ,04 AUG 1995,BRA,2f2,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1115
113,3:43.09,Quentin TISON,16 APR 1996,FRA,1,,"Arena Stade Couvert, Liévin (FRA)",25 JAN 2020,1114
114,3:43.13,Brian FAY,09 NOV 1998,IRL,2,,"National Indoor Arena, Abbotstown, Dublin (IRL)",01 MAR 2020,1114
115,3:43.19,Karl BEBENDORF,07 MAY 1996,GER,1f1,,"Hartwig-Gauder-Halle, Erfurt (GER)",02 FEB 2020,1113
115,3:43.19,Kyle MERBER,19 NOV 1990,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1113
117,3:43.21,Elias SCHREML,12 OCT 2000,GER,3,,"Helmut-Körnig-Halle, Dortmund (GER)",25 JAN 2020,1113
118,3:43.25,Simas BERTAŠIUS,31 OCT 1993,LTU,1f2,,"LAM, Klaipėda (LTU)",21 FEB 2020,1112
119,3:43.29,Ignacio FONTES,22 JUN 1998,ESP,1,,Antequera (ESP),03 JAN 2020,1111
120,3:43.44,Quentin TISON,16 APR 1996,FRA,5,,Val-de-Reuil (FRA),14 FEB 2020,1109
121,3:43.45,Jan FRIŠ,19 DEC 1995,CZE,6,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1109
122,3:43.46,Stijn BAETEN,03 JUN 1994,BEL,1,,"Topsporthal Vlaanderen, Gent (BEL)",16 FEB 2020,1109
123,3:43.47,Adam CZERWIŃSKI,02 OCT 1988,POL,3f2,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1109
124,3:43.48,David NIKOLLI,20 JUN 1994,ALB,2f1,,"Palaindoor Ancona, Ancona (ITA)",25 JAN 2020,1109
125,3:43.49,Maximilian FEIST,20 FEB 1999,GER,4,,"Helmut-Körnig-Halle, Dortmund (GER)",25 JAN 2020,1109
126,3:43.52,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,3f1,,"Palaindoor Ancona, Ancona (ITA)",25 JAN 2020,1108
127,3:43.54,Vincent Kibet KETER,11 MAR 2002,KEN,6,,Val-de-Reuil (FRA),14 FEB 2020,1108
128,3:43.63,Julian OAKLEY,23 JUN 1993,NZL,f2,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1107
129,3:43.71,Patrick JOSEPH,07 SEP 1995,USA,8,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1106
129,3:43.71,Abderrahmane ANOU,29 JAN 1991,ALG,7,,Val-de-Reuil (FRA),14 FEB 2020,1106
131,3:43.73,David RIBICH,27 DEC 1995,USA,8,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2020,1105
132,3:43.78,Piers COPELAND,26 NOV 1998,GBR,1f1,,"EIS Don Valley Stadium, Sheffield (GBR)",05 JAN 2020,1105
132,3:43.78,Boaz KIPRUGUT,18 MAY 1998,KEN,2f1,,"Hartwig-Gauder-Halle, Erfurt (GER)",02 FEB 2020,1105
134,3:43.79,James RANDON,16 JUN 1994,USA,f2,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1105
135,3:43.84,Suldan HASSAN,01 APR 1998,SWE,3,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1104
136,3:43.86,Thiago ANDRÉ,04 AUG 1995,BRA,10,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1104
137,3:43.87,Boaz KIPRUGUT,18 MAY 1998,KEN,4,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1104
138,3:43.88,Jan FRIŠ,19 DEC 1995,CZE,1,,"Atletická hala, Ostrava (CZE)",23 FEB 2020,1103
139,3:43.97,Mehdi BELHADJ,10 JUN 1995,FRA,4,,"Salle Jean Poczobut, Reims (FRA)",05 FEB 2020,1102
140,3:44.03,Jan FRIŠ,19 DEC 1995,CZE,7,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",09 FEB 2020,1101
141,3:44.07,Joshua THOMPSON,09 MAY 1993,USA,1,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1101
142,3:44.20,Hamish CARSON,01 NOV 1988,NZL,4f2,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1099
143,3:44.23,Maximilian THORWIRTH,09 JAN 1995,GER,10,,"Helmut-Körnig-Halle, Dortmund (GER)",09 FEB 2020,1099
144,3:44.25,Fouad EL KAAM,27 MAY 1988,MAR,8,,Val-de-Reuil (FRA),14 FEB 2020,1098
145,3:44.30,Abderrahmane ANOU,29 JAN 1991,ALG,5,,"Salle Jean Poczobut, Reims (FRA)",05 FEB 2020,1098
146,3:44.32,István SZÖGI,12 SEP 1995,HUN,1,,"BOK Csarnok, Budapest (HUN)",22 FEB 2020,1097
147,3:44.33,James MCMURRAY,18 JAN 1995,GBR,2f1,,"EIS Don Valley Stadium, Sheffield (GBR)",05 JAN 2020,1097
147,3:44.33,Daniel KOTYZA,05 OCT 2000,CZE,2,,"Atletická hala, Ostrava (CZE)",23 FEB 2020,1097
149,3:44.37,István SZÖGI,12 SEP 1995,HUN,1,,"BOK Csarnok, Budapest (HUN)",08 FEB 2020,1097
150,3:44.41,Gergő KISS,24 JUL 1995,HUN,2,,"Atletska dvorana, Beograd (SRB)",27 FEB 2020,1096
151,3:44.42,Isaac NADER,17 AUG 1999,POR,1f1,,"Estádio Municipal de Leiria, Pombal (POR)",08 FEB 2020,1096
152,3:44.46,Maximilian FEIST,20 FEB 1999,GER,11,,"Helmut-Körnig-Halle, Dortmund (GER)",09 FEB 2020,1095
153,3:44.48,Archie DAVIS,16 OCT 1998,GBR,7,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1095
154,3:44.57,Nick HARRIS,31 MAY 1994,USA,2,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1094
155,3:44.61,Homiyu TESFAYE,23 JUN 1993,GER,1,,"Glaspalast, Sindelfingen (GER)",09 FEB 2020,1093
156,3:44.62,Chris O'HARE,23 NOV 1990,GBR,f1,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1093
156,3:44.62,Justyn KNIGHT,19 JUL 1996,CAN,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1093
156,3:44.62,Gergő KISS,24 JUL 1995,HUN,2,,"BOK Csarnok, Budapest (HUN)",08 FEB 2020,1093
156,3:44.62,Craig ENGELS,01 MAY 1994,USA,3,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1093
160,3:44.63,Fouad EL KAAM,27 MAY 1988,MAR,5,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1093
161,3:44.67,Eoin PIERCE,20 MAY 1989,IRL,1f1,,"Lee Valley Athletics Centre, London (GBR)",19 FEB 2020,1093
162,3:44.68,George MILLS,12 MAY 1999,GBR,1f1,,"National Indoor Athletics Centre, Cardiff (GBR)",19 JAN 2020,1093
162,3:44.68,George MILLS,12 MAY 1999,GBR,1,,"National Indoor Athletics Centre, Cardiff (GBR)",19 JAN 2020,1093
162,3:44.68,Gergő KISS,24 JUL 1995,HUN,2,,"BOK Csarnok, Budapest (HUN)",22 FEB 2020,1093
165,3:44.69,Brannon KIDDER,18 NOV 1993,USA,4,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1092
166,3:44.70,Vincent KIBET,06 MAY 1991,KEN,11,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1092
166,3:44.70,Konstantin PLOKHOTNIKOV,24 MAR 1997,RUS,1f4,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1092
168,3:44.72,Nikolay GORIN,03 JAN 1995,RUS,2f4,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1092
169,3:44.79,Robin VAN RIEL,30 APR 2000,NED,5,,"Arena, Toruń (POL)",08 FEB 2020,1091
170,3:44.82,Rob NAPOLITANO,03 NOV 1994,USA,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1091
171,3:44.85,Cian MCPHILLIPS,07 JUN 2002,IRL,1,,"AIT International Arena, Athlone (IRL)",26 JAN 2020,1090
171,3:44.85,Abdirahman Saeed HASSAN,13 APR 1997,QAT,5f2,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1090
173,3:44.88,Eduardo ROMERO,27 JAN 1999,ESP,4f1,,"Velódromo Luis Puig, Valencia (ESP)",24 JAN 2020,1090
174,3:44.89,Nick WILLIS,25 APR 1983,NZL,f1,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1090
175,3:44.99,Kumari TAKI,06 MAY 1999,KEN,9,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1088
176,3:45.01,Yevgeniy KUNTS,21 APR 1993,RUS,3f4,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1088
177,3:45.03,Narve Gilje NORDÅS,30 SEP 1998,NOR,1,,"Liikuntamylly, Helsinki (FIN)",09 FEB 2020,1088
178,3:45.07,Ian CROWE-WRIGHT,17 MAR 1995,GBR,2f1,,"Lee Valley Athletics Centre, London (GBR)",19 FEB 2020,1087
179,3:45.13,Tom ELMER,01 APR 1997,SUI,6,,"Arena, Toruń (POL)",08 FEB 2020,1086
180,3:45.15,Víctor RUIZ,24 JUN 1993,ESP,4f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1086
181,3:45.20,Joonas RINNE,20 MAY 1995,FIN,2,,"Liikuntamylly, Helsinki (FIN)",09 FEB 2020,1085
182,3:45.23,Patrick JOSEPH,07 SEP 1995,USA,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1085
182,3:45.23,Oscar SANTOS,02 OCT 1997,ESP,5f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1085
184,3:45.25,Justine KIPROTICH,28 APR 1997,USA,9,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1085
185,3:45.27,Martin GRAU,26 MAR 1992,GER,3f1,,"Hartwig-Gauder-Halle, Erfurt (GER)",02 FEB 2020,1085
186,3:45.28,Andreas VOJTA,09 JUN 1989,AUT,1f2,,"TipsArena, Linz (AUT)",23 FEB 2020,1084
187,3:45.33,Joonas RINNE,20 MAY 1995,FIN,6,,"Salle Jean Poczobut, Reims (FRA)",05 FEB 2020,1084
188,3:45.35,Eoin PIERCE,20 MAY 1989,IRL,3,,"National Indoor Arena, Abbotstown, Dublin (IRL)",01 MAR 2020,1083
189,3:45.40,Johan ROGESTEDT,27 JAN 1993,SWE,6,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1083
190,3:45.43,Archie DAVIS,16 OCT 1998,GBR,3f1,,"EIS Don Valley Stadium, Sheffield (GBR)",05 JAN 2020,1082
191,3:45.44,Chris HATLER,12 OCT 1994,USA,,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1082
192,3:45.54,Alex ROGERS,26 JUN 1997,USA,f2,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1081
193,3:45.66,Jaxson HOEY,27 DEC 1997,USA,f1,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1079
194,3:45.70,Youssef TAOUSSI,08 DEC 1994,ESP,6f2,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",01 FEB 2020,1079
195,3:45.75,Robin ROHLÉN,05 MAY 1990,SWE,7,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1078
196,3:45.79,Alberto IMEDIO,24 MAY 1991,ESP,5f1,,"Velódromo Luis Puig, Valencia (ESP)",24 JAN 2020,1078
197,3:45.84,David NIKOLLI,20 JUN 1994,ALB,7,,"Arena, Toruń (POL)",08 FEB 2020,1077
