Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:33.23,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1253
2,3:33.97,,Deresse MEKONNEN,20 OCT 1987,ETH,2,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1242
3,3:34.13,,Ismael Kipngetich KOMBICH,16 JAN 1985,KEN,1,,Gent (BEL) (i),13 FEB 2011,1240
4,3:34.63,,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,1f1,,Düsseldorf (GER) (i),11 FEB 2011,1233
5,3:35.16,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,2,,Gent (BEL) (i),13 FEB 2011,1225
6,3:35.23,,Ilham Tanui ÖZBILEN,05 MAR 1990,KEN,2,,Liévin (FRA) (i),08 FEB 2011,1224
7,3:35.38,,Bethwell BIRGEN,06 AUG 1988,KEN,1,,Karlsruhe (GER) (i),13 FEB 2011,1222
8,3:35.97,,Mehdi BAALA,17 AUG 1978,FRA,2,,Karlsruhe (GER) (i),13 FEB 2011,1214
9,3:36.29,,Abdelaati IGUIDER,25 MAR 1987,MAR,3,,Chemnitz (GER) (i),27 JAN 2011,1209
10,3:37.17,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,5f1,,Düsseldorf (GER) (i),11 FEB 2011,1197
11,3:37.32,,Silas KIPLAGAT,20 AUG 1989,KEN,2,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1195
12,3:37.36,,Collins CHEBOI,25 SEP 1987,KEN,3,,Karlsruhe (GER) (i),13 FEB 2011,1194
13,3:38.07,,Yoann KOWAL,28 MAY 1987,FRA,3,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1184
13,3:38.07,,Henok LEGESSE,19 SEP 1988,ETH,5,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1184
15,3:38.17,,Russell BROWN,06 MAR 1985,USA,6,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1183
16,3:38.26,,Diego RUIZ,05 FEB 1982,ESP,4,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1181
16,3:38.26,,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,5,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1181
18,3:38.58,,Gideon GATHIMBA,09 MAR 1980,KEN,6,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1177
19,3:38.71,,Colin MCCOURT,11 DEC 1984,GBR,7,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1175
20,3:38.90,,Bartosz NOWICKI,26 FEB 1984,POL,4,,Karlsruhe (GER) (i),13 FEB 2011,1172
21,3:39.03,,Kristof VAN MALDEREN,30 MAY 1983,BEL,6,,Liévin (FRA) (i),08 FEB 2011,1170
22,3:39.16,,Andrew BADDELEY,20 JUN 1982,GBR,8,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1169
23,3:39.72,,Oleksandr BORYSYUK,09 DEC 1985,UKR,1h3,,Sumy (UKR) (i),16 FEB 2011,1161
24,3:39.79,,Shadrack KORIR,14 DEC 1978,KEN,2,,Metz (FRA) (i),25 FEB 2011,1160
25,3:39.85,,Álvaro RODRÍGUEZ,25 MAY 1987,ESP,7,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1159
26,3:39.92,,Carsten SCHLANGEN,31 DEC 1980,GER,8,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1158
27,3:39.96,,Christoph LOHSE,26 NOV 1983,GER,8f1,,Düsseldorf (GER) (i),11 FEB 2011,1157
28,3:40.24,,Marcin LEWANDOWSKI,13 JUN 1987,POL,9f1,,Düsseldorf (GER) (i),11 FEB 2011,1154
29,3:40.54,,Abiyote ABINET,10 MAY 1989,ETH,1,,Val-de-Reuil (FRA) (i),12 FEB 2011,1149
30,3:40.56,,Luis Alberto MARCO,20 AUG 1986,ESP,1,,Sevilla (ESP) (i),11 FEB 2011,1149
31,3:40.69,,Nick MCCORMICK,11 SEP 1981,GBR,9,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1147
32,3:40.72,,Jamale AARRASS,15 NOV 1981,FRA,2,,Val-de-Reuil (FRA) (i),12 FEB 2011,1147
33,3:40.97,,Aleksey KONOVALOV,13 APR 1986,RUS,1,,Moskva (RUS) (i),06 FEB 2011,1143
34,3:41.01,,Mateusz DEMCZYSZAK,18 JAN 1986,POL,1,,Spala (POL) (i),19 FEB 2011,1143
35,3:41.03,,Manuel OLMEDO,17 MAY 1983,ESP,1,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",06 MAR 2011,1143
36,3:41.12,,Hais WELDAY,24 OCT 1989,ERI,2,,Bordeaux (FRA) (i),29 JAN 2011,1141
