Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:28.45,,Timothy CHERUIYOT,20 NOV 1995,KEN,1,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1267
2,3:28.68,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1264
3,3:29.47,,Jake WIGHTMAN,11 JUL 1994,GBR,3,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1252
4,3:30.35,,Filip INGEBRIGTSEN,20 APR 1993,NOR,4,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1240
5,3:30.51,,Stewart MCSWEYN,01 JUN 1995,AUS,1f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1237
6,3:32.69,,Yomif KEJELCHA,01 AUG 1997,ETH,5,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1207
7,3:32.97,,Selemon BAREGA,20 JAN 2000,ETH,2f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1203
8,3:33.07,,Jesús GÓMEZ,24 APR 1991,ESP,6,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1201
9,3:33.45,,Soufiane EL BAKKALI,07 JAN 1996,MAR,3f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1196
10,3:33.72,,Ignacio FONTES,22 JUN 1998,ESP,1f1,,Castellón (ESP),24 AUG 2020,1192
11,3:33.77,,Lamecha GIRMA,26 NOV 2000,ETH,4f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1192
12,3:33.99,,Marcin LEWANDOWSKI,13 JUN 1987,POL,7,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1189
13,3:34.07,,James WEST,30 JAN 1996,GBR,5f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1187
14,3:34.14,,Kumari TAKI,06 MAY 1999,KEN,2,,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020,1186
15,3:34.53,,Josh KERR,08 OCT 1997,GBR,1,,"Newberg, OR (USA)",31 JUL 2020,1181
16,3:34.63,,Charlie DA'VALL GRICE,07 NOV 1993,GBR,8,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1180
16,3:34.63,,Oliver HOARE,29 JAN 1997,AUS,1f1,,"Lipscomb Academy, Nashville, TN (USA)",15 AUG 2020,1180
