Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:34.77,,Joshua THOMPSON,09 MAY 1993,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1231
2,3:35.54,,Samuel TEFERA,23 OCT 1999,ETH,1,,"Arena Stade Couvert, Liévin (FRA) (i)",19 FEB 2020,1220
3,3:36.13,,Justyn KNIGHT,19 JUL 1996,CAN,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1211
4,3:36.22,,Bethwell BIRGEN,06 AUG 1988,KEN,1,,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1210
5,3:36.32,,Filip INGEBRIGTSEN,20 APR 1993,NOR,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1209
6,3:36.40,,Chris O'HARE,23 NOV 1990,GBR,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1208
7,3:36.51,,Brannon KIDDER,18 NOV 1993,USA,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1206
8,3:36.68,,Jesús GÓMEZ,24 APR 1991,ESP,2,,"Arena Stade Couvert, Liévin (FRA) (i)",19 FEB 2020,1204
9,3:36.82,,Abraham ALVARADO,04 AUG 1995,USA,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1202
10,3:36.93,,James WEST,30 JAN 1996,GBR,4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1200
11,3:37.13,,Marcin LEWANDOWSKI,13 JUN 1987,POL,2,,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1197
12,3:37.32,,Selemon BAREGA,20 JAN 2000,ETH,1,,Val-de-Reuil (FRA) (i),14 FEB 2020,1195
13,3:37.81,,Izaic YORKS,17 APR 1994,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1188
14,3:37.95,,Vincent Kibet KETER,11 MAR 2002,KEN,1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",09 FEB 2020,1186
15,3:37.98,,Andrew COSCORAN,18 JUN 1996,IRL,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",01 FEB 2020,1185
16,3:38.03,,Rob NAPOLITANO,03 NOV 1994,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1184
17,3:38.30,,Eric AVILA,03 OCT 1989,USA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1181
18,3:38.55,,Kebede ENDALE,22 JUN 2000,ETH,2,,Val-de-Reuil (FRA) (i),14 FEB 2020,1177
19,3:38.57,,Ignacio FONTES,22 JUN 1998,ESP,1,,"Arena, Toruń (POL) (i)",08 FEB 2020,1177
20,3:38.71,,Colby ALEXANDER,13 JUN 1991,USA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1175
21,3:38.81,,Piers COPELAND,26 NOV 1998,GBR,4,,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1174
22,3:38.94,,Elzan BIBIĆ,08 JAN 1999,SRB,1,,"Atletická hala, Ostrava (CZE) (i)",05 FEB 2020,1172
23,3:38.95,,Charlie DA'VALL GRICE,07 NOV 1993,GBR,5,,"Arena Stade Couvert, Liévin (FRA) (i)",19 FEB 2020,1172
24,3:38.98,,Vincent KIBET,06 MAY 1991,KEN,2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",09 FEB 2020,1171
25,3:39.02,,Samuel PRAKEL,29 OCT 1994,USA,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1171
26,3:39.05,,Ismael DEBJANI,25 SEP 1990,BEL,2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1170
27,3:39.13,,Thiago ANDRÉ,04 AUG 1995,BRA,2,,"Arena, Toruń (POL) (i)",08 FEB 2020,1169
28,3:39.25,,George MILLS,12 MAY 1999,GBR,6,,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1167
29,3:39.41,,Homiyu TESFAYE,23 JUN 1993,GER,1,,"Sportzentrum Kalbach, Frankfurt (GER) (i)",19 DEC 2020,1165
30,3:39.49,,Samuel TANNER,24 AUG 2000,NZL,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1164
31,3:39.51,,Nanami ARAI,26 DEC 1994,JPN,7,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1164
32,3:39.70,,Marius PROBST,20 AUG 1995,GER,4,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1161
33,3:39.95,,Boaz KIPRUGUT,18 MAY 1998,KEN,3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",09 FEB 2020,1158
34,3:40.01,,Mohamed ABDILAAHI,24 MAR 1999,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",25 JAN 2020,1157
35,3:40.09,,Maximilian THORWIRTH,09 JAN 1995,GER,2,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",25 JAN 2020,1156
36,3:40.28,,Kumari TAKI,06 MAY 1999,KEN,2,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",09 FEB 2020,1153
37,3:40.33,,Timo BENITZ,24 DEC 1991,GER,3,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",09 FEB 2020,1152
38,3:40.38,,Andreas VOJTA,09 JUN 1989,AUT,1f1,,"Ferry-Dusika-Halle, Wien (AUT) (i)",01 FEB 2020,1152
39,3:40.56,,James RANDON,16 JUN 1994,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1149
39,3:40.56,,Alex ROGERS,26 JUN 1997,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1149
41,3:40.59,,Saúl ORDÓÑEZ,10 APR 1994,ESP,7,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1149
42,3:40.70,,Julian OAKLEY,23 JUN 1993,NZL,4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",01 FEB 2020,1147
43,3:40.73,,Brahim KAAZOUZI,15 JUN 1990,MAR,2,,"Atletická hala, Ostrava (CZE) (i)",05 FEB 2020,1147
44,3:40.75,,Yassin BOUIH,24 NOV 1996,ITA,1f2,,"Palaindoor Ancona, Ancona (ITA) (i)",22 FEB 2020,1146
45,3:40.82,,Quentin TISON,16 APR 1996,FRA,7,,"Arena Stade Couvert, Liévin (FRA) (i)",19 FEB 2020,1145
46,3:40.84,,Rabii DOUKKANA,06 DEC 1987,FRA,4,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",09 FEB 2020,1145
47,3:40.89,,Enrico RICCOBON,29 MAR 1995,ITA,3,,"Atletická hala, Ostrava (CZE) (i)",05 FEB 2020,1144
48,3:40.94,,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,4,,"Atletická hala, Ostrava (CZE) (i)",05 FEB 2020,1144
49,3:41.05,,Sergio JIMÉNEZ,07 JAN 1995,ESP,1f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",24 JAN 2020,1142
50,3:41.08,,Robert FARKEN,20 SEP 1997,GER,7,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",09 FEB 2020,1142
50,3:41.08,,Peter CALLAHAN,01 JUN 1991,BEL,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1142
52,3:41.18,,Archie DAVIS,16 OCT 1998,GBR,2f1,,"Ferry-Dusika-Halle, Wien (AUT) (i)",01 FEB 2020,1140
53,3:41.20,,Stijn BAETEN,03 JUN 1994,BEL,5,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",09 FEB 2020,1140
54,3:41.22,,Oliver HOARE,29 JAN 1997,AUS,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1140
55,3:41.29,,Chris HATLER,12 OCT 1994,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1139
56,3:41.42,,Mohamed ZERRAD,23 DEC 1993,ITA,4f2,,"Palaindoor Ancona, Ancona (ITA) (i)",22 FEB 2020,1137
57,3:41.44,,Thomas KEEN,16 JUN 2001,GBR,3f1,,"Ferry-Dusika-Halle, Wien (AUT) (i)",01 FEB 2020,1137
58,3:41.45,,Tim GORMAN,05 JUN 1992,USA,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",01 FEB 2020,1137
59,3:41.48,,Carlos VILLAREAL,10 MAY 1997,MEX,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1136
60,3:41.62,,Nick WILLIS,25 APR 1983,NZL,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1134
61,3:41.74,,Eric JENKINS,24 NOV 1991,USA,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1133
62,3:41.76,,Nick HARRIS,31 MAY 1994,USA,7,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",01 FEB 2020,1132
63,3:42.06,,Simas BERTAŠIUS,31 OCT 1993,LTU,1,,"Atletska dvorana, Beograd (SRB) (i)",27 FEB 2020,1128
64,3:42.07,,Geordie BEAMISH,24 OCT 1996,NZL,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1128
65,3:42.08,,Marcel FEHR,20 JUN 1992,GER,8,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",09 FEB 2020,1128
66,3:42.21,,Kazuto IIZAWA,02 FEB 2001,JPN,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1126
67,3:42.37,,Adam CLARKE,03 APR 1991,GBR,5,,"Atletická hala, Ostrava (CZE) (i)",05 FEB 2020,1124
68,3:42.40,,Hamish CARSON,01 NOV 1988,NZL,4,,"Arena, Toruń (POL) (i)",08 FEB 2020,1124
69,3:42.41,,Paulo ROSÁRIO,21 APR 1994,POR,1f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",19 FEB 2020,1123
70,3:42.47,,Pierrik JOCTEUR-MONROZIER,23 MAR 1998,FRA,1,,"Salle Jean Poczobut, Reims (FRA) (i)",05 FEB 2020,1123
71,3:42.50,,Adrián BEN,04 AUG 1998,ESP,2f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",24 JAN 2020,1122
72,3:42.57,,Evans KIPCHUMBA,06 NOV 1994,KEN,1f2,,"Coque Sport Center, Luxembourg (LUX) (i)",01 FEB 2020,1121
73,3:42.62,,Mariano GARCÍA,25 SEP 1997,ESP,3f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",24 JAN 2020,1121
73,3:42.62,,Karl BEBENDORF,07 MAY 1996,GER,9,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",09 FEB 2020,1121
73,3:42.62,,Hamza DRIOUCH,16 NOV 1994,QAT,2f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",19 FEB 2020,1121
76,3:42.82,,Fouad EL KAAM,27 MAY 1988,MAR,2,,"Salle Jean Poczobut, Reims (FRA) (i)",05 FEB 2020,1118
77,3:42.90,,Azeddine HABZ,19 JUL 1993,FRA,3,,"Salle Jean Poczobut, Reims (FRA) (i)",05 FEB 2020,1117
78,3:42.94,,Abderrahmane ANOU,29 JAN 1991,ALG,6,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",09 FEB 2020,1116
78,3:42.94,,Santiago CATROFE,13 FEB 1999,URU,3f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",19 FEB 2020,1116
80,3:43.13,,Brian FAY,09 NOV 1998,IRL,2,,"National Indoor Arena, Abbotstown, Dublin (IRL) (i)",01 MAR 2020,1114
81,3:43.19,,Kyle MERBER,19 NOV 1990,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1113
82,3:43.21,,Elias SCHREML,12 OCT 2000,GER,3,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",25 JAN 2020,1113
83,3:43.45,,Jan FRIŠ,19 DEC 1995,CZE,6,,"Atletická hala, Ostrava (CZE) (i)",05 FEB 2020,1109
84,3:43.47,,Adam CZERWIŃSKI,02 OCT 1988,POL,3f2,,"Coque Sport Center, Luxembourg (LUX) (i)",01 FEB 2020,1109
85,3:43.48,,David NIKOLLI,20 JUN 1994,ALB,2f1,,"Palaindoor Ancona, Ancona (ITA) (i)",25 JAN 2020,1109
86,3:43.49,,Maximilian FEIST,20 FEB 1999,GER,4,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",25 JAN 2020,1109
87,3:43.71,,Patrick JOSEPH,07 SEP 1995,USA,8,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",01 FEB 2020,1106
88,3:43.73,,David RIBICH,27 DEC 1995,USA,8,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1105
89,3:43.84,,Suldan HASSAN,01 APR 1998,SWE,3,,"Sätrahallen, Stockholm (SWE) (i)",11 FEB 2020,1104
90,3:43.97,,Mehdi BELHADJ,10 JUN 1995,FRA,4,,"Salle Jean Poczobut, Reims (FRA) (i)",05 FEB 2020,1102
91,3:44.32,,István SZÖGI,12 SEP 1995,HUN,1,,"BOK Csarnok, Budapest (HUN) (i)",22 FEB 2020,1097
92,3:44.33,,James MCMURRAY,18 JAN 1995,GBR,2f1,,"EIS Don Valley Stadium, Sheffield (GBR) (i)",05 JAN 2020,1097
92,3:44.33,,Daniel KOTYZA,05 OCT 2000,CZE,2,,"Atletická hala, Ostrava (CZE) (i)",23 FEB 2020,1097
