Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:28.28,,Timothy CHERUIYOT,20 NOV 1995,KEN,1,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1269
2,3:28.32,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1269
3,3:28.76,,Mohamed KATIR,17 FEB 1998,ESP,2,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1262
4,3:29.05,,Josh KERR,08 OCT 1997,GBR,3,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1258
5,3:29.51,,Stewart MCSWEYN,01 JUN 1995,AUS,4,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1252
6,3:29.56,,Abel KIPSANG,22 NOV 1996,KEN,4,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1251
7,3:30.30,,Charles Cheboi SIMOTWO,05 JUN 1995,KEN,5,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1240
8,3:30.42,,Marcin LEWANDOWSKI,13 JUN 1987,POL,6,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1239
9,3:30.71,,Samuel TEFERA,23 OCT 1999,ETH,7,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1235
10,3:30.77,,Adel MECHAAL,05 DEC 1990,ESP,5,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1234
11,3:31.40,,Cole HOCKER,06 JUN 2001,USA,6,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1225
12,3:31.74,,Azeddine HABZ,19 JUL 1993,FRA,8,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1220
13,3:31.82,,Melese NBERET,29 JAN 2001,ETH,9,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1219
14,3:31.90,,Teddese LEMI,20 JAN 1999,ETH,1,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1218
15,3:31.95,,Soufiane EL BAKKALI,07 JAN 1996,MAR,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1217
16,3:32.23,,Filip INGEBRIGTSEN,20 APR 1993,NOR,10,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1213
17,3:32.35,,Oliver HOARE,29 JAN 1997,AUS,1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1266
18,3:32.41,,Adam Ali MUSAB,17 APR 1995,QAT,1,,"Aspire Academy Warm Up Track, Doha (QAT)",14 FEB 2021,1211
19,3:32.42,,Baptiste MISCHLER,23 NOV 1997,FRA,11,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1211
20,3:32.67,,Michał ROZMYS,13 MAR 1995,POL,8,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1207
21,3:32.80,,Samuel ZELEKE,09 MAR 1999,ETH,2,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1205
22,3:32.82,,Jake HEYWARD,26 APR 1999,GBR,6sf2,,"National Stadium, Tokyo (JPN)",05 AUG 2021,1205
23,3:32.86,,Charles GRETHEN,02 JUN 1992,LUX,7sf2,,"National Stadium, Tokyo (JPN)",05 AUG 2021,1204
24,3:32.97,,Selemon BAREGA,20 JAN 2000,ETH,1,,"Arena, Toruń (POL) (i)",17 FEB 2021,1257
25,3:33.06,,Ismael DEBJANI,25 SEP 1990,BEL,1f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1202
26,3:33.12,,Kamar ETIANG,14 OCT 2002,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 JUN 2021,1201
27,3:33.23,,Jye EDWARDS,06 MAR 1998,AUS,12,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1199
