Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:31.04,,Samuel TEFERA,23 OCT 1999,ETH,1,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1285
2,3:31.25,,Yomif KEJELCHA,01 AUG 1997,ETH,,,"Boston, MA (USA) (i)",03 MAR 2019,1282
3,3:35.10,,Stewart MCSWEYN,01 JUN 1995,AUS,3,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1226
4,3:35.21,,John GREGOREK,07 DEC 1991,USA,,,"Boston, MA (USA) (i)",03 MAR 2019,1225
5,3:35.66,,Samuel PRAKEL,29 OCT 1994,USA,,,"Boston, MA (USA) (i)",03 MAR 2019,1218
6,3:35.72,,Josh KERR,08 OCT 1997,GBR,4,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1217
7,3:35.79,,Craig ENGELS,01 MAY 1994,USA,,,"Boston, MA (USA) (i)",03 MAR 2019,1216
8,3:36.02,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",20 FEB 2019,1213
9,3:36.09,,Henry WYNNE,18 APR 1995,USA,,,"Boston, MA (USA) (i)",03 MAR 2019,1212
10,3:36.50,,Marcin LEWANDOWSKI,13 JUN 1987,POL,2,,"Arena, Toruń (POL) (i)",06 FEB 2019,1206
11,3:36.63,,Kalle BERGLUND,11 MAR 1996,SWE,3,,"Arena, Toruń (POL) (i)",06 FEB 2019,1204
12,3:37.14,,Rob NAPOLITANO,03 NOV 1994,USA,,,"Boston, MA (USA) (i)",03 MAR 2019,1197
13,3:37.40,,Clayton MURPHY,26 FEB 1995,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1193
14,3:37.42,,Chris O'HARE,23 NOV 1990,GBR,5,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1193
15,3:37.50,,Bethwell BIRGEN,06 AUG 1988,KEN,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1192
16,3:37.52,,Ryan GREGSON,26 APR 1990,AUS,6,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1192
17,3:37.71,,Edward CHESEREK,02 FEB 1994,KEN,,,"New York, NY (USA) (i)",09 FEB 2019,1189
18,3:37.90,,Jeremy HERNANDEZ,13 APR 1996,USA,,,"Boston, MA (USA) (i)",03 MAR 2019,1186
19,3:38.01,,Vincent KIBET,06 MAY 1991,KEN,7,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1185
20,3:38.32,,Neil GOURLEY,07 FEB 1995,GBR,8,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1180
21,3:38.53,,Michał ROZMYS,13 MAR 1995,POL,4,,"Arena, Toruń (POL) (i)",06 FEB 2019,1177
22,3:38.60,,Aman WOTE,18 APR 1984,ETH,5,,"Arena, Toruń (POL) (i)",06 FEB 2019,1176
23,3:38.62,,Filip INGEBRIGTSEN,20 APR 1993,NOR,3,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",20 FEB 2019,1176
24,3:39.04,,Charlie DA'VALL GRICE,07 NOV 1993,GBR,9,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1170
25,3:39.16,,Nick WILLIS,25 APR 1983,NZL,,,"New York, NY (USA) (i)",09 FEB 2019,1169
26,3:39.17,,Simon DENISSEL,22 MAY 1990,FRA,3,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2019,1168
27,3:39.40,,Saúl ORDÓÑEZ,10 APR 1994,ESP,5,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2019,1165
28,3:39.50,,Oliver HOARE,29 JAN 1997,AUS,,,"New York, NY (USA) (i)",09 FEB 2019,1164
29,3:39.53,,Elliot GILES,26 MAY 1994,GBR,10,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1163
30,3:39.72,,Cornelius TUWEI,24 MAY 1993,KEN,2,,Liévin (FRA) (i),10 FEB 2019,1161
31,3:39.89,,Marius PROBST,20 AUG 1995,GER,6,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2019,1158
32,3:39.91,,Ismael DEBJANI,25 SEP 1990,BEL,3,,Liévin (FRA) (i),10 FEB 2019,1158
33,3:40.16,,Hamish CARSON,01 NOV 1988,NZL,6,,"Arena, Toruń (POL) (i)",06 FEB 2019,1155
34,3:40.24,,Jesús GÓMEZ,24 APR 1991,ESP,1,,Dortmund (GER) (i),27 JAN 2019,1154
35,3:40.54,,Konstantin PLOKHOTNIKOV,24 MAR 1997,RUS,1,,Volgograd (RUS) (i),27 JAN 2019,1149
36,3:40.65,,Mehdi BELHADJ,10 JUN 1995,FRA,7,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2019,1148
37,3:40.67,,Karl BEBENDORF,07 MAY 1996,GER,8,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2019,1148
38,3:40.99,,Samir DAHMANI,03 APR 1991,FRA,1,,Val-de-Reuil (FRA) (i),01 FEB 2019,1143
39,3:41.19,,Riley MASTERS,05 APR 1990,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1140
40,3:41.30,,Brimin Kiprono KIPROTICH,20 AUG 1999,KEN,12,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1139
41,3:41.46,,Abderrahmane ANOU,29 JAN 1991,ALG,1,,Metz (FRA) (i),10 FEB 2019,1137
42,3:41.66,,Travis MAHONEY,25 JUL 1990,USA,,,"Boston, MA (USA) (i)",03 MAR 2019,1134
43,3:41.74,,Kyle MERBER,19 NOV 1990,USA,,,"Boston, MA (USA) (i)",03 MAR 2019,1133
44,3:41.82,,Adel MECHAAL,05 DEC 1990,ESP,3f1,,"Gallur, Madrid (ESP) (i)",08 FEB 2019,1132
45,3:41.89,,Evans KIPCHUMBA,06 NOV 1994,KEN,4,,Val-de-Reuil (FRA) (i),01 FEB 2019,1131
46,3:41.9h,,Tarik MOUKRIME,03 MAR 1992,BEL,2,,Reims (FRA) (i),30 JAN 2019,1131
47,3:41.90,,Kevin LÓPEZ,12 JUN 1990,ESP,1,,Sabadell (ESP) (i),06 FEB 2019,1131
