Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:33.69,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1247
2,3:33.79,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,Stockholm (SWE) (i),20 FEB 2007,1245
3,3:35.03,,Shadrack KORIR,14 DEC 1978,KEN,2,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1227
4,3:36.28,,Belal Mansoor ALI,17 OCT 1988,BRN,3,,Stockholm (SWE) (i),20 FEB 2007,1209
5,3:36.89,,Abdelaati IGUIDER,25 MAR 1987,MAR,3,,Pireaus (GRE) (i),24 FEB 2007,1201
6,3:37.24,,Remmy Limo NDIWA,03 FEB 1988,KEN,4,,Pireaus (GRE) (i),24 FEB 2007,1196
7,3:37.47,,Sergio GALLARDO,22 MAR 1979,ESP,5,,Pireaus (GRE) (i),24 FEB 2007,1192
8,3:37.93,,Nicholas Kiptanui KEMBOI,18 DEC 1989,KEN,4,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1186
9,3:39.05,,Isaac Kiprono SONGOK,25 APR 1984,KEN,4,,Stockholm (SWE) (i),20 FEB 2007,1170
10,3:39.35,,Ali MAATAOUI,11 DEC 1980,MAR,6,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1166
11,3:39.49,,Anter ZERGUELAINE,04 JAN 1985,ALG,1,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1164
12,3:39.53,,José Antonio REDOLAT,17 FEB 1976,ESP,7,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1163
13,3:39.55,,Mounir YEMMOUNI,12 OCT 1983,FRA,8,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1163
14,3:39.78,,Laban ROTICH,20 JAN 1969,KEN,2,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1160
15,3:39.84,,Bernard Kiptanui KIPTUM,08 OCT 1986,KEN,6,,Pireaus (GRE) (i),24 FEB 2007,1159
16,3:39.85,,Arturo CASADO,26 JAN 1983,ESP,9,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1159
17,3:40.13,,Juan Carlos ESTESO,13 OCT 1976,ESP,7,,Pireaus (GRE) (i),24 FEB 2007,1155
18,3:40.29,,Yusuf Saad KAMEL,29 MAR 1983,BRN,10,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1153
19,3:40.43,,Tarek BOUKENSA,19 NOV 1981,ALG,3,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1151
20,3:40.71,,Rui SILVA,03 AUG 1977,POR,4,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1147
21,3:40.75,,Wolfgang MÜLLER,1983,GER,1,,Dresden (GER) (i),29 DEC 2007,1146
22,3:40.80,,Gilbert KIPCHOGE,04 MAY 1983,KEN,2,,Düsseldorf (GER) (i),06 FEB 2007,1146
23,3:40.82,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,1,,Gent (BEL) (i),04 FEB 2007,1145
24,3:41.03,,James NOLAN,27 JAN 1977,IRL,5,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1143
25,3:41.06,,Driss MAAZOUZI,15 OCT 1969,FRA,6,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1142
26,3:41.10,,Wesley CHERUIYOT,10 DEC 1988,KEN,11,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1142
27,3:41.21,,Joeri JANSEN,28 MAY 1979,BEL,8,,Pireaus (GRE) (i),24 FEB 2007,1140
28,3:41.34,,Álvaro RODRÍGUEZ,25 MAY 1987,ESP,9,,Pireaus (GRE) (i),24 FEB 2007,1138
29,3:41.36,,William CHIRCHIR,06 FEB 1979,KEN,7,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1138
30,3:41.57,,Rizak DIRSHE,05 JAN 1972,SWE,8,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1135
31,3:41.63,,Stefan EBERHARDT,12 JAN 1985,GER,9,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1134
32,3:41.78,,Barnabás BENE,27 AUG 1986,HUN,3,,Düsseldorf (GER) (i),06 FEB 2007,1132
33,3:41.85,,Toni MOHR,07 MAY 1983,GER,10,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1131
34,3:42.11,,Miguel QUESADA,18 SEP 1979,ESP,7,,Stockholm (SWE) (i),20 FEB 2007,1128
35,3:42.16,,Francisco ESPAÑA,27 OCT 1984,ESP,11,,Pireaus (GRE) (i),24 FEB 2007,1127
36,3:42.32,,Julien BARRE,21 FEB 1984,FRA,4,,Gent (BEL) (i),04 FEB 2007,1125
37,3:42.39,,Jesús ESPAÑA,21 AUG 1978,ESP,1,,Zaragoza (ESP) (i),03 FEB 2007,1124
38,3:42.53,,Juan Carlos HIGUERO,03 AUG 1978,ESP,14,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1122
39,3:42.55,,Vyacheslav SHABUNIN,27 SEP 1969,RUS,1,,Moskva (RUS) (i),24 JAN 2007,1122
40,3:42.70,,Rafał SNOCHOWSKI,31 OCT 1983,POL,4,,Düsseldorf (GER) (i),06 FEB 2007,1120
41,3:43.01,,Ate VAN DER BURGT,17 MAR 1978,NED,1,,Dortmund (GER) (i),07 JAN 2007,1115
42,3:43.13,,Pedro Antonio ESTESO,13 OCT 1976,ESP,16,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1114
43,3:43.21,,Abdelkader BAKHTACHE,30 JAN 1982,FRA,2h2,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1113
44,3:43.38,,Hassan MOURHIT,02 JAN 1982,BEL,1,,Gent (BEL) (i),18 FEB 2007,1110
45,3:43.45,,Víctor MONTANER,12 AUG 1986,ESP,17,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1109
46,3:43.55,,Christian NEUNHÄUSERER,21 JUN 1978,ITA,1,,Wien (AUT) (i),30 JAN 2007,1108
47,3:43.67,,Jan FITSCHEN,02 MAY 1977,GER,1,,Leipzig (GER) (i),09 FEB 2007,1106
48,3:43.71,,Michiel LÖSCHNER,09 NOV 1976,NED,2,,Wien (AUT) (i),30 JAN 2007,1106
49,3:43.72,,Chris WARBURTON,23 AUG 1983,GBR,3,,Wien (AUT) (i),30 JAN 2007,1106
50,3:43.92,,Liam REALE,16 MAR 1983,IRL,4,,Wien (AUT) (i),30 JAN 2007,1103
51,3:43.95,,Álvaro FERNÁNDEZ CEREZO,07 APR 1981,ESP,18,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1102
52,3:43.97,,Samson SURUM,1985,KEN,5,,Gent (BEL) (i),04 FEB 2007,1102
53,3:44.05,,Sergey IVANOV,03 MAR 1979,RUS,1,,Volgograd (RUS) (i),10 FEB 2007,1101
54,3:44.15,,James THIE,27 JUN 1978,GBR,5h2,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1100
55,3:44.28,,Gareth TURNBULL,14 MAY 1979,IRL,1,,Belfast (GBR) (i),18 FEB 2007,1098
