Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:35.25,Bethwell BIRGEN,06 AUG 1988,KEN,1,,"CSKA, Moskva (RUS)",03 FEB 2013,1224
2,3:35.31,Aman WOTE,18 APR 1984,ETH,2,,"CSKA, Moskva (RUS)",03 FEB 2013,1223
3,3:36.13,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1f1,,Düsseldorf (GER),08 FEB 2013,1211
4,3:36.52,Lopez LOMONG,01 JAN 1985,USA,,,"New York, NY (USA)",16 FEB 2013,1206
5,3:36.61,Bethwell BIRGEN,06 AUG 1988,KEN,2f1,,Düsseldorf (GER),08 FEB 2013,1205
6,3:36.65,Matthew CENTROWITZ,18 OCT 1989,USA,,,"New York, NY (USA)",16 FEB 2013,1204
7,3:36.66,Bethwell BIRGEN,06 AUG 1988,KEN,1f1,,Metz (FRA),24 FEB 2013,1204
8,3:36.69,Collins CHEBOI,25 SEP 1987,KEN,3,,"CSKA, Moskva (RUS)",03 FEB 2013,1203
9,3:36.71,Aman WOTE,18 APR 1984,ETH,2f1,,Metz (FRA),24 FEB 2013,1203
10,3:36.85,Ciaran Ó LIONÁIRD,11 APR 1988,IRL,,,"New York, NY (USA)",16 FEB 2013,1201
11,3:36.95,Mahiedine MEKHISSI,15 MAR 1985,FRA,1,,"Messehalle, Karlsruhe (GER)",02 FEB 2013,1200
12,3:37.17,Mahiedine MEKHISSI,15 MAR 1985,FRA,1,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1197
13,3:37.22,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,2,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1196
14,3:37.25,Chris O'HARE,23 NOV 1990,GBR,,,"New York, NY (USA)",16 FEB 2013,1196
15,3:37.32,Abdelaati IGUIDER,25 MAR 1987,MAR,3f1,,Metz (FRA),24 FEB 2013,1195
16,3:37.45,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,"National Indoor Arena, Birmingham (GBR)",16 FEB 2013,1193
17,3:37.49,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,1,,Istanbul (TUR),23 FEB 2013,1192
18,3:37.55,Valentin SMIRNOV,13 FEB 1986,RUS,4,,"CSKA, Moskva (RUS)",03 FEB 2013,1191
19,3:37.57,Bethwell BIRGEN,06 AUG 1988,KEN,2,,"National Indoor Arena, Birmingham (GBR)",16 FEB 2013,1191
20,3:37.64,Teshome DIRIRSA,25 APR 1994,ETH,2,,"Messehalle, Karlsruhe (GER)",02 FEB 2013,1190
21,3:37.70,Simon DENISSEL,22 MAY 1990,FRA,3,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1189
22,3:37.99,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,5,,"CSKA, Moskva (RUS)",03 FEB 2013,1185
23,3:38.24,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,Val-de-Reuil (FRA),12 FEB 2013,1182
24,3:38.34,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"National Indoor Arena, Birmingham (GBR)",16 FEB 2013,1180
25,3:38.36,Yegor NIKOLAYEV,28 APR 1988,RUS,6,,"CSKA, Moskva (RUS)",03 FEB 2013,1180
26,3:38.37,Bethwell BIRGEN,06 AUG 1988,KEN,1,,Glasgow (GBR),26 JAN 2013,1180
26,3:38.37,Mahiedine MEKHISSI,15 MAR 1985,FRA,2,,Val-de-Reuil (FRA),12 FEB 2013,1180
28,3:38.41,David BUSTOS,25 AUG 1990,ESP,3f1,,Düsseldorf (GER),08 FEB 2013,1179
29,3:38.42,Simon DENISSEL,22 MAY 1990,FRA,1,,Aubiére (FRA),17 FEB 2013,1179
30,3:38.51,Teshome DIRIRSA,25 APR 1994,ETH,3,,Val-de-Reuil (FRA),12 FEB 2013,1178
31,3:38.58,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Messehalle, Karlsruhe (GER)",02 FEB 2013,1177
31,3:38.58,Benson SEUREI,27 MAR 1984,KEN,4f1,,Düsseldorf (GER),08 FEB 2013,1177
33,3:38.60,Lawi LALANG,15 JUN 1991,KEN,,,"New York, NY (USA)",16 FEB 2013,1176
34,3:38.61,Garrett HEATH,03 NOV 1985,USA,,,"New York, NY (USA)",16 FEB 2013,1176
35,3:38.67,Valentin SMIRNOV,13 FEB 1986,RUS,1,,Volgograd (RUS),26 JAN 2013,1175
36,3:38.71,Teshome DIRIRSA,25 APR 1994,ETH,4,,"National Indoor Arena, Birmingham (GBR)",16 FEB 2013,1175
37,3:38.73,Bouabdellah TAHRI,20 DEC 1978,FRA,5,,"National Indoor Arena, Birmingham (GBR)",16 FEB 2013,1175
38,3:38.81,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,5f1,,Düsseldorf (GER),08 FEB 2013,1174
39,3:39.15,Andreas VOJTA,09 JUN 1989,AUT,6,,"National Indoor Arena, Birmingham (GBR)",16 FEB 2013,1169
40,3:39.19,Marcin LEWANDOWSKI,13 JUN 1987,POL,4,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1168
41,3:39.20,Ryan GREGSON,26 APR 1990,AUS,f,,"New York, NY (USA)",16 FEB 2013,1168
42,3:39.22,Andreas VOJTA,09 JUN 1989,AUT,6f1,,Düsseldorf (GER),08 FEB 2013,1168
43,3:39.30,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,7,,"National Indoor Arena, Birmingham (GBR)",16 FEB 2013,1167
44,3:39.31,Collins CHEBOI,25 SEP 1987,KEN,7f1,,Düsseldorf (GER),08 FEB 2013,1166
45,3:39.36,Arturo CASADO,26 JAN 1983,ESP,5,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1166
46,3:39.38,Homiyu TESFAYE,23 JUN 1993,ETH,1f2,,Düsseldorf (GER),08 FEB 2013,1166
47,3:39.46,Hélio GOMES,27 DEC 1984,POR,6,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1164
48,3:39.50,Ryan HILL,31 JAN 1990,USA,,,"New York, NY (USA)",16 FEB 2013,1164
49,3:39.54,Yegor NIKOLAYEV,28 APR 1988,RUS,1f5,,Moskva (RUS),14 FEB 2013,1163
50,3:39.57,David BUSTOS,25 AUG 1990,ESP,1,,Sabadell (ESP),25 JAN 2013,1163
51,3:39.58,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,1h1,,"Scandinavium, Göteborg (SWE)",02 MAR 2013,1163
52,3:39.65,Bartosz NOWICKI,26 FEB 1984,POL,4,,"Messehalle, Karlsruhe (GER)",02 FEB 2013,1162
