Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:34.94,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1228
2,3:36.30,Ayanleh SOULEIMAN,03 DEC 1992,DJI,2,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1209
3,3:36.35,Mohamed AL GARNI,02 JUL 1992,QAT,1,,Doha (QAT),20 FEB 2016,1208
4,3:37.08,Benson SEUREI,27 MAR 1984,BRN,2,,Doha (QAT),20 FEB 2016,1198
5,3:37.29,Said ADEN,1993,QAT,3,,Doha (QAT),20 FEB 2016,1195
6,3:37.30,Adam Ali MUSAB,17 APR 1995,QAT,4,,Doha (QAT),20 FEB 2016,1195
7,3:37.55,Bethwell BIRGEN,06 AUG 1988,KEN,3,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1191
7,3:37.55,Vincent KIBET,06 MAY 1991,KEN,4,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1191
9,3:38.04,Aman WOTE,18 APR 1984,ETH,1,,Reims (FRA),17 FEB 2016,1184
10,3:38.25,Manuel OLMEDO,17 MAY 1983,ESP,1f1,,Sabadell (ESP),07 FEB 2016,1181
11,3:38.68,Lee EMANUEL,24 JAN 1985,GBR,5,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1175
12,3:39.28,Chris O'HARE,23 NOV 1990,GBR,f3,,"New York, NY (USA)",05 FEB 2016,1167
12,3:39.28,Aman WOTE,18 APR 1984,ETH,1,,Sabadell (ESP),19 FEB 2016,1167
14,3:39.33,Marc ALCALÁ,07 NOV 1994,ESP,2f1,,Sabadell (ESP),07 FEB 2016,1166
15,3:39.39,Iván Guido LÓPEZ BILBAO,10 MAR 1990,CHI,2,,Sabadell (ESP),19 FEB 2016,1165
16,3:39.77,Elijah Motonei MANANGOI,05 JAN 1993,KEN,1f1,,Düsseldorf (GER),03 FEB 2016,1160
17,3:39.82,Andrew WHEATING,21 NOV 1987,USA,1,,"Portland, OR (USA)",22 JAN 2016,1159
18,3:39.89,Bethwell BIRGEN,06 AUG 1988,KEN,2f1,,Düsseldorf (GER),03 FEB 2016,1158
18,3:39.89,Cornelius KIPLANGAT,21 DEC 1992,KEN,2,,Reims (FRA),17 FEB 2016,1158
20,3:39.99,Jakub HOLUŠA,20 FEB 1988,CZE,6,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1157
21,3:40.03,Fouad EL KAAM,27 MAY 1988,MAR,3,,Sabadell (ESP),19 FEB 2016,1156
22,3:40.22,Pieter-Jan HANNES,30 OCT 1992,BEL,7,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1154
23,3:40.31,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,3,,Reims (FRA),17 FEB 2016,1153
24,3:40.47,Dawit WOLDE,19 MAY 1991,ETH,1f1,,Gent (BEL),13 FEB 2016,1150
25,3:40.53,Dale KING-CLUTTERBUCK,01 JAN 1992,GBR,1,,Wien (AUT),30 JAN 2016,1149
26,3:40.61,Youssouf HISS BACHIR,01 JAN 1987,DJI,4,,Sabadell (ESP),19 FEB 2016,1148
27,3:40.66,Ramazan ÖZDEMİR,06 JUL 1991,TUR,2,,Wien (AUT),30 JAN 2016,1148
28,3:40.69,Abdelali RAZYN,1991,MAR,4,,Reims (FRA),17 FEB 2016,1147
29,3:40.77,Trevor DUNBAR,29 APR 1991,USA,2,,"Portland, OR (USA)",22 JAN 2016,1146
30,3:40.84,Daniel WINN,30 JUL 1991,USA,f3,,"New York, NY (USA)",05 FEB 2016,1145
31,3:40.85,Gutema BEKELE,1994,ETH,5,,Sabadell (ESP),19 FEB 2016,1145
32,3:40.94,Jakub HOLUŠA,20 FEB 1988,CZE,3f1,,Düsseldorf (GER),03 FEB 2016,1144
33,3:40.95,Vincent KIBET,06 MAY 1991,KEN,4f1,,Düsseldorf (GER),03 FEB 2016,1144
34,3:41.04,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1142
35,3:41.08,Will GEOGHEGAN,15 JUL 1992,USA,3,,"Portland, OR (USA)",22 JAN 2016,1142
36,3:41.09,Chris O'HARE,23 NOV 1990,GBR,2h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1142
37,3:41.12,David BUSTOS,25 AUG 1990,ESP,5,,Reims (FRA),17 FEB 2016,1141
38,3:41.14,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,2f1,,Gent (BEL),13 FEB 2016,1141
38,3:41.14,Samir DAHMANI,03 APR 1991,FRA,6,,Sabadell (ESP),19 FEB 2016,1141
38,3:41.14,Cornelius KIPLANGAT,21 DEC 1992,KEN,7,,Sabadell (ESP),19 FEB 2016,1141
41,3:41.21,Robby ANDREWS,29 MAR 1991,USA,3h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1140
42,3:41.25,Aman WOTE,18 APR 1984,ETH,4h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1139
43,3:41.27,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,8,,Sabadell (ESP),19 FEB 2016,1139
44,3:41.36,Robby CREESE,30 AUG 1993,USA,1,,"University Park, PA (USA)",29 JAN 2016,1138
45,3:41.37,Filip SASÍNEK,08 JAN 1996,CZE,1,,Ostrava (CZE),16 JAN 2016,1138
46,3:41.38,Alexandre SADDEDINE,29 SEP 1994,FRA,6,,Reims (FRA),17 FEB 2016,1138
47,3:41.41,Ciaran Ó LIONÁIRD,11 APR 1988,IRL,4,,"Portland, OR (USA)",22 JAN 2016,1137
48,3:41.42,Vincent KIBET,06 MAY 1991,KEN,5h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1137
49,3:41.45,Filip SASÍNEK,08 JAN 1996,CZE,1,,Ostrava (CZE),28 FEB 2016,1137
50,3:41.47,Sofiane SELMOUNI,22 SEP 1989,FRA,1,,Metz (FRA),21 FEB 2016,1136
51,3:41.51,John GREGOREK,07 DEC 1991,USA,,,"New York, NY (USA)",20 FEB 2016,1136
52,3:41.53,Nick WILLIS,25 APR 1983,NZL,6h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1136
53,3:41.58,Manuel OLMEDO,17 MAY 1983,ESP,5f1,,Düsseldorf (GER),03 FEB 2016,1135
54,3:41.59,Florian ORTH,24 JUL 1989,GER,6f1,,Düsseldorf (GER),03 FEB 2016,1135
55,3:41.60,Collins CHEBOI,25 SEP 1987,KEN,7f1,,Düsseldorf (GER),03 FEB 2016,1135
56,3:41.73,David BUSTOS,25 AUG 1990,ESP,1f1,,Valencia (ESP),13 FEB 2016,1133
57,3:41.77,Emanuel ROLIM,03 JAN 1993,POR,1,,Pombal (POR),13 FEB 2016,1132
58,3:41.78,Gilbert KWEMOI,03 OCT 1997,KEN,3f1,,Gent (BEL),13 FEB 2016,1132
59,3:41.80,Morgan MCDONALD,23 APR 1996,AUS,f3,,"New York, NY (USA)",05 FEB 2016,1132
60,3:41.87,Cristian SORATOS,26 SEP 1992,USA,f3,,"New York, NY (USA)",05 FEB 2016,1131
61,3:41.93,Andrew HUNTER,05 SEP 1997,USA,f2,,"New York, NY (USA)",20 FEB 2016,1130
62,3:42.02,Marc ALCALÁ,07 NOV 1994,ESP,7h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1129
63,3:42.08,David BUSTOS,25 AUG 1990,ESP,3f1,,Sabadell (ESP),07 FEB 2016,1128
64,3:42.14,Craig FORYS,13 JUL 1989,USA,f3,,"New York, NY (USA)",05 FEB 2016,1127
65,3:42.19,Thomas FARRELL,23 MAR 1991,GBR,8,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1127
66,3:42.23,Carlos Martín DÍAZ DEL RIO,09 JUL 1993,CHI,4f1,,Sabadell (ESP),07 FEB 2016,1126
67,3:42.31,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,1f2,,"Rud, Bærum (NOR)",05 MAR 2016,1125
68,3:42.32,Eric JENKINS,24 NOV 1991,USA,1,,"Portland, OR (USA)",05 FEB 2016,1125
68,3:42.32,Sam PENZENSTADLER,11 SEP 1992,USA,f3,,"New York, NY (USA)",05 FEB 2016,1125
70,3:42.38,Carlos ALONSO,15 SEP 1989,ESP,1,,Valencia (ESP),09 JAN 2016,1124
71,3:42.43,Andreas DIMITRAKIS,08 SEP 1990,GRE,3,,Wien (AUT),30 JAN 2016,1123
72,3:42.47,Fouad EL KAAM,27 MAY 1988,MAR,8f1,,Düsseldorf (GER),03 FEB 2016,1123
73,3:42.49,Paul CHELIMO,27 OCT 1990,USA,2,,"Portland, OR (USA)",05 FEB 2016,1122
74,3:42.61,Filip INGEBRIGTSEN,20 APR 1993,NOR,2f2,,"Rud, Bærum (NOR)",05 MAR 2016,1121
75,3:42.64,Gilbert KWEMOI,03 OCT 1997,KEN,9f1,,Düsseldorf (GER),03 FEB 2016,1120
75,3:42.64,Llorenç SALES,14 JUL 1988,ESP,5f1,,Sabadell (ESP),07 FEB 2016,1120
75,3:42.64,Julian OAKLEY,23 JUN 1993,NZL,f2,,"New York, NY (USA)",20 FEB 2016,1120
78,3:42.66,Andreas VOJTA,09 JUN 1989,AUT,4,,Wien (AUT),30 JAN 2016,1120
79,3:42.77,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,10f1,,Düsseldorf (GER),03 FEB 2016,1119
80,3:42.83,Andrew HUNTER,05 SEP 1997,USA,f3,,"New York, NY (USA)",05 FEB 2016,1118
81,3:42.90,Youssouf HISS BACHIR,01 JAN 1987,DJI,1,,Mondeville (FRA),06 FEB 2016,1117
82,3:42.95,Ben BLANKENSHIP,15 DEC 1988,USA,3,,"Portland, OR (USA)",05 FEB 2016,1116
83,3:42.96,Abdelali RAZYN,1991,MAR,1,,"Kirchberg, Luxembourg (LUX)",30 JAN 2016,1116
84,3:43.05,Andreas BUBE,13 JUL 1987,DEN,1,,Spala (POL),20 FEB 2016,1115
85,3:43.10,Andreas DIMITRAKIS,08 SEP 1990,GRE,1,,Pireaus (GRE),13 FEB 2016,1114
86,3:43.24,Amine LAALOU,13 MAY 1982,MAR,1f1,,Madrid (ESP),26 FEB 2016,1112
87,3:43.25,Sofiane SELMOUNI,22 SEP 1989,FRA,4f1,,Gent (BEL),13 FEB 2016,1112
88,3:43.30,Abdelali RAZYN,1991,MAR,5f1,,Gent (BEL),13 FEB 2016,1111
89,3:43.31,Daniel HERRERA,29 NOV 1992,USA,5,,"Portland, OR (USA)",22 JAN 2016,1111
90,3:43.34,Carlos ALONSO,15 SEP 1989,ESP,2f1,,Madrid (ESP),26 FEB 2016,1111
91,3:43.39,Valentin SMIRNOV,13 FEB 1986,RUS,1f4,,Moskva (RUS),25 FEB 2016,1110
92,3:43.47,Jamal HAIRANE,26 MAY 1993,QAT,2,,Mondeville (FRA),06 FEB 2016,1109
93,3:43.64,Szymon KRAWCZYK,29 DEC 1988,POL,2,,Spala (POL),20 FEB 2016,1107
94,3:43.66,Jan HOCHSTRASSER,23 OCT 1988,SUI,6f1,,Gent (BEL),13 FEB 2016,1106
95,3:43.69,Paulo ROSÁRIO,21 APR 1994,POR,2f1,,Valencia (ESP),13 FEB 2016,1106
96,3:43.77,Andreas BUENO,07 JUL 1988,DEN,1,,Hvam (NOR),06 FEB 2016,1105
97,3:43.85,Jordan WILLIAMSZ,21 AUG 1992,AUS,,,"New York, NY (USA)",20 FEB 2016,1104
98,3:43.90,Robbie FITZGIBBON,23 MAR 1996,GBR,5,,Wien (AUT),30 JAN 2016,1103
99,3:43.93,Richard DOUMA,17 APR 1993,NED,7f1,,Gent (BEL),13 FEB 2016,1103
100,3:43.96,Petr VITNER,27 JAN 1990,CZE,6,,Wien (AUT),30 JAN 2016,1102
101,3:44.06,Fouad EL KAAM,27 MAY 1988,MAR,3,,Mondeville (FRA),06 FEB 2016,1101
102,3:44.22,Alexandre SADDEDINE,29 SEP 1994,FRA,2,,"Kirchberg, Luxembourg (LUX)",30 JAN 2016,1099
102,3:44.22,Matthew CENTROWITZ,18 OCT 1989,USA,1,,"Oregon Convention Center, Portland, OR (USA)",20 MAR 2016,1099
104,3:44.26,Sofiane SELMOUNI,22 SEP 1989,FRA,1,,Gent (BEL),30 JAN 2016,1098
105,3:44.30,Jakub HOLUŠA,20 FEB 1988,CZE,2,,"Oregon Convention Center, Portland, OR (USA)",20 MAR 2016,1098
106,3:44.33,Matthew CENTROWITZ,18 OCT 1989,USA,1,,"Portland, OR (USA)",12 MAR 2016,1097
107,3:44.37,Nick WILLIS,25 APR 1983,NZL,3,,"Oregon Convention Center, Portland, OR (USA)",20 MAR 2016,1097
108,3:44.39,Timofey PETROV,25 AUG 1988,RUS,2f4,,Moskva (RUS),25 FEB 2016,1096
109,3:44.40,Robby ANDREWS,29 MAR 1991,USA,2,,"Portland, OR (USA)",12 MAR 2016,1096
110,3:44.44,Dennis LICHT,30 MAY 1984,NED,1,,Apeldoorn (NED),06 FEB 2016,1096
