Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:28.40,,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1268
2,3:28.98,,Mehdi BAALA,17 AUG 1978,FRA,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1259
3,3:30.55,,Bernard LAGAT,12 DEC 1974,KEN,2,,Zürich (SUI),15 AUG 2003,1237
4,3:30.72,,Paul KORIR,15 JUL 1977,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1234
5,3:30.83,,Fouad CHOUKI,01 OCT 1978,FRA,3,,Zürich (SUI),15 AUG 2003,1233
6,3:31.17,,Cornelius CHIRCHIR,05 JUN 1983,KEN,1,,Ostrava (CZE),12 JUN 2003,1228
7,3:31.33,,Robert RONO,16 AUG 1978,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1226
8,3:31.42,,Alex KIPCHIRCHIR,26 NOV 1984,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1225
9,3:31.54,,Isaac Kiprono SONGOK,25 APR 1984,KEN,1,,Heusden-Zolder (BEL),02 AUG 2003,1223
10,3:31.61,,Juan Carlos HIGUERO,03 AUG 1978,ESP,6,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1222
11,3:31.70,,William CHIRCHIR,06 FEB 1979,KEN,2,,Ostrava (CZE),12 JUN 2003,1221
12,3:32.01,,Ivan HESHKO,19 AUG 1979,UKR,3,,Ostrava (CZE),12 JUN 2003,1216
13,3:32.42,,Benjamin KIPKURUI,28 DEC 1980,KEN,2,,Heusden-Zolder (BEL),02 AUG 2003,1211
14,3:32.63,,Vyacheslav SHABUNIN,27 SEP 1969,RUS,8,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1208
15,3:32.86,,Reyes ESTÉVEZ,02 AUG 1976,ESP,3,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1204
16,3:32.97,,Rui SILVA,03 AUG 1977,POR,5,,Trikala (GRE),24 JUN 2003,1203
17,3:33.91,,Laban ROTICH,20 JAN 1969,KEN,6,,Paris (FRA),04 JUL 2003,1190
18,3:33.96,,Noah NGENY,02 NOV 1978,KEN,7,,Trikala (GRE),24 JUN 2003,1189
19,3:33.99,,Gert-Jan LIEFERS,26 SEP 1978,NED,7,,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,1189
20,3:34.07,,Timothy KIPTANUI,05 JAN 1980,KEN,3,,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,1187
21,3:34.57,,Tarek BOUKENSA,19 NOV 1981,ALG,2,,San Sebastián (ESP),10 AUG 2003,1181
22,3:34.60,,Kevin SULLIVAN,20 MAR 1974,CAN,2,,"Portland, OR (USA)",17 MAY 2003,1180
23,3:34.66,,Roberto PARRA,06 APR 1976,ESP,1,,Sevilla (ESP) (i),22 FEB 2003,1233
24,3:35.03,,Abdelkader HACHLAF,03 JUL 1979,MAR,2,,Madrid (ESP),19 JUL 2003,1174
25,3:35.09,,David KIPLAK,27 DEC 1981,KEN,2,,Dortmund (GER),15 JUN 2003,1173
26,3:35.10,,Álvaro FERNÁNDEZ CEREZO,07 APR 1981,ESP,3,,San Sebastián (ESP),10 AUG 2003,1173
27,3:35.15,,Stephen CHERONO,15 OCT 1982,KEN,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1173
27,3:35.15,,David KRUMMENACKER,24 MAY 1975,USA,3,,Gateshead (GBR),13 JUL 2003,1173
