Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:35.25,,Bethwell BIRGEN,06 AUG 1988,KEN,1,,"CSKA, Moskva (RUS) (i)",03 FEB 2013,1224
2,3:35.31,,Aman WOTE,18 APR 1984,ETH,2,,"CSKA, Moskva (RUS) (i)",03 FEB 2013,1223
3,3:36.13,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1f1,,Düsseldorf (GER) (i),08 FEB 2013,1211
4,3:36.52,,Lopez LOMONG,01 JAN 1985,USA,,,"New York, NY (USA) (i)",16 FEB 2013,1206
5,3:36.65,,Matthew CENTROWITZ,18 OCT 1989,USA,,,"New York, NY (USA) (i)",16 FEB 2013,1204
6,3:36.69,,Collins CHEBOI,25 SEP 1987,KEN,3,,"CSKA, Moskva (RUS) (i)",03 FEB 2013,1203
7,3:36.85,,Ciaran Ó LIONÁIRD,11 APR 1988,IRL,,,"New York, NY (USA) (i)",16 FEB 2013,1201
8,3:36.95,,Mahiedine MEKHISSI,15 MAR 1985,FRA,1,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1200
9,3:37.22,,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,2,,"Scandinavium, Göteborg (SWE) (i)",03 MAR 2013,1196
10,3:37.25,,Chris O'HARE,23 NOV 1990,GBR,,,"New York, NY (USA) (i)",16 FEB 2013,1196
11,3:37.32,,Abdelaati IGUIDER,25 MAR 1987,MAR,3f1,,Metz (FRA) (i),24 FEB 2013,1195
12,3:37.55,,Valentin SMIRNOV,13 FEB 1986,RUS,4,,"CSKA, Moskva (RUS) (i)",03 FEB 2013,1191
13,3:37.64,,Teshome DIRIRSA,25 APR 1994,ETH,2,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1190
14,3:37.70,,Simon DENISSEL,22 MAY 1990,FRA,3,,"Scandinavium, Göteborg (SWE) (i)",03 MAR 2013,1189
15,3:37.99,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,5,,"CSKA, Moskva (RUS) (i)",03 FEB 2013,1185
16,3:38.34,,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1180
17,3:38.36,,Yegor NIKOLAYEV,28 APR 1988,RUS,6,,"CSKA, Moskva (RUS) (i)",03 FEB 2013,1180
18,3:38.41,,David BUSTOS,25 AUG 1990,ESP,3f1,,Düsseldorf (GER) (i),08 FEB 2013,1179
19,3:38.58,,Benson SEUREI,27 MAR 1984,KEN,4f1,,Düsseldorf (GER) (i),08 FEB 2013,1177
20,3:38.60,,Lawi LALANG,15 JUN 1991,KEN,,,"New York, NY (USA) (i)",16 FEB 2013,1176
21,3:38.61,,Garrett HEATH,03 NOV 1985,USA,,,"New York, NY (USA) (i)",16 FEB 2013,1176
22,3:38.73,,Bouabdellah TAHRI,20 DEC 1978,FRA,5,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1175
23,3:39.15,,Andreas VOJTA,09 JUN 1989,AUT,6,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1169
24,3:39.20,,Ryan GREGSON,26 APR 1990,AUS,f,,"New York, NY (USA) (i)",16 FEB 2013,1168
25,3:39.30,,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,7,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1167
26,3:39.36,,Arturo CASADO,26 JAN 1983,ESP,5,,"Scandinavium, Göteborg (SWE) (i)",03 MAR 2013,1166
27,3:39.38,,Homiyu TESFAYE,23 JUN 1993,ETH,1f2,,Düsseldorf (GER) (i),08 FEB 2013,1166
28,3:39.46,,Hélio GOMES,27 DEC 1984,POR,6,,"Scandinavium, Göteborg (SWE) (i)",03 MAR 2013,1164
29,3:39.50,,Ryan HILL,31 JAN 1990,USA,,,"New York, NY (USA) (i)",16 FEB 2013,1164
30,3:39.65,,Bartosz NOWICKI,26 FEB 1984,POL,4,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1162
31,3:39.97,,Florian ORTH,24 JUL 1989,GER,5,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1157
32,3:40.02,,Cornelius NDIWA,17 DEC 1988,KEN,2f1,,Wien (AUT) (i),29 JAN 2013,1157
33,3:40.10,,Álvaro RODRÍGUEZ,25 MAY 1987,ESP,6,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1155
34,3:40.24,,Bryan CANTERO,28 APR 1991,FRA,7,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1154
35,3:40.41,,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,10f1,,Düsseldorf (GER) (i),08 FEB 2013,1151
