Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:30.60,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1292
2,3:32.77,,Samuel TEFERA,23 OCT 1999,ETH,1,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1260
3,3:32.86,,Josh KERR,08 OCT 1997,GBR,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2022,1259
4,3:33.36,,Abel KIPSANG,22 NOV 1996,KEN,3,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1251
5,3:33.59,,Teddese LEMI,20 JAN 1999,ETH,4,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1248
6,3:34.36,,Oliver HOARE,29 JAN 1997,AUS,5,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1237
7,3:35.30,,Adel MECHAAL,05 DEC 1990,ESP,2,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1223
8,3:35.32,,Neil GOURLEY,07 FEB 1995,GBR,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",12 FEB 2022,1223
9,3:35.44,,Robert FARKEN,20 SEP 1997,GER,3,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1221
10,3:35.93,,Elliot GILES,26 MAY 1994,GBR,1,,"Atletická hala, Ostrava (CZE) (i)",03 FEB 2022,1214
11,3:36.03,,George MILLS,12 MAY 1999,GBR,4,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1213
12,3:36.12,,Piers COPELAND,26 NOV 1998,GBR,5,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1212
13,3:36.23,,Samuel ZELEKE,09 MAR 1999,ETH,2f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",08 FEB 2022,1210
14,3:36.28,,Colby ALEXANDER,13 JUN 1991,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1209
15,3:36.38,,Ismael DEBJANI,25 SEP 1990,BEL,2,,"Atletická hala, Ostrava (CZE) (i)",03 FEB 2022,1208
15,3:36.38,,Adehena KASAYE,13 SEP 2003,ETH,3f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",08 FEB 2022,1208
17,3:36.50,,Isaac NADER,17 AUG 1999,POR,4f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",08 FEB 2022,1206
18,3:36.71,,Michał ROZMYS,13 MAR 1995,POL,7,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1203
19,3:36.85,,Cameron PROCEVIAT,20 SEP 1993,CAN,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2022,1201
20,3:37.06,,Brannon KIDDER,18 NOV 1993,USA,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2022,1198
21,3:37.17,,Marcin LEWANDOWSKI,13 JUN 1987,POL,2f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1197
22,3:37.29,,Ossama MESLEK,08 JAN 1997,ITA,6,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1195
23,3:37.31,,Pietro ARESE,08 OCT 1999,ITA,2h3,,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1195
24,3:37.38,,Charles GRETHEN,02 JUN 1992,LUX,7,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1194
25,3:37.39,,Ferdinand Kvan EDMAN,12 FEB 1993,NOR,3,,"Atletická hala, Ostrava (CZE) (i)",03 FEB 2022,1194
25,3:37.39,,Ignacio FONTES,22 JUN 1998,ESP,3,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1194
27,3:37.41,,Jimmy GRESSIER,04 MAY 1997,FRA,4f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1193
28,3:37.61,,Melkeneh AZIZE,01 JAN 2005,ETH,3f1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",12 FEB 2022,1190
29,3:37.80,,Abdellatif SADIKI,15 JAN 1999,MAR,1,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1188
30,3:37.84,,Elzan BIBIĆ,08 JAN 1999,SRB,2,,"Štark Arena, Beograd (SRB) (i)",07 MAR 2022,1187
31,3:37.96,,Joshua THOMPSON,09 MAY 1993,USA,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",12 FEB 2022,1185
32,3:37.99,,Saúl ORDÓÑEZ,10 APR 1994,ESP,4,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1185
33,3:38.00,,Charlie DA'VALL GRICE,07 NOV 1993,GBR,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",12 FEB 2022,1185
34,3:38.03,,Federico BRUNO,18 JUN 1993,ARG,6f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",08 FEB 2022,1184
35,3:38.22,,Abdelati EL GUESSE,27 FEB 1993,MAR,2,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1182
36,3:38.32,,Simas BERTAŠIUS,31 OCT 1993,LTU,4,,"Atletická hala, Ostrava (CZE) (i)",03 FEB 2022,1180
37,3:38.36,,Jack YEARIAN,30 JUN 1997,USA,f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2022,1180
38,3:38.40,,Samuel PRAKEL,29 OCT 1994,USA,9,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1179
39,3:38.42,,Nesim AMSELLEK,08 FEB 1999,ITA,7f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",08 FEB 2022,1179
40,3:38.46,,Christoph KESSLER,28 APR 1995,GER,5f1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",12 FEB 2022,1178
41,3:38.47,,Illia KARNAVUKHAU,03 JUL 1999,BLR,5,,"Atletická hala, Ostrava (CZE) (i)",03 FEB 2022,1178
