Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:34.66,,Roberto PARRA,06 APR 1976,ESP,1,,Sevilla (ESP) (i),22 FEB 2003,1233
2,3:34.85,,Cornelius CHIRCHIR,05 JUN 1983,KEN,1,,Karlsruhe (GER) (i),28 FEB 2003,1230
3,3:35.83,,Álvaro FERNÁNDEZ CEREZO,07 APR 1981,ESP,2,,Sevilla (ESP) (i),22 FEB 2003,1216
4,3:36.86,,Rui SILVA,03 AUG 1977,POR,1,,Athina (GRE) (i),06 MAR 2003,1201
5,3:36.93,,Driss MAAZOUZI,15 OCT 1969,FRA,2,,Athina (GRE) (i),06 MAR 2003,1200
6,3:37.07,,Bernard LAGAT,12 DEC 1974,KEN,3,,Athina (GRE) (i),06 MAR 2003,1198
7,3:37.82,,Anis SELMOUNI,15 MAR 1979,MAR,2,,Karlsruhe (GER) (i),28 FEB 2003,1187
8,3:38.11,,Ivan HESHKO,19 AUG 1979,UKR,5,,Athina (GRE) (i),06 MAR 2003,1183
9,3:38.34,,Laban ROTICH,20 JAN 1969,KEN,2,,"Boston, MA (USA) (i)",01 FEB 2003,1180
10,3:38.87,,Antonio Manuel MARTÍNEZ,20 DEC 1978,ESP,3,,Sevilla (ESP) (i),22 FEB 2003,1173
11,3:39.04,,David KRUMMENACKER,24 MAY 1975,USA,3,,"Boston, MA (USA) (i)",01 FEB 2003,1170
12,3:39.63,,Mehdi BAALA,17 AUG 1978,FRA,3,,Karlsruhe (GER) (i),28 FEB 2003,1162
13,3:39.84,,Wolfram MÜLLER,08 JUL 1981,GER,6,,Athina (GRE) (i),06 MAR 2003,1159
14,3:40.00,,Gert-Jan LIEFERS,26 SEP 1978,NED,4,,Karlsruhe (GER) (i),28 FEB 2003,1157
15,3:40.26,,Abdelkader HACHLAF,03 JUL 1979,MAR,4,,"Boston, MA (USA) (i)",01 FEB 2003,1153
16,3:40.30,,Sergio GALLARDO,22 MAR 1979,ESP,2,,Zaragoza (ESP) (i),01 FEB 2003,1153
17,3:40.53,,Jason LUNN,19 SEP 1974,USA,5,,"Boston, MA (USA) (i)",01 FEB 2003,1149
18,3:40.80,,Michal ŠNEBERGER,23 JUN 1978,CZE,5,,Karlsruhe (GER) (i),28 FEB 2003,1146
18,3:40.80,,Andrey ZADOROZHNIY,03 SEP 1973,RUS,4h2,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1146
20,3:40.85,,James NOLAN,27 JAN 1977,IRL,5h2,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1145
21,3:40.89,,Mirosław FORMELA,31 OCT 1978,POL,6h2,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1144
22,3:41.02,,Daniel ZEGEYE,13 MAR 1979,ETH,6,,"Boston, MA (USA) (i)",01 FEB 2003,1143
23,3:41.03,,Berhanu ALEMU,16 JUL 1982,ETH,7,,"Boston, MA (USA) (i)",01 FEB 2003,1143
24,3:41.18,,James THIE,27 JUN 1978,GBR,7h2,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1140
25,3:41.37,,Juan Carlos HIGUERO,03 AUG 1978,ESP,2h3,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1138
26,3:41.72,,Franek HASCHKE,28 MAR 1980,GER,2,,Chemnitz (GER) (i),07 FEB 2003,1133
26,3:41.72,,Mushir Salim JAWHER,13 JUN 1978,KEN,1,,Leverkusen (GER) (i),14 FEB 2003,1133
28,3:41.74,,Luis FEITEIRA,21 APR 1973,POR,1,,Espinho (POR) (i),08 MAR 2003,1133
29,3:41.85,,Julius ACHON,12 DEC 1976,UGA,3h3,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1131
30,3:41.89,,Michael TOO,03 AUG 1983,KEN,3,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1131
31,3:41.97,,Philippe BANDI,31 DEC 1970,SUI,6,,Karlsruhe (GER) (i),28 FEB 2003,1130
32,3:42.21,,Alberto BISPO,14 JAN 1975,POR,2,,Espinho (POR) (i),08 MAR 2003,1126
33,3:42.23,,Juan Carlos ESTESO,13 OCT 1976,ESP,3,,Espinho (POR) (i),08 MAR 2003,1126
34,3:42.26,,Robert RONO,16 AUG 1978,KEN,7,,Athina (GRE) (i),06 MAR 2003,1126
35,3:42.27,,Saïd CHÉBILI,06 MAY 1973,FRA,2,,Leipzig (GER) (i),15 FEB 2003,1125
36,3:42.36,,Zbigniew GRACZYK,04 JUL 1978,POL,3,,Chemnitz (GER) (i),07 FEB 2003,1124
37,3:42.56,,Michael EAST,20 JAN 1978,GBR,4,,Leipzig (GER) (i),15 FEB 2003,1121
38,3:42.66,,John MAYOCK,26 OCT 1970,GBR,2,,Linz (AUT) (i),07 MAR 2003,1120
