Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:33.96,,Haron KEITANY,17 DEC 1983,KEN,1,,Gent (BEL) (i),08 FEB 2009,1243
2,3:34.71,,Mehdi BAALA,17 AUG 1978,FRA,1,,Karlsruhe (GER) (i),15 FEB 2009,1232
3,3:34.86,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,2,,Gent (BEL) (i),08 FEB 2009,1230
4,3:35.51,,Shadrack KORIR,14 DEC 1978,KEN,2,,"Peace and Friendship Stadium, Piraeus (GRE) (i)",25 FEB 2009,1220
5,3:35.71,,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,2f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1217
6,3:36.41,,Deresse MEKONNEN,20 OCT 1987,ETH,1,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1207
7,3:36.42,,Diego RUIZ,05 FEB 1982,ESP,3f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1207
8,3:36.82,,Bernard LAGAT,12 DEC 1974,USA,,,Liévin (FRA) (i),10 FEB 2009,1202
9,3:37.37,,Álvaro FERNÁNDEZ CEREZO,07 APR 1981,ESP,4f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1194
10,3:37.62,,Belal Mansoor ALI,17 OCT 1988,BRN,3,,"Peace and Friendship Stadium, Piraeus (GRE) (i)",25 FEB 2009,1190
11,3:38.10,,Álvaro RODRÍGUEZ,25 MAY 1987,ESP,5f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1183
12,3:38.39,,Bouabdellah TAHRI,20 DEC 1978,FRA,2f1,,Paris (FRA) (i),13 FEB 2009,1179
12,3:38.39,,Gideon GATHIMBA,09 MAR 1980,KEN,2,,Karlsruhe (GER) (i),15 FEB 2009,1179
14,3:38.43,,Arturo CASADO,26 JAN 1983,ESP,6f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1179
15,3:38.52,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,"National Indoor Arena, Birmingham (GBR) (i)",21 FEB 2009,1178
16,3:38.59,,Yoann KOWAL,28 MAY 1987,FRA,3f1,,Paris (FRA) (i),13 FEB 2009,1177
17,3:38.80,,Wolfram MÜLLER,08 JUL 1981,GER,3,,Karlsruhe (GER) (i),15 FEB 2009,1174
