Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:34.13,,Homiyu TESFAYE,23 JUN 1993,GER,1,,"Globe Arena, Stockholm (SWE) (i)",19 FEB 2015,1240
2,3:34.62,,Bethwell BIRGEN,06 AUG 1988,KEN,2,,"Globe Arena, Stockholm (SWE) (i)",19 FEB 2015,1233
3,3:34.91,,Vincent KIBET,06 MAY 1991,KEN,1,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1229
4,3:35.26,,Hillary Cheruiyot NGETICH,15 SEP 1995,KEN,3,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1224
5,3:35.28,,Ben BLANKENSHIP,15 DEC 1988,USA,4,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1224
5,3:35.28,,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,4,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1224
7,3:35.66,,Lee EMANUEL,24 JAN 1985,GBR,6,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1218
8,3:35.90,,Collins CHEBOI,25 SEP 1987,KEN,3,,"Globe Arena, Stockholm (SWE) (i)",19 FEB 2015,1215
9,3:36.73,,Matthew CENTROWITZ,18 OCT 1989,USA,2,,"New York, NY (USA) (i)",14 FEB 2015,1203
9,3:36.73,,Nick WILLIS,25 APR 1983,NZL,,,"New York, NY (USA) (i)",14 FEB 2015,1203
11,3:37.30,,Pieter-Jan HANNES,30 OCT 1992,BEL,7,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1195
12,3:37.68,,Jakub HOLUŠA,20 FEB 1988,CZE,1,,"O2 Arena, Praha (CZE) (i)",08 MAR 2015,1189
13,3:37.74,,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,2,,"O2 Arena, Praha (CZE) (i)",08 MAR 2015,1189
14,3:38.15,,Silas KIPLAGAT,20 AUG 1989,KEN,4,,"Globe Arena, Stockholm (SWE) (i)",19 FEB 2015,1183
15,3:38.30,,Adel MECHAAL,05 DEC 1990,ESP,1,,Sabadell (ESP) (i),13 FEB 2015,1181
16,3:38.68,,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2015,1175
17,3:38.74,,Valentin SMIRNOV,13 FEB 1986,RUS,5,,"CSKA, Moskva (RUS) (i)",01 FEB 2015,1174
18,3:38.86,,Teshome DIRIRSA,25 APR 1994,ETH,8,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1173
19,3:38.96,,Chris O'HARE,23 NOV 1990,GBR,3,,"O2 Arena, Praha (CZE) (i)",08 MAR 2015,1171
20,3:39.22,,Yoann KOWAL,28 MAY 1987,FRA,4,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2015,1168
21,3:39.33,,Fouad EL KAAM,27 MAY 1988,MAR,6,,"Globe Arena, Stockholm (SWE) (i)",19 FEB 2015,1166
22,3:39.43,,Charlie DA'VALL GRICE,07 NOV 1993,GBR,5,,"O2 Arena, Praha (CZE) (i)",08 MAR 2015,1165
23,3:39.70,,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,6,,"O2 Arena, Praha (CZE) (i)",08 MAR 2015,1161
24,3:40.03,,Johan ROGESTEDT,27 JAN 1993,SWE,7,,"Globe Arena, Stockholm (SWE) (i)",19 FEB 2015,1156
25,3:40.20,,Florian ORTH,24 JUL 1989,GER,1,,Glasgow (GBR) (i),24 JAN 2015,1154
