Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,50.42,,Olga KOTLYAROVA,12 APR 1976,RUS,1,,Moskva (RUS) (i),27 JAN 2001,1222
2,50.53,,Katharine MERRY,21 SEP 1974,GBR,1,,Birmingham (GBR) (i),18 FEB 2001,1218
3,51.04,,Sandie RICHARDS,06 NOV 1968,JAM,1,,"Atlantic Pavillion, Lisboa (POR) (i)",11 MAR 2001,1198
4,51.33,,Olesya ZYKINA,07 OCT 1980,RUS,2,,Moskva (RUS) (i),17 FEB 2001,1186
5,51.48,,Shanta GHOSH,03 JAN 1975,GER,1,,Dortmund (GER) (i),25 FEB 2001,1180
6,51.84,,Suziann REID,14 JAN 1977,USA,2sf2,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1166
7,51.92,,Kaltouma NADJINA,16 NOV 1976,CHA,3sf2,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1163
8,51.99,,Catherine MURPHY,21 SEP 1975,GBR,2,,Birmingham (GBR) (i),18 FEB 2001,1161
8,51.99,,Helena FUCHSOVÁ,03 JUN 1965,CZE,1,,Praha (CZE) (i),18 FEB 2001,1161
10,52.13,,Yuliya SOTNIKOVA,18 NOV 1970,RUS,3,,Moskva (RUS) (i),17 FEB 2001,1155
11,52.15,,Lesley OWUSU,21 DEC 1978,GBR,1h1,,"Fayetteville, AR (USA) (i)",09 MAR 2001,1154
12,52.18,,Jearl MILES-CLARK,04 SEP 1966,USA,1,,"Boston, MA (USA) (i)",04 FEB 2001,1153
12,52.18,,Monique HENNAGAN,26 MAY 1976,USA,2,,"Atlanta, GA (USA) (i)",03 MAR 2001,1153
14,52.23,,Irina ROSIKHINA,11 MAY 1975,RUS,1,,Moskva (RUS) (i),16 JAN 2001,1151
15,52.25,,Yulia PECHONKINA,21 APR 1978,RUS,4,,Moskva (RUS) (i),17 FEB 2001,1150
16,52.31,,Karen SHINKINS,15 OCT 1976,IRL,1,,"Blacksburg, VA (USA) (i)",24 FEB 2001,1148
17,52.37,,Natalya ANTYUKH,26 JUN 1981,RUS,3,,Moskva (RUS) (i),19 JAN 2001,1146
17,52.37,,Demetria WASHINGTON DAVIS,31 DEC 1979,USA,1,,"Fayetteville, AR (USA) (i)",10 MAR 2001,1146
19,52.40,,Yekaterina KULIKOVA,07 NOV 1968,RUS,2,,Moskva (RUS) (i),27 JAN 2001,1145
20,52.46,,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,4,,Moskva (RUS) (i),19 JAN 2001,1142
21,52.47,,Sinead DUDGEON,09 JUL 1976,GBR,2,,Birmingham (GBR) (i),27 JAN 2001,1142
22,52.53,,Claudia MARX,16 SEP 1978,GER,2,,Dortmund (GER) (i),25 FEB 2001,1140
23,52.56,,Mikele BARBER,04 OCT 1980,USA,1h3,,"Fayetteville, AR (USA) (i)",09 MAR 2001,1139
24,52.62,,Olga MAKSIMOVA,09 AUG 1976,RUS,7,,Moskva (RUS) (i),17 FEB 2001,1136
25,52.64,,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,1,,Sindelfingen (GER) (i),04 MAR 2001,1136
26,52.68,,Florence EKPO-UMOH,27 DEC 1977,GER,1,,Erfurt (GER) (i),02 FEB 2001,1134
27,52.69,,Marina GRISHAKOVA,01 JUL 1978,RUS,4,,Moskva (RUS) (i),27 JAN 2001,1134
27,52.69,,Birgit ROCKMEIER,29 NOV 1973,GER,4,,Stuttgart (GER) (i),04 FEB 2001,1134
27,52.69,,Olabisi AFOLABI,31 OCT 1975,NGR,1,,Torino (ITA) (i),24 FEB 2001,1134
30,52.73,,Irina ANASHKINA,31 JAN 1972,RUS,2,,Moskva (RUS) (i),16 JAN 2001,1132
31,52.75,,Deon HEMMINGS,09 OCT 1968,JAM,2,,Pireaus (GRE) (i),21 FEB 2001,1131
32,52.78,,Maria Carmo TAVARES,27 APR 1974,POR,1,,Espinho (POR) (i),17 FEB 2001,1130
33,52.87,,Natalya LAVSHUK,22 FEB 1980,RUS,3,,Moskva (RUS) (i),16 JAN 2001,1127
34,52.90,,Anna TKACH,17 APR 1975,RUS,1,,Moskva (RUS) (i),03 FEB 2001,1126
35,52.93,,Natallia SALAHUB,31 MAR 1975,BLR,1,,Minsk (BLR) (i),22 FEB 2001,1124
36,52.96,,Lorraine FENTON,08 SEP 1973,JAM,5,,Erfurt (GER) (i),02 FEB 2001,1123
37,53.03,,Tatyana LEVINA,28 FEB 1977,RUS,2,,Moskva (RUS) (i),03 FEB 2001,1121
