Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.62,,Christine OHURUOGU,17 MAY 1984,GBR,1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1221
2,49.69,,Shericka WILLIAMS,17 SEP 1985,JAM,2,,"National Stadium, Beijing (CHN)",19 AUG 2008,1218
3,49.74,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,,"Letzigrund, Zürich (SUI)",29 AUG 2008,1216
4,49.83,,Amantle MONTSHO,04 JUL 1983,BOT,1,,Addis Abeba (ETH),02 MAY 2008,1212
4,49.83,,Allyson FELIX,18 NOV 1985,USA,1,,Doha (QAT),09 MAY 2008,1212
6,50.01,,Yuliya GUSHCHINA,04 MAR 1983,RUS,4,,"National Stadium, Beijing (CHN)",19 AUG 2008,1205
7,50.02,,Anastasiya KAPACHINSKAYA,21 NOV 1979,RUS,1f3,,Moskva (RUS),10 JUL 2008,1205
8,50.05,,Rose-Mary WHYTE,08 SEP 1986,JAM,1,,Kingston (JAM),29 JUN 2008,1203
9,50.11,,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,2,,Kingston (JAM),29 JUN 2008,1201
10,50.25,,Tatyana FIROVA,10 OCT 1982,RUS,3,,Kazan (RUS),18 JUL 2008,1195
11,50.32,,Mary WINEBERG,03 JAN 1980,USA,2,,"Eugene, OR (USA)",08 JUN 2008,1193
12,50.50,,Svetlana POSPELOVA,24 DEC 1979,RUS,1f1,,Tula (RUS),05 JUL 2008,1185
13,50.55,,Kaliese SPENCER,06 MAY 1987,JAM,1f1,,"Azusa, CA (USA)",18 APR 2008,1183
14,50.59,,Yelena MIGUNOVA,04 JAN 1984,RUS,4,,Kazan (RUS),18 JUL 2008,1182
15,50.62,,Shereefa LLOYD,02 SEP 1982,JAM,4,,Kingston (JAM),29 JUN 2008,1181
15,50.62,,Tatyana VESHKUROVA,23 SEP 1981,RUS,3sf2,,Kazan (RUS),17 JUL 2008,1181
15,50.62,,Lyudmila LITVINOVA,08 JUN 1985,RUS,5,,Kazan (RUS),18 JUL 2008,1181
18,50.71,,Nicola SANDERS,23 JUN 1982,GBR,4sf3,,"National Stadium, Beijing (CHN)",17 AUG 2008,1177
19,50.80,,Natasha HASTINGS,23 JUL 1986,USA,3,,Doha (QAT),09 MAY 2008,1174
20,50.83,,Libania GRENOT,12 JUL 1983,ITA,5sf3,,"National Stadium, Beijing (CHN)",17 AUG 2008,1172
21,50.84,,Shana COX,22 JAN 1985,USA,1,,"Tallahassee, FL (USA)",31 MAY 2008,1172
22,50.87,,Bobby-Gaye WILKINS-GOODEN,10 SEP 1988,JAM,3sf2,,Kingston (JAM),28 JUN 2008,1171
23,50.88,,DeeDee TROTTER,08 DEC 1982,USA,3,,"Eugene, OR (USA)",03 JUL 2008,1170
24,50.89,,Folashade ABUGAN,17 DEC 1990,NGR,2,,Addis Abeba (ETH),02 MAY 2008,1170
25,50.93,,Aliann Tabitha POMPEY,09 MAR 1978,GUY,3sf1,,"National Stadium, Beijing (CHN)",17 AUG 2008,1168
26,50.98,,Monique HENDERSON,18 FEB 1983,USA,4,,"Eugene, OR (USA)",03 JUL 2008,1166
26,50.98,,Indira TERRERO,29 NOV 1985,CUB,1,,Cali (COL),04 JUL 2008,1166
28,51.09,,Olesya ZYKINA,07 OCT 1980,RUS,1,,Moskva (RUS) (i),09 FEB 2008,1196
28,51.09,,Jessica BEARD,08 JAN 1989,USA,1,,"Boulder, CO (USA)",18 MAY 2008,1162
28,51.09,,Anastasia Natalie LE-ROY,11 SEP 1987,JAM,6,,Kingston (JAM),29 JUN 2008,1162
31,51.10,,Natalya NAZAROVA,26 MAY 1979,RUS,2,,"Velódromo Luis Puig, Valencia (ESP) (i)",09 MAR 2008,1195
32,51.11,,Debbie DUNN,26 MAR 1978,USA,1,,Fortaleza (BRA),14 MAY 2008,1161
33,51.12,,Tatyana LEVINA,28 FEB 1977,RUS,2h2,,Kazan (RUS),17 JUL 2008,1161
34,51.17,,Antonina YEFREMOVA,19 JUL 1981,UKR,1h4,,Kyiv (UKR),01 JUL 2008,1159
35,51.19,,Natalya ANTYUKH,26 JUN 1981,RUS,1h3,,Kazan (RUS),17 JUL 2008,1158
36,51.24,,Antonina KRIVOSHAPKA,21 JUL 1987,RUS,3h2,,Kazan (RUS),17 JUL 2008,1156
37,51.25,,Sherone SIMPSON,12 AUG 1984,JAM,1f2,,Kingston (JAM),22 MAR 2008,1156
37,51.25,,Ebonie FLOYD,21 OCT 1983,USA,5,,"Eugene, OR (USA)",08 JUN 2008,1156
37,51.25,,Christine AMERTIL,18 AUG 1979,BAH,2h1,,"National Stadium, Beijing (CHN)",16 AUG 2008,1156
40,51.29,,Trish BARTHOLOMEW,23 OCT 1986,GRN,2,,"Des Moines, IA (USA)",14 JUN 2008,1154
41,51.30,,Yelena NOVIKOVA,27 OCT 1985,RUS,1f3,,Tula (RUS),05 JUL 2008,1154
42,51.32,,Sonita SUTHERLAND,09 AUG 1987,JAM,2f2,,Kingston (JAM),22 MAR 2008,1153
43,51.39,,Racheal NACHULA,14 JAN 1990,ZAM,3,,Addis Abeba (ETH),02 MAY 2008,1150
43,51.39,,Carol RODRÍGUEZ,16 DEC 1985,PUR,1,,"Los Angeles, CA (USA)",03 MAY 2008,1150
43,51.39,,Ajoke ODUMOSU,27 OCT 1987,NGR,3h1,,"National Stadium, Beijing (CHN)",16 AUG 2008,1150
46,51.41,,Shareese WOODS,20 FEB 1985,USA,3,,"Velódromo Luis Puig, Valencia (ESP) (i)",09 MAR 2008,1183
46,51.41,,Marina MASLENKO,03 JUL 1982,KAZ,1,,Korat (THA),26 JUN 2008,1149
46,51.41,,Joy EZE,23 APR 1988,NGR,2,,Abuja (NGR),03 JUL 2008,1149
49,51.42,,Olga ZAYTSEVA,10 NOV 1984,RUS,1h6,,Moskva (RUS) (i),08 FEB 2008,1183
50,51.43,,Gabriela Eilzabeth MEDINA,03 JUL 1985,MEX,1h1,,Cali (COL),04 JUL 2008,1149
51,51.44,,Tamsyn MANOU,20 JUL 1978,AUS,1,,Brisbane (AUS),29 FEB 2008,1148
52,51.47,,Moya THOMPSON,21 AUG 1982,JAM,3sf1,,Kingston (JAM),28 JUN 2008,1147
53,51.48,,Kseniya ZADORINA,02 MAR 1987,RUS,,,Moskva (RUS),05 JUN 2008,1147
54,51.49,,Tsholofelo SELEMELA-THIPE,12 SEP 1986,RSA,4,,Addis Abeba (ETH),02 MAY 2008,1146
54,51.49,,Lee MCCONNELL,09 OCT 1978,GBR,2,,Lugano (SUI),04 JUL 2008,1146
56,51.50,,Ilona USOVICH,14 NOV 1982,BLR,1,,Ankara (TUR),13 JUN 2008,1146
57,51.54,,Francena MCCORORY,20 OCT 1988,USA,1,,"Baltimore, MD (USA)",03 MAY 2008,1144
58,51.55,,Kia DAVIS,23 MAY 1976,LBR,1,,Ponce (PUR),17 MAY 2008,1144
58,51.55,,Carline MUIR,01 OCT 1987,CAN,3h2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1144
60,51.57,,Nataliya PYHYDA,30 JAN 1981,UKR,1f3,,Yalta (UKR),06 JUN 2008,1143
61,51.58,,Lashinda DEMUS,10 MAR 1983,USA,1,,"Coral Gables, FL (USA)",12 APR 2008,1143
